50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.364684,,,,,,,,,,,,010224cb-b120-48ce-b5c5-63bae61aa863,1210,,,"[40.1, 17.1]",3920395,36,,,,,0.9814762,,Right Foot,,,,"[51.8, 34.6]",,Ground Pass,,21.05089,,,,Charles Pickel,28415.0,,,,,,1,From Goal Kick,Henoc Inonga Baka,105946.0,Left Center Back,63,Congo DR,4881,['5219690d-d341-4fe9-b4dc-f1fbd801bf60'],44,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:44.454,Pass,
,,,,,,,,,,,,,,,,,,1.37222,,,,,,,,,,,,35f414a7-78bf-49f0-81ad-d6f921488197,1213,,,"[50.5, 32.2]",3920395,36,,,,,-1.9006767,,Right Foot,,,,"[44.2, 13.8]",,Ground Pass,,19.44865,,,,Henoc Inonga Baka,105946.0,,,,,,1,From Goal Kick,Charles Pickel,28415.0,Right Defensive Midfield,63,Congo DR,4881,['be87fe39-6109-471d-83ac-610816b293f6'],46,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:46.506,Pass,
,,,,,,,,,,,,,,,,,,1.55286,,,,,,,,,,,,31dc036f-7bf4-4d10-98bf-7140b7ec0ad9,1216,,,"[61.3, 12.3]",3920395,36,,,,,-0.4320999,,Right Foot,,,,"[81.9, 2.8]",,Ground Pass,,22.685017,,,,Yoane Wissa,7294.0,,,,,,1,From Goal Kick,Henoc Inonga Baka,105946.0,Left Center Back,63,Congo DR,4881,['54951b9c-6dd5-464e-9131-5367625cd878'],52,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:52.255,Pass,
,,,,,,,,,,,,,,,,,,1.843806,,,,,,,,,,,,b1e2af97-3470-4417-9b71-e2d57eedb4f9,1220,,,"[95.7, 8.1]",3920395,36,,,,,-2.9229238,,Right Foot,,,,"[83.1, 5.3]",,Ground Pass,,12.907362,,,,Arthur Masuaku,3587.0,,,,,,1,From Goal Kick,Yoane Wissa,7294.0,Left Wing,63,Congo DR,4881,"['13cb3609-60f5-4dec-aac9-8ae18e92be9f', '2b2ea685-6412-4baa-8cf8-c8e8608aa97b']",58,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:58.707,Pass,True
,,,,,,,,,,,,,,,,,,1.749092,,,,,,,,,,,,daf601eb-b173-4ee1-b71f-31eda4a37f6d,1223,,,"[81.4, 9.9]",3920395,37,,,,,2.0209312,,Left Foot,,,,"[67.0, 39.7]",,Ground Pass,,33.09683,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,From Goal Kick,Arthur Masuaku,3587.0,Left Back,63,Congo DR,4881,['30f838af-880b-43c2-9702-aa0464508337'],3,,,,,,,,,,,,,,,,,Congo DR,4881,00:37:03.574,Pass,
,,,,,,,,,,,,,,,,,,0.776342,,,,,,,,,,,,052a6660-eff2-44c2-911d-c59ca4d9048a,1226,,,"[80.9, 52.2]",3920395,37,,,,,0.49273992,,Right Foot,,,,"[95.8, 60.2]",,Ground Pass,,16.91183,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,63,Congo DR,4881,['3e3ebbb0-7166-49b2-926d-4e950a967342'],9,,,,,,,,,,,,,,,,,Congo DR,4881,00:37:09.587,Pass,
,,,,,,,,,,,,,,,,,,1.665496,,,,,,,,,,,,3ddcbaf7-2eeb-485f-9212-c0d8d6782720,1228,,,"[95.8, 60.2]",3920395,37,,,,,1.2782973,,Left Foot,,,,"[101.1, 77.8]",,Low Pass,,18.380697,,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,1,From Goal Kick,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Right Wing,63,Congo DR,4881,['ac55d0da-c89e-4de3-8f5e-6a02c0eb0b0c'],10,,,,,,,,,,,,,,,,,Congo DR,4881,00:37:10.364,Pass,
,,,,,,,,,,,,,,,,,,0.215724,,,,,,,,,,,,9797c63f-bf07-4b15-a246-e8003adbd766,1231,,,"[103.7, 78.1]",3920395,37,,,,,-1.3815973,,Right Foot,,,,"[104.6, 73.4]",,Low Pass,,4.7853947,,Incomplete,,,,,,,,,1,From Goal Kick,Gedeon Kalulu Kyatengwa,30193.0,Right Back,63,Congo DR,4881,['5e522d70-cad4-462b-881e-51899338b107'],13,,,,,,,,,,,,,,,,,Congo DR,4881,00:37:13.609,Pass,
,,,,,,,,,,,,,,,,,,1.351219,,,,,,,,,,,,2e723b61-3c72-4802-bfa0-ac821952902b,1233,,,"[120.0, 80.0]",3920395,38,,,,,-1.6258785,,Left Foot,,,,"[117.8, 40.1]",,High Pass,True,39.960606,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Arthur Masuaku,3587.0,Left Back,64,Congo DR,4881,['a9915ac8-35c3-44f4-b385-47cc097aa402'],7,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:07.251,Pass,
,,,,,,,,,,,,,,,,,,2.874956,,,,,,,,,,,,dc0f0dbc-0e9c-4e6c-8cc0-be89bb6fb4a6,1237,,,"[102.8, 54.9]",3920395,38,,,,True,0.82067764,,,,,,"[119.2, 72.5]",,High Pass,,24.0566,,,,Arthur Masuaku,3587.0,,,,,Recovery,1,From Corner,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Right Wing,64,Congo DR,4881,"['082f4f47-2180-4a1f-85ea-15f6b0144986', '7b53b598-4da2-4a83-a458-ba9a5f3d009c']",11,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:11.589,Pass,True
,,,,,,,,,,,,,,,,,,1.04376,,,,,,,,,,,,8cea93fb-2223-4d54-a8f6-4c4ce5f2491b,1240,,,"[117.8, 74.1]",3920395,38,,,,,-1.7898939,,Left Foot,True,,,"[112.3, 49.4]",,High Pass,,25.304941,,Incomplete,,,,,,,,,1,From Corner,Arthur Masuaku,3587.0,Left Back,64,Congo DR,4881,['eb5f331a-b1ba-4aba-a429-e949e5c4db14'],15,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:15.809,Pass,
,,,,,,,,,,,,,,,,,,0.099112,,,,,,,,,,,,c9404ece-deee-47ea-a722-ee43a0dd22e7,1243,,,"[94.4, 62.6]",3920395,38,,,,True,-0.11065722,,,,,,"[96.2, 62.4]",,Low Pass,,1.811077,,Incomplete,,,,,,,,Recovery,1,From Corner,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Right Wing,64,Congo DR,4881,"['2710d87a-d941-4ca5-b1e1-1a3e15e273fa', '4356e90a-6217-44a0-8bbb-4328dfd15551']",19,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:19.682,Pass,True
,,,,,,,,,,,,,,,,,,1.262371,,,,,,,,,,,,9ec057e5-17b9-4005-ac09-ae3e01bc1be5,1247,,,"[19.3, 17.9]",3920395,38,,,,,-2.8141925,,Left Foot,,,,"[8.7, 14.3]",,Ground Pass,,11.194641,,,,Roderick Kabwe,68505.0,,,,,,1,Regular Play,Emmanuel Justine Rabby Banda,23260.0,Left Center Midfield,65,Zambia,4963,['28773513-aa22-40e1-a38e-07cebc999d05'],23,,,,,,,,,,,,,,,,,Zambia,4963,00:38:23.424,Pass,
,,,,,,,,,,,,,,,,,,3.193723,,,,,,,,,,,,c0b1ecd5-ea47-4716-b97f-6ecd548984b1,1249,,,"[8.5, 14.3]",3920395,38,,,,,-0.09791768,,Left Foot,,,,"[59.4, 9.3]",,High Pass,,51.14499,,Incomplete,,Patson Daka,8785.0,,,,,,1,Regular Play,Roderick Kabwe,68505.0,Left Back,65,Zambia,4963,"['2780227e-cd4e-4cd0-8052-f7731e16e6bf', '8e0d74cd-c4b2-46f3-86c6-8b0ed9ae8f68']",24,,,,,,,,,,,,,,,,,Zambia,4963,00:38:24.686,Pass,
,,,,,,,,,,,,,,,,,,2.66995,,,,,,,,,,,,2780227e-cd4e-4cd0-8052-f7731e16e6bf,1252,,,"[60.7, 70.8]",3920395,38,,,,True,0.84485185,,,,,,"[68.6, 79.7]",,High Pass,,11.90042,,Out,,Arthur Masuaku,3587.0,,,,,Recovery,1,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,65,Zambia,4963,"['000ebad0-90d1-438c-bde3-5ed352eb6e6e', '5862998f-a62a-4218-a182-e053a140989f', 'c0b1ecd5-ea47-4716-b97f-6ecd548984b1']",27,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:27.880,Pass,True
,,,,,,,,,,,,,,,,,,1.943809,,,,,,,,,,,,e8ce39d3-da96-487d-9189-3a2022bd187c,1254,,,"[54.5, 0.1]",3920395,38,,True,,,2.4655826,,,,,,"[44.9, 7.8]",,Low Pass,,12.306502,,,,Frankie Musonda,47979.0,,,,,Throw-in,1,From Throw In,Roderick Kabwe,68505.0,Left Back,66,Zambia,4963,['fca86e35-097b-4727-a2b9-8a996757bd3b'],45,,,,,,,,,,,,,,,,,Zambia,4963,00:38:45.528,Pass,
,,,,,,,,,,,,,,,,,,2.989445,,,,,,,,,,,,a49a3837-2ca5-4701-b603-49f4efec937b,1256,,,"[44.9, 8.0]",3920395,38,,True,,,2.5246508,,Right Foot,,,,"[10.5, 32.4]",,Ground Pass,,42.174873,,,,Tresford Lawrence Mulenga,389156.0,,,,,,1,From Throw In,Frankie Musonda,47979.0,Left Center Back,66,Zambia,4963,['c2b6e0f3-a1f0-41b7-8958-253d65a7b226'],48,,,,,,,,,,,,,,,,,Zambia,4963,00:38:48.559,Pass,
,,,,,,,,,,,,,,,,,,2.044293,,,,,,,,,,,,c168228b-8051-421c-ab63-fd9c3d6d7f68,1258,,,"[26.8, 37.5]",3920395,38,,,,,-1.240174,,Right Foot,,,,"[34.9, 13.9]",,Ground Pass,,24.951353,,,,Frankie Musonda,47979.0,,,,,,1,From Throw In,Tresford Lawrence Mulenga,389156.0,Goalkeeper,66,Zambia,4963,['1f0e0a1f-bfcf-490c-a5ba-22614d1ddf62'],56,,,,,,,,,,,,,,,,,Zambia,4963,00:38:56.377,Pass,
,,,,,,,,,,,,,,,,,,2.207497,,,,,,,,,,,,a167a5b3-38cc-46b4-ab6e-8cdf9d2afec1,1261,,,"[45.5, 9.3]",3920395,39,,,,,2.3518655,,Right Foot,,,,"[22.5, 32.5]",,Ground Pass,,32.66864,,,,Tresford Lawrence Mulenga,389156.0,,,,,,1,From Throw In,Frankie Musonda,47979.0,Left Center Back,66,Zambia,4963,['6e8dcc6e-8ab6-4446-a9be-5c5aeafc5fdd'],2,,,,,,,,,,,,,,,,,Zambia,4963,00:39:02.412,Pass,
,,,,,,,,,,,,,,,,,,1.355376,,,,,,,,,,,,e31a2bbc-1b19-48d9-8517-94845bb7f0fd,1264,,,"[28.2, 40.4]",3920395,39,,,,,1.0427219,,Left Foot,,,,"[39.4, 59.6]",,Ground Pass,,22.227911,,,,Stopilla Sunzu,23203.0,,,,,,1,From Throw In,Tresford Lawrence Mulenga,389156.0,Goalkeeper,66,Zambia,4963,['7fbc2c6c-fb71-4e3f-a04f-4edf4277aa07'],6,,,,,,,,,,,,,,,,,Zambia,4963,00:39:06.694,Pass,
,,,,,,,,,,,,,,,,,,2.571641,,,,,,,,,,,,feaa21bb-129c-46a2-b918-0f08f513bf33,1267,,,"[39.6, 61.4]",3920395,39,,,,,-1.5875078,,Right Foot,,,,"[39.0, 25.5]",,Ground Pass,,35.905014,,,,Frankie Musonda,47979.0,,,,,,1,From Throw In,Stopilla Sunzu,23203.0,Right Center Back,66,Zambia,4963,['8b0c9694-19ea-44cb-bb59-12126dfa0235'],10,,,,,,,,,,,,,,,,,Zambia,4963,00:39:10.647,Pass,
,,,,,,,,,,,,,,,,,,3.00259,,,,,,,,,,,,cbdff00c-a1e0-4337-bfc5-df568c5e23a1,1270,,,"[44.7, 23.2]",3920395,39,,,,,-0.21186633,,Right Foot,,,,"[97.7, 11.8]",,High Pass,,54.212177,,Incomplete,,Patson Daka,8785.0,,,,,,1,From Throw In,Frankie Musonda,47979.0,Left Center Back,66,Zambia,4963,"['97396d01-1237-4a57-91e3-67ea7f453ad8', '9cc387e9-47cb-4cc4-a954-d8d63f459825']",15,,,,,,,,,,,,,,,,,Zambia,4963,00:39:15.145,Pass,
,,,,,,,,,,,,,,,,,,1.512319,,,,,,,,,,,,97396d01-1237-4a57-91e3-67ea7f453ad8,1272,,,"[22.4, 68.3]",3920395,39,,,,,0.28010798,,Head,,,,"[37.0, 72.5]",,Low Pass,,15.192103,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,Recovery,1,From Counter,Gedeon Kalulu Kyatengwa,30193.0,Right Back,67,Congo DR,4881,"['24ae4cf9-3ea6-4420-81fe-951ebaaff90f', 'cbdff00c-a1e0-4337-bfc5-df568c5e23a1']",18,,,,,,,,,,,,,,,,,Congo DR,4881,00:39:18.147,Pass,
,,,,,,,,,,,,,,,,,,1.318457,,,,,,,,,,,,f82d03e7-d88d-49d4-a1a3-250dd38825fe,1276,,,"[46.8, 74.3]",3920395,39,,,,,-0.7695265,,Left Foot,,,,"[53.2, 68.1]",,Ground Pass,,8.910667,,,,Gaël Kakuta,3130.0,,,,,,1,From Counter,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Right Wing,67,Congo DR,4881,"['265bfa0f-b437-44d1-a92d-74eed7d15a5a', '3335ef4b-3936-45eb-a7dd-e1fcbf44509a']",21,,,,,,,,,,,,,,,,,Congo DR,4881,00:39:21.289,Pass,True
,,,,,,,,,,,,,,,,,,1.892946,,,,,,,,,,,,20e89ce3-67ef-4ffe-bdea-d2588a6b97a9,1280,,,"[52.9, 68.3]",3920395,39,,,,,0.22379912,15769693-25a7-4a3b-929d-2278ed6dda6f,Left Foot,,,,"[79.7, 74.4]",,Ground Pass,,27.48545,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,True,,,,,1,From Counter,Gaël Kakuta,3130.0,Center Attacking Midfield,67,Congo DR,4881,"['1ea43946-451b-438c-8f48-52027b62af84', 'af481d79-f9b7-48da-92ad-744608eef0a4']",23,,,,,,,,,,,,,,,,,Congo DR,4881,00:39:23.593,Pass,True
,,,,,,,,,,,,,,,,,,2.008173,,,,,,,,,,,,a5572d08-69b3-434a-9755-988fdb57e79b,1287,,,"[120.0, 80.0]",3920395,40,,,,,-1.8144039,,Right Foot,,,,"[107.2, 28.5]",,High Pass,,53.066845,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Yoane Wissa,7294.0,Left Wing,68,Congo DR,4881,['da37d884-7a3f-40c1-89c6-931f48dd273f'],6,,,,,,,,,,,,,,,,,Congo DR,4881,00:40:06.311,Pass,
,,,,,,,,,,,,,,,,,,1.524594,,,,,,,,,,,,d114421b-b36a-4334-8805-b298896a74d4,1296,,,"[4.8, 66.0]",3920395,40,,,,,0.5939727,,Right Foot,,,,"[20.2, 76.4]",,Ground Pass,,18.582788,,,,Kings Kangwa,44402.0,,,,,,1,Regular Play,Roderick Kabwe,68505.0,Left Back,69,Zambia,4963,['280d5e9d-bd62-4a7c-93e6-b7babde7a531'],15,,,,,,,,,,,,,,,,,Zambia,4963,00:40:15.832,Pass,
,,,,,,,,,,,,,,,,,,1.087021,,,,,,,,,,,,371cb545-9060-439a-ae99-0d0f0ab49b99,1299,,,"[34.5, 76.6]",3920395,40,,,,,-0.6932231,,Right Foot,,,,"[47.5, 65.8]",,Ground Pass,,16.900888,,,,Lubambo Musonda,23420.0,,,,,,1,Regular Play,Kings Kangwa,44402.0,Right Center Midfield,69,Zambia,4963,['312054a7-353c-40c3-936b-7738408ec6e0'],20,,,,,,,,,,,,,,,,,Zambia,4963,00:40:20.428,Pass,
,,,,,,,,,,,,,,,,,,0.972127,,,,,,,,,,,,e9174e87-6fa2-4b4d-b53b-7f12f678df49,1302,,,"[45.3, 64.7]",3920395,40,,,,,2.8097415,,Right Foot,,,,"[30.5, 69.8]",,Ground Pass,,15.654073,,,,Kelvin Kapumbu,151066.0,,,,,,1,Regular Play,Lubambo Musonda,23420.0,Right Midfield,69,Zambia,4963,['e0251c53-b764-4c2f-9c94-3616d5a07470'],23,,,,,,,,,,,,,,,,,Zambia,4963,00:40:23.593,Pass,
,,,,,,,,,,,,,,,,,,1.373139,,,,,,,,,,,,c934b1fb-255a-4153-a094-90fe4e847401,1305,,,"[30.3, 69.8]",3920395,40,,,,,-2.0047498,,Left Foot,,,,"[24.6, 57.5]",,Ground Pass,,13.556548,,,,Stopilla Sunzu,23203.0,,,,,,1,Regular Play,Kelvin Kapumbu,151066.0,Center Defensive Midfield,69,Zambia,4963,['58c24ed9-d6fb-4c17-a9cd-4fcc1f355a53'],25,,,,,,,,,,,,,,,,,Zambia,4963,00:40:25.853,Pass,
,,,,,,,,,,,,,,,,,,1.226529,,,,,,,,,,,,393688a4-b203-4f4c-91fc-5d37415e7f1c,1308,,,"[24.6, 57.5]",3920395,40,,,,,-0.4401915,,Right Foot,,,,"[38.4, 51.0]",,Ground Pass,,15.25418,,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,1,Regular Play,Stopilla Sunzu,23203.0,Right Center Back,69,Zambia,4963,['17351915-f2b6-445d-b1c7-b4fccf6a4e42'],27,,,,,,,,,,,,,,,,,Zambia,4963,00:40:27.805,Pass,
,,,,,,,,,,,,,,,,,,1.859887,,,,,,,,,,,,c5f806e5-a765-4628-bbbf-315f19a7c5f0,1311,,,"[34.5, 46.1]",3920395,40,,,,,-1.2042712,,Left Foot,,,,"[46.4, 15.1]",,Ground Pass,,33.20557,,,,Roderick Kabwe,68505.0,,,,,,1,Regular Play,Emmanuel Justine Rabby Banda,23260.0,Left Center Midfield,69,Zambia,4963,['d7a072d3-f2db-4894-9899-2420222951c7'],29,,,,,,,,,,,,,,,,,Zambia,4963,00:40:29.889,Pass,
,,,,,,,,,,,,,,,,,,1.388192,,,,,,,,,,,,8cd2582e-6c46-4285-abcf-d2faa107638c,1314,,,"[48.4, 12.4]",3920395,40,,,,,2.819842,,Right Foot,,,,"[35.2, 16.8]",,Ground Pass,,13.9140215,,,,Frankie Musonda,47979.0,,,,,,1,Regular Play,Roderick Kabwe,68505.0,Left Back,69,Zambia,4963,['322814b0-bb70-4281-b293-0f6281768b0a'],34,,,,,,,,,,,,,,,,,Zambia,4963,00:40:34.064,Pass,
,,,,,,,,,,,,,,,,,,1.368492,,,,,,,,,,,,fd332fbe-e46c-4714-865a-d25e3ab8fd69,1317,,,"[37.2, 16.4]",3920395,40,,,,,1.5579765,,Left Foot,,,,"[37.4, 32.0]",,Ground Pass,,15.601282,,,,Kelvin Kapumbu,151066.0,,,,,,1,Regular Play,Frankie Musonda,47979.0,Left Center Back,69,Zambia,4963,['0ede9594-e669-4129-a0ad-e922b07e8fb1'],36,,,,,,,,,,,,,,,,,Zambia,4963,00:40:36.594,Pass,
,,,,,,,,,,,,,,,,,,2.563163,,,,,,,,,,,,3a2cece8-a83f-4512-999f-8c991e0d0b1a,1320,,,"[44.7, 38.7]",3920395,40,,,,,0.867047,,Right Foot,,,,"[77.8, 77.7]",,High Pass,,51.15281,,,,Fashion Sakala,23708.0,,,,,,1,Regular Play,Kelvin Kapumbu,151066.0,Center Defensive Midfield,69,Zambia,4963,['e3964f30-4108-4382-b237-b8a1c8ffbdec'],40,,,,,,,,,,,,,,,,,Zambia,4963,00:40:40.765,Pass,
,,,,,,,,,,,,,,,,,,0.989337,,,,,,,,,,,,f1f11520-588e-4f22-9a9a-02808ea8c535,1323,,,"[92.2, 67.3]",3920395,40,,,,,-1.9306515,,Right Foot,,,,"[88.4, 57.2]",,Ground Pass,,10.7912,,,,Lubambo Musonda,23420.0,,,,,,1,Regular Play,Fashion Sakala,23708.0,Left Midfield,69,Zambia,4963,['9efe6438-2a3f-4ea5-aee9-d2757b276aae'],46,,,,,,,,,,,,,,,,,Zambia,4963,00:40:46.681,Pass,
,,,,,,,,,,,,,,,,,,0.769838,,,,,,,,,,,,8cd950a4-07e2-4dac-a6b8-b9d4b50bc0ab,1327,,,"[84.1, 59.9]",3920395,40,,,,,2.6779451,,Right Foot,,,,"[77.1, 63.4]",,Ground Pass,,7.826238,,,,Kelvin Kapumbu,151066.0,,,,,,1,Regular Play,Lubambo Musonda,23420.0,Right Midfield,69,Zambia,4963,['6b234962-61c7-4f4e-bb60-675164e7b33b'],51,,,,,,,,,,,,,,,,,Zambia,4963,00:40:51.184,Pass,
,,,,,,,,,,,,,,,,,,1.401245,,,,,,,,,,,,7c4dfe02-1698-4fad-b6bf-115d91928baa,1330,,,"[76.5, 57.5]",3920395,40,,,,,-1.6154593,,Right Foot,,,,"[75.7, 39.6]",,Ground Pass,,17.917868,,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,1,Regular Play,Kelvin Kapumbu,151066.0,Center Defensive Midfield,69,Zambia,4963,['7126f9d1-4225-4ac6-a0aa-3cde937b4ce8'],52,,,,,,,,,,,,,,,,,Zambia,4963,00:40:52.806,Pass,
,,,,,,,,,,,,,,,,,,0.658516,,,,,,,,,,,,78364b33-8d9d-4506-9271-a56fb7444f69,1333,,,"[72.7, 40.0]",3920395,40,,,,,1.2045407,,Left Foot,,,,"[75.5, 47.3]",,Ground Pass,,7.8185678,,,,Kings Kangwa,44402.0,,,,,,1,Regular Play,Emmanuel Justine Rabby Banda,23260.0,Left Center Midfield,69,Zambia,4963,['5be01ba4-b553-433e-975a-84d1b83451a2'],54,,,,,,,,,,,,,,,,,Zambia,4963,00:40:54.569,Pass,
,,,,,,,,,,,,,,,,,,0.741279,,,,,,,,,,,,9ecd6879-d496-40c1-8b3a-1fbe83b579ea,1336,,,"[75.3, 47.7]",3920395,40,,,,,-1.7779715,,Right Foot,,,,"[72.0, 32.0]",,Ground Pass,,16.043068,,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,1,Regular Play,Kings Kangwa,44402.0,Right Center Midfield,69,Zambia,4963,['86a8aac9-c5b2-4aee-b365-36a17c6ed606'],55,,,,,,,,,,,,,,,,,Zambia,4963,00:40:55.805,Pass,
,,,,,,,,,,,,,,,,,,2.016101,,,,,,,,,,,,ffd4badf-db6e-45d4-b153-af43d187a8e7,1339,,,"[69.8, 22.8]",3920395,40,,,,,2.8644319,,Left Foot,,,,"[46.6, 29.4]",,Ground Pass,,24.120531,,,,Frankie Musonda,47979.0,,,,,,1,Regular Play,Emmanuel Justine Rabby Banda,23260.0,Left Center Midfield,69,Zambia,4963,['618b2568-4eae-45b2-a4b3-eb09ccdb1b4e'],59,,,,,,,,,,,,,,,,,Zambia,4963,00:40:59.955,Pass,
,,,,,,,,,,,,,,,,,,1.516615,,,,,,,,,,,,6c3a549e-c647-45b5-a5d4-fe4eed288e7e,1346,,,"[46.6, 30.0]",3920395,41,,,,,1.5707964,,Right Foot,,,,"[46.6, 54.4]",,Ground Pass,,24.4,,,,Stopilla Sunzu,23203.0,,,,,,1,Regular Play,Frankie Musonda,47979.0,Left Center Back,69,Zambia,4963,['96cc78bf-9cf7-4d34-91ca-e6965a9fc77b'],2,,,,,,,,,,,,,,,,,Zambia,4963,00:41:02.294,Pass,
,,,,,,,,,,,,,,,,,,1.714715,,,,,,,,,,,,02535f6a-c763-4e4d-8637-7d21d2abafa7,1349,,,"[47.5, 55.6]",3920395,41,,,,,0.027020449,,Right Foot,,,,"[58.6, 55.9]",,Ground Pass,,11.1040535,,,,Kelvin Kapumbu,151066.0,,,,,,1,Regular Play,Stopilla Sunzu,23203.0,Right Center Back,69,Zambia,4963,['6b088854-42fc-4fe6-b433-f3f7de01f5b5'],4,,,,,,,,,,,,,,,,,Zambia,4963,00:41:04.405,Pass,
,,,,,,,,,,,,,,,,,,1.37458,,,,,,,,,,,,ef771ea8-0168-43e5-b5b0-a3940cfabcdd,1352,,,"[57.7, 58.9]",3920395,41,,,,,0.26562977,,Right Foot,,,,"[84.9, 66.3]",,Ground Pass,,28.18865,,Incomplete,,Fashion Sakala,23708.0,,,,,,1,Regular Play,Kelvin Kapumbu,151066.0,Center Defensive Midfield,69,Zambia,4963,"['6eb62b59-78d0-45c5-97e5-e2180cbcf123', '75752490-34a9-45a6-a7d0-3bff9537c00a']",8,,,,,,,,,,,,,,,,,Zambia,4963,00:41:08.373,Pass,
,,,,,,,,,,,,,,,,,,2.517693,,,,,,,,,,,,2346949d-9995-48f6-b5fc-0fc8c4169db2,1357,,,"[32.4, 9.0]",3920395,41,,,,,2.523916,,Left Foot,,,,"[10.3, 24.7]",,Ground Pass,,27.10904,,,,Lionel Mpasi-Nzau,35413.0,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,70,Congo DR,4881,['faf434a0-bb03-4114-bf67-0fa8850aa1f6'],12,,,,,,,,,,,,,,,,,Congo DR,4881,00:41:12.684,Pass,
,,,,,,,,,,,,,,,,,,1.46992,,,,,,,,,,,,3f9d1ad6-46a0-45de-9740-a8b517ef2428,1360,,,"[14.3, 38.8]",3920395,41,,,,,1.0107715,,Right Foot,,,,"[22.2, 51.4]",,Ground Pass,,14.871785,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,70,Congo DR,4881,['d3903acc-2f64-4f43-8f5b-30c2a5e59e28'],19,,,,,,,,,,,,,,,,,Congo DR,4881,00:41:19.861,Pass,
,,,,,,,,,,,,,,,,,,2.682506,,,,,,,,,,,,f35869d4-bfc4-4675-9770-07385d6ac1f4,1364,,,"[49.1, 69.5]",3920395,41,,,,,-2.6113768,,Left Foot,,,,"[20.1, 52.5]",,Ground Pass,,33.61547,,,,Lionel Mpasi-Nzau,35413.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,70,Congo DR,4881,['7d127484-fda1-4432-90ce-f6ebfc04dab0'],30,,,,,,,,,,,,,,,,,Congo DR,4881,00:41:30.950,Pass,
,,,,,,,,,,,,,,,,,,1.367724,,,,,,,,,,,,5c64b7f4-cb0e-4b80-9376-8388c0fdd1b7,1367,,,"[23.2, 51.2]",3920395,41,,,,,-1.009633,,Right Foot,,,,"[36.4, 30.2]",,Ground Pass,,24.804031,,,,Henoc Inonga Baka,105946.0,,,,,,1,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,70,Congo DR,4881,['5977943c-1c6f-44b2-81e9-73cbb64f3719'],35,,,,,,,,,,,,,,,,,Congo DR,4881,00:41:35.298,Pass,
