50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.774153,,,,,,,,,77fb6723-04ea-4321-8bc0-495a08191dd0,64,,"[62.9, 4.1]",3920397,0,,,,0.43535328,,Left Foot,,,"[75.8, 10.1]",,Ground Pass,,14.227087,,,,Moreto Moro Cassamã,24909.0,,,,,,1,From Kick Off,Fali Candé,41052.0,Left Back,2,Guinea-Bissau,4894,['efa96ad4-0d23-42d1-bbaa-57492ec562bb'],42,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:42.528,Pass,
,,,,,,,,,,,,,,,,,,1.077142,,,,,,,,,fea5706d-871b-466e-bbf1-505d425f3941,68,,"[76.0, 9.5]",3920397,0,,,,1.218752,,Left Foot,,,"[79.6, 19.3]",,Ground Pass,,10.440307,,,,Mama Samba Baldé,12064.0,,,,,,1,From Kick Off,Moreto Moro Cassamã,24909.0,Left Center Midfield,2,Guinea-Bissau,4894,"['77f6a1a0-2c54-4bc5-b73a-79a8d251257f', 'a322d405-e9db-49af-b1e8-800bbb3c8421']",43,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:43.342,Pass,True
,,,,,,,,,,,,,,,,,,1.967397,,,,,,,,,905e052d-f70d-4324-b2e9-0d786e5bc9f4,79,,"[6.0, 37.3]",3920397,1,True,,,-1.1230625,,Right Foot,,,"[13.3, 22.1]",,Ground Pass,,16.862087,,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,Goal Kick,1,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,3,Equatorial Guinea,4992,['7bd03054-c1f2-40be-b35c-546ddcb6e842'],12,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:12.802,Pass,
,,,,,,,,,,,,,,,,,,1.692962,,,,,,,,,031aefc0-b1eb-408b-89fa-b24c85ec42fa,81,,"[20.4, 21.2]",3920397,1,,,,1.7642237,,Right Foot,,,"[16.6, 40.6]",,Ground Pass,,19.768661,,,,Esteban Obiang Obono,105760.0,,,,,,1,From Goal Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,3,Equatorial Guinea,4992,['6152046d-4379-45f4-a1a0-a7ddea335362'],20,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:20.076,Pass,
,,,,,,,,,,,,,,,,,,1.34044,,,,,,,,,ffb643c6-686e-4b9e-82ff-db6216785d97,83,,"[16.6, 40.6]",3920397,1,,,,-2.9689112,,Right Foot,,,"[8.0, 39.1]",,Ground Pass,,8.729834,,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,,1,From Goal Kick,Esteban Obiang Obono,105760.0,Right Center Back,3,Equatorial Guinea,4992,['cc792d56-bff2-4e5e-94c1-2a756105e727'],21,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:21.769,Pass,
,,,,,,,,,,,,,,,,,,1.816725,,,,,,,,,39bad914-301f-41db-997e-710b5a2718e8,86,,"[8.3, 39.7]",3920397,1,,,,-0.2894067,,Right Foot,,,"[48.6, 27.7]",,High Pass,,42.048664,,Incomplete,,Emilio Nsue López,13581.0,,,,,,1,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,3,Equatorial Guinea,4992,"['8312f4d6-6fce-453d-bb15-4a85a3497e25', 'd0ef2a18-3240-44a8-a5d3-9b3a9c71199d', 'd2c27382-5809-457a-843c-a2e9fd1887f4']",23,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:23.110,Pass,True
,,,,,,,,,,,,,,,,,,1.162579,,,,,,,,,d08d4f23-b797-42f7-ad23-65f57b44108c,90,,"[84.1, 64.2]",3920397,1,,,,-1.4261819,,Right Foot,,,"[85.6, 53.9]",,Ground Pass,,10.40865,,,,Franculino Gluda Djú,143863.0,,,,,,1,Regular Play,Alfa Semedo Esteves,10323.0,Right Center Midfield,4,Guinea-Bissau,4894,['2dbb5e27-8f48-4517-8848-980e2b3b0819'],28,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:01:28.396,Pass,
,,,,,,,,,,,,,,,,,,4.922857,,,,,,,,,2cc27fa8-8ee9-430e-9fe5-b823226eb358,97,,"[91.4, 60.9]",3920397,1,,,,-1.0663242,,Left Foot,,,"[120.0, 9.1]",,High Pass,,59.17094,,Out,,Mama Samba Baldé,12064.0,,True,,,,1,Regular Play,Franculino Gluda Djú,143863.0,Center Forward,4,Guinea-Bissau,4894,['a46fcc49-e25f-451a-a472-87da774f6a82'],34,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:01:34.277,Pass,
,,,,,,,,,,,,,,,,,,1.263649,,,,,,,,,20438c67-66ec-426e-a5a1-91c167e7a298,99,,"[6.0, 46.2]",3920397,2,True,,,0.649315,,Right Foot,,,"[47.1, 77.4]",,High Pass,,51.600872,,,,Carlos Akapo Martínez,17618.0,,,,,Goal Kick,1,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,5,Equatorial Guinea,4992,['8b96b32b-df5e-4137-9733-5a03f36a2709'],2,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:02.341,Pass,
,,,,,,,,,,,,,,,,,,0.196883,,,,,,,,,8264cb9c-9487-4165-b4b0-63dea0e4e33c,101,,"[56.1, 74.5]",3920397,2,,,,-0.5123895,,Right Foot,,,"[60.9, 71.8]",,Low Pass,,5.507268,,Incomplete,,Ibán Salvador Edu,30423.0,,,,,,1,From Goal Kick,Carlos Akapo Martínez,17618.0,Right Back,5,Equatorial Guinea,4992,"['65a1d634-b037-4bda-816d-7e84f251798f', 'a3ab2d24-f9ff-44a9-a22a-71e981b4e428']",6,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:06.661,Pass,
,,,,,,,,,,,,,,,,,,0.241535,,,,,,,,,ab0faa0a-9c62-4819-a698-9df67693b576,104,,"[55.7, 74.1]",3920397,2,,,,-1.3667784,,Right Foot,,,"[56.3, 71.2]",,Low Pass,,2.9614186,,Incomplete,,Pablo Ganet Cómitre,105942.0,,,,,Recovery,1,From Goal Kick,Carlos Akapo Martínez,17618.0,Right Back,5,Equatorial Guinea,4992,"['18f37d63-caf7-4ef4-8ed1-404f1801e4f3', 'aa6dedac-5bf0-4250-9c92-20a38ce9b6f4']",8,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:08.163,Pass,
,,,,,,,,,,,,,,,,,,0.829286,,,,,,,,,97a280d4-eb40-4fee-82c3-8de1d5afbc9a,108,,"[64.4, 12.4]",3920397,2,,,,-2.176341,,Right Foot,,,"[61.7, 8.5]",,Ground Pass,,4.7434163,,,,Moreto Moro Cassamã,24909.0,,,,,Recovery,1,From Goal Kick,Mama Samba Baldé,12064.0,Left Wing,5,Equatorial Guinea,4992,"['a051e520-961e-4bf0-8ded-9dba70dfeca2', 'e375b7b8-ad5a-4d4b-b963-49a11cc265f2']",9,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:09.481,Pass,True
,,,,,,,,,,,,,,,,,,2.425367,,,,,,,,,fd7cc068-7fdb-456a-a305-e478282705ec,119,,"[84.6, 69.3]",3920397,2,,,,-0.34936783,,Left Foot,,,"[111.5, 59.5]",,Ground Pass,,28.62953,,,,Emilio Nsue López,13581.0,,,,,,1,From Goal Kick,Ibán Salvador Edu,30423.0,Right Wing,5,Equatorial Guinea,4992,['060d7e89-4287-43f7-a51f-8b7492954725'],15,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:15.074,Pass,
,,,,,,,,,,,,,,,,,,0.084336,,,,,,,,,465afd90-4f07-49fa-8e67-6fb1f74b4067,122,,"[111.5, 59.5]",3920397,2,,,,-1.9237868,,Right Foot,,,"[110.8, 57.6]",,Ground Pass,,2.0248456,,Incomplete,,José Antonio Miranda Boacho,105762.0,,,,,,1,From Goal Kick,Emilio Nsue López,13581.0,Center Forward,5,Equatorial Guinea,4992,"['0e07227c-8e31-4334-8185-f9f1b8a4541b', 'f5db3504-4b53-40f4-b42a-c1581f76f003']",17,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:17.528,Pass,
,,,,,,,,,,,,,,,,,,1.846526,,,,,,,,,8b28557c-5602-4b12-b72c-6aea6ed4bc06,126,,"[33.0, 55.1]",3920397,2,,,,-1.0191413,,Head,,,"[39.4, 44.7]",,High Pass,,12.21147,,Incomplete,,Alfa Semedo Esteves,10323.0,,,,,Recovery,1,From Goal Kick,Mauro Daniel Rodrigues Teixeira,43007.0,Right Wing,5,Equatorial Guinea,4992,"['385747c8-ae23-44e1-b4b4-a58c99d35cdf', 'da5a3801-b576-42bf-a317-31ef044ff4e0']",21,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:21.601,Pass,
,,,,,,,,,,,,,,,,,,0.973563,,,,,,,,,385747c8-ae23-44e1-b4b4-a58c99d35cdf,129,,"[80.7, 35.4]",3920397,2,,,,0.72564036,,Right Foot,,,"[86.9, 40.9]",,Low Pass,,8.287943,,,,José Ndong Machín Dicombo,23559.0,,,,,Recovery,1,From Goal Kick,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,5,Equatorial Guinea,4992,"['48762489-796d-4bc0-aff0-c3707ce92d99', '8b28557c-5602-4b12-b72c-6aea6ed4bc06']",23,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:23.447,Pass,
,,,,,,,,,,,,,,,,,,0.954373,,,,,,,,,c07402c8-556f-4de6-a905-05cea593f9cd,131,,"[86.9, 40.9]",3920397,2,,,,2.3880308,,Right Foot,,,"[78.8, 48.5]",,Low Pass,,11.107204,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,From Goal Kick,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,5,Equatorial Guinea,4992,['3169c137-2da7-4b15-9b9d-e10b9977697e'],24,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:24.421,Pass,
,,,,,,,,,,,,,,,,,,0.949826,,,,,,,,,cf016a9a-2fe7-44d9-a03c-b973c8246933,135,,"[77.1, 48.7]",3920397,2,,,,0.6435011,,Left Foot,,,"[91.5, 59.5]",,Low Pass,,18.0,,,,Ibán Salvador Edu,30423.0,,,,,,1,From Goal Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,5,Equatorial Guinea,4992,"['0a64b43e-3235-4fe5-b76e-72eb85557d06', 'aac2f16d-a20f-40ff-877f-8ae88cbbcb0e']",26,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:26.795,Pass,True
,,,,,,,,,,,,,,,,,,3.146916,,,,,,,,,a6aacea6-3d40-4738-8d82-af140ee2d739,138,,"[91.5, 59.5]",3920397,2,,,,-0.12910248,,Left Foot,,,"[120.0, 55.8]",,Ground Pass,,28.739172,,Out,,Emilio Nsue López,13581.0,,,,,,1,From Goal Kick,Ibán Salvador Edu,30423.0,Right Wing,5,Equatorial Guinea,4992,['0c010ef1-0eca-44d1-82d7-f6adcc6d9738'],29,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:29.006,Pass,
,,,,,,,,,,,,,,,,,,3.458352,,,,,,,,,ee29b067-e386-422f-9f33-d8c40427e3c7,140,,"[7.0, 35.7]",3920397,3,,,,0.07047135,,Left Foot,,,"[66.5, 39.9]",,High Pass,,59.648052,,,,Alfa Semedo Esteves,10323.0,,,,,Goal Kick,1,From Goal Kick,Ouparine Djoco,36552.0,Goalkeeper,6,Guinea-Bissau,4894,['bd439e3e-a79d-4042-a341-09ec04e6b401'],1,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:01.323,Pass,
