50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,5.340862,,,,,,,,,,,,,,aed47b72-cb22-4694-935c-b5aaadf822ee,2447,,"[107.2, 67.5]",3922243,66,,,,-1.5206711,,Right Foot,True,,"[110.2, 7.7]",,Low Pass,,59.875202,Incomplete,,Youssef En-Nesyri,6301.0,,True,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,104,Morocco,788,"['49cdac63-7d5c-431f-b597-b90655fc3644', 'fb80e8cc-65f3-4e17-8c8b-feb91e853a5a', 'fda2ae32-95d8-4f0d-8c85-0c153a65cad9']",32,,,,,,,,,,,,,,,,,Morocco,788,00:21:32.883,Pass,True
,,,,,,,,,,,,,,1.729914,,,,,,,,,,,,,,098b2bc7-a4c2-4567-a1a8-cc64f39431f7,2450,,"[11.3, 74.2]",3922243,66,True,,,-0.7664131,,Right Foot,,,"[27.4, 58.7]",,Ground Pass,,22.348602,,,Sphephelo S''Miso Sithole,42527.0,,,,,,2,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,105,South Africa,4976,['88b25204-3301-4e2a-a434-774fc1c9e362'],41,,,,,,,,,,,,,,,,,South Africa,4976,00:21:41.165,Pass,
,,,,,,,,,,,,,,1.893703,,,,,,,,,,,,,,d32ca60a-4462-4330-a5b3-34bb61a15e4f,2452,,"[36.9, 51.1]",3922243,66,,,,-1.4232692,,Right Foot,,,"[41.7, 18.8]",,Ground Pass,,32.65471,,,Teboho Mokoena,66716.0,,,,,,2,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,105,South Africa,4976,['9e145fd8-7016-47a8-b22c-80b3b583d5c6'],45,,,,,,,,,,,,,,,,,South Africa,4976,00:21:45.877,Pass,
,,,,,,,,,,,,,,0.593354,,,,,,,,,,,,,,70a627f6-bdf0-4783-a383-1f43d9674dbc,2455,,"[67.2, 13.0]",3922243,66,,,,1.2711135,,Right Foot,,,"[72.7, 30.8]",,Ground Pass,,18.630352,,,Themba Zwane,65726.0,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,105,South Africa,4976,['6077aebc-5429-45de-b5f4-0dd71d96a94d'],51,,,,,,,,,,,,,,,,,South Africa,4976,00:21:51.891,Pass,
,,,,,,,,,,,,,,1.30452,,,,,,,,,,,,,,4fa9931c-6a0b-4a16-bd7f-63e6ed96ffc3,2458,,"[77.5, 31.5]",3922243,66,,,,-1.5006413,,Right Foot,,,"[78.8, 13.0]",,Ground Pass,,18.54562,,,Teboho Mokoena,66716.0,,,,,,2,Regular Play,Themba Zwane,65726.0,Left Center Forward,105,South Africa,4976,['ac480c48-e9c9-4b7b-938b-dc9e4c9b21ce'],55,,,,,,,,,,,,,,,,,South Africa,4976,00:21:55.791,Pass,
,,,,,,,,,,,,,,1.05468,,,,,,,,,,,,,,1e0282a8-e6e9-4e85-93e5-e7e43fee0eaf,2461,,"[78.8, 13.0]",3922243,66,,,,-0.9025069,,Right Foot,,,"[86.3, 3.5]",,Ground Pass,,12.103719,,,Percy Tau,29367.0,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,105,South Africa,4976,['98cc4a6e-0ac0-4b99-bd43-49f9269db0a7'],59,,,,,,,,,,,,,,,,,South Africa,4976,00:21:59.445,Pass,
,,,,,,,,,,,,,,2.842902,,,,,,,,,,,,,,8f13ded9-d632-4efc-990c-1f47d7be4a6f,2464,,"[86.3, 3.5]",3922243,67,,,,2.9572682,,Left Foot,,,"[68.6, 6.8]",,Ground Pass,,18.005,,,Aubrey Maphosa Modiba,65733.0,,,,,,2,Regular Play,Percy Tau,29367.0,Left Midfield,105,South Africa,4976,['b2772af0-9d41-4acb-a250-d59897db38c2'],1,,,,,,,,,,,,,,,,,South Africa,4976,00:22:01.602,Pass,
,,,,,,,,,,,,,,1.204212,,,,,,,,,,,,,,d8f59e10-0d67-46c9-848f-c8809bf89eb5,2467,,"[68.6, 6.8]",3922243,67,,,,1.1016843,,Left Foot,,,"[72.3, 14.1]",,Ground Pass,,8.184131,,,Sphephelo S''Miso Sithole,42527.0,,,,,,2,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,105,South Africa,4976,['6f8deab9-aec6-4306-9e7d-a4421b1ace3d'],4,,,,,,,,,,,,,,,,,South Africa,4976,00:22:04.824,Pass,
,,,,,,,,,,,,,,1.992861,,,,,,,,,,,,,,82d40ce4-804a-4578-a7a6-db915704f09d,2470,,"[71.4, 32.9]",3922243,67,,,,2.2900088,,Right Foot,,,"[55.2, 51.4]",,Ground Pass,,24.590445,,,Gomolemo Grant Kekana,70093.0,,,,,,2,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,105,South Africa,4976,['c3518717-cc4c-496c-8ca9-c4eadfc18953'],9,,,,,,,,,,,,,,,,,South Africa,4976,00:22:09.888,Pass,
,,,,,,,,,,,,,,2.634384,,,,,,,,,,,,,,b72516fc-3c15-4e22-807e-72f5810139b3,2473,,"[49.6, 55.7]",3922243,67,,,,-2.4680254,,Left Foot,,,"[28.8, 39.1]",,Ground Pass,,26.612028,,,Ronwen Williams,66721.0,,,,,,2,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,105,South Africa,4976,['7cfd90cb-6437-4dd6-bd39-aa0bebb0557e'],13,,,,,,,,,,,,,,,,,South Africa,4976,00:22:13.939,Pass,
,,,,,,,,,,,,,,1.521337,,,,,,,,,,,,,,476b2a8b-d817-46d6-8cb3-1977b892a1e0,2476,,"[28.8, 39.1]",3922243,67,,,,-1.3030473,,Right Foot,,,"[35.0, 16.5]",,Ground Pass,,23.435017,,,Mothobi Mvala,65732.0,,,,,,2,Regular Play,Ronwen Williams,66721.0,Goalkeeper,105,South Africa,4976,['007b76ba-e9c3-4262-8bae-993384a8565c'],17,,,,,,,,,,,,,,,,,South Africa,4976,00:22:17.506,Pass,
,,,,,,,,,,,,,,1.789449,,,,,,,,,,,,,,2bd153ec-cdfa-40f7-80df-0263d446e7ad,2479,,"[35.0, 16.5]",3922243,67,,,,0.0,,Right Foot,,,"[72.3, 16.5]",,High Pass,,37.3,Incomplete,,Percy Tau,29367.0,,,,,,2,Regular Play,Mothobi Mvala,65732.0,Left Center Back,105,South Africa,4976,"['175cb76d-769e-4f90-b75a-bde9adebba10', '2b7f02e9-b155-4106-a37f-64c699de50fc']",20,,,,,,,,,,,,,,,,,South Africa,4976,00:22:20.531,Pass,
,,,,,,,,,,,,,,3.263524,,,,,,,,,,,,,,175cb76d-769e-4f90-b75a-bde9adebba10,2481,,"[47.8, 63.6]",3922243,67,True,,,-2.617605,,Head,,,"[23.4, 49.5]",,Low Pass,,28.181023,,,Yassine Bounou,6785.0,,,,,Recovery,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,106,Morocco,788,"['0700a355-bf30-4d9b-ba6b-caea12a14b64', '2bd153ec-cdfa-40f7-80df-0263d446e7ad']",22,,,,,,,,,,,,,,,,,Morocco,788,00:22:22.320,Pass,
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,01ebada5-1443-4ee4-bc37-344c0321695e,2483,,"[23.4, 49.5]",3922243,67,True,,,0.26299474,,Right Foot,,,"[33.8, 52.3]",,Ground Pass,,10.770329,,,Nayef Aguerd,12149.0,,,,,,2,Regular Play,Yassine Bounou,6785.0,Goalkeeper,106,Morocco,788,['96416c45-7f88-4cda-974b-9925ee2a64b1'],25,,,,,,,,,,,,,,,,,Morocco,788,00:22:25.684,Pass,
,,,,,,,,,,,,,,2.283418,,,,,,,,,,,,,,4b07cbd6-1f9a-443b-aea1-37f6b3855696,2485,,"[33.8, 52.2]",3922243,67,True,,,-1.4775714,,Right Foot,,,"[36.1, 27.6]",,Ground Pass,,24.707287,,,Romain Saïss,5219.0,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Right Center Back,106,Morocco,788,['03a61139-a88b-4703-ab9f-b43de9df23e8'],28,,,,,,,,,,,,,,,,,Morocco,788,00:22:28.915,Pass,
,,,,,,,,,,,,,,1.928116,,,,,,,,,,,,,,a05de7a1-e4d9-4f42-aae9-2c12eacaab83,2487,,"[36.1, 28.0]",3922243,67,,,,1.0613587,,Left Foot,,,"[52.3, 57.0]",,Ground Pass,,33.218067,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Romain Saïss,5219.0,Left Center Back,106,Morocco,788,['3ed7beca-53e4-4abb-a4f8-ea4269238af6'],36,,,,,,,,,,,,,,,,,Morocco,788,00:22:36.760,Pass,
,,,,,,,,,,,,,,1.475733,,,,,,,,,,,,,,febe7023-49f0-4044-b352-fcfcec15c6fc,2490,,"[69.8, 75.2]",3922243,67,,,,2.9414115,,Right Foot,,,"[56.0, 78.0]",,Ground Pass,,14.081193,,,Achraf Hakimi Mouh,5245.0,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,106,Morocco,788,['72d73362-a263-4985-aae7-0baa130c85be'],44,,,,,,,,,,,,,,,,,Morocco,788,00:22:44.256,Pass,
,,,,,,,,,,,,,,1.053941,,,,,,,,,,,,,,8fc11d50-1684-4b5d-a933-bebc9cbcda41,2493,,"[56.0, 78.0]",3922243,67,,,,-1.7855194,,Right Foot,,,"[51.9, 59.2]",,Ground Pass,,19.241882,,,Nayef Aguerd,12149.0,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,106,Morocco,788,['4858bef9-8220-4d98-ab43-f480751878f3'],47,,,,,,,,,,,,,,,,,Morocco,788,00:22:47.134,Pass,
,,,,,,,,,,,,,,1.672821,,,,,,,,,,,,,,e2879f34-92cf-4532-b3b6-fe1821c19f5b,2496,,"[51.9, 59.2]",3922243,67,,,,-1.1106948,,Left Foot,,,"[57.5, 47.9]",,Ground Pass,,12.611503,,,Sofyan Amrabat,5234.0,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Right Center Back,106,Morocco,788,['6071d990-e480-4c56-8b2e-d49759ae079e'],49,,,,,,,,,,,,,,,,,Morocco,788,00:22:49.232,Pass,
,,,,,,,,,,,,,,1.992944,,,,,,,,,,,,,,255db798-16a6-416b-a421-afff2391146a,2499,,"[64.0, 41.0]",3922243,67,,,,-1.5707964,,Right Foot,,,"[64.0, 13.1]",,Ground Pass,,27.9,,,Romain Saïss,5219.0,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,106,Morocco,788,['e2e77053-70ef-473b-86a5-5f35176b29e1'],53,,,,,,,,,,,,,,,,,Morocco,788,00:22:53.062,Pass,
,,,,,,,,,,,,,,1.492945,,,,,,,,,,,,,,e9080f16-b48c-4b47-8c5c-19c6a704bfb0,2502,,"[69.0, 11.1]",3922243,67,,,,-0.18780562,,Left Foot,,,"[91.1, 6.9]",,Ground Pass,,22.495556,,,Abdessamad Ezzalzouli,149714.0,,,,,,2,Regular Play,Romain Saïss,5219.0,Left Center Back,106,Morocco,788,['d56c5227-8f2d-499f-a2c3-f054c4d0be2b'],56,,,,,,,,,,,,,,,,,Morocco,788,00:22:56.187,Pass,
,,,,,,,,,,,,,,0.674218,,,,,,,,,,,,,,4adbf5ab-3a25-481d-bac3-4de7008ca959,2506,,"[105.5, 12.1]",3922243,68,,,,2.0744226,,Right Foot,,,"[102.8, 17.0]",,Low Pass,,5.5946403,,,Noussair Mazraoui,15890.0,,,,,,2,Regular Play,Abdessamad Ezzalzouli,149714.0,Left Wing,106,Morocco,788,['a4ad0612-c6c6-4564-b442-3f6355d9e4cb'],3,,,,,,,,,,,,,,,,,Morocco,788,00:23:03.271,Pass,
,,,,,,,,,,,,,,3.070865,,,,,,,,,,,,,,ad817faf-4332-4abd-8a7e-9e726d7e9be5,2510,,"[103.9, 14.5]",3922243,68,,,,1.1642922,,Right Foot,True,,"[120.0, 51.9]",,High Pass,,40.718178,Out,,Youssef En-Nesyri,6301.0,,,,,,2,Regular Play,Noussair Mazraoui,15890.0,Left Back,106,Morocco,788,"['35a6d899-92ad-425c-9a33-e452d2d65612', '9111baf3-cb20-4bb2-9926-ae736bc47145']",4,,,,,,,,,,,,,,,,,Morocco,788,00:23:04.801,Pass,True
,,,,,,,,,,,,,,3.310154,,,,,,,,,,,,,,6704e4c7-6831-44f7-aff6-7fbe752f0b3a,2515,,"[5.6, 42.1]",3922243,69,,,,0.29578236,,Right Foot,,,"[75.5, 63.4]",,High Pass,,73.07325,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Ronwen Williams,66721.0,Goalkeeper,107,South Africa,4976,['d2eb761b-9b26-4dac-9fa2-9932183b97df'],23,,,,,,,,,,,,,,,,,South Africa,4976,00:24:23.917,Pass,
,,,,,,,,,,,,,,1.04052,,,,,,,,,,,,,,d2eb761b-9b26-4dac-9fa2-9932183b97df,2516,,"[44.6, 16.7]",3922243,69,,,,1.6745887,,Head,,,"[42.6, 35.9]",,Low Pass,,19.303886,Incomplete,,Azzedine Ounahi,46258.0,,,,,Recovery,2,From Goal Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,107,South Africa,4976,"['02648ee8-458e-48c5-a1de-ed19a0c18e24', '5e29524c-19f1-46cc-885b-28ca0086ce41', '6704e4c7-6831-44f7-aff6-7fbe752f0b3a']",27,,,,,,,,,,,,,,,,,Morocco,788,00:24:27.227,Pass,
,,,,,,,,,,,,,,0.698625,,,,,,,,,,,,,,ef0a8950-a9c9-49fd-bf45-60ec4d89c2e4,2527,,"[55.3, 67.8]",3922243,69,,,,1.3171222,,Left Foot,,,"[57.4, 75.9]",,Ground Pass,,8.367795,,,Amine Harit,5243.0,,,,,,2,Regular Play,Romain Saïss,5219.0,Left Center Back,108,Morocco,788,"['4092c480-179e-4b39-862d-6510852fcf3e', '99ef986a-18e4-4a19-ab99-2612765de6db']",36,,,,,,,,,,,,,,,,,Morocco,788,00:24:36.874,Pass,True
,,,,,,,,,,,,,,1.495795,,,,,,,,,,,,,,c7ce0c21-2234-40fc-980d-a773841b2d75,2530,,"[57.4, 75.9]",3922243,69,,,,-1.5707964,,Left Foot,,,"[57.4, 54.8]",,Ground Pass,,21.1,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Amine Harit,5243.0,Right Wing,108,Morocco,788,['d57e0129-cbbd-4e32-b81c-343d490029f3'],38,,,,,,,,,,,,,,,,,Morocco,788,00:24:38.684,Pass,
,,,,,,,,,,,,,,2.276072,,,,,,,,,,,,,,6d791ba0-2ab6-47ae-aaeb-8673055d8faf,2533,,"[57.4, 54.8]",3922243,69,,,,-1.2738563,,Right Foot,,,"[71.2, 9.7]",,Low Pass,,47.164074,,,Ismael Saibari,39174.0,,True,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,108,Morocco,788,['efc9b629-c0e7-4f95-b775-ccca8f69a4da'],41,,,,,,,,,,,,,,,,,Morocco,788,00:24:41.878,Pass,
,,,,,,,,,,,,,,0.323951,,,,,,,,,,,,,,6bfe593c-8136-4e60-a664-2a1109aeca1c,2538,,"[112.3, 18.4]",3922243,69,,,,1.9055332,,Right Foot,,,"[110.7, 23.0]",,Low Pass,,4.8703184,Incomplete,,Youssef En-Nesyri,6301.0,,,,,,2,Regular Play,Ismael Saibari,39174.0,Left Center Midfield,108,Morocco,788,"['05fc94f7-be71-424f-9b74-c1bb3acfaf36', '8641703c-8468-4eaa-a9d7-fa5f35fdc71e']",51,,,,,,,,,,,,,,,,,Morocco,788,00:24:51.976,Pass,
,,,,,,,,,,,,,,0.868071,,,,,,,,,,,,,,0de1dae2-f484-4ead-82a1-dc1889c49ad4,2542,,"[107.2, 0.1]",3922243,70,,,,2.6203165,,,,,"[97.1, 5.9]",,Low Pass,,11.646888,,,Noussair Mazraoui,15890.0,,,,,Throw-in,2,From Throw In,Ismael Saibari,39174.0,Left Midfield,109,Morocco,788,['9ca7cb4f-bb94-4e0f-b81e-251c351886a5'],0,,,,,,,,,,,,,,,,,Morocco,788,00:25:00.598,Pass,
,,,,,,,,,,,,,,1.023487,,,,,,,,,,,,,,224cd279-e7d4-41f8-9007-a2f706e7539e,2545,,"[97.1, 5.9]",3922243,70,,,,2.4037776,,Right Foot,,,"[87.2, 14.9]",,Ground Pass,,13.379462,,,Azzedine Ounahi,46258.0,,,,,,2,From Throw In,Noussair Mazraoui,15890.0,Left Back,109,Morocco,788,['bd707043-8304-4cf3-8149-bd821ec5b85f'],3,,,,,,,,,,,,,,,,,Morocco,788,00:25:03.483,Pass,
,,,,,,,,,,,,,,2.306049,,,,,,,,,,,,,,f024a082-5825-4d7c-bfb1-35848b46fcb4,2549,,"[77.7, 11.7]",3922243,70,,,,1.8286906,,Right Foot,,,"[68.6, 46.2]",,High Pass,,35.679966,,,Nayef Aguerd,12149.0,,,,,,2,From Throw In,Azzedine Ounahi,46258.0,Right Defensive Midfield,109,Morocco,788,"['39d2e0a4-3214-4cc9-ac85-dd256a049eb7', 'd67d05df-6677-43f4-9e5f-d8baaa2650d9']",7,,,,,,,,,,,,,,,,,Morocco,788,00:25:07.687,Pass,True
,,,,,,,,,,,,,,1.616524,,,,,,,,,,,,,,33c7fa9a-2ec6-45c8-aecc-c2715e8c9562,2552,,"[84.4, 62.3]",3922243,70,,,,1.1970695,,Left Foot,,,"[90.4, 77.6]",,Ground Pass,,16.434416,,,Achraf Hakimi Mouh,5245.0,,,,,,2,From Throw In,Nayef Aguerd,12149.0,Right Center Back,109,Morocco,788,['2c5c9266-df2e-4c51-ac7d-0aef3908ce47'],12,,,,,,,,,,,,,,,,,Morocco,788,00:25:12.300,Pass,
,,,,,,,,,,,,,,1.003027,,,,,,,,,,,,,,9dcca2a1-fd77-41e0-8937-836279cd61b3,2555,,"[90.4, 77.6]",3922243,70,,,,-1.5381992,,Right Foot,,,"[90.7, 68.4]",,Ground Pass,,9.20489,,,Amine Harit,5243.0,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,109,Morocco,788,['80077493-b341-4a94-9c77-a212af983a59'],13,,,,,,,,,,,,,,,,,Morocco,788,00:25:13.937,Pass,
,,,,,,,,,,,,,,2.321882,,,,,,,,,,,,,,ec493c36-b033-4714-9787-c70798974ca0,2558,,"[90.7, 68.4]",3922243,70,,,,-0.9613378,,Right Foot,True,,"[112.9, 36.6]",,High Pass,,38.78247,Incomplete,,Youssef En-Nesyri,6301.0,,,,,,2,From Throw In,Amine Harit,5243.0,Right Midfield,109,Morocco,788,"['425c8a71-f8ed-4e89-ae4c-c279948b344a', 'f3f526eb-a7d1-41f1-a10e-1e7814b820bb']",19,,,,,,,,,,,,,,,,,Morocco,788,00:25:19.103,Pass,
,,,,,,,,,,,,,,2.054769,,,,,,,,,,,,,,df9336f9-585f-412b-b575-be9b4b5232c0,2562,,"[104.1, 0.1]",3922243,70,,,,2.4009407,,,,,"[90.1, 12.9]",,Low Pass,,18.96945,,,Noussair Mazraoui,15890.0,,,,,Throw-in,2,From Throw In,Ismael Saibari,39174.0,Left Midfield,110,Morocco,788,['c7db134b-8c61-40aa-905f-52040e58f18b'],27,,,,,,,,,,,,,,,,,Morocco,788,00:25:27.440,Pass,
,,,,,,,,,,,,,,0.942332,,,,,,,,,,,,,,3e610bdc-0b5e-4cf6-8441-f300571a0abc,2565,,"[92.5, 19.9]",3922243,70,,,,0.60797334,,Left Foot,,,"[109.6, 31.8]",,High Pass,,20.833147,Incomplete,,Ayoub El Kaabi,5229.0,,,,,,2,From Throw In,Noussair Mazraoui,15890.0,Left Back,110,Morocco,788,"['6779fa45-8496-451d-b07d-d1c1df582a91', 'f24c67e7-ada1-401f-822f-c9640d7cd818']",31,,,,,,,,,,,,,,,,,Morocco,788,00:25:31.728,Pass,
,,,,,,,,,,,,,,0.74887,,,,,,,,,,,,,,f24c67e7-ada1-401f-822f-c9640d7cd818,2567,,"[10.5, 48.3]",3922243,70,,,,0.09905364,,Head,,,"[26.6, 49.9]",,Low Pass,,16.179308,,,Thapelo James Morena,65727.0,,,,,Recovery,2,From Throw In,Gomolemo Grant Kekana,70093.0,Right Center Back,110,Morocco,788,"['3e610bdc-0b5e-4cf6-8441-f300571a0abc', 'c60d3dc4-5a89-47db-825f-5c2cb4010552']",32,,,,,,,,,,,,,,,,,South Africa,4976,00:25:32.671,Pass,
,,,,,,,,,,,,,,2.563752,,,,,,,,,,,,,,ddd37c52-cf84-4771-93ab-2cedfd6b8d27,2570,,"[26.6, 49.9]",3922243,70,,,,-0.038577344,,Left Foot,,,"[55.1, 48.8]",,High Pass,,28.52122,Incomplete,,Evidence Makgopa,65853.0,,,,,,2,From Throw In,Thapelo James Morena,65727.0,Right Midfield,110,Morocco,788,"['6234a0f3-a582-4b78-a22a-5e2765cd9bf8', 'b496e9a3-2ac7-46fa-b77d-8be04213dec4']",33,,,,,,,,,,,,,,,,,South Africa,4976,00:25:33.609,Pass,
,,,,,,,,,,,,,,2.11962,,,,,,,,,,,,,,b496e9a3-2ac7-46fa-b77d-8be04213dec4,2572,,"[65.0, 31.3]",3922243,70,True,,,1.7590178,,Head,,,"[61.8, 48.1]",,Low Pass,,17.102047,,,Nayef Aguerd,12149.0,,,,,Recovery,2,Regular Play,Romain Saïss,5219.0,Left Center Back,111,Morocco,788,"['06fe6915-3772-4f73-98ba-a2c3b1cc6a8b', 'ddd37c52-cf84-4771-93ab-2cedfd6b8d27']",36,,,,,,,,,,,,,,,,,Morocco,788,00:25:36.173,Pass,
,,,,,,,,,,,,,,1.707635,,,,,,,,,,,,,,1aa3990f-c6d5-454a-8efc-ce7a440ff803,2574,,"[61.8, 48.1]",3922243,70,,,,-1.3090309,,Left Foot,,,"[70.4, 16.0]",,Ground Pass,,33.232063,,,Sofyan Amrabat,5234.0,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Right Center Back,111,Morocco,788,['d7b6bf05-c73d-406a-abb1-74982a06bb74'],40,,,,,,,,,,,,,,,,,Morocco,788,00:25:40.432,Pass,
,,,,,,,,,,,,,,1.100242,,,,,,,,,,,,,,4f7e4d5f-3fd9-43ab-b299-e0f6b876dfc7,2577,,"[70.4, 16.2]",3922243,70,,,,-0.45215386,,Right Foot,,,"[84.4, 9.4]",,Ground Pass,,15.564061,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Left Defensive Midfield,111,Morocco,788,['2f741307-35c1-4b5a-bb7f-cf17839ba9d8'],43,,,,,,,,,,,,,,,,,Morocco,788,00:25:43.694,Pass,
,,,,,,,,,,,,,,0.76767,,,,,,,,,,,,,,b2ec4ac9-81a6-4281-b1e0-a1879bb47d72,2580,,"[87.6, 9.3]",3922243,70,,,,1.7007418,,Right Foot,,,"[85.3, 26.9]",,Ground Pass,,17.749647,,,Noussair Mazraoui,15890.0,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Defensive Midfield,111,Morocco,788,['5354cafb-55d1-4680-a8b9-b7bfd3019810'],46,,,,,,,,,,,,,,,,,Morocco,788,00:25:46.698,Pass,
,,,,,,,,,,,,,,1.024229,,,,,,,,,,,,,,73a11ce8-23f8-4f00-a925-17d6f38ec808,2584,,"[84.4, 28.7]",3922243,70,,,,0.17707315,,Right Foot,,,"[93.9, 30.4]",,Ground Pass,,9.650907,,,Ismael Saibari,39174.0,,,,,,2,Regular Play,Noussair Mazraoui,15890.0,Left Back,111,Morocco,788,"['950cf55c-883f-42a1-a33a-35a2f86374e5', 'afa0753c-11da-4890-8e2f-b58b3edfb4f4']",47,,,,,,,,,,,,,,,,,Morocco,788,00:25:47.883,Pass,True
,,,,,,,,,,,,,,1.81348,,,,,,,,,,,,,,1a572f85-ef3f-4ee1-bec1-9dcb1772852b,2587,,"[95.8, 26.9]",3922243,70,,,,-2.2909606,,Right Foot,,,"[86.5, 16.3]",,Ground Pass,,14.1014185,,,Sofyan Amrabat,5234.0,,,,,,2,Regular Play,Ismael Saibari,39174.0,Left Midfield,111,Morocco,788,['31d95ba3-cdf9-4ff8-b8d3-94517b6f72bd'],48,,,,,,,,,,,,,,,,,Morocco,788,00:25:48.908,Pass,
,,,,,,,,,,,,,,7.582643,,,,,,,,,,,,,,6b959e34-2e5f-4d43-9e39-812dd275baa4,2590,,"[86.5, 16.7]",3922243,70,,,,-0.31186768,,Right Foot,,,"[120.0, 5.9]",,Ground Pass,,35.19787,Out,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Left Defensive Midfield,111,Morocco,788,"['8a8eab42-811d-4f4f-a81d-a0d99f31341c', 'e7a3cdb3-0085-4db1-93f4-40e884d78d52']",50,,,,,,,,,,,,,,,,,Morocco,788,00:25:50.721,Pass,True
,,,,,,,,,,,,,,6.695176,,,,,,,,,,,,,,92b7d297-09a5-4b99-ae05-7d377ee325ce,2593,,"[6.0, 46.3]",3922243,71,,,,0.15223755,,Right Foot,,,"[79.0, 57.5]",,High Pass,,73.85418,Incomplete,,Thapelo James Morena,65727.0,,,,,Goal Kick,2,From Goal Kick,Ronwen Williams,66721.0,Goalkeeper,112,South Africa,4976,"['59e59c2d-f6e7-4f7e-901c-3aaddc255fc4', '61781c3c-9949-4d33-bf94-1347abeb3b64']",29,,,,,,,,,,,,,,,,,South Africa,4976,00:26:29.463,Pass,
,,,,,,,,,,,,,,1.965877,,,,,,,,,,,,,,61781c3c-9949-4d33-bf94-1347abeb3b64,2595,,"[41.1, 22.6]",3922243,71,,,,0.5302158,,Head,,,"[64.3, 36.2]",,High Pass,,26.892378,Incomplete,,Ayoub El Kaabi,5229.0,,,,,Recovery,2,From Goal Kick,Romain Saïss,5219.0,Left Center Back,112,South Africa,4976,"['776ee591-3f9d-4ffb-96d5-c8a31c5dd015', '92b7d297-09a5-4b99-ae05-7d377ee325ce', 'be3a8a93-cd4b-41b7-a6a1-030828b0b7f4']",36,,,,,,,,,,,,,,,,,Morocco,788,00:26:36.159,Pass,
,,,,,,,,,,,,,,1.751788,,,,,,,,,,,,,,e2556515-f76d-492e-aa32-7a37c5219b41,2599,,"[65.4, 54.2]",3922243,71,,,True,-0.76214653,,,,,"[78.6, 41.6]",,Low Pass,,18.248287,Incomplete,,Zakhele Lerato Lepasa,64607.0,,,,,Recovery,2,From Goal Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,112,South Africa,4976,"['62afec9c-e78e-4364-b407-92df6de07a7a', '6ffd237b-5dc7-4e4f-83c1-f35aeaa0463c', 'ba7f4aa8-31b7-4ab5-9516-9b4c165c5ecf']",40,,,,,,,,,,,,,,,,,South Africa,4976,00:26:40.941,Pass,True
