50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.395365,,,,,,,,,,,5617f3fd-4ec8-4a0d-bbf2-4d5952b8aeec,1965,,,"[43.3, 9.8]",3920387,62,,,,0.5760984,,Left Foot,,,"[68.7, 26.3]",,Ground Pass,,30.288776,,,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,107,Ghana,4885,['4933decb-0365-4bf4-a26b-c4955705f2ba'],16,,,,,,,,,,,,,,,,,Ghana,4885,00:17:16.584,Pass,
,,,,,,,,,,,,,,,,,2.023816,,,,,,,,,,,c80abad1-6106-41ef-bda0-7223bb4c1843,1969,,,"[35.3, 58.9]",3920387,62,,,,-2.750435,,Right Foot,,,"[7.9, 47.6]",,Ground Pass,,29.638657,,,,Josimar José Évora Dias,105932.0,,,,,Recovery,2,Regular Play,Logan Costa,45557.0,Right Center Back,107,Ghana,4885,['ea03eb10-cb1d-4e2e-be41-d5abf9faca76'],20,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:17:20.283,Pass,
,,,,,,,,,,,,,,,,,4.031041,,,,,,,,,,,b3b6677d-ca5e-4c20-84b9-b29256fb10fb,1972,,,"[7.9, 46.9]",3920387,62,,,,0.17150849,,Right Foot,,,"[51.2, 54.4]",,High Pass,,43.944736,,Incomplete,,Deroy Duarte,8349.0,,,,,,2,Regular Play,Josimar José Évora Dias,105932.0,Goalkeeper,107,Ghana,4885,"['cd0d58b4-a37d-47e1-8c81-78011940c22b', 'd7c67966-f2af-4f9a-a102-d5381da4bdde']",22,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:17:22.547,Pass,
,,,,,,,,,,,,,,,,,1.130674,,,,,,,,,,,cd0d58b4-a37d-47e1-8c81-78011940c22b,1975,,,"[68.9, 25.7]",3920387,62,,,True,-0.94812554,,,,,"[74.5, 17.9]",,High Pass,,9.602083,,,,Jordan Ayew,3450.0,,,,,Recovery,2,Regular Play,Majeed Ashimeru,30693.0,Left Defensive Midfield,107,Ghana,4885,"['4b0d7ae9-590f-42d2-a8f6-decf9b7c664d', 'b3b6677d-ca5e-4c20-84b9-b29256fb10fb', 'fcc06281-87c5-4513-9a6f-d1981a0b3312']",26,,,,,,,,,,,,,,,,,Ghana,4885,00:17:26.578,Pass,True
,,,,,,,,,,,,,,,,,0.983477,,,,,,,,,,,193e7125-49f9-41c1-892d-e009e43df72f,1985,,,"[35.3, 72.8]",3920387,62,True,,,-0.5834752,,Right Foot,,,"[76.2, 45.8]",,High Pass,,49.008266,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,Free Kick,2,From Free Kick,Logan Costa,45557.0,Right Center Back,109,Cape Verde Islands,4924,['d836035a-9149-4866-bad2-968c9d9d8fb4'],45,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:17:45.788,Pass,
,,,,,,,,,,,,,,,,,0.979008,,,,,,,,,,,b9ac05ff-f7e8-478a-94bc-3573abe788c2,1989,,,"[43.7, 41.4]",3920387,62,,,,0.99945885,,Right Foot,,,"[50.0, 51.2]",,Ground Pass,,11.650322,,,,Ernest Appiah Nuamah,233463.0,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,110,Ghana,4885,['af4fe18c-3ebf-487d-9ae4-1f9c2db4e790'],49,,,,,,,,,,,,,,,,,Ghana,4885,00:17:49.750,Pass,
,,,,,,,,,,,,,,,,,0.71444,,,,,,,,,,,657970fd-7828-446d-943e-bd39bbae664d,1993,,,"[63.0, 46.6]",3920387,62,,,,-0.7717004,,Left Foot,,,"[66.7, 43.0]",,Ground Pass,,5.162364,,,,André Ayew Pelé,3347.0,,,,,,2,Regular Play,Ernest Appiah Nuamah,233463.0,Right Wing,110,Ghana,4885,"['5130d565-b1c8-4116-887c-70fa4cca6cb0', 'dbdb1371-a3f4-4eaa-b04f-2a31d00fe9a4']",52,,,,,,,,,,,,,,,,,Ghana,4885,00:17:52.342,Pass,True
,,,,,,,,,,,,,,,,,0.684899,,,,,,,,,,,428b6d00-4338-4330-bd02-6a4db912ec90,1997,,,"[65.7, 45.1]",3920387,62,,,,2.5280366,,Left Foot,,,"[58.6, 50.1]",,Ground Pass,,8.683893,,,,Iddrisu Baba Mohammed,24087.0,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Center Attacking Midfield,110,Ghana,4885,['8d6a692f-fe69-4a44-858c-df98a102a2ce'],54,,,,,,,,,,,,,,,,,Ghana,4885,00:17:54.994,Pass,
,,,,,,,,,,,,,,,,,1.971179,,,,,,,,,,,28e19384-9d7f-401e-9753-689c2f571458,2000,,,"[57.0, 54.8]",3920387,62,,,,-2.6288042,,Right Foot,,,"[45.1, 48.1]",,Ground Pass,,13.6565,,,,Alexander Djiku,2989.0,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,110,Ghana,4885,['d86115f2-dec8-4999-a676-965cf299bfa3'],57,,,,,,,,,,,,,,,,,Ghana,4885,00:17:57.584,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,ac13e748-49dc-42f3-8db9-51a22531681f,2003,,,"[43.7, 47.1]",3920387,63,,,,-1.6174914,,Right Foot,,,"[42.7, 25.7]",,Ground Pass,,21.423351,,,,Mohamed Salisu,30519.0,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,110,Ghana,4885,['87a27d0c-b99d-43fd-bdde-593a26fcf183'],0,,,,,,,,,,,,,,,,,Ghana,4885,00:18:00.128,Pass,
,,,,,,,,,,,,,,,,,1.310211,,,,,,,,,,,00677130-951c-46d8-9ddb-325aff811e03,2006,,,"[50.8, 21.9]",3920387,63,,,,-0.018865686,,Left Foot,,,"[77.3, 21.4]",,Ground Pass,,26.504717,,,,Jordan Ayew,3450.0,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,110,Ghana,4885,['56160581-c6cc-48d9-8481-b6d7f84896f5'],3,,,,,,,,,,,,,,,,,Ghana,4885,00:18:03.322,Pass,
,,,,,,,,,,,,,,,,,1.215948,,,,,,,,,,,fa6b5c75-8ec5-4870-9d0e-177bae12ed05,2012,,,"[85.1, 28.7]",3920387,64,,,,-0.43202797,11bf02cb-13ab-4bff-8ab2-e2234b772d4e,Right Foot,,,"[101.8, 21.0]",,Ground Pass,,18.389671,,,,Ernest Appiah Nuamah,233463.0,True,,,,Free Kick,2,From Free Kick,Majeed Ashimeru,30693.0,Left Defensive Midfield,111,Ghana,4885,['a5479de7-76d3-48fe-9276-57570433f1bd'],16,,,,,,,,,,,,,,,,,Ghana,4885,00:19:16.069,Pass,
,,,,,,,,,,,,,,,,,0.587864,,,,,,,,,,,1a71a4aa-b49f-447e-b92e-790b7e22c8d2,2021,,,"[77.5, 0.1]",3920387,65,,,,0.9707461,,,,,"[85.3, 11.5]",,Low Pass,,13.813037,,,,André Ayew Pelé,3347.0,,,,,Throw-in,2,From Throw In,Gideon Mensah,23615.0,Left Back,112,Ghana,4885,['94926cef-6246-4f9f-9699-bbe26ba2c8ce'],28,,,,,,,,,,,,,,,,,Ghana,4885,00:20:28.017,Pass,
,,,,,,,,,,,,,,,,,0.985739,,,,,,,,,,,451231a3-16d8-4cd6-b45c-2bded14f75e0,2024,,,"[85.3, 11.5]",3920387,65,,,,-2.501823,,Left Foot,,,"[76.7, 5.1]",,Low Pass,,10.720075,,,,Gideon Mensah,23615.0,,,,,,2,From Throw In,André Ayew Pelé,3347.0,Center Attacking Midfield,112,Ghana,4885,['1b237b00-e10e-434f-8f54-dbe7c5e51d85'],28,,,,,,,,,,,,,,,,,Ghana,4885,00:20:28.821,Pass,
,,,,,,,,,,,,,,,,,1.758894,,,,,,,,,,,8912160d-e3fa-4292-b006-f8d684fe1fce,2028,,,"[76.5, 5.1]",3920387,65,,,,0.26269335,,Left Foot,,,"[100.3, 11.5]",,High Pass,,24.645487,,Pass Offside,,Iñaki Williams Arthuer,6393.0,,,,,,2,From Throw In,Gideon Mensah,23615.0,Left Back,112,Ghana,4885,['7460513d-0422-4385-9148-6af01b04ea53'],29,,,,,,,,,,,,,,,,,Ghana,4885,00:20:29.988,Pass,
,,,,,,,,,,,,,,,,,1.118478,,,,,,,,,,,13a33cfc-2e5b-4967-be2c-772e613972ea,2030,,,"[19.8, 65.8]",3920387,65,True,,,-1.957672,,Right Foot,,,"[8.8, 38.8]",,Ground Pass,,29.15476,,,,Josimar José Évora Dias,105932.0,,,,,Free Kick,2,From Free Kick,Logan Costa,45557.0,Right Center Back,113,Cape Verde Islands,4924,['66f3a02c-67b1-4bf4-a317-47afaec3601e'],41,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:41.380,Pass,
,,,,,,,,,,,,,,,,,2.048402,,,,,,,,,,,d169879a-a33d-40ad-99a6-774704c082e9,2033,,,"[10.8, 37.3]",3920387,65,,,,-1.137302,,Right Foot,,,"[18.9, 19.8]",,Ground Pass,,19.283672,,,,Roberto Lopes,36271.0,,,,,,2,From Free Kick,Josimar José Évora Dias,105932.0,Goalkeeper,113,Cape Verde Islands,4924,['4ed72a14-7724-4f74-b03d-7363cf4eb618'],45,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:45.628,Pass,
,,,,,,,,,,,,,,,,,2.180729,,,,,,,,,,,1c94979b-4870-4ecb-ba40-dadb3cb8a68d,2036,,,"[21.2, 20.9]",3920387,65,,,,1.7759237,,Right Foot,,,"[15.0, 50.7]",,Ground Pass,,30.438133,,,,Logan Costa,45557.0,,,,,,2,From Free Kick,Roberto Lopes,36271.0,Left Center Back,113,Cape Verde Islands,4924,['4b680a65-d40f-48da-80a8-e880badee2b5'],49,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:49.827,Pass,
,,,,,,,,,,,,,,,,,2.433908,,,,,,,,,,,a462d92f-133c-4022-9dc1-6bef4864ed64,2039,,,"[15.4, 58.0]",3920387,65,,,,-1.6580063,,Right Foot,,,"[12.2, 21.4]",,Ground Pass,,36.739624,,,,Roberto Lopes,36271.0,,,,,,2,From Free Kick,Logan Costa,45557.0,Right Center Back,113,Cape Verde Islands,4924,['23ea805d-d5a3-4566-bb82-c8946280ee78'],56,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:56.590,Pass,
,,,,,,,,,,,,,,,,,2.411474,,,,,,,,,,,68193260-8b41-4f0d-9ca7-8865f7bd53be,2042,,,"[13.0, 2.8]",3920387,66,,,,0.40601918,,Left Foot,,,"[55.8, 21.2]",,High Pass,,46.58755,,Incomplete,,Jovane Eduardo Borges Cabral,10598.0,,,,,,2,From Free Kick,Roberto Lopes,36271.0,Left Center Back,113,Cape Verde Islands,4924,"['02623538-583e-47eb-911f-107db62f59c7', '0f2185c3-d6be-40a0-b936-ffd685ea5f29']",2,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:02.276,Pass,
,,,,,,,,,,,,,,,,,0.172424,,,,,,,,,,,a3ac8888-3015-43b3-be40-dd87a0857597,2046,,,"[57.2, 68.5]",3920387,66,,,,-2.4775465,,Right Foot,,,"[54.9, 66.7]",,Ground Pass,,2.9206164,,Incomplete,,,,,,,,,2,From Free Kick,Majeed Ashimeru,30693.0,Left Defensive Midfield,113,Cape Verde Islands,4924,['fb906f48-7583-44b8-b941-6aed7094a872'],7,,,,,,,,,,,,,,,,,Ghana,4885,00:21:07.597,Pass,
,,,,,,,,,,,,,,,,,0.637697,,,,,,,,,,,dabbd00d-cb00-4c56-a4fe-d7110d93cf1f,2055,,,"[13.3, 45.9]",3920387,66,True,,,-0.47021648,,Drop Kick,,,"[92.2, 5.8]",,High Pass,,88.50548,,,,Jordan Ayew,3450.0,,True,,,,2,Regular Play,Richard Ofori Antwi,68757.0,Goalkeeper,114,Ghana,4885,['9f06d71e-d315-43e3-a342-55751b8ed53f'],31,,,,,,,,,,,,,,,,,Ghana,4885,00:21:31.487,Pass,
,,,,,,,,,,,,,,,,,0.760241,,,,,,,,,,,b63a428e-9b48-4758-847d-8b98b9b7d478,2057,,,"[92.2, 6.0]",3920387,66,,,,2.2854466,,Right Foot,,,"[86.3, 12.8]",,Ground Pass,,9.002777,,,,Majeed Ashimeru,30693.0,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,114,Ghana,4885,['016e88cf-c983-4adf-9594-9ea3da42251c'],40,,,,,,,,,,,,,,,,,Ghana,4885,00:21:40.500,Pass,
,,,,,,,,,,,,,,,,,0.985267,,,,,,,,,,,47337480-a4b1-418c-a5c9-92103cd6eabd,2060,,,"[85.5, 12.9]",3920387,66,,,,-1.5964317,,Right Foot,,,"[85.3, 5.1]",,Ground Pass,,7.8025637,,,,André Ayew Pelé,3347.0,,,,,,2,Regular Play,Majeed Ashimeru,30693.0,Left Defensive Midfield,114,Ghana,4885,['f8145e69-a3c2-4cdb-9812-c6b61fca7786'],41,,,,,,,,,,,,,,,,,Ghana,4885,00:21:41.300,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,59bc2c5c-dedc-4e4f-8366-cec16871b349,2063,,,"[85.3, 5.1]",3920387,66,,,,3.1415927,,Left Foot,,,"[75.3, 5.1]",,Ground Pass,,10.0,,,,Gideon Mensah,23615.0,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Center Attacking Midfield,114,Ghana,4885,['08455153-a5be-4054-9494-fc104da812fa'],42,,,,,,,,,,,,,,,,,Ghana,4885,00:21:42.939,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,f86f3610-03ab-439f-bbde-04cfc3716384,2066,,,"[76.3, 10.8]",3920387,66,,,,1.851248,,Left Foot,,,"[71.0, 29.2]",,Ground Pass,,19.148108,,,,Iddrisu Baba Mohammed,24087.0,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,114,Ghana,4885,['ef5e19bb-53d0-42b6-8bbc-591e9c569816'],44,,,,,,,,,,,,,,,,,Ghana,4885,00:21:44.666,Pass,
,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,1492cb11-442a-4b21-87a1-873eae1a7f43,2069,,,"[71.4, 32.7]",3920387,66,,,,1.9691164,,Right Foot,,,"[62.1, 54.8]",,Ground Pass,,23.977072,,,,Alexander Djiku,2989.0,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,114,Ghana,4885,['f23b9abe-f9e8-4024-9a2a-afd91efd06a5'],47,,,,,,,,,,,,,,,,,Ghana,4885,00:21:47.990,Pass,
,,,,,,,,,,,,,,,,,0.992147,,,,,,,,,,,e7388363-44c8-4269-bb7d-7bfc82353894,2072,,,"[68.9, 64.0]",3920387,66,,,,1.113518,,Right Foot,,,"[75.1, 76.6]",,Ground Pass,,14.042791,,,,Denis Odoi,12259.0,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,114,Ghana,4885,['65fceb34-d249-4d98-9435-b35e7ab023cb'],50,,,,,,,,,,,,,,,,,Ghana,4885,00:21:50.801,Pass,
,,,,,,,,,,,,,,,,,0.754934,,,,,,,,,,,76608292-06d0-4f57-82cd-b7948afc5c12,2075,,,"[75.1, 76.6]",3920387,66,,,,0.2489627,,Right Foot,,,"[81.0, 78.1]",,Ground Pass,,6.0876927,,,,Ernest Appiah Nuamah,233463.0,,,,,,2,Regular Play,Denis Odoi,12259.0,Right Back,114,Ghana,4885,['4240e5b7-7532-48d7-920f-e5a29fe85bf3'],52,,,,,,,,,,,,,,,,,Ghana,4885,00:21:52.420,Pass,
,,,,,,,,,,,,,,,,,0.8428,,,,,,,,,,,b8698df0-ae31-44b8-9223-7048f7925a93,2078,,,"[80.2, 78.9]",3920387,66,,,,-2.8116455,,Left Foot,,,"[72.9, 76.4]",,Ground Pass,,7.7162166,,,,Denis Odoi,12259.0,,,,,,2,Regular Play,Ernest Appiah Nuamah,233463.0,Right Wing,114,Ghana,4885,['9cd68e0e-1000-4fca-bbee-3cd9de0eab26'],53,,,,,,,,,,,,,,,,,Ghana,4885,00:21:53.749,Pass,
,,,,,,,,,,,,,,,,,0.755974,,,,,,,,,,,4c624229-feeb-4b15-80ae-780bf9299d3a,2081,,,"[72.5, 76.2]",3920387,66,,,,-1.7454685,,Right Foot,,,"[71.6, 71.1]",,Ground Pass,,5.178803,,,,Iddrisu Baba Mohammed,24087.0,,,,,,2,Regular Play,Denis Odoi,12259.0,Right Back,114,Ghana,4885,['729e1241-c49a-4439-bacc-0cff72a3b2f4'],55,,,,,,,,,,,,,,,,,Ghana,4885,00:21:55.388,Pass,
,,,,,,,,,,,,,,,,,1.320889,,,,,,,,,,,264a95df-4825-4931-8d85-30c1551be945,2084,,,"[71.6, 58.3]",3920387,66,,,,-2.6872907,,Right Foot,,,"[63.0, 54.1]",,Ground Pass,,9.570789,,,,Alexander Djiku,2989.0,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,114,Ghana,4885,['50a7aae1-05b6-4129-844b-d6d2cf92f9a4'],56,,,,,,,,,,,,,,,,,Ghana,4885,00:21:56.751,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,412f2834-59f3-4538-8083-b5dc1b95bfc5,2087,,,"[62.1, 49.7]",3920387,66,,,,-1.9607142,,Right Foot,,,"[56.1, 35.1]",,Ground Pass,,15.784802,,,,Mohamed Salisu,30519.0,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,114,Ghana,4885,['417f79f6-a882-4201-87c8-6ee304f490e6'],59,,,,,,,,,,,,,,,,,Ghana,4885,00:21:59.888,Pass,
,,,,,,,,,,,,,,,,,1.495596,,,,,,,,,,,98948fad-efd6-45e9-a279-4c3f023c4256,2090,,,"[69.4, 22.1]",3920387,67,,,,-1.3981148,,Left Foot,,,"[72.4, 4.9]",,Ground Pass,,17.459667,,,,Gideon Mensah,23615.0,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,114,Ghana,4885,['8a13138c-0b98-496d-adcc-9bf38cbe9d5c'],4,,,,,,,,,,,,,,,,,Ghana,4885,00:22:04.876,Pass,
,,,,,,,,,,,,,,,,,3.277634,,,,,,,,,,,9cfcf81e-1d96-4a1f-878f-5f3377190ff9,2096,,,"[48.3, 80.0]",3920387,67,,,,-0.87605804,,,,,"[70.3, 53.6]",,High Pass,,34.365097,,Incomplete,,Kenny Rocha Santos,23301.0,,,,,Throw-in,2,From Throw In,Steven Moreira,7197.0,Right Back,115,Cape Verde Islands,4924,"['322f0cd7-f8ae-4710-afff-d7c9e573b2bc', '842ea716-d4cd-4ae7-9032-1e130b5eaefe']",54,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:22:54.924,Pass,
,,,,,,,,,,,,,,,,,1.316858,,,,,,,,,,,630e52c4-28a1-4223-9125-288488e179a0,2100,,,"[49.8, 28.7]",3920387,67,,,,3.0740266,,Right Foot,,,"[36.5, 29.6]",,Ground Pass,,13.330417,,,,Alexander Djiku,2989.0,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,116,Ghana,4885,['422c7ccf-1514-49b1-9523-9d87b6c031c2'],58,,,,,,,,,,,,,,,,,Ghana,4885,00:22:58.478,Pass,
,,,,,,,,,,,,,,,,,0.879438,,,,,,,,,,,84e81917-6801-40c7-bddc-c4faddd672b6,2103,,,"[36.0, 30.2]",3920387,68,,,,-1.0427219,,Right Foot,,,"[41.6, 20.6]",,Ground Pass,,11.1139555,,,,Mohamed Salisu,30519.0,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,116,Ghana,4885,['93517b47-d5c6-4219-a1af-d0c6fc07d859'],1,,,,,,,,,,,,,,,,,Ghana,4885,00:23:01.473,Pass,
,,,,,,,,,,,,,,,,,0.595093,,,,,,,,,,,ebd1cb87-a1a4-4eaa-9575-361414d48677,2106,,,"[47.1, 11.8]",3920387,68,,,,-1.1493771,,Left Foot,,,"[51.0, 3.1]",,Ground Pass,,9.534149,,,,Gideon Mensah,23615.0,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,116,Ghana,4885,['2c5a18bb-3c57-4100-bf4a-1a6e549f881a'],5,,,,,,,,,,,,,,,,,Ghana,4885,00:23:05.012,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,3fba095b-de71-42d4-85e3-bd7db2b6347e,2109,,,"[49.0, 5.8]",3920387,68,,,,2.6224465,,Left Foot,,,"[42.0, 9.8]",,Ground Pass,,8.062258,,,,Mohamed Salisu,30519.0,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,116,Ghana,4885,['5c14b45e-3add-4643-818b-a129271edef9'],7,,,,,,,,,,,,,,,,,Ghana,4885,00:23:07.359,Pass,
,,,,,,,,,,,,,,,,,0.257037,,,,,,,,,,,09880133-e318-44c4-b94d-880efa3feef5,2113,,,"[35.6, 6.9]",3920387,68,,,,-1.0679531,,Left Foot,,,"[36.7, 4.9]",,Ground Pass,,2.2825425,,Incomplete,,Ernest Appiah Nuamah,233463.0,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,116,Ghana,4885,"['1a39d20a-9900-47a0-bb69-f8f5a6749ef9', '81362aa2-646c-4e92-a0a6-d10232915fdf', '976f3ecf-0ab6-460f-929c-9421846112e3']",10,,,,,,,,,,,,,,,,,Ghana,4885,00:23:10.343,Pass,True
,,,,,,,,,,,,,,,,,1.921991,,,,,,,,,,,3adee976-a651-480b-b81b-058688b01776,2116,,,"[45.1, 0.1]",3920387,68,,,,0.1805837,,,,,"[69.2, 4.5]",,High Pass,,24.498367,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,Throw-in,2,From Throw In,Gideon Mensah,23615.0,Left Back,117,Ghana,4885,"['764fb49e-4dcc-496e-ba5e-7942d94aaef5', 'dc976a30-d959-44e1-b1cd-5d0f637798d8']",19,,,,,,,,,,,,,,,,,Ghana,4885,00:23:19.963,Pass,
,,,,,,,,,,,,,,,,,1.129123,,,,,,,,,,,2722205e-62d3-4f81-b127-18713fafc7a0,2119,,,"[71.8, 0.1]",3920387,68,True,,,1.340892,,,,,"[77.3, 23.6]",,Low Pass,,24.135036,,,,Iñaki Williams Arthuer,6393.0,,,,,Throw-in,2,From Throw In,Gideon Mensah,23615.0,Left Back,118,Ghana,4885,['b3c495a2-8d18-48c4-98a6-3ca3e5b4ab9d'],27,,,,,,,,,,,,,,,,,Ghana,4885,00:23:27.648,Pass,
,,,,,,,,,,,,,,,,,0.583233,,,,,,,,,,,5658ad5a-c02f-4c96-a049-9c1b46d7ca78,2125,,,"[34.6, 70.5]",3920387,68,,,,-0.124354996,,Right Foot,,,"[42.6, 69.5]",,Ground Pass,,8.062258,,,,Garry Mendes Rodrigues,16001.0,,,,,Recovery,2,Regular Play,Steven Moreira,7197.0,Right Back,119,Cape Verde Islands,4924,['bae4837f-7537-43b6-aa85-b4d546578545'],31,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:31.706,Pass,
,,,,,,,,,,,,,,,,,0.58388,,,,,,,,,,,ec622428-7ce3-40cf-b570-920fb70b171e,2127,,,"[42.6, 69.5]",3920387,68,,,,-1.4559197,,Right Foot,,,"[43.8, 59.1]",,Ground Pass,,10.469002,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,,2,Regular Play,Garry Mendes Rodrigues,16001.0,Right Wing,119,Cape Verde Islands,4924,['947b28ac-da2f-4eb4-864f-61780a501f90'],32,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:32.290,Pass,
,,,,,,,,,,,,,,,,,0.693879,,,,,,,,,,,9be71202-0caa-4c58-9a5a-c320b712847d,2130,,,"[43.8, 59.1]",3920387,68,,,,1.6514292,,Right Foot,,,"[43.0, 69.0]",,Low Pass,,9.932271,,,,Garry Mendes Rodrigues,16001.0,,,,,,2,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,119,Cape Verde Islands,4924,['296ba3eb-1dce-4558-8b73-a881dffef45e'],33,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:33.629,Pass,
,,,,,,,,,,,,,,,,,0.833424,,,,,,,,,,,44e9677f-db7b-4754-b291-ca6ea4414250,2136,,,"[37.7, 72.1]",3920387,68,True,,,-1.623777,,Right Foot,,,"[37.0, 58.9]",,Ground Pass,,13.218548,,,,Roberto Lopes,36271.0,,,,,Free Kick,2,From Free Kick,Logan Costa,45557.0,Right Center Back,120,Cape Verde Islands,4924,['abb4b63a-7b44-4ac3-afe0-e8a4d93a91a0'],50,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:50.335,Pass,
,,,,,,,,,,,,,,,,,2.136421,,,,,,,,,,,40344fa4-5747-41fe-899f-3c1bcb72af63,2138,,,"[34.4, 28.2]",3920387,68,True,,,-1.0899091,,Left Foot,,,"[42.8, 12.1]",,Ground Pass,,18.15957,,,,João Paulo Moreira Fernandes,133038.0,,,,,,2,From Free Kick,Roberto Lopes,36271.0,Left Center Back,120,Cape Verde Islands,4924,['c60bcae4-60df-4a4f-80ef-ea0bdbdd36b3'],52,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:52.545,Pass,
,,,,,,,,,,,,,,,,,1.840565,,,,,,,,,,,b308c599-e24f-43c9-bc39-6b71ce17109e,2140,,,"[43.4, 11.8]",3920387,68,,,,2.7331772,,Left Foot,,,"[26.3, 19.2]",,Ground Pass,,18.632498,,,,Roberto Lopes,36271.0,,,,,,2,From Free Kick,João Paulo Moreira Fernandes,133038.0,Left Back,120,Cape Verde Islands,4924,['c5cb8f10-8f7a-448d-96e5-2f97ff29bc52'],54,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:54.682,Pass,
,,,,,,,,,,,,,,,,,1.614826,,,,,,,,,,,ffd4780f-e4a3-41e8-b487-d563c7a823a6,2144,,,"[27.7, 18.7]",3920387,68,,,,-1.1824776,,Right Foot,,,"[34.0, 3.3]",,Ground Pass,,16.63881,,,,João Paulo Moreira Fernandes,133038.0,,,,,,2,From Free Kick,Roberto Lopes,36271.0,Left Center Back,120,Cape Verde Islands,4924,"['2b80429e-1fcc-4fb4-9090-bec9e2003624', 'bfb387e1-8d79-49ca-9b31-75f0594dc1ff']",57,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:57.421,Pass,True
