50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.290792,,,,,,,,,,,,,,9cab6908-1730-4b8b-b75b-1fcb9bb26d68,18,,,"[24.0, 24.0]",18240,0,,,,-0.95613337,,,Left Foot,,,,"[36.0, 7.0]",Ground Pass,20.808653,,David Olatukunbo Alaba,8220.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Bayern Munich,169,['9cb64faa-407f-41d0-b98a-2e7ffb99758a'],10,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:10.326,Pass,
,,,,,,,,,,,,,,,1.099277,,,,,,,,,,,,,,6419d9bc-f55c-4a9d-bd39-9cb2110f3217,21,,,"[34.0, 7.0]",18240,0,,,,2.4227626,,,Left Foot,,,,"[26.0, 14.0]",Ground Pass,10.630146,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Left Back,2,Bayern Munich,169,['aa268b16-8d25-4b20-b91d-d2c020cec9b2'],13,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:13.477,Pass,
,,,,,,,,,,,,,,,1.555175,,,,,,,,,,,,,,f26471f4-8f48-4c19-a66d-640c9442d776,25,,,"[24.0, 17.0]",18240,0,,,,2.145101,,,Left Foot,,,,"[13.0, 34.0]",Ground Pass,20.248457,,Manuel Neuer,5570.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Bayern Munich,169,"['54dd230a-27e1-4765-b7cc-d4e40d514323', '9d340dd2-211c-44bb-b3a6-d374b3768914']",17,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:17.471,Pass,True
,,,,,,,,,,,,,,,1.877583,,,,,,,,,,,,,,3ae0c699-5f12-44b8-8226-b67554d42f14,28,,,"[14.0, 38.0]",18240,0,,,,-1.4056476,,,Right Foot,,,,"[17.0, 20.0]",Ground Pass,18.248287,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Kick Off,Manuel Neuer,5570.0,Goalkeeper,2,Bayern Munich,169,['90c8b524-aa34-4584-9c60-7674b2881a9a'],21,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:21.617,Pass,
,,,,,,,,,,,,,,,0.997296,,,,,,,,,,,,,,d7a94447-7266-4ec1-9655-6310d720562f,31,,,"[22.0, 16.0]",18240,0,,,,1.735945,,,Left Foot,,,,"[19.0, 34.0]",Ground Pass,18.248287,,Bastian Schweinsteiger,18414.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Bayern Munich,169,['8dd79121-5dcd-4f71-9a4d-7891a17b3ed8'],26,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:26.589,Pass,
,,,,,,,,,,,,,,,2.243884,,,,,,,,,,,,,,6a1f1ab5-aa41-46a3-9214-a5b4f26e96fa,34,,,"[29.0, 40.0]",18240,0,,,,1.3554386,,,Right Foot,,,,"[36.0, 72.0]",Ground Pass,32.75668,,Jérôme Boateng,5578.0,,,,,,1,From Kick Off,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,2,Bayern Munich,169,['84c16baa-a5d4-43e4-b692-960f38ee037c'],31,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:31.984,Pass,
,,,,,,,,,,,,,,,2.441335,,,,,,,,,,,,,,1350e854-af5b-4f7f-8f4b-c3656db85d3d,37,,,"[44.0, 73.0]",18240,0,,,,-0.32175055,,,Right Foot,,,,"[95.0, 56.0]",High Pass,53.75872,Incomplete,Thomas Müller,5562.0,,,,,,1,From Kick Off,Jérôme Boateng,5578.0,Right Center Back,2,Bayern Munich,169,"['ed794d33-2ef0-4c18-90a6-76522c490b41', 'f51f961b-da67-481b-bb3a-ab0b6ef56645']",36,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:36.070,Pass,
,,,,,,,,,,,,,,,3.434915,,,,,,,,,,,,,,ed794d33-2ef0-4c18-90a6-76522c490b41,39,,,"[26.0, 25.0]",18240,0,,,,-1.815775,,,Head,,,,"[20.0, 1.0]",High Pass,24.738634,Out,,,,,,,Recovery,1,From Kick Off,Mats Hummels,5572.0,Left Center Back,2,Bayern Munich,169,['1350e854-af5b-4f7f-8f4b-c3656db85d3d'],38,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:38.511,Pass,
,,,,,,,,,,,,,,,3.242167,,,,,,,,,,,,,,eeba2c4e-08f8-469c-852a-9ba327ad77c9,40,,,"[102.0, 80.0]",18240,0,,,,-1.120135,,,,,,,"[117.0, 49.0]",High Pass,34.43835,Incomplete,Thomas Müller,5562.0,,,,,Throw-in,1,From Throw In,Mario Mandžukić,5472.0,Center Forward,3,Bayern Munich,169,"['4ea2abcc-6032-4ce8-8fe5-286315254bed', 'bd81e48a-d677-4849-944a-783e4ed34528']",44,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:44.079,Pass,
,,,,,,,,,,,,,,,2.933564,,,,,,,,,,,,,,6906ebf8-bc91-429c-851f-cc9f55345e2a,45,,,"[5.0, 32.0]",18240,0,,,,0.012657552,,,Drop Kick,,,,"[84.0, 33.0]",High Pass,79.00633,Incomplete,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Roman Weidenfeller,12424.0,Goalkeeper,4,Borussia Dortmund,180,"['729c9af4-828c-47ba-a74c-9edcc273f505', 'bc860fd3-3f72-4037-8b3e-c7101bf51265']",59,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:59.180,Pass,
,,,,,,,,,,,,,,,1.782836,,,,,,,,,,,,,,729c9af4-828c-47ba-a74c-9edcc273f505,47,,,"[37.0, 48.0]",18240,1,,,,-1.2977877,,,Head,,,,"[44.0, 23.0]",High Pass,25.96151,Incomplete,,,,,,,Recovery,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,4,Borussia Dortmund,180,"['3d03ef22-feae-40b8-ad34-16771a256fb8', '6906ebf8-bc91-429c-851f-cc9f55345e2a']",2,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:02.113,Pass,
,,,,,,,,,,,,,,,1.652523,,,,,,,,,,,,,,4e58a8f5-0aee-4827-a3e2-de1db28204da,56,,,"[7.0, 21.0]",18240,1,,,,-0.6857295,,,Left Foot,,,,"[18.0, 12.0]",Ground Pass,14.21267,,Franck Bilal Ribéry,8223.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,5,Bayern Munich,169,['135dae3d-6763-4bea-b77b-15c107e27124'],9,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:09.400,Pass,
,,,,,,,,,,,,,,,1.284285,,,,,,,,,,,,,,73151912-fbf9-4a2f-921b-ffdc7e1a4c07,59,,,"[19.0, 11.0]",18240,1,,,,0.4636476,,,Left Foot,,,,"[29.0, 16.0]",Ground Pass,11.18034,,Bastian Schweinsteiger,18414.0,,,,,,1,Regular Play,Franck Bilal Ribéry,8223.0,Left Wing,5,Bayern Munich,169,['f2f7cd7b-93cb-4e90-80e8-153e39414e5b'],11,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:11.689,Pass,
,,,,,,,,,,,,,,,1.172625,,,,,,,,,,,,,,ffdb13bb-7813-4bd1-a52a-18c5ab501796,63,,,"[26.0, 17.0]",18240,1,,,,2.0152156,,,Right Foot,,,,"[16.0, 38.0]",Ground Pass,23.259407,,Jérôme Boateng,5578.0,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,5,Bayern Munich,169,['ecbc64b9-702e-42d4-95fa-5c03e18b24bd'],13,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:13.013,Pass,
,,,,,,,,,,,,,,,2.409134,,,,,,,,,,,,,,801637e5-6d1b-4f95-add9-5e76ace9fd15,66,,,"[19.0, 46.0]",18240,1,,,,0.86217004,,,Right Foot,,,,"[43.0, 74.0]",High Pass,36.878178,,Arjen Robben,8218.0,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Right Center Back,5,Bayern Munich,169,['26861af8-3380-478d-b251-6dcca9532bdd'],16,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:16.382,Pass,
,,,,,,,,,,,,,,,1.834676,,,,,,,,,,,,,,5511eaf0-67d1-44e6-84f5-e4e8c0d39fb1,70,,,"[37.0, 75.0]",18240,1,,,,-2.7610862,,,Left Foot,,,,"[27.0, 71.0]",Ground Pass,10.770329,,Philipp Lahm,19295.0,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Wing,5,Bayern Munich,169,"['4c8f5418-b902-406a-aca5-3edc3fc1b289', '850f0ea1-12c8-4de3-83f7-067f93d5eb0d']",20,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:20.095,Pass,True
,,,,,,,,,,,,,,,0.962781,,,,,,,,,,,,,,bd273587-610d-4bf4-b2a2-2342c943352c,74,,,"[26.0, 71.0]",18240,1,,,,-0.30288488,,,Right Foot,,,,"[42.0, 66.0]",Ground Pass,16.763054,,Javier Martínez Aginaga,9399.0,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,5,Bayern Munich,169,"['27bb0722-30cc-4f22-9fe0-310651811e43', 'd2014c67-e5fc-4347-bc34-3ff719145ad7']",22,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:22.471,Pass,True
,,,,,,,,,,,,,,,0.738088,,,,,,,,,,,,,,61254a27-6373-431b-9b28-a687af1a6407,80,,,"[42.0, 67.0]",18240,1,,,,-0.5585993,,,Right Foot,,,,"[50.0, 62.0]",Ground Pass,9.433981,,Javier Martínez Aginaga,9399.0,,,,,Free Kick,1,From Free Kick,Philipp Lahm,19295.0,Right Back,6,Bayern Munich,169,['5fa6f601-4ba3-4cce-a247-fac141597ff1'],39,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:39.841,Pass,
,,,,,,,,,,,,,,,0.884333,,,,,,,,,,,,,,8b7e9270-eb4a-4d3d-b26e-012456c717f7,83,,,"[50.0, 62.0]",18240,1,,,,2.863293,,,Right Foot,,,,"[43.0, 64.0]",Ground Pass,7.28011,,Philipp Lahm,19295.0,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,6,Bayern Munich,169,['ed1c2a7c-8414-4101-9b5a-f4e8d8f009fe'],40,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:40.619,Pass,
,,,,,,,,,,,,,,,1.212497,,,,,,,,,,,,,,c3c87135-1e7e-4987-92d1-bd6ecd2d1868,86,,,"[40.0, 64.0]",18240,1,,,,-2.7468016,,,Right Foot,,,,"[28.0, 59.0]",Ground Pass,13.0,,Jérôme Boateng,5578.0,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,6,Bayern Munich,169,['e619d8f7-d254-4dbb-b085-6e78120d6cdf'],42,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:42.909,Pass,
,,,,,,,,,,,,,,,1.546154,,,,,,,,,,,,,,f81c030c-fe43-4f6e-99ee-160f18099a4b,89,,,"[27.0, 58.0]",18240,1,,,,-1.7590178,,,Left Foot,,,,"[23.0, 37.0]",Ground Pass,21.377558,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Right Center Back,6,Bayern Munich,169,['e92ecbf4-c6ac-4959-9fc9-2b5749cacd51'],44,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:44.885,Pass,
,,,,,,,,,,,,,,,1.769937,,,,,,,,,,,,,,b444427e-b7c0-4994-9029-726f6cd7c660,92,,,"[24.0, 30.0]",18240,1,,,,-0.76721835,,,Left Foot,,,,"[52.0, 3.0]",Ground Pass,38.8973,,David Olatukunbo Alaba,8220.0,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,6,Bayern Munich,169,['f07849ae-f1f3-4a1b-a8fc-93a7187f0770'],48,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:48.067,Pass,
,,,,,,,,,,,,,,,0.932528,,,,,,,,,,,,,,3acf62ad-ffa9-416e-8bbf-a81ee1eb18a5,96,,,"[52.0, 3.0]",18240,1,,,,0.4636476,,,Left Foot,,,,"[66.0, 10.0]",Ground Pass,15.652476,,Franck Bilal Ribéry,8223.0,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,6,Bayern Munich,169,"['08af787c-99b8-4529-bc33-1084ed916a52', '7efa91ac-9c15-4d63-82cd-5a77af9bbc3e']",50,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:50.002,Pass,True
,,,,,,,,,,,,,,,0.570199,,,,,,,,,,,,,,06826bca-03db-4e7f-9470-61a07db64d33,108,,,"[79.0, 67.0]",18240,1,,,,-1.0191413,,,Right Foot,,,,"[87.0, 54.0]",Ground Pass,15.264338,,Marco Reus,5559.0,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Left Defensive Midfield,6,Bayern Munich,169,['8e0b110a-a646-4227-bfc9-2feb395877bb'],57,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:57.746,Pass,
,,,,,,,,,,,,,,,0.46881,,,,,,,,,,,,,,66080b59-d2b9-41e4-adfe-79706c5019f9,111,,,"[90.0, 59.0]",18240,1,,,,0.32175055,,,Right Foot,,,,"[93.0, 60.0]",Ground Pass,3.1622777,Incomplete,,,,,,,,1,From Free Kick,Marco Reus,5559.0,Center Attacking Midfield,6,Bayern Munich,169,['d87950fe-4d28-416f-bd8a-66ea1c77e0db'],59,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:59.758,Pass,
,,,,,,,,,,,,,,,1.80412,,,,,,,,,,,,,,0101ca2d-0b48-4f52-b384-b0cfde948b94,113,,,"[33.0, 27.0]",18240,2,,,,-0.6556956,,,Left Foot,,,,"[46.0, 17.0]",Ground Pass,16.40122,,Mario Mandžukić,5472.0,,,,,Recovery,1,From Free Kick,Thomas Müller,5562.0,Center Attacking Midfield,6,Bayern Munich,169,['05f3e4ae-3def-4462-9641-13df988f75e9'],1,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:01.324,Pass,
,,,,,,,,,,,,,,,1.219812,,,,,,,,,,,,,,eeb97782-7250-422f-85bf-75c270b2e4b2,116,,,"[46.0, 17.0]",18240,2,,,,-1.7126933,,,Right Foot,,,,"[45.0, 10.0]",Ground Pass,7.071068,,Franck Bilal Ribéry,8223.0,,,,,,1,From Free Kick,Mario Mandžukić,5472.0,Center Forward,6,Bayern Munich,169,['3f055968-39ea-445d-a388-8aebd95f4dee'],3,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:03.424,Pass,
,,,,,,,,,,,,,,,1.208181,,,,,,,,,,,,,,79937e37-35ea-4b67-a44a-1915da54874d,121,,,"[53.0, 80.0]",18240,2,,True,,-0.5232783,,,,,,,"[79.0, 65.0]",High Pass,30.016663,,Marco Reus,5559.0,,,,,Throw-in,1,From Throw In,Łukasz Piszczek,5658.0,Right Back,7,Borussia Dortmund,180,['34de9ec7-cd82-4535-a324-a7e223954e8b'],15,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:15.258,Pass,
,,,,,,,,,,,,,,,1.091703,,,,,,,,,,,,,,a7c03820-8fec-49f1-bb05-b0dff7827d07,124,,,"[82.0, 72.0]",18240,2,,,,2.5829933,,,Right Foot,,,,"[74.0, 77.0]",Ground Pass,9.433981,,Jakub Błaszczykowski,5663.0,,,,,,1,From Throw In,Marco Reus,5559.0,Center Attacking Midfield,7,Borussia Dortmund,180,['bc91d71c-47e1-49ac-914a-9412d15579fa'],18,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:18.394,Pass,
,,,,,,,,,,,,,,,3.056904,,,,,,,,,,,,,,c8f15893-974d-4974-af01-5d43ccf43ceb,127,,,"[74.0, 77.0]",18240,2,,,,-0.06241881,,,Right Foot,,,,"[106.0, 75.0]",High Pass,32.06244,,Marco Reus,5559.0,,,,,,1,From Throw In,Jakub Błaszczykowski,5663.0,Right Wing,7,Borussia Dortmund,180,['4b9d398b-c6ac-4ae3-af53-e1e1d2cc803f'],19,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:19.973,Pass,
,,,,,,,,,,,,,,,1.3594,,,,,,,,,,,,,,c175a852-77ea-4f45-a52b-8c3e759391cd,134,,,"[104.0, 68.0]",18240,2,,,,-1.5374753,4b31ef19-0fd1-456e-bb13-cd7f32cc8736,,Left Foot,True,,,"[105.0, 38.0]",High Pass,30.016663,,Robert Lewandowski,5668.0,True,,,,,1,From Throw In,Marco Reus,5559.0,Center Attacking Midfield,7,Borussia Dortmund,180,['11e571cd-29a7-42ac-9bb7-7c9419772a20'],28,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:28.060,Pass,
,,,,,,,,,,,,,,,1.115922,,,,,,,,,,,,,,291614d1-869c-4f66-af79-6b25677eb33c,140,,,"[120.0, 80.0]",18240,2,,,,-1.7798193,,,Right Foot,,,,"[113.0, 47.0]",High Pass,33.734257,Incomplete,,,,,,,Corner,1,From Corner,Marco Reus,5559.0,Center Attacking Midfield,8,Borussia Dortmund,180,['abc19c6c-b65d-4caf-90ac-aad65d5bae0c'],59,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:59.906,Pass,
,,,,,,,,,,,,,,,1.868944,,,,,,,,,,,,,,1beb6fe9-587a-4ed2-9570-133a834e7760,145,,,"[81.0, 77.0]",18240,3,,,,0.26625204,,,Right Foot,,,,"[92.0, 80.0]",High Pass,11.401754,Out,,,,,,,,1,From Corner,Jakub Błaszczykowski,5663.0,Right Wing,8,Borussia Dortmund,180,['138585c6-0695-4e20-8d0e-052ccdeba642'],5,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:03:05.663,Pass,True
