bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.370626,,,,,,,,,,,,,18b0b94c-331e-4b36-a923-cfd04ae57fbc,1316,,,"[53.2, 54.6]",3895232,27,,,,,3.0624897,,Left Foot,,,,"[36.8, 55.9]",,Ground Pass,,16.451445,,,Eric Dier,10956.0,,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Attacking Midfield,62,Bayern Munich,169,"['0b896198-35d2-426e-b6fd-fa14059b1238', '215c2c2a-4a87-4bc9-b203-67146899a16f']",13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:13.700,Pass,True
,,,,,,,,,,,,,,,,,1.127242,,,,,,,,,,,,,cbc1aa12-1759-4494-8b51-189cee581532,1319,,,"[36.6, 55.9]",3895232,27,,,,,-1.1705557,,Right Foot,,,,"[42.1, 42.9]",,Ground Pass,,14.115594,,,Leon Goretzka,6324.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Center Back,62,Bayern Munich,169,['fdd58a74-4da2-49a2-89a1-68cde89810b6'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:15.970,Pass,
,,,,,,,,,,,,,,,,,1.268315,,,,,,,,,,,,,132387d8-c54c-4061-982b-419f70ae73c3,1322,,,"[42.1, 42.9]",3895232,27,,,,,1.1871305,,Right Foot,,,,"[46.5, 53.8]",,Ground Pass,,11.754574,,,Aleksandar Pavlović,140589.0,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,62,Bayern Munich,169,['66b0d6c1-a90f-4788-bedc-4047ab937cb5'],17,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:17.705,Pass,
,,,,,,,,,,,,,,,,,0.577895,,,,,,,,,,,,,9c8b8af2-8066-4402-aaec-24141af5dcb0,1326,,,"[50.9, 50.4]",3895232,27,,,,,-0.7320138,,Right Foot,,,,"[57.8, 44.2]",,Ground Pass,,9.276314,,,Leroy Sané,3053.0,,,,,,,1,From Throw In,Aleksandar Pavlović,140589.0,Right Defensive Midfield,62,Bayern Munich,169,"['5f7ece67-a09b-42f2-ac0c-775dba946981', '9992c03d-382c-45f9-b5e8-e5f91e7f2dfe']",20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:20.914,Pass,True
,,,,,,,,,,,,,,,,,1.375441,,,,,,,,,,,,,4bd5775e-1f29-4d2a-8497-c3ae1631cecd,1330,,,"[57.8, 43.5]",3895232,27,,,,,-2.7857347,,Left Foot,,,,"[46.5, 39.3]",,Low Pass,,12.055289,,,Leon Goretzka,6324.0,,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Attacking Midfield,62,Bayern Munich,169,"['4805787e-6715-41d7-b2c3-826bec144b26', 'fc0b321a-0cf4-4be5-820c-1407ca3515cf']",21,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:21.663,Pass,True
,,,,,,,,,,,,,,,,,2.170385,,,,,,,,,,,,,52073a4d-77b9-4e9d-bc52-67671a1c5707,1333,,,"[46.5, 39.3]",3895232,27,,,,,1.0262027,,Right Foot,,,,"[61.4, 63.9]",,Ground Pass,,28.760563,,,Dayotchanculle Upamecano,8519.0,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,62,Bayern Munich,169,['a70670a8-3b6f-449d-9cbd-29eb4bf02583'],23,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:23.752,Pass,
,,,,,,,,,,,,,,,,,0.450485,,,,,,,,,,,,,f655e6e7-32b7-471f-a0f5-2a975cbf2a75,1336,,,"[97.2, 57.9]",3895232,27,,,,,-0.14832783,,Right Foot,,,,"[105.9, 56.6]",,Ground Pass,,8.79659,Incomplete,,,,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,62,Bayern Munich,169,['5e386c02-36ac-4cdb-8a89-804ccfce0e2c'],31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:31.227,Pass,
,,,,,,,,,,,,,,,,,1.207026,,,,,,,,,,,,,066e51aa-863e-4187-a537-c0706601757c,1340,,,"[117.0, 55.3]",3895232,27,,,,,2.5393052,,Right Foot,,True,,"[110.6, 59.7]",,Ground Pass,,7.7665954,Incomplete,,Noussair Mazraoui,15890.0,,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Attacking Midfield,62,Bayern Munich,169,"['02a46b23-1e76-4d07-b6dd-42efe11773a9', '8f42e4b8-160f-4746-a2e3-903cc8ccf4c1']",34,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:34.118,Pass,
,,,,,,,,,,,True,,,,,,0.461695,,,,,,,,,,,,,02a46b23-1e76-4d07-b6dd-42efe11773a9,1343,,,"[9.5, 20.4]",3895232,27,,,,,2.4227626,,Left Foot,,,,"[6.3, 23.2]",,Ground Pass,,4.2520585,,,Alejandro Grimaldo García,10336.0,,,,,,Interception,1,Regular Play,Amine Adli,33401.0,Left Attacking Midfield,63,Bayer Leverkusen,904,"['066e51aa-863e-4187-a537-c0706601757c', '56a353e9-3d99-4cc8-8931-9020548f92cd']",35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:35.325,Pass,
,,,,,,,,,,,,,,,,,0.765856,,,,,,,,,,,,,8a3079dc-cd2e-4032-af0b-955e2bdbf9e9,1346,,,"[6.9, 23.2]",3895232,27,,,,,-1.2272575,,Left Foot,,,,"[11.3, 10.9]",,Ground Pass,,13.063308,,,Amine Adli,33401.0,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,63,Bayer Leverkusen,904,['228c0403-b118-4229-a028-6262e79e1f91'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:36.264,Pass,
,,,,,,,,,,,,,,,,,0.089396,,,,,,,,,,,,,179b3177-40f7-4b8b-9bbc-db315500a715,1350,,,"[13.8, 6.7]",3895232,27,,,,,0.0,,Left Foot,,,,"[15.3, 6.7]",,Ground Pass,,1.5,Incomplete,,Florian Wirtz,40724.0,,,,,,,1,Regular Play,Amine Adli,33401.0,Left Attacking Midfield,63,Bayer Leverkusen,904,"['6989edb5-fffd-4edf-b93c-7ff821712a58', 'd2e490e0-8e79-4d69-beed-13a8a90cb762']",38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:38.007,Pass,
,,,,,,,,,,,,,,,,,3.485237,,,,,,,,,,,,,2379f13e-abc1-48ee-889d-88b8cf3e72e8,1355,,,"[13.5, 12.4]",3895232,28,,,,,-0.055408154,,Right Foot,,,,"[74.8, 9.0]",,High Pass,,61.39422,,,Amine Adli,33401.0,,,,,,Free Kick,1,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,64,Bayer Leverkusen,904,['edbff21d-8a0d-4c56-b07f-340eb4a14c10'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:21.535,Pass,
,,,,,,,,,,,,,,,,,1.807454,,,,,,,,,,,,,e6884c52-2923-46db-bb00-2116b3002b9a,1357,,,"[75.1, 10.7]",3895232,28,,,,,-0.894906,,Head,,,,"[83.6, 0.1]",,Low Pass,,13.587127,Out,,Florian Wirtz,40724.0,,,,,,,1,From Free Kick,Amine Adli,33401.0,Left Attacking Midfield,64,Bayer Leverkusen,904,['8eb04c19-7ada-49fb-a9d9-09166f0cf095'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:25.021,Pass,
,,,,,,,,,,,,,,,,,0.969635,,,,,,,,,,,,,f5a7a94c-56c8-4cb7-91fe-bcd489a8fe1e,1359,,,"[37.0, 80.0]",3895232,28,,,,,-2.8229868,,,,,,"[17.9, 73.7]",,Low Pass,,20.112185,,,Dayotchanculle Upamecano,8519.0,,,,,,Throw-in,1,From Throw In,Noussair Mazraoui,15890.0,Right Wing Back,65,Bayern Munich,169,['21306312-8f5c-4df0-9372-c27242c1dd7a'],32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:32.693,Pass,
,,,,,,,,,,,,,,,,,1.133663,,,,,,,,,,,,,c77cb1a7-bcf6-4607-97d4-0eb11cc5eca1,1362,,,"[16.5, 73.5]",3895232,28,,,,,-2.6287425,,Right Foot,,,,"[6.2, 67.7]",,Ground Pass,,11.8207445,,,Eric Dier,10956.0,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,65,Bayern Munich,169,['f1a743dc-29b9-47ac-b444-3f0058a901b1'],35,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:35.510,Pass,
,,,,,,,,,,,,,,,,,2.398444,,,,,,,,,,,,,a9391437-0174-4e08-8235-1ac156211fca,1365,,,"[6.2, 69.9]",3895232,28,,,,,-0.17241351,,Right Foot,,,,"[44.1, 63.3]",,High Pass,,38.47038,,,Leroy Sané,3053.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Center Back,65,Bayern Munich,169,['e4d00617-f6a8-48f8-9e70-959ca9bd644a'],37,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:37.925,Pass,
,,,,,,,,,,,,,,,,,1.59686,,,,,,,,,,,,,e5ee20a2-e37c-4ded-9556-c85ab715dc4c,1369,,,"[43.8, 63.3]",3895232,28,,,,,-2.642246,,Other,,,,"[36.1, 59.1]",,Low Pass,,8.770975,Incomplete,,Jamal Musiala,39565.0,,,,,,,1,From Throw In,Leroy Sané,3053.0,Right Attacking Midfield,65,Bayern Munich,169,"['5b0d838d-c7f3-4f58-bcee-6a82b408152b', '660e0381-ce33-495e-b140-0178d9f6ca42', 'c91cbc79-09d8-49a2-a6b3-2df57537fb1e']",40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:40.443,Pass,True
,,,,,,,,,,,,,,,,,1.602553,,,,,,,,,,,,,811f0863-8002-40d2-ab66-28fe57bec83f,1376,,,"[31.0, 59.5]",3895232,28,,,,,-1.1137276,,Head,,,,"[37.0, 47.3]",,Low Pass,,13.595588,,,Jamal Musiala,39565.0,,,,,,,1,From Throw In,Aleksandar Pavlović,140589.0,Right Defensive Midfield,65,Bayern Munich,169,['be9234b5-e7c5-473a-9b6f-82ef24b10659'],43,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:43.669,Pass,
,,,,,,,,,,,,,,,,,1.082819,,,,,,,,,,,,,2321287d-c072-45b8-b4c2-c0131ed2ab09,1383,,,"[79.5, 38.2]",3895232,28,,,,,-1.6262949,,Right Foot,,,,"[79.1, 31.0]",,Ground Pass,,7.2111025,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Center Forward,66,Bayer Leverkusen,904,['3d52a937-d17c-494f-a40f-fe9a37426262'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:47.309,Pass,
,,,,,,,,,,,,,,,,,0.872557,,,,,,,,,,,,,258cfd0e-ee90-4658-8808-05d39e78fa02,1387,,,"[78.3, 30.5]",3895232,28,,,,,-3.0625498,,Left Foot,,,,"[68.2, 29.7]",,Ground Pass,,10.131634,,,Robert Andrich,9195.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,66,Bayer Leverkusen,904,"['251af72e-f087-4f0b-a540-292342992b2b', 'f89d9703-eab3-400b-b29d-440721c3773d']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:49.485,Pass,True
,,,,,,,,,,,,,,,,,1.524824,,,,,,,,,,,,,d20fbca8-3715-468e-89e2-40d7d1838e6c,1391,,,"[68.2, 29.3]",3895232,28,,,,,1.9655875,,Left Foot,,,,"[62.7, 42.5]",,Ground Pass,,14.3,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,66,Bayer Leverkusen,904,['d25ca344-20b1-4a0c-ac26-39d12a59ebff'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:50.805,Pass,
,,,,,,,,,,,,,,,,,0.992963,,,,,,,,,,,,,c804acc9-5d45-458f-a3b0-dfe1ca065fc8,1393,,,"[62.7, 42.5]",3895232,28,,,,,-1.0703555,,Right Foot,,,,"[66.2, 36.1]",,Ground Pass,,7.2945185,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Right Center Back,66,Bayer Leverkusen,904,['b95cd93a-077d-4daf-88a9-f0a3bc1eaae0'],52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:52.330,Pass,
,,,,,,,,,,,,,,,,,2.446705,,,,,,,,,,,,,1be82636-ca4d-4505-9bcf-88b6a0b19f8b,1395,,,"[65.8, 36.1]",3895232,28,,,,,1.4642249,,Right Foot,,,,"[70.4, 79.1]",,High Pass,,43.245346,Out,,Josip Stanišić,49337.0,,,True,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,66,Bayer Leverkusen,904,['8b40bf8d-e797-476f-9865-7a120e0ee5d5'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:53.323,Pass,
,,,,,,,,,,,,,,,,,1.911198,,,,,,,,,,,,,c14de62a-b72d-4721-b9b7-e99ed2718513,1397,,,"[52.1, 0.1]",3895232,28,,,,,2.8659632,,,,,,"[32.3, 5.7]",,Low Pass,,20.576685,,,Min Jae Kim,43565.0,,,,,,Throw-in,1,From Throw In,Sacha Boey,24946.0,Left Wing Back,67,Bayern Munich,169,['388a9476-6d36-4f31-bb58-d2ed397afccc'],59,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:59.700,Pass,
,,,,,,,,,,,,,,,,,1.77952,,,,,,,,,,,,,62293b98-96b7-4da5-80bf-4ebe03cf62a6,1400,,,"[32.1, 10.5]",3895232,29,,,,,1.6492066,,Left Foot,,,,"[29.9, 38.5]",,Ground Pass,,28.086296,,,Eric Dier,10956.0,,,,,,,1,From Throw In,Min Jae Kim,43565.0,Left Center Back,67,Bayern Munich,169,['1056c089-45a5-4e1c-930b-ee42ab8437d8'],2,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:02.651,Pass,
,,,,,,,,,,,,,,,,,1.017747,,,,,,,,,,,,,4cb63c76-54c0-41b9-b197-c0ac3c45bb3f,1403,,,"[32.5, 37.8]",3895232,29,,,,,-0.24233317,,Right Foot,,,,"[41.4, 35.6]",,Ground Pass,,9.167879,,,Leon Goretzka,6324.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Center Back,67,Bayern Munich,169,['7dae26f3-65fe-4db2-8f40-d7d2e96c8fc2'],5,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:05.916,Pass,
,,,,,,,,,,,,,,,,,0.875034,,,,,,,,,,,,,f3068272-cb53-42c8-a831-27e39e47f5f0,1406,,,"[38.3, 45.3]",3895232,29,,,,,-0.68461716,,Right Foot,,,,"[43.2, 41.3]",,Ground Pass,,6.325346,,,Aleksandar Pavlović,140589.0,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,67,Bayern Munich,169,['f31764aa-dffc-4dbf-9802-fe5d65ca028d'],10,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:10.059,Pass,
,,,,,,,,,,,,,,,,,1.092319,,,,,,,,,,,,,3bbf1287-84c1-413b-81aa-0746ffe8c84b,1409,,,"[43.0, 40.3]",3895232,29,,,,,1.8801252,,Right Foot,,,,"[39.9, 50.0]",,Ground Pass,,10.18332,,,Leon Goretzka,6324.0,,,,,,,1,From Throw In,Aleksandar Pavlović,140589.0,Right Defensive Midfield,67,Bayern Munich,169,['e16f1b2b-fceb-409b-962a-b637fdf83bbc'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:13.476,Pass,
,,,,,,,,,,,,,,,,,1.902008,,,,,,,,,,,,,cd090424-45bc-4394-b542-a8c15f80764b,1412,,,"[41.0, 50.0]",3895232,29,,,,,0.9817733,,Right Foot,,,,"[56.1, 72.6]",,Low Pass,,27.180325,,,Dayotchanculle Upamecano,8519.0,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,67,Bayern Munich,169,['77b7df27-4723-4b89-8214-25de4bdbc0b4'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:15.876,Pass,
,,,,,,,,,,,,,,,,,0.330054,,,,,,,,,,,,,ab43f512-deea-4158-a4f2-47e8333f9019,1415,,,"[72.7, 78.9]",3895232,29,,,,,0.0,,Right Foot,,,,"[79.8, 78.9]",,Low Pass,,7.1,Incomplete,,Noussair Mazraoui,15890.0,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,67,Bayern Munich,169,"['00ab2e37-317d-4cca-ae54-241dfc47bb8d', '9ee01698-c34c-4d46-a828-561c053a283a']",20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:20.157,Pass,
,,,,,,,,,,,,,,,,,0.871336,,,,,,,,,,,,,9247ed6e-655b-4e5b-a46b-040f2664293f,1418,,,"[87.9, 80.0]",3895232,29,,,,,-1.7714492,,,,,,"[86.7, 74.1]",,Low Pass,,6.0207973,,,Leon Goretzka,6324.0,,,,,,Throw-in,1,From Throw In,Noussair Mazraoui,15890.0,Right Wing Back,68,Bayern Munich,169,['4ea3fcac-1f4e-428d-9ae5-962fe1185e1d'],27,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:27.077,Pass,
,,,,,,,,,,,,,,,,,0.584792,,,,,,,,,,,,,2dc09460-8570-4135-bedc-4033cfbe5014,1422,,,"[88.1, 77.0]",3895232,29,,,,,2.1401095,,Left Foot,,,,"[86.5, 79.5]",,Ground Pass,,2.9681644,Incomplete,,Noussair Mazraoui,15890.0,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,68,Bayern Munich,169,"['16502970-c104-4c51-b781-7505b4dbd11a', 'beb69b08-4228-4f1b-86d5-11c0f1ecde6f']",28,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:28.627,Pass,
,,,,,,,,,,,,,,,,,0.428242,,,,,,,,,,,,,14f6e547-3a05-4e56-9649-243c0a5d18c8,1426,,,"[32.4, 1.2]",3895232,29,,,,,-3.113822,,Left Foot,,,,"[28.8, 1.1]",,Ground Pass,,3.6013887,,,Alejandro Grimaldo García,10336.0,,,,,,,1,Regular Play,Amine Adli,33401.0,Left Attacking Midfield,69,Bayer Leverkusen,904,['8a952241-7a57-42b6-864d-4b4940459fa1'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:30.232,Pass,
,,,,,,,,,,,,,,,,,0.312872,,,,,,,,,,,,,001a2a38-f019-47fc-867e-c35bff56abc4,1430,,,"[28.6, 0.4]",3895232,29,,,,,0.0,,Left Foot,,,,"[30.2, 0.4]",,Ground Pass,,1.6,,,Amine Adli,33401.0,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,69,Bayer Leverkusen,904,['62d71b51-fc8c-4821-8dfd-cb91a425fcd9'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:31.784,Pass,
,,,,,,,,,,,,,,,,,0.307909,,,,,,,,,,,,,2840de86-a195-4785-8418-f310cbc1535b,1433,,,"[30.2, 0.4]",3895232,29,,,,,2.0344439,,Left Foot,,,,"[29.5, 1.8]",,Ground Pass,,1.5652475,Incomplete,,Piero Martín Hincapié Reyna,38004.0,,,,,,,1,Regular Play,Amine Adli,33401.0,Left Attacking Midfield,69,Bayer Leverkusen,904,"['ce2c5ad6-27d5-4012-97f8-cc3bcb069c75', 'd7ed9c3c-5c06-4d18-a730-880647f9de0b']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:32.147,Pass,
,,,,,,,,,,,,,,,,,2.455654,,,,,,,,,,,,,414fa69d-0cd0-45b8-8efa-7b57c3b24690,1436,,,"[87.7, 80.0]",3895232,29,,,,,-3.1198568,,,,,,"[64.7, 79.5]",,High Pass,,23.005434,,,Dayotchanculle Upamecano,8519.0,,,,,,Throw-in,1,From Throw In,Noussair Mazraoui,15890.0,Right Wing Back,70,Bayern Munich,169,['98e7f481-cbfb-4ac1-b32c-2ec67f40d575'],40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:40.463,Pass,
,,,,,,,,,,,,,,,,,1.295533,,,,,,,,,,,,,15f3de3a-ba7f-485d-88bd-2e1d1e3cdc7d,1439,,,"[63.6, 70.4]",3895232,29,,,,,-1.8331268,,Right Foot,,,,"[57.8, 48.8]",,Ground Pass,,22.365152,,,Aleksandar Pavlović,140589.0,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,70,Bayern Munich,169,['4554886a-8a53-460b-995b-46fd258a7bd5'],46,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:46.883,Pass,
,,,,,,,,,,,,,,,,,1.782651,,,,,,,,,,,,,56de3bd6-5c37-4d33-b6cd-aa315ae4765a,1442,,,"[64.9, 43.8]",3895232,29,,,,,-1.3471851,,Right Foot,,,,"[72.2, 11.7]",,Ground Pass,,32.919598,,,Min Jae Kim,43565.0,,,,,,,1,From Throw In,Aleksandar Pavlović,140589.0,Right Defensive Midfield,70,Bayern Munich,169,['391da9d7-f18f-4683-bd6a-7ac3c1c73534'],50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:50.819,Pass,
,,,,,,,,,,,,,,,,,0.845056,,,,,,,,,,,,,ee9f6493-a005-4643-a270-5d97d3f04b5d,1445,,,"[76.6, 11.4]",3895232,29,,,,,2.3668325,,Left Foot,,,,"[67.1, 20.7]",,Ground Pass,,13.29436,,,Aleksandar Pavlović,140589.0,,,,,,,1,From Throw In,Min Jae Kim,43565.0,Left Center Back,70,Bayern Munich,169,['c10809e8-84b7-4022-bb73-1d9a7cc644cf'],55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:55.493,Pass,
,,,,,,,,,,,,,,,,,0.842746,,,,,,,,,,,,,80a87148-311a-4e31-9db8-5462b018e754,1448,,,"[66.5, 24.7]",3895232,29,,,,,1.6326642,,Right Foot,,,,"[65.8, 36.0]",,Ground Pass,,11.321661,,,Leon Goretzka,6324.0,,,,,,,1,From Throw In,Aleksandar Pavlović,140589.0,Right Defensive Midfield,70,Bayern Munich,169,['cdfc3334-78eb-41c2-bcab-0c4f880da0d1'],57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:57.772,Pass,
,,,,,,,,,,,,,,,,,0.588094,,,,,,,,,,,,,aab860ec-d5f5-4d60-abde-fd8e710b2ea9,1451,,,"[65.8, 36.0]",3895232,29,,,,,-1.5707964,,Right Foot,,,,"[65.8, 28.5]",,Ground Pass,,7.5,,,Aleksandar Pavlović,140589.0,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,70,Bayern Munich,169,['291026b4-c793-4bb1-8b0c-57d138e7c691'],58,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:58.655,Pass,
,,,,,,,,,,,,,,,,,3.638076,,,,,,,,,,,,,db752d1c-dcee-41d4-ad6b-c6726156ad85,1454,,,"[66.5, 33.4]",3895232,30,,,,,1.2134374,,Right Foot,,,,"[83.9, 80.0]",,High Pass,,49.74254,Out,,Dayotchanculle Upamecano,8519.0,,,True,,,,1,From Throw In,Aleksandar Pavlović,140589.0,Right Defensive Midfield,70,Bayern Munich,169,['be87d423-ddf5-40c7-bb6d-87b84827ff4c'],0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:00.189,Pass,
,,,,,,,,,,,,,,,,,2.669519,,,,,,,,,,,,,10911f4c-57fc-4129-9d89-05a6e4382612,1456,,,"[34.8, 0.1]",3895232,30,,True,,,2.8526173,,,,,,"[12.6, 6.7]",,Low Pass,,23.16031,,,Piero Martín Hincapié Reyna,38004.0,,,,,,Throw-in,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,71,Bayer Leverkusen,904,['06858697-1deb-48b4-b5b5-fb305da10ace'],8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:08.952,Pass,
,,,,,,,,,,,,,,,,,1.652257,,,,,,,,,,,,,976638b9-45b4-4235-bc82-7a644cbb5b22,1458,,,"[8.3, 11.7]",3895232,30,,,,,1.7665685,,Left Foot,,,,"[3.6, 35.4]",,Ground Pass,,24.16154,,,Lukáš Hrádecký,8667.0,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,71,Bayer Leverkusen,904,['37707f69-6980-4455-a6ee-88f52486d8a6'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:12.931,Pass,
,,,,,,,,,,,,,,,,,1.390551,,,,,,,,,,,,,30fce877-9bda-4dea-bd24-c25224964597,1462,,,"[4.2, 37.8]",3895232,30,,,,,1.1574112,,Right Foot,,,,"[16.0, 64.7]",,Ground Pass,,29.374308,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,71,Bayer Leverkusen,904,"['c239b0f4-394b-4947-bd05-4fa7128ed4d9', 'd47b3221-b810-4d98-bbfd-499481ff1e59']",15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:15.478,Pass,True
,,,,,,,,,,,,,,,,,1.577723,,,,,,,,,,,,,ce4adb47-46cd-4c36-8ca6-20ee93eda028,1466,,,"[16.6, 70.2]",3895232,30,,,,,-0.13407452,,Right Foot,,,,"[38.1, 67.3]",,Ground Pass,,21.6947,Incomplete,,Nathan Tella,41411.0,,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Right Center Back,71,Bayer Leverkusen,904,"['7f658b88-21fd-40d6-b600-4e3535357e4b', '97e1a301-667c-490c-b03e-fd4bfb82fe60', 'f533d55b-f185-40f3-8af9-a69e4deae02f']",18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:18.980,Pass,True
,,,,,,,,,,,,,,,,,0.614071,,,,,,,,,,,,,e6c78547-0a32-440b-bdaa-f422ad7620b7,1471,,,"[23.9, 63.7]",3895232,30,,,,,-0.9143089,,Right Foot,,,,"[28.6, 57.6]",,Ground Pass,,7.7006493,Incomplete,,Granit Xhaka,3500.0,,,,,,,1,From Throw In,Josip Stanišić,49337.0,Right Wing Back,71,Bayer Leverkusen,904,"['333fb1e2-9443-48de-9cbc-4c25e8a54445', '69310d7e-d87e-46fe-9e36-786fddc3e6ab']",22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:22.536,Pass,
