50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d62843f-3783-4485-8b37-f68a8cecce32,3637,,,"[46.3, 78.5]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benno Schmitz,11468.0,Right Back,141,FC Köln,186,['150ccaea-06e1-4f2c-8bcb-429569345b98'],32,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:32.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97550cc1-a281-44ee-a529-2cec10196f5c,3640,,,"[42.5, 72.0]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Denis Huseinbašić,300704.0,Left Defensive Midfield,141,FC Köln,186,['8c83efe2-ce63-4a72-afb3-9d6e3b19acf9'],34,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:34.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537bdb91-d0b2-4b6f-8c65-85349dee977d,3644,,,"[44.4, 78.1]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benno Schmitz,11468.0,Right Back,141,FC Köln,186,"['5c3bf5d3-a2e2-4614-b307-dff0e8391754', 'e25884b5-d68f-4ef1-aa63-e98766008268']",36,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:36.331,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7597d28-48c3-458d-b810-814b3c1fd9a2,3647,,,"[50.5, 73.4]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Denis Huseinbašić,300704.0,Left Defensive Midfield,141,FC Köln,186,['d49aa9d3-aadb-4817-a221-f3107b57548c'],37,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:37.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063aee67-e4b1-49a7-a049-751625e18cff,3650,,,"[41.8, 77.1]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benno Schmitz,11468.0,Right Back,141,FC Köln,186,['7c3a9f18-319d-484e-8bac-ea2165b7cb8e'],38,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:38.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43cafdb2-be1f-4465-aaf5-13c1ad6e1adf,3653,,,"[20.3, 59.0]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Timo Hübers,35637.0,Right Center Back,141,FC Köln,186,['5ffd7031-d2b9-4b41-bee1-dde69258d036'],41,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:41.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afe89552-3ad4-4bf5-9412-d2d1ccb6efa2,3656,,,"[4.8, 37.0]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marvin Schwäbe,7095.0,Goalkeeper,141,FC Köln,186,['fd164414-8904-4525-b4b1-8a60a27d2d13'],44,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:44.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb1f7151-0f92-4994-add7-269ca2202506,3660,,,"[49.8, 22.8]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Max Finkgräfe,405983.0,Left Midfield,141,FC Köln,186,['76dffb09-e2a8-4b7f-8a30-80db07a43162'],50,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:50.533,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450d795-295a-415f-b89a-d2d50d446b4e,3662,,,"[42.3, 6.7]",3895258,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leart Paqarada,10016.0,Left Back,141,FC Köln,186,['c80083d1-bb5a-43ad-bb55-1a2c88892528'],53,,,,,,,,,,,,,,,,,,FC Köln,186,00:43:53.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca18d769-4551-4e7e-b9d4-ad036d2b0639,3664,,,"[50.1, 68.9]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Tah,8221.0,Right Center Back,142,Bayer Leverkusen,904,['c380d39f-c88d-49ec-bebc-db0915336c1b'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:00.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321cbc91-079a-44f3-b178-443a3a06f6f7,3666,,,"[47.4, 39.4]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,142,Bayer Leverkusen,904,['927117da-8289-4bbd-aaaf-b1c91909bca1'],3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:03.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c35786ca-c80f-4304-af64-8b86e6e4d7f1,3669,,,"[69.8, 8.1]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Back,142,Bayer Leverkusen,904,['a688f879-fbf2-4611-b474-678690e036a3'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:06.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1704a4a-765a-4aba-83e7-a2ab74b790b7,3672,,,"[57.4, 14.9]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,142,Bayer Leverkusen,904,['ec318ca0-5d9d-4790-9f37-83f1225cb553'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:10.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98624dea-fc18-46bc-86c7-93d92be660ab,3675,,,"[69.9, 48.1]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Tah,8221.0,Right Center Back,142,Bayer Leverkusen,904,['798ddd2c-2e1e-4a17-bbef-acd316c4ded2'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:19.109,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c49ab5-a1f7-452b-b1b7-2a0acfd507a7,3678,,,"[89.4, 36.3]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Iglesias Quintas,11391.0,Right Center Forward,142,Bayer Leverkusen,904,['ac723507-fe89-4886-b329-534306b16f78'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:21.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,038f3b5c-e55a-48d2-bfb5-cd1e5230631c,3684,,,"[64.0, 7.7]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steffen Tigges,72768.0,Center Forward,143,FC Köln,186,['a0346718-2178-480c-ab25-4e980fb87fd2'],29,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:29.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df4b08fd-4ff2-42cb-94bf-3a094a5f2b57,3688,,,"[62.7, 13.3]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Finkgräfe,405983.0,Left Midfield,143,FC Köln,186,"['947439e3-1830-400c-9be9-5b76881d4d72', '9a3fc6cb-3f77-4414-949d-44555c859d50']",30,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:30.521,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37e3a9ce-c340-43a5-93ad-0185de5c41fe,3693,,,"[71.2, 19.5]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steffen Tigges,72768.0,Center Forward,143,FC Köln,186,['52dafeb1-4834-4880-965e-28abd5c29fdb'],34,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:34.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3558456-2d53-4e4b-ba9e-da872cded07b,3696,,,"[55.8, 33.3]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Back,144,Bayer Leverkusen,904,['50ea4c47-f7c5-43dc-9978-b05a02fcd1e4'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:37.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ffd0512-aca7-42ff-be41-b25aed530d7f,3700,,,"[83.9, 6.2]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Adli,33401.0,Left Midfield,144,Bayer Leverkusen,904,"['0cdee896-37ef-451c-a438-73084a174fe4', '70c62edc-6c15-4772-996f-a081681669b7']",42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:42.387,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c30b850-4458-4896-8727-2d260bae5eb0,3708,,,"[41.1, 51.3]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steffen Tigges,72768.0,Center Forward,145,FC Köln,186,"['537e0cdd-77e8-4f0a-b610-95bff944b45c', '6f6db937-3f5d-4d3c-82d0-b3dd1a7f5efb']",46,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:46.307,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645b7780-4a88-4fbd-aacc-bab32836b663,3711,,,"[40.1, 59.4]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Huseinbašić,300704.0,Left Defensive Midfield,145,FC Köln,186,['4cba9d40-0682-4490-ab12-3a8b8a64523f'],47,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:47.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80406de9-5f00-4d77-a6b9-2fe6191e5cc9,3713,,,"[32.0, 45.5]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Ljubicic,8623.0,Right Defensive Midfield,145,FC Köln,186,['3caf4be3-6d92-4cad-83f2-d3fd4de17ab4'],48,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:48.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a4c1173-15f5-46f9-b57b-320740bcfd93,3716,,,"[26.8, 65.2]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Hübers,35637.0,Right Center Back,145,FC Köln,186,['1050ab6f-a19a-47a0-9886-6659b2ed95e1'],51,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:51.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0e086d8-042b-4ea8-8cc1-1b4f87931e2e,3719,,,"[43.8, 77.5]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benno Schmitz,11468.0,Right Back,145,FC Köln,186,['8a58139e-d9db-4217-bff3-9a1d5872c15b'],53,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:53.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33b6f9b8-6ba7-416a-a399-62b5ace6a181,3723,,,"[43.0, 68.1]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Huseinbašić,300704.0,Left Defensive Midfield,145,FC Köln,186,"['5fac85e3-2f11-4590-9148-62ef30d53a51', 'bcefa7cc-a207-4268-9fa2-3ef90e44dd77']",54,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:54.179,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe4871c-265e-4947-8c9f-6d733bc02ebd,3727,,,"[55.3, 66.7]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rasmus Carstensen,29682.0,Right Midfield,145,FC Köln,186,['3407d416-d7aa-4e9e-a942-a679e3a0a990'],55,,,,,,,,,,,,,,,,,,FC Köln,186,00:44:55.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5daaa36f-e018-4fcf-beea-baa8ff6260c1,3733,,,"[57.3, 12.2]",3895258,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,146,Bayer Leverkusen,904,['c37986a4-ab06-4aa5-bb9b-67340a1b4a20'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:59.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d958bb3-04ac-4d71-a4b0-fc6e8d20bd0f,3736,,,"[70.1, 14.2]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Back,146,Bayer Leverkusen,904,['f36eca9f-6856-40f3-b6f6-7f46a92af19b'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:07.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32d4682d-c38b-4058-8fa4-94653dde6b2a,3739,,,"[77.5, 2.2]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Adli,33401.0,Left Midfield,146,Bayer Leverkusen,904,['1119fbe3-578e-4867-b562-ede2c46011fe'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:09.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1a1f77-bf04-48c6-b0c1-b49dbce2b325,3742,,,"[65.5, 7.8]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,146,Bayer Leverkusen,904,['2cf2fb39-fbc8-4a2f-9d18-a02ad07b410d'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:11.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463a6aaf-564d-4fbd-a172-bb2998919e22,3745,,,"[67.8, 38.1]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,146,Bayer Leverkusen,904,['c5e31881-1191-41a5-8508-32273bbbf10e'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:18.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32afc0ed-2802-42ac-bc0a-a6a3d264cfc0,3748,,,"[77.6, 62.3]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Back,146,Bayer Leverkusen,904,['5f997e9b-6de8-4e31-bc2b-67351f41a6e3'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:21.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6e4315-fd33-4df7-9601-4e14ce6292f5,3751,,,"[69.4, 58.7]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,146,Bayer Leverkusen,904,['cf3d1fff-c6ec-4f65-a9bc-95abecc7b88f'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:24.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264849a4-0a6b-450e-9bda-f81a22f662ec,3754,,,"[77.1, 66.2]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Back,146,Bayer Leverkusen,904,['064b3d40-c8b9-49b2-bca9-4637cf94476e'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:29.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b16d7b2-c785-42a8-b697-ba577f8deeef,3757,,,"[84.6, 77.0]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Tella,41411.0,Right Midfield,146,Bayer Leverkusen,904,['745c10f3-7993-4dac-b69c-01286b2be3f7'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:31.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb586db5-69a9-4eb3-aaf3-38e3d5db7e1f,3760,,,"[64.0, 61.0]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,146,Bayer Leverkusen,904,['ffbaa510-1b0f-417c-9b4a-9ae0dec9dc8e'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:35.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67522761-8b8a-4ec5-9c07-e45bb06ba792,3763,,,"[63.4, 35.4]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,146,Bayer Leverkusen,904,['72de17a3-bb49-4840-9bf4-00c7a24a46b6'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:38.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62945da-7455-420e-9d33-0563c27a1e74,3767,,,"[83.1, 2.4]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Adli,33401.0,Left Midfield,146,Bayer Leverkusen,904,['9e915d66-ae7d-4f3d-bc65-f54c5db746a7'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:44.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613dd7c3-8aed-4bf4-8929-8b64a177a136,3770,,,"[72.5, 15.1]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,146,Bayer Leverkusen,904,['d9033abf-9a95-486e-822d-724f34441609'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:46.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc083ffd-4706-47d9-a498-23326059a1c4,3773,,,"[67.2, 38.8]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,146,Bayer Leverkusen,904,['261be9e0-0adb-4968-8e0b-582f9d796858'],49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:49.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273cc972-e470-452a-ab87-ce89baaa4fee,3776,,,"[91.3, 72.2]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Tella,41411.0,Right Midfield,146,Bayer Leverkusen,904,['b1eeb77c-517d-4dda-a601-f1d9743ffa46'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:54.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adaa8f9f-7f06-4e02-8ff4-74fddbc8ec93,3779,,,"[75.2, 68.9]",3895258,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Back,146,Bayer Leverkusen,904,['c1bca35b-cc21-4c0a-b5ff-a8c0fef6871f'],56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:56.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542835b7-fbee-450a-a60f-b4d602c4a4c9,3782,,,"[69.8, 28.4]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,146,Bayer Leverkusen,904,['0234d5dd-fb02-407c-8cf0-e23b2bcfcb3d'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:00.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5f9b5b-6401-498c-ae10-d2ae4bcc37ae,3785,,,"[90.0, 24.3]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Adli,33401.0,Left Midfield,146,Bayer Leverkusen,904,['41a7511b-147f-4b96-afcc-2875a26802e2'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:02.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60796c48-2d82-454b-9c83-bca578b15b0d,3788,,,"[77.8, 28.0]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,146,Bayer Leverkusen,904,['b6309340-80de-4b58-989c-d68b2f65f019'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:04.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6b1aa6f-d6f5-49f9-a9b2-0c92a7f5f0dc,3791,,,"[81.0, 18.8]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Adli,33401.0,Left Midfield,146,Bayer Leverkusen,904,['4a107a2f-7ba1-491a-8c53-fe12c879b0fa'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:06.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32fcfba1-a68c-49d3-8df7-66436433ed48,3794,,,"[91.7, 2.8]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Back,146,Bayer Leverkusen,904,['1a7fe0b5-c832-4aa3-9147-a37b9e9be94f'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:09.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0572fa8b-5211-46ed-a5b4-7de12a2ba7ee,3797,,,"[78.6, 10.3]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Adli,33401.0,Left Midfield,146,Bayer Leverkusen,904,['90a61530-210d-400f-a92b-326b58db70af'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:12.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bd8aceb-73df-49ba-8a1d-d73b42e7127c,3800,,,"[73.6, 36.2]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,146,Bayer Leverkusen,904,['1a035818-8019-47f1-9de8-91e729d3679b'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:14.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad42739-66b4-43bf-86c8-0ba446aea0b4,3802,,,"[80.4, 38.3]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,146,Bayer Leverkusen,904,['c697d810-8575-47af-a848-33c0e38b5d6e'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:14.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e99cb8f-0da2-403d-aaff-b2511f6d2e43,3805,,,"[77.1, 63.0]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Back,146,Bayer Leverkusen,904,['ab580e48-72de-4cb1-95c4-051348ab3eb7'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:16.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d51b10-8818-424c-bcdd-0f42102a6732,3808,,,"[84.2, 75.1]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Tella,41411.0,Right Midfield,146,Bayer Leverkusen,904,['c9226337-35b3-4074-947f-ce82e7c0affb'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:19.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04ac4641-5734-4989-b27f-8d85bf63dd80,3811,,,"[105.2, 54.8]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Center Forward,146,Bayer Leverkusen,904,['d55f6a67-cf0e-4ef5-b3de-0ae3fdec4e20'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:23.009,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556b4ba-7b92-41a5-bb23-f44ea424558f,3815,,,"[105.2, 42.7]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Back,146,Bayer Leverkusen,904,['27a39a04-8182-4a91-b85a-30ba6b227326'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:25.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f530e09d-50ef-45aa-b58e-21b2c912c730,3821,,,"[32.0, 32.0]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steffen Tigges,72768.0,Center Forward,147,FC Köln,186,['81d21b8e-b452-4222-9027-dc580253c3bb'],28,,,,,,,,,,,,,,,,,,FC Köln,186,00:46:28.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56972a9c-9b5d-4a85-8eaa-0496e0df85e3,3825,,,"[55.6, 70.0]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rasmus Carstensen,29682.0,Right Midfield,147,FC Köln,186,['194dcb9a-bb1a-4a62-94ed-56ee9f38853a'],35,,,,,,,,,,,,,,,,,,FC Köln,186,00:46:35.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c375074-4804-463f-8469-f5e36731d8b5,3829,,,"[71.2, 70.0]",3895258,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steffen Tigges,72768.0,Center Forward,147,FC Köln,186,['096e541f-b4e5-4b9e-9e3b-147efbb0b358'],38,,,,,,,,,,,,,,,,,,FC Köln,186,00:46:38.478,Ball Receipt*,
