50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.19866,,,,,,,,,,,,,3bc26ee2-bd45-45be-a7af-4a46bc17aeb5,1293,,,"[78.8, 0.1]",3895180,26,,,,2.5702553,,,,,,"[56.4, 14.5]",,Low Pass,,26.629307,,,,Willian Joel Pacho Tenorio,41593.0,,,,,Throw-in,1,From Throw In,Niels Nkounkou,48031.0,Left Wing Back,56,Eintracht Frankfurt,184,['abe91621-a8a7-43b2-8738-367351e30ee8'],4,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:04.352,Pass,
,,,,,,,,,,,,,,,,,1.757867,,,,,,,,,,,,,a14713ab-ef98-48d3-a626-e5258d60e346,1296,,,"[57.3, 14.5]",3895180,26,,,,2.0298882,,Left Foot,,,,"[48.6, 32.1]",,Ground Pass,,19.632881,,,,Robin Koch,13294.0,,,,,,1,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,56,Eintracht Frankfurt,184,['c3a293b3-433f-4609-8fe9-72bf6accd196'],7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:07.931,Pass,
,,,,,,,,,,,,,,,,,1.665377,,,,,,,,,,,,,20ef1125-fe63-447d-927f-7d78f4854c32,1299,,,"[50.9, 39.4]",3895180,26,,,,1.1776044,,Right Foot,,,,"[63.8, 70.5]",,Ground Pass,,33.669273,,,,Lucas Silva Melo,33088.0,,,,,,1,From Throw In,Robin Koch,13294.0,Center Back,56,Eintracht Frankfurt,184,['d7dae3ae-06f2-428a-bdd5-7d2c987408cb'],11,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:11.686,Pass,
,,,,,,,,,,,,,,,,,1.055926,,,,,,,,,,,,,9d1bc715-0299-40d7-8f32-1fbad0d85d52,1302,,,"[63.8, 70.5]",3895180,26,,,,0.8502422,,Right Foot,,,,"[71.0, 78.7]",,Ground Pass,,10.912378,,,,Aurélio Gabriel Ulineia Buta,23658.0,,,,,,1,From Throw In,Lucas Silva Melo,33088.0,Right Center Back,56,Eintracht Frankfurt,184,['690ec49d-2262-4dac-ba6e-9fddf2abb5e2'],14,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:14.504,Pass,
,,,,,,,,,,,,,,,,,1.337985,,,,,,,,,,,,,fe93e153-64f6-4e2b-a2a6-0367a2f4e547,1305,,,"[70.6, 78.3]",3895180,26,,,,-2.65747,,Right Foot,,,,"[59.0, 72.2]",,Ground Pass,,13.106106,,,,Lucas Silva Melo,33088.0,,,,,,1,From Throw In,Aurélio Gabriel Ulineia Buta,23658.0,Right Wing Back,56,Eintracht Frankfurt,184,['0eeaa396-d9e6-4dbf-b768-8248a041e12f'],16,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:16.269,Pass,
,,,,,,,,,,,,,,,,,0.996436,,,,,,,,,,,,,4577854c-77aa-47f3-b907-c7b2c9a5e9f8,1308,,,"[57.7, 69.6]",3895180,26,,,,-2.143924,,Right Foot,,,,"[48.6, 55.5]",,Ground Pass,,16.781538,,,,Robin Koch,13294.0,,,,,,1,From Throw In,Lucas Silva Melo,33088.0,Right Center Back,56,Eintracht Frankfurt,184,['e8e76adb-149e-4db5-a8de-84073c615362'],19,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:19.145,Pass,
,,,,,,,,,,,,,,,,,1.007665,,,,,,,,,,,,,db16e163-5ca8-4822-9fd9-4e94c6a0819a,1311,,,"[48.0, 54.0]",3895180,26,,,,-1.7654818,,Right Foot,,,,"[43.8, 32.7]",,Ground Pass,,21.710136,,,,Willian Joel Pacho Tenorio,41593.0,,,,,,1,From Throw In,Robin Koch,13294.0,Center Back,56,Eintracht Frankfurt,184,['74795e5a-7d70-4b66-9175-e88943598e48'],22,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:22.093,Pass,
,,,,,,,,,,,,,,,,,1.384939,,,,,,,,,,,,,166a64b3-5e94-4baf-a875-05d74b638e78,1314,,,"[47.6, 31.2]",3895180,26,,,,-1.2662854,,Left Foot,,,,"[53.1, 13.7]",,Ground Pass,,18.343937,,,,Niels Nkounkou,48031.0,,,,,,1,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,56,Eintracht Frankfurt,184,['d667edcd-a5c8-499e-b844-cf7fbd949121'],24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:24.637,Pass,
,,,,,,,,,,,,,,,,,1.304783,,,,,,,,,,,,,c4fdacc0-0299-44db-87a2-15986d4782a8,1317,,,"[49.7, 14.5]",3895180,26,,,,2.1962814,,Left Foot,,,,"[41.9, 25.3]",,Ground Pass,,13.322162,,,,Willian Joel Pacho Tenorio,41593.0,,,,,,1,From Throw In,Niels Nkounkou,48031.0,Left Wing Back,56,Eintracht Frankfurt,184,['a0915e86-90f0-45bc-ac36-c5c0c774e285'],27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:27.013,Pass,
,,,,,,,,,,,,,,,,,0.713408,,,,,,,,,,,,,31c97a44-5630-4ac5-9013-c5af43665cd4,1320,,,"[42.1, 25.7]",3895180,26,,,,-1.3564008,,Left Foot,,,,"[44.8, 13.3]",,Ground Pass,,12.690548,,,,Mario Götze,8227.0,,,,,,1,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,56,Eintracht Frankfurt,184,['194ab3b0-a114-477c-97f3-97f5b14727c9'],31,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:31.944,Pass,
,,,,,,,,,,,,,,,,,1.269754,,,,,,,,,,,,,8037d797-e010-42a3-9488-319e6be4d2ab,1323,,,"[44.8, 13.3]",3895180,26,,,,1.7957376,,Right Foot,,,,"[42.1, 25.1]",,Ground Pass,,12.104958,,,,Willian Joel Pacho Tenorio,41593.0,,,,,,1,From Throw In,Mario Götze,8227.0,Left Defensive Midfield,56,Eintracht Frankfurt,184,['abc65e49-e0bc-4e54-a8f2-78708ca66bf4'],34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:34.299,Pass,
,,,,,,,,,,,,,,,,,2.858131,,,,,,,,,,,,,386bf0d3-4b58-4489-a823-32374d048516,1326,,,"[45.4, 29.1]",3895180,26,,,,0.16015497,f84f4848-bb50-451e-bf63-b4586b3975d3,Left Foot,,,,"[97.4, 37.5]",,High Pass,,52.67409,,,,Lucas Silva Melo,33088.0,True,,Through Ball,True,,1,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,56,Eintracht Frankfurt,184,['0f62eea2-4d4f-491b-8885-c6fc23711eab'],38,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:26:38.754,Pass,
,,,,,,,,,,,,,,,,,1.970915,,,,,,,,,,,,,d089dbad-90c0-4839-867d-04cb599dbc80,1333,,,"[120.0, 0.1]",3895180,27,,,,1.6973485,,Right Foot,,,,"[114.3, 44.9]",,High Pass,True,45.161156,,Incomplete,,Ansgar Knauff,39070.0,,True,Inswinging,,Corner,1,From Corner,Fares Chaïbi,217047.0,Center Forward,57,Eintracht Frankfurt,184,"['111b7425-c3ca-48a2-a9e4-9ff0dfcaca4e', 'b31d2b26-cd40-4671-8725-3cb0335cc3fc']",21,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:21.810,Pass,
,,,,,,,,,,,,,,,,,1.236542,,,,,,,,,,,,,20ea396b-6657-4418-afa0-709efb83f6f5,1338,,,"[105.6, 47.9]",3895180,27,,,True,0.95449936,,,,,,"[110.7, 55.1]",,High Pass,,8.823265,,,,Mario Götze,8227.0,,,,,Recovery,1,From Corner,Hugo Larsson,143728.0,Right Defensive Midfield,57,Eintracht Frankfurt,184,"['307ec6f6-cd25-4ab4-98ed-9beb0bac6cb5', 'a2407e0a-0743-4c55-bb76-afd0d6705998']",25,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:25.930,Pass,True
,,,,,,,,,,,,,,,,,0.100862,,,,,,,,,,,,,3bae0868-a82f-4d61-a890-b0599cf92671,1341,,,"[110.7, 55.1]",3895180,27,,,,-1.1071488,,Right Foot,,,,"[112.0, 52.5]",,Low Pass,,2.9068885,,Incomplete,,,,,,,,,1,From Corner,Mario Götze,8227.0,Left Defensive Midfield,57,Eintracht Frankfurt,184,['0f59fb63-287d-41bd-bf2e-88f56ad27470'],27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:27.323,Pass,
,,,,,,,,,,,,,,,,,1.81414,,,,,,,,,,,,,952f08ed-da77-4168-b775-9850fa467d61,1346,,,"[17.2, 4.8]",3895180,27,,,,0.1657383,,Left Foot,,,,"[44.7, 9.4]",,High Pass,,27.882072,,,,Jeremie Frimpong,32712.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,58,Bayer Leverkusen,904,"['69ad0c5e-7e2a-499f-a946-15f1274d9bab', 'e8c6d1e9-e30f-462d-beeb-cba3e5b9131c']",31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:31.401,Pass,True
,,,,,,,,,,,,,,,,,1.503243,,,,,,,,,,,,,e2547659-e43e-40e7-9a6a-e448da01795c,1348,,,"[44.7, 9.4]",3895180,27,,,,0.82661194,,Head,,,True,"[54.0, 19.5]",,Low Pass,,13.72953,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,58,Bayer Leverkusen,904,['031ddf07-e1cd-44e4-8bd4-2a78123f0211'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:33.215,Pass,
,,,,,,,,,,,,,,,,,0.240585,,,,,,,,,,,,,1d089412-7f83-4151-aa82-e0ea0d0c8dfa,1355,,,"[103.8, 25.7]",3895180,27,,,,2.8387077,,Right Foot,,,,"[100.6, 26.7]",,Ground Pass,,3.3526108,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,58,Bayer Leverkusen,904,"['eb032472-b174-4521-a1da-5c5a403a7845', 'eecee61b-33c6-4e95-b934-5f4508ee487c']",41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:41.932,Pass,
,,,,,,,,,,,,,,,,,1.125696,,,,,,,,,,,,,39e2743a-992f-4b05-a854-cef41ebfd9a8,1360,,,"[98.7, 17.6]",3895180,27,,,,2.8288915,,Right Foot,,,,"[85.4, 21.9]",,Ground Pass,,13.977839,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,58,Bayer Leverkusen,904,['0fd1279a-5ec7-4a69-8806-bb47cb0ec5cb'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:44.630,Pass,
,,,,,,,,,,,,,,,,,1.165232,,,,,,,,,,,,,6f26e4d3-6484-4c3b-a6e7-71ba3419fd59,1363,,,"[86.7, 21.9]",3895180,27,,,,-0.9964915,,Left Foot,,,,"[92.2, 13.4]",,Ground Pass,,10.1242285,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,58,Bayer Leverkusen,904,['4c39d3b2-61b0-46bc-9209-4cc2a226f0bb'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:46.837,Pass,
,,,,,,,,,,,,,,,,,2.40054,,,,,,,,,,,,,67588942-ca71-4d39-864f-3f4a2952ecb3,1366,,,"[95.3, 13.6]",3895180,27,,,,1.8145027,,Right Foot,,,,"[86.1, 50.6]",,High Pass,,38.126633,,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,58,Bayer Leverkusen,904,['362f2e92-4c03-41f3-9658-0cf49bdebb22'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:50.820,Pass,
,,,,,,,,,,,,,,,,,1.189974,,,,,,,,,,,,,4075db1e-e80a-492c-b82f-34619f82edd1,1369,,,"[86.1, 51.0]",3895180,27,,,,-1.6905904,,Right Foot,,,,"[84.8, 40.2]",,Ground Pass,,10.877959,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,58,Bayer Leverkusen,904,['ce8b6204-7482-4aa3-a576-bfc5de34a414'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:54.191,Pass,
,,,,,,,,,,,,,,,,,0.987846,,,,,,,,,,,,,a2770704-1847-4b5b-bea5-7ae04059245e,1372,,,"[86.1, 40.0]",3895180,27,,,,-1.6736071,,Right Foot,,,,"[84.8, 27.4]",,Ground Pass,,12.666886,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,58,Bayer Leverkusen,904,['c0f97b46-eec7-41f7-b778-612401054e6f'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:56.724,Pass,
,,,,,,,,,,,,,,,,,0.858611,,,,,,,,,,,,,99b702e8-bfb2-4a9d-b40b-a2fbecd74597,1375,,,"[83.5, 30.3]",3895180,27,,,,2.0557678,,Left Foot,,,,"[74.7, 47.0]",,Ground Pass,,18.876705,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,58,Bayer Leverkusen,904,['ca466ee6-fc47-4360-850c-3a5e1364e576'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:58.305,Pass,
,,,,,,,,,,,,,,,,,1.279819,,,,,,,,,,,,,e1e1f714-12ff-42ec-a6dc-b5683a331e44,1378,,,"[74.4, 48.7]",3895180,27,,,,0.88085186,,Right Foot,,,,"[82.9, 59.0]",,Ground Pass,,13.3544,,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,58,Bayer Leverkusen,904,['e8ab0407-eb29-41ac-bed8-23980544e4c2'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:59.284,Pass,
,,,,,,,,,,,,,,,,,0.991191,,,,,,,,,,,,,397e20da-2078-47de-b0e8-b272ba8c6c8a,1381,,,"[88.4, 57.3]",3895180,28,,,,-0.11065722,,Right Foot,,,,"[105.5, 55.4]",,Ground Pass,,17.205233,,,,Jeremie Frimpong,32712.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,58,Bayer Leverkusen,904,['481f0332-ff4e-4d3a-ae28-24a39a854bf5'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:04.465,Pass,
,,,,,,,,,,,,,,,,,0.405698,,,,,,,,,,,,,6e588845-2466-4ded-b145-40c2d353f4db,1395,,,"[31.1, 16.6]",3895180,28,,,,-1.8850282,,Right Foot,,,,"[29.8, 12.6]",,Ground Pass,,4.2059484,,,,Niels Nkounkou,48031.0,,,,,,1,Regular Play,Ansgar Knauff,39070.0,Left Wing,59,Eintracht Frankfurt,184,"['23c0f9ed-1e6b-4589-877f-f8734c9fd06e', '40c1836b-5b54-401a-8234-46075ab492cd']",9,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:28:09.388,Pass,True
,,,,,,,,,,,,,,,,,0.708589,,,,,,,,,,,,,f08a5519-058e-45ce-91b7-32e25a8111fe,1399,,,"[84.8, 80.0]",3895180,28,,,,-2.1903498,,,,,,"[75.1, 66.4]",,Low Pass,,16.70479,,,,Exequiel Alejandro Palacios,28268.0,,,,,Throw-in,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,60,Bayer Leverkusen,904,['adc6a984-8a2c-4df5-8414-5cdaa733f35c'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:34.434,Pass,
,,,,,,,,,,,,,,,,,0.819415,,,,,,,,,,,,,507999b9-a719-426e-a694-d5ca9f22a8f6,1402,,,"[77.2, 66.8]",3895180,28,,,,1.4247841,,Right Foot,,,,"[78.2, 73.6]",,Ground Pass,,6.873136,,,,Jeremie Frimpong,32712.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,60,Bayer Leverkusen,904,['44a74813-3fbb-4d34-9325-c251487c91e9'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:35.182,Pass,
,,,,,,,,,,,,,,,,,0.633369,,,,,,,,,,,,,d2b3b401-fed7-4dcc-a7f9-3b511d243f96,1406,,,"[80.6, 73.0]",3895180,28,,,,-0.54184604,,Right Foot,,,,"[90.9, 66.8]",,Ground Pass,,12.022063,,,,Victor Okoh Boniface,32289.0,,,,,,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,60,Bayer Leverkusen,904,"['12fb9078-8307-40f1-91f1-ae6ee210b80d', 'aa8d55df-c78a-4d7c-aa11-de8cd9c55d51']",36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:36.249,Pass,True
,,,,,,,,,,,,,,,,,0.071101,,,,,,,,,,,,,975baab7-bcb5-4fad-913f-5be860c3797c,1410,,,"[90.9, 66.2]",3895180,28,,,,0.48689923,,Right Foot,,,,"[92.6, 67.1]",,Low Pass,,1.9235384,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,1,From Throw In,Victor Okoh Boniface,32289.0,Center Forward,60,Bayer Leverkusen,904,"['464ab803-d624-4235-ad4a-724893d068af', 'b47ac45b-3315-43b6-ad25-8bf6bb6a5b38', 'b9df0662-b891-458d-9fbc-07d9fa5ca6e8']",36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:36.922,Pass,True
,,,,,,,,,,,,,,,,,1.257224,,,,,,,,,,,,,8bd35b0d-6a28-46ea-ac3a-254d1ae0f017,1416,,,"[97.7, 56.1]",3895180,28,,,,-1.932,,Right Foot,,,,"[92.6, 42.6]",,Ground Pass,,14.431216,,,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,60,Bayer Leverkusen,904,['5ffb9223-a43a-4e3a-805c-af77bd4cbb0e'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:39.004,Pass,
,,,,,,,,,,,,,,,,,1.226427,,,,,,,,,,,,,5e1c07d7-edbb-42a9-ada2-da06c79282c4,1419,,,"[95.1, 40.0]",3895180,28,,,,-1.291809,,Right Foot,,,,"[100.6, 20.8]",,Ground Pass,,19.97223,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,60,Bayer Leverkusen,904,['a3013e1b-f722-4992-a2e5-cb50601cb6ce'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:40.884,Pass,
,,,,,,,,,,,,,,,,,1.156868,,,,,,,,,,,,,b62e0d64-9cf1-4b89-8dc8-a79625193677,1422,,,"[104.8, 22.5]",3895180,28,,,,1.3777752,,Left Foot,,,,"[109.1, 44.5]",,Ground Pass,,22.416288,,Incomplete,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,60,Bayer Leverkusen,904,"['7cbcec11-ed12-4991-85a8-71d4588c7ca3', 'b6c1b0c8-d478-41da-a431-6784ea2850d4']",42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:42.816,Pass,
,,,,,,,,,,,,,,,,,1.44924,,,,,,,,,,,,,18af0c8a-ff97-45fc-bc82-b450038142b5,1427,,,"[66.8, 21.2]",3895180,28,,,,1.7923251,,Right Foot,,,,"[61.8, 43.4]",,Ground Pass,,22.756098,,,,Jonathan Tah,8221.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,60,Bayer Leverkusen,904,['7ce241ef-8f6e-4198-9e68-32e97e9c4b15'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:50.722,Pass,
,,,,,,,,,,,,,,,,,1.872909,,,,,,,,,,,,,b550f7e9-d16d-43d8-89be-7d8da04c9bc3,1430,,,"[62.0, 56.5]",3895180,28,,,,0.8376582,,Right Foot,,,,"[77.4, 73.6]",,Ground Pass,,23.012388,,,,Jeremie Frimpong,32712.0,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,60,Bayer Leverkusen,904,['6da2b365-9e6d-47b5-a0cd-1362305c9281'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:54.127,Pass,
,,,,,,,,,,,,,,,,,1.356461,,,,,,,,,,,,,c10e6004-689e-48d0-bb32-f17d2ff02996,1434,,,"[71.5, 72.5]",3895180,28,,,,2.9322073,,Right Foot,,,,"[63.5, 74.2]",,Ground Pass,,8.178631,,,,Odilon Kossonou,27133.0,,,,,,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,60,Bayer Leverkusen,904,"['71bdd384-8560-4bcd-a114-cb12d298bfe4', 'f9e1f8f2-3b19-42da-9b11-f959157524ce']",57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:57.116,Pass,True
,,,,,,,,,,,,,,,,,1.519599,,,,,,,,,,,,,af43b895-4bd1-4222-915b-1e06dbb09156,1437,,,"[64.1, 73.0]",3895180,28,,,,-2.4302638,,Right Foot,,,,"[48.9, 59.9]",,Ground Pass,,20.066141,,,,Jonathan Tah,8221.0,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,60,Bayer Leverkusen,904,['4110eda4-cf02-4465-bd9a-3b3e71c952f5'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:58.903,Pass,
,,,,,,,,,,,,,,,,,1.453956,,,,,,,,,,,,,3a247b14-3c3b-4f63-999d-bb0a36cfa631,1440,,,"[44.0, 53.5]",3895180,29,,,,-1.8033533,,Left Foot,,,,"[40.4, 38.3]",,Ground Pass,,15.6205,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,60,Bayer Leverkusen,904,['2c1fc1f0-fc03-4f64-9ef6-fdf0095505b2'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:01.700,Pass,
,,,,,,,,,,,,,,,,,2.129299,,,,,,,,,,,,,329aa5aa-50f6-4b52-8c4d-c9d745f81aa5,1444,,,"[39.2, 42.6]",3895180,29,,,,-2.9945142,,Left Foot,,,,"[14.9, 39.0]",,Ground Pass,,24.56522,,,,Lukáš Hrádecký,8667.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,60,Bayer Leverkusen,904,"['2a9c70e3-583c-48a2-8e98-f9432f432fd1', '2cead7e0-da2b-4f58-8ef3-ea19fc7ffb7c']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:03.779,Pass,True
,,,,,,,,,,,,,,,,,2.021,,,,,,,,,,,,,b699efb8-e6f2-4ed1-ab7f-8be594f8dec6,1447,,,"[15.1, 40.0]",3895180,29,,,,-1.1119031,,Right Foot,,,,"[27.6, 14.7]",,Ground Pass,,28.219498,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,60,Bayer Leverkusen,904,['0f31302a-c34b-47aa-ba3a-664ed6ede7ef'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:07.717,Pass,
,,,,,,,,,,,,,,,,,1.315632,,,,,,,,,,,,,17a52e6d-e5b5-4cf5-8c7c-15674bc52f49,1450,,,"[31.6, 14.7]",3895180,29,,,,-0.08107191,,Left Foot,,,,"[47.6, 13.4]",,Ground Pass,,16.052725,,,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,60,Bayer Leverkusen,904,['d34a0e0c-2d63-47e7-8d6f-7d38c5763292'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:11.714,Pass,
,,,,,,,,,,,,,,,,,1.12722,,,,,,,,,,,,,32823c58-21db-47a6-a3d0-c2d4efeb45e1,1453,,,"[47.6, 13.6]",3895180,29,,,,-3.0771658,,Right Foot,,,,"[35.2, 12.8]",,Ground Pass,,12.425779,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,60,Bayer Leverkusen,904,['5beb6105-efef-4c2e-a4c1-4d5abfec3d24'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:13.069,Pass,
,,,,,,,,,,,,,,,,,1.207232,,,,,,,,,,,,,79cde8e8-52ff-454c-b383-e48ba8592a01,1456,,,"[35.2, 13.0]",3895180,29,,,,0.21459287,,Left Foot,,,,"[43.0, 14.7]",,Low Pass,,7.983107,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,60,Bayer Leverkusen,904,['7c7fe902-e8bc-4745-9a95-32fae1b60172'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:15.773,Pass,
,,,,,,,,,,,,,,,,,0.732661,,,,,,,,,,,,,af3243a9-0b58-47ff-80c2-dcb30efe44a1,1458,,,"[43.0, 14.7]",3895180,29,,,,-2.3561945,,Right Foot,,,,"[36.2, 7.9]",,Ground Pass,,9.6166525,,,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,60,Bayer Leverkusen,904,['0b53286b-0980-4df2-9f36-1fd3c8cccbfb'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:16.980,Pass,
,,,,,,,,,,,,,,,,,1.095859,,,,,,,,,,,,,b48aee0b-11b3-4c52-a32c-82a242b5a607,1461,,,"[65.6, 4.3]",3895180,29,,,,1.8301281,,Right Foot,,,,"[64.3, 9.2]",,Ground Pass,,5.0695167,,Incomplete,,Jonas Hofmann,8804.0,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,60,Bayer Leverkusen,904,"['9c71e8a9-acb0-48e3-80ee-7ad04624df97', 'fe501eb5-ac97-4b63-a916-48ffb6db34d1']",21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:21.327,Pass,
