50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.741426,,,,,,,,,,,,,3d4b58a1-bccf-41a3-ad06-16a0e41fbcec,3088,,,"[71.3, 58.2]",3895292,76,,,,,-2.3414896,,Right Foot,,,,"[57.9, 44.4]",High Pass,,19.235384,Incomplete,,Kevin Vogt,8397.0,,,,,Recovery,2,Regular Play,Alex Král,23452.0,Right Center Midfield,132,Bayer Leverkusen,904,"['807493ec-2c44-4c35-9222-6684927463c7', '99afd5be-51c7-42b7-887c-8fd024611bff']",7,,,,,,,,,,,,,,,,Union Berlin,190,00:31:07.722,Pass,
,,,,,,,,,,,,,,,,,,0.83282,,,,,,,,,,,,,2f39fe28-362e-4b13-ad3e-e765d215f881,3093,,,"[59.4, 35.9]",3895292,76,,,,,-1.5126096,,Right Foot,,,,"[60.0, 25.6]",Ground Pass,,10.317461,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,132,Bayer Leverkusen,904,['6f02d344-8695-424e-b382-73d3f3e37d19'],10,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:10.241,Pass,
,,,,,,,,,,,,,,,,,,2.259856,,,,,,,,,,,,,eccd2ee7-d5e3-4b00-9265-f2dc40056478,3096,,,"[60.9, 26.6]",3895292,76,,,,,0.8945038,020d62c6-44da-4187-b187-80ef2d57b0af,Left Foot,,,,"[86.1, 58.0]",Ground Pass,,40.261642,,,Nathan Tella,41411.0,True,,,,,2,Regular Play,Florian Wirtz,40724.0,Right Attacking Midfield,132,Bayer Leverkusen,904,['a7c08744-449a-4b95-a5f7-17145ce8f23c'],11,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:11.245,Pass,
,,,,,,,,,,,,,,,,,,1.197006,,,,,,,,,,,,,61900a1a-1153-4ef4-bd34-832c85a9dd53,3102,,,"[19.0, 67.5]",3895292,76,,True,,,0.90082484,,Left Foot,,,,"[25.1, 75.2]",Ground Pass,,9.8234415,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Back,133,Union Berlin,190,['129e0947-5b53-46ad-b38b-cae830db51c3'],27,,,,,,,,,,,,,,,,Union Berlin,190,00:31:27.612,Pass,
,,,,,,,,,,,,,,,,,,0.860987,,,,,,,,,,,,,afd41619-6a71-4636-892a-d0008cb744af,3104,,,"[25.4, 76.4]",3895292,76,,,,,-0.87605804,,Right Foot,,,,"[30.9, 69.8]",Ground Pass,,8.591274,,,Alex Král,23452.0,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Center Midfield,133,Union Berlin,190,['5c2a1d81-b514-44aa-bb80-23f2310c367a'],29,,,,,,,,,,,,,,,,Union Berlin,190,00:31:29.155,Pass,
,,,,,,,,,,,,,,,,,,0.712065,,,,,,,,,,,,,e4b8e29c-8915-4962-8261-33c845a4db95,3107,,,"[30.9, 69.8]",3895292,76,,,,,2.141379,,Right Foot,,,,"[26.6, 76.5]",Ground Pass,,7.961156,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,Regular Play,Alex Král,23452.0,Right Center Midfield,133,Union Berlin,190,['6d6b5f19-f37c-4be8-9b6e-d89f0fef3e56'],30,,,,,,,,,,,,,,,,Union Berlin,190,00:31:30.368,Pass,
,,,,,,,,,,,,,,,,,,3.591839,,,,,,,,,,,,,2d70039c-1a0f-4007-bbcf-d1ff78baa02b,3118,,,"[27.1, 65.7]",3895292,78,,,,,-0.18737821,,Right Foot,,,,"[92.5, 53.3]",High Pass,,66.565155,Incomplete,,Mikkel Kaufmann,24849.0,,,,,Free Kick,2,From Free Kick,Frederik Rønnow,12420.0,Goalkeeper,134,Union Berlin,190,"['744594b6-1950-4a53-97fe-bb2b02cffd36', '94bf8ebd-c55e-4390-bfae-ae6b6dae148b']",47,,,,,,,,,,,,,,,,Union Berlin,190,00:33:47.996,Pass,
,,,,,,,,,,,,,,,,,,0.089786,,,,,,,,,,,,,958b821a-3c31-4b55-a913-1d9a4482cff9,3135,,,"[34.3, 5.5]",3895292,79,,,,,-0.25255427,,Left Foot,,,,"[37.4, 4.7]",Ground Pass,,3.2015622,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,2,From Free Kick,Robert Andrich,9195.0,Left Defensive Midfield,134,Union Berlin,190,"['830241b4-e235-42ba-83c6-0ee5dfce5b1a', '86248c53-ff84-49f4-85df-15c152dd2b3f']",1,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:01.268,Pass,
,,,,,,,,,,,,,,,,,,2.462728,,,,,,,,,,,,,8bc24ea9-b178-4fc3-a224-fb2b6692d812,3139,,,"[83.6, 80.0]",3895292,79,,,,,-1.8341029,,,,,,"[74.3, 45.5]",High Pass,,35.7315,,,Aïssa Bilal Laïdouni,44955.0,,,,,Throw-in,2,From Throw In,Josip Juranović,29163.0,Right Back,135,Union Berlin,190,['a4905e56-76eb-41f1-ab6c-3f0c32f27935'],17,,,,,,,,,,,,,,,,Union Berlin,190,00:34:17.068,Pass,
,,,,,,,,,,,,,,,,,,0.911943,,,,,,,,,,,,,9ab00098-c86a-4bcf-8c9f-c8cc96ab116a,3142,,,"[71.2, 29.1]",3895292,79,,,,,-1.7051178,,Right Foot,,,,"[70.2, 21.7]",Ground Pass,,7.467262,,,Diogo Filipe Monteiro Pinto Leite,11175.0,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Center Midfield,135,Union Berlin,190,['76da8e98-d8df-454e-9a93-a5d87ef912d7'],21,,,,,,,,,,,,,,,,Union Berlin,190,00:34:21.810,Pass,
,,,,,,,,,,,,,,,,,,1.457557,,,,,,,,,,,,,611524d9-98d6-4e6e-8370-ec8f8834bbed,3145,,,"[70.6, 21.7]",3895292,79,,,,,2.4756234,,Left Foot,,,,"[55.2, 33.8]",Ground Pass,,19.584944,,,Kevin Vogt,8397.0,,,,,,2,From Throw In,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Back,135,Union Berlin,190,['4f352d33-78ff-4389-9dc3-7351870e8e19'],23,,,,,,,,,,,,,,,,Union Berlin,190,00:34:23.172,Pass,
,,,,,,,,,,,,,,,,,,5.228349,,,,,,,,,,,,,f353197c-3936-4f8e-9a5c-da0a023ee200,3149,,,"[54.6, 32.5]",3895292,79,,,,,-0.29721868,,Right Foot,,,,"[115.0, 14.0]",High Pass,,63.169693,,,Benedict Hollerbach,48543.0,,,,,,2,From Throw In,Kevin Vogt,8397.0,Left Center Back,135,Union Berlin,190,"['45f47009-a77f-4478-b91b-c5ada280b8e3', '91b11ed6-9c4e-453e-b11e-65c369882567']",24,,,,,,,,,,,,,,,,Union Berlin,190,00:34:24.669,Pass,True
,,,,,,,,,,,,,,,,,,1.811577,,,,,,,,,,,,,7ba4c911-0420-4e98-a310-f3db4d63c9cd,3152,,,"[111.3, 12.5]",3895292,79,,,,,1.4638237,,Right Foot,True,,,"[114.5, 42.3]",High Pass,,29.97132,Incomplete,,Alex Král,23452.0,,,,,,2,From Throw In,Benedict Hollerbach,48543.0,Left Center Forward,135,Union Berlin,190,"['71d06ff8-4b87-4198-b0d1-60ff2a7a8781', 'fc597693-8222-439a-8b73-68f135b634e9']",32,,,,,,,,,,,,,,,,Union Berlin,190,00:34:32.144,Pass,
,,,,,,,,,,,,,,,,,,2.046513,,,,,,,,,,,,,abd434e4-5a41-4305-bdc1-2ea194f9552b,3155,,,"[120.0, 80.0]",3895292,80,,,,,-1.7542312,c74e5bef-c843-4fc1-a208-4d541a1527d9,Right Foot,,,,"[111.8, 35.8]",High Pass,,44.9542,,True,Diogo Filipe Monteiro Pinto Leite,11175.0,True,True,Outswinging,,Corner,2,From Corner,Josip Juranović,29163.0,Right Back,136,Union Berlin,190,['c9b8cc3e-488f-459a-9951-073791d1ef80'],16,,,,,,,,,,,,,,,,Union Berlin,190,00:35:16.252,Pass,
,,,,,,,,,,,,,,,,,,0.654163,,,,,,,,,,,,,4a7e50e7-ceff-4390-bae9-b564eb876393,3160,,,"[7.0, 40.7]",3895292,80,,True,,,1.3024302,,Right Foot,,,,"[9.2, 48.7]",Ground Pass,,8.296988,,,Jonathan Tah,8221.0,,,,,Goal Kick,2,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,137,Bayer Leverkusen,904,['45ab33e3-2530-4846-b0c9-669e076fe755'],34,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:34.637,Pass,
,,,,,,,,,,,,,,,,,,1.837533,,,,,,,,,,,,,e97f3e03-9316-4385-a52f-602555ca3af9,3162,,,"[42.5, 56.5]",3895292,80,,True,,,0.57202953,,Right Foot,,,,"[64.4, 70.6]",Ground Pass,,26.046497,,,Granit Xhaka,3500.0,,,,,,2,From Goal Kick,Jonathan Tah,8221.0,Center Back,137,Bayer Leverkusen,904,['73dbee48-c9d0-4ad0-b4d4-fbfe198dff47'],35,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:35.475,Pass,
,,,,,,,,,,,,,,,,,,1.024898,,,,,,,,,,,,,68d00f9f-cb18-4cee-b4ce-4d44ac5ffc78,3164,,,"[64.4, 70.6]",3895292,80,,,,,-2.108383,,Left Foot,,,,"[58.2, 60.2]",Ground Pass,,12.107849,,,Odilon Kossonou,27133.0,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Right Defensive Midfield,137,Bayer Leverkusen,904,['eb3a0494-e967-46ef-a245-2d3b6cc53ea7'],39,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:39.079,Pass,
,,,,,,,,,,,,,,,,,,2.026762,,,,,,,,,,,,,81c24387-127c-43d8-99df-f6c01e655da9,3167,,,"[62.8, 51.8]",3895292,80,,,,,-1.5815102,,Right Foot,,,,"[62.5, 23.8]",Ground Pass,,28.001608,,,Piero Martín Hincapié Reyna,38004.0,,,,,,2,From Goal Kick,Odilon Kossonou,27133.0,Right Center Back,137,Bayer Leverkusen,904,['ee4eec49-4f57-44ef-8127-5a7fc53ebc79'],41,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:41.897,Pass,
,,,,,,,,,,,,,,,,,,2.388442,,,,,,,,,,,,,5017c38a-b2e0-409e-ad5a-3b24fe3908b4,3170,,,"[63.3, 22.8]",3895292,80,,,,,-0.5062317,,Left Foot,,,,"[92.7, 6.5]",Ground Pass,,33.616215,,,Amine Adli,33401.0,,,,,,2,From Goal Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,137,Bayer Leverkusen,904,['57d9b598-16f7-47e9-b601-f4e153a02d49'],44,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:44.516,Pass,
,,,,,,,,,,,,,,,,,,1.072698,,,,,,,,,,,,,e72e9135-36d9-4055-9434-ca1ceee83e5b,3173,,,"[92.2, 6.2]",3895292,80,,,,,2.74541,,Left Foot,,,,"[76.9, 12.6]",Ground Pass,,16.584631,,,Alejandro Grimaldo García,10336.0,,,,,,2,From Goal Kick,Amine Adli,33401.0,Left Attacking Midfield,137,Bayer Leverkusen,904,['4cbe6d5e-448b-4978-b424-96edb1d0d7d0'],47,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:47.969,Pass,
,,,,,,,,,,,,,,,,,,1.012894,,,,,,,,,,,,,3d8a1c13-7f07-4ff5-8de8-a6fe4f5c13db,3176,,,"[77.5, 12.6]",3895292,80,,,,,2.333976,,Left Foot,,,,"[70.9, 19.5]",Ground Pass,,9.548298,,,Robert Andrich,9195.0,,,,,,2,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,137,Bayer Leverkusen,904,['2027be55-926c-4b0a-98ad-7477a2a64100'],49,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:49.905,Pass,
,,,,,,,,,,,,,,,,,,1.289986,,,,,,,,,,,,,ac9ee0fc-ad03-4e42-b223-36a57f3ac374,3180,,,"[71.5, 14.4]",3895292,80,,,,,1.8911827,,Right Foot,,,,"[64.2, 36.4]",Ground Pass,,23.179518,,,Jonathan Tah,8221.0,,,,,,2,From Goal Kick,Robert Andrich,9195.0,Left Defensive Midfield,137,Bayer Leverkusen,904,"['b45b6d03-72d7-4926-9abe-69ed618b8dec', 'f191980a-41f3-47eb-8611-91794be68d63']",52,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:52.308,Pass,True
,,,,,,,,,,,,,,,,,,1.020839,,,,,,,,,,,,,c283ca3c-dbd7-4aae-82d5-5f87b30e5520,3183,,,"[66.4, 45.0]",3895292,80,,,,,-0.08515939,,Right Foot,,,,"[74.6, 44.3]",Ground Pass,,8.229824,,,Granit Xhaka,3500.0,,,,,,2,From Goal Kick,Jonathan Tah,8221.0,Center Back,137,Bayer Leverkusen,904,['52100394-c0ef-4e36-aba8-2d711dbb3807'],56,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:56.224,Pass,
,,,,,,,,,,,,,,,,,,0.890002,,,,,,,,,,,,,64409ab4-bc60-4ff0-b75c-b704d72a0769,3186,,,"[74.6, 44.3]",3895292,80,,,,,1.9739119,,Right Foot,,,,"[71.7, 51.1]",Ground Pass,,7.392564,,,Jonathan Tah,8221.0,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Right Defensive Midfield,137,Bayer Leverkusen,904,['73d66b13-b0a3-4e10-9cb4-6b75d0e3e32f'],57,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:57.372,Pass,
,,,,,,,,,,,,,,,,,,0.736737,,,,,,,,,,,,,a132f3e4-d09c-4f8d-bbbd-a70c0d8d3e77,3189,,,"[71.7, 54.0]",3895292,81,,,,,1.1918167,,Right Foot,,,,"[76.2, 65.3]",Ground Pass,,12.163059,,,Odilon Kossonou,27133.0,,,,,,2,From Goal Kick,Jonathan Tah,8221.0,Center Back,137,Bayer Leverkusen,904,['519aea93-f9a2-4fcc-8e6d-0306e6e8d0a0'],0,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:00.393,Pass,
,,,,,,,,,,,,,,,,,,1.23911,,,,,,,,,,,,,de37f8a2-c4b0-4709-b4b2-87681c29a9b9,3192,,,"[79.5, 67.2]",3895292,81,,,,,0.6347166,,Right Foot,,,,"[90.5, 75.3]",Ground Pass,,13.660527,,,Jeremie Frimpong,32712.0,,,,,,2,From Goal Kick,Odilon Kossonou,27133.0,Right Center Back,137,Bayer Leverkusen,904,['f7acb37d-1cb6-4505-a229-1b5ec246b1e2'],2,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:02.019,Pass,
,,,,,,,,,,,,,,,,,,1.37776,,,,,,,,,,,,,470ac517-cbb5-4fc9-8bc2-80339b3ece8e,3199,,,"[84.9, 71.4]",3895292,81,,,,,-2.0657926,,Right Foot,,,,"[72.7, 48.8]",Ground Pass,,25.682678,,,Robert Andrich,9195.0,,,,,,2,From Goal Kick,Jeremie Frimpong,32712.0,Right Wing Back,137,Bayer Leverkusen,904,['9335590c-285a-4a45-896a-588ac2fb94f1'],5,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:05.964,Pass,
,,,,,,,,,,,,,,,,,,1.304595,,,,,,,,,,,,,3b2aad0a-fa6a-4a16-a530-b6a28e222787,3202,,,"[75.6, 46.3]",3895292,81,,,,,-1.1203493,,Right Foot,,,,"[87.4, 21.9]",Ground Pass,,27.103506,,,Alejandro Grimaldo García,10336.0,,,,,,2,From Goal Kick,Robert Andrich,9195.0,Left Defensive Midfield,137,Bayer Leverkusen,904,['d6f95019-97a3-4caf-8b5a-b76bed5cf08a'],9,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:09.090,Pass,
,,,,,,,,,,,,,,,,,,1.246443,,,,,,,,,,,,,0ec1f8ee-794b-4964-8850-5a6b5a624898,3205,,,"[94.0, 19.9]",3895292,81,,,,,-0.59115714,,Left Foot,,,,"[108.6, 10.1]",Ground Pass,,17.584084,,,Amine Adli,33401.0,,,,,,2,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,137,Bayer Leverkusen,904,['ea43607e-9c50-458e-9f5f-81680ac4545e'],12,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:12.489,Pass,
,,,,,,,,,,,,,,,,,,0.935259,,,,,,,,,,,,,255594e5-3393-4132-b925-f4a155aeb246,3209,,,"[100.5, 21.6]",3895292,81,,,,,2.1529338,,Left Foot,,,,"[95.3, 29.5]",Ground Pass,,9.457801,,,Robert Andrich,9195.0,,,,,,2,From Goal Kick,Amine Adli,33401.0,Left Attacking Midfield,137,Bayer Leverkusen,904,"['19dc9c54-930c-4068-a7d2-018b01dcbf2d', 'c8f56487-fbe5-44e8-b20b-3592ec1acf78']",16,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:16.785,Pass,True
,,,,,,,,,,,,,,,,,,2.517956,,,,,,,,,,,,,9b08f70f-a44c-4cba-be81-4e2c3a20c69b,3212,,,"[97.8, 25.9]",3895292,81,,,,,-0.71090937,,Right Foot,,,,"[112.2, 13.5]",Ground Pass,,19.003159,,,Alejandro Grimaldo García,10336.0,,,,,,2,From Goal Kick,Robert Andrich,9195.0,Left Defensive Midfield,137,Bayer Leverkusen,904,['7280d458-8611-4374-8d1f-f32c359f884d'],18,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:18.636,Pass,
,,,,,,,,,,,,,,,,,,1.582707,,,,,,,,,,,,,c6d7687e-f15a-41d5-8770-fa6326cc1117,3215,,,"[112.4, 13.5]",3895292,81,,,,,1.554564,c30b8aae-d325-46cd-9027-63daceb5b4c1,Left Foot,True,,,"[112.9, 44.3]",High Pass,,30.804058,,,Jeremie Frimpong,32712.0,True,,,,,2,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,137,Bayer Leverkusen,904,['b3ed7caf-1d2a-4422-bb9f-aa8d43d041d9'],21,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:21.314,Pass,
,,,,,,,,,,,,,,,,,,1.336125,,,,,,,,,,,,,9bd50147-c480-47a3-b074-b20a71147d99,3222,,,"[3.7, 10.3]",3895292,81,,,,,1.4906763,,Right Foot,,,,"[4.8, 24.0]",Ground Pass,,13.74409,,,Kevin Vogt,8397.0,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Center Midfield,138,Union Berlin,190,"['7a4a5321-fca0-4ad9-b00c-10860093531e', 'f75b501a-857b-4fa5-8ee7-662a966cf0f2']",27,,,,,,,,,,,,,,,,Union Berlin,190,00:36:27.402,Pass,True
,,,,,,,,,,,,,,,,,,1.26833,,,,,,,,,,,,,a869ec6e-9bac-4670-8463-13cd2651066c,3226,,,"[5.3, 2.0]",3895292,81,,,,,0.4636476,,Left Foot,,,,"[22.5, 10.6]",High Pass,,19.230185,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,Regular Play,Kevin Vogt,8397.0,Left Center Back,138,Union Berlin,190,['f1f7bde7-009e-4df1-8a38-41a7af27c4a7'],33,,,,,,,,,,,,,,,,Union Berlin,190,00:36:33.019,Pass,
,,,,,,,,,,,,,,,,,,1.417508,,,,,,,,,,,,,3d0fb52f-70b0-47f2-8621-70697d54d4a0,3232,,,"[87.3, 76.6]",3895292,81,,,,,-2.0125895,,Left Foot,,,,"[83.8, 69.2]",High Pass,,8.185964,Incomplete,,Jonathan Tah,8221.0,,,,,Recovery,2,Regular Play,Florian Wirtz,40724.0,Right Attacking Midfield,138,Union Berlin,190,"['3bcc977b-3bdd-465a-a924-fa2002cb0624', '85d033b4-d9c3-42a2-a684-46d378e649e9', 'e63a1f84-06c2-47ad-bcf9-b5ad70494097']",36,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:36.814,Pass,True
,,,,,,,,,,,,,,,,,,0.979816,,,,,,,,,,,,,b540cc82-0538-47e4-a176-a614b478b489,3236,,,"[43.3, 13.4]",3895292,81,,,,,0.7408932,,Right Foot,,,,"[56.2, 25.2]",Ground Pass,,17.48285,,,Mikkel Kaufmann,24849.0,,,,,,2,Regular Play,Benedict Hollerbach,48543.0,Left Center Forward,138,Union Berlin,190,['6f54ae47-96d6-4067-bfbc-0ba93915113d'],40,,,,,,,,,,,,,,,,Union Berlin,190,00:36:40.400,Pass,
,,,,,,,,,,,,,,,,,,1.75716,,,,,,,,,,,,,c2ee4128-ebb6-45a2-9657-0ce5870ecc8c,3242,,,"[57.1, 34.2]",3895292,82,,,,,1.6022819,,Left Foot,,,,"[56.7, 46.9]",Ground Pass,,12.706298,,,Danilho Doekhi,18789.0,,,,,Free Kick,2,From Free Kick,Kevin Vogt,8397.0,Left Center Back,139,Union Berlin,190,['83e64814-03b4-47af-9f5a-4bb8c644fe60'],19,,,,,,,,,,,,,,,,Union Berlin,190,00:37:19.636,Pass,
,,,,,,,,,,,,,,,,,,1.183573,,,,,,,,,,,,,9310bc1d-4086-4fd3-9e9f-f2360f803993,3245,,,"[56.7, 46.9]",3895292,82,,,,,-1.8801252,,Right Foot,,,,"[53.6, 37.2]",Ground Pass,,10.18332,,,Kevin Vogt,8397.0,,,,,,2,From Free Kick,Danilho Doekhi,18789.0,Right Center Back,139,Union Berlin,190,['699a4c4f-53ca-48ef-b4fe-c04025434bf2'],21,,,,,,,,,,,,,,,,Union Berlin,190,00:37:21.473,Pass,
,,,,,,,,,,,,,,,,,,1.37614,,,,,,,,,,,,,98d3b4eb-b488-4da2-8548-010c5cfc6e4b,3248,,,"[53.6, 37.2]",3895292,82,,,,,-0.67770827,,Right Foot,,,,"[70.0, 24.0]",Ground Pass,,21.052317,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,From Free Kick,Kevin Vogt,8397.0,Left Center Back,139,Union Berlin,190,['bcf9275a-deb4-4096-bbe3-2d0b359fa998'],23,,,,,,,,,,,,,,,,Union Berlin,190,00:37:23.353,Pass,
,,,,,,,,,,,,,,,,,,0.537961,,,,,,,,,,,,,0c4ef017-49c1-426c-930b-346dcf9e20bb,3253,,,"[85.9, 10.9]",3895292,82,,,,,0.5070985,,Right Foot,,,,"[94.0, 15.4]",Ground Pass,,9.2660675,,,Alex Král,23452.0,,,,,,2,From Free Kick,Aïssa Bilal Laïdouni,44955.0,Left Center Midfield,139,Union Berlin,190,"['4e13880a-fb28-49b2-8747-79e48f2e87ed', '8bcea655-28f9-434e-9106-14523b837b2d']",29,,,,,,,,,,,,,,,,Union Berlin,190,00:37:29.650,Pass,True
,,,,,,,,,,,,,,,,,,0.722687,,,,,,,,,,,,,e299d218-2383-4230-a77c-85e659877d25,3256,,,"[94.2, 16.3]",3895292,82,,,,,1.7595341,,Right Foot,,,,"[92.5, 25.2]",Ground Pass,,9.060905,,,Benedict Hollerbach,48543.0,,,,,,2,From Free Kick,Alex Král,23452.0,Right Center Midfield,139,Union Berlin,190,['516101e0-e7ca-4088-bea1-b22b3a3949be'],31,,,,,,,,,,,,,,,,Union Berlin,190,00:37:31.461,Pass,
,,,,,,,,,,,,,,,,,,0.261601,,,,,,,,,,,,,bb01148a-170c-46ce-b941-935be68b7ccf,3263,,,"[96.6, 27.7]",3895292,82,,,,,-0.5633163,,Left Foot,,,,"[98.5, 26.5]",Ground Pass,,2.2472205,Incomplete,,Diogo Filipe Monteiro Pinto Leite,11175.0,,,,,,2,From Free Kick,Benedict Hollerbach,48543.0,Left Center Forward,139,Union Berlin,190,"['3c2f2fb9-ad43-45f8-99df-fcf810588cce', 'c2e3d615-2084-44e6-a042-81954ef4cfa9']",35,,,,,,,,,,,,,,,,Union Berlin,190,00:37:35.031,Pass,
,,,,,,,,,,,,,,,,,,1.164561,,,,,,,,,,,,,ccd865e5-7c75-4802-a752-1acee4bf49b6,3268,,,"[104.8, 20.5]",3895292,82,,,,,-0.74140143,,Right Foot,,,,"[113.1, 12.9]",Ground Pass,,11.253888,,,Alex Král,23452.0,,,,,,2,From Free Kick,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Back,139,Union Berlin,190,['3fd143a4-1a1f-4f44-9bcd-5737d19af643'],38,,,,,,,,,,,,,,,,Union Berlin,190,00:37:38.675,Pass,
,,,,,,,,,,,,,,,,,,4.364711,,,,,,,,,,,,,6bb8b693-a114-473f-b6e2-4c8af686ac87,3271,,,"[113.1, 12.9]",3895292,82,,,,,1.5949144,,Left Foot,True,,,"[112.0, 58.5]",High Pass,,45.613266,Incomplete,,,,,True,,,,2,From Free Kick,Alex Král,23452.0,Right Center Midfield,139,Union Berlin,190,['852fdce9-a190-407b-bb20-63667995f45f'],39,,,,,,,,,,,,,,,,Union Berlin,190,00:37:39.980,Pass,
,,,,,,,,,,,,,,,,,,0.204573,,,,,,,,,,,,,d8f04b72-3f6c-40e5-8eae-ecb29efd5bfe,3275,,,"[8.5, 3.4]",3895292,82,,,,,-0.29544082,,Left Foot,,,,"[17.7, 0.6]",Low Pass,,9.6166525,Out,,Victor Okoh Boniface,32289.0,,,,,,2,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,139,Union Berlin,190,"['8d012ce4-76c4-4a21-8bc5-d58f8f298a2a', 'd336d62e-7c2f-4fb2-9a26-80933402dc7a']",46,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:46.652,Pass,True
,,,,,,,,,,,,,,,,,,2.106364,,,,,,,,,,,,,a8577340-b6df-463e-84d8-8737cab84f20,3277,,,"[102.7, 80.0]",3895292,83,,,,,-1.2770283,,,,,,"[113.5, 44.3]",High Pass,,37.297855,Incomplete,,,,,,,,Throw-in,2,From Throw In,Josip Juranović,29163.0,Right Back,140,Union Berlin,190,['2ad24ef2-dc21-4ab5-8f21-a24d18191a4f'],19,,,,,,,,,,,,,,,,Union Berlin,190,00:38:19.352,Pass,
,,,,,,,,,,,,,,,,,,2.658188,,,,,,,,,,,,,f673b913-3ae9-4dd9-bda8-0198e242469d,3282,,,"[66.2, 34.4]",3895292,83,,,,,2.4537723,,Right Foot,,,,"[37.6, 57.9]",Ground Pass,,37.016346,,,Frederik Rønnow,12420.0,,,,,,2,From Throw In,Kevin Vogt,8397.0,Left Center Back,140,Union Berlin,190,['62e66b03-266a-4219-96b0-408f7488859e'],26,,,,,,,,,,,,,,,,Union Berlin,190,00:38:26.984,Pass,
