50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.495535,,,,,,,,,,,,,,b3a21872-aead-4589-a357-6b6746242c78,1660,,"[73.1, 22.7]",3895060,39,,,,,2.3743744,,Right Foot,,,,"[53.5, 41.6]",,Ground Pass,,27.228111,,,Ko Itakura,29595.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,78,Borussia Mönchengladbach,185,['adb3eec4-c5e1-42f1-b6a5-1be7b763fe60'],55,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:55.924,Pass,
,,,,,,,,,,,,,,,,0.796506,,,,,,,,,,,,,,233f7798-635d-4357-807b-234393bc81f2,1663,,"[42.6, 39.3]",3895060,40,,,,,-0.77910894,,Right Foot,,,,"[50.6, 31.4]",,Ground Pass,,11.24322,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Ko Itakura,29595.0,Center Back,78,Borussia Mönchengladbach,185,['5536e3cc-c80b-46d6-97f1-bb41f220e65d'],3,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:03.332,Pass,
,,,,,,,,,,,,,,,,2.305827,,,,,,,,,,,,,,2025149e-6674-49fb-946e-d371859e1d6b,1666,,"[50.6, 31.4]",3895060,40,,,,,2.8645594,,Right Foot,,,,"[19.3, 40.3]",,Ground Pass,,32.540745,,,Jonas Omlin,29003.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,78,Borussia Mönchengladbach,185,['69df8886-7c92-49a0-9b2c-d8dc7b306569'],4,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:04.129,Pass,
,,,,,,,,,,,,,,,,0.596311,,,,,,,,,,,,,,a1c2cba7-43bd-4815-921b-2d7cd1c10aa6,1669,,"[22.4, 53.0]",3895060,40,,,,,0.40353495,,Right Foot,,,,"[31.3, 56.8]",,Ground Pass,,9.677293,,,Ko Itakura,29595.0,,,,,,1,Regular Play,Jonas Omlin,29003.0,Goalkeeper,78,Borussia Mönchengladbach,185,['5fe941ca-ad8c-4bfe-a876-a478c9b5a7dc'],9,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:09.864,Pass,
,,,,,,,,,,,,,,,,0.983323,,,,,,,,,,,,,,4ba08e65-b110-4aa9-ad99-5926faee3862,1672,,"[28.8, 58.2]",3895060,40,,,,,-0.995724,,Right Foot,,,,"[39.3, 42.0]",,Ground Pass,,19.305182,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Ko Itakura,29595.0,Center Back,78,Borussia Mönchengladbach,185,['a8d4ce2e-4397-4a76-aed5-3877a52ca2ed'],12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:12.683,Pass,
,,,,,,,,,,,,,,,,1.12647,,,,,,,,,,,,,,2c56bece-c076-4310-871a-c194ee5a10aa,1675,,"[37.2, 42.1]",3895060,40,,,,,-2.0682576,,Right Foot,,,,"[27.1, 23.5]",,Ground Pass,,21.165302,,,Maximilian Wöber,8068.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,78,Borussia Mönchengladbach,185,['a09b2d7f-d76c-4bb7-979e-d6a05821fcf8'],14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:14.487,Pass,
,,,,,,,,,,,,,,,,1.122524,,,,,,,,,,,,,,5c4fda3a-4d81-4f9e-91b5-b2f5ceb650e7,1678,,"[27.4, 23.2]",3895060,40,,,,,-1.0440747,,Left Foot,,,,"[38.1, 4.8]",,Ground Pass,,21.284971,,,Joseph Scally,36830.0,,,,,,1,Regular Play,Maximilian Wöber,8068.0,Left Center Back,78,Borussia Mönchengladbach,185,['3f2b93df-e6b8-4925-887a-507b2f3c7d4e'],16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:16.537,Pass,
,,,,,,,,,,,,,,,,0.865951,,,,,,,,,,,,,,073a8a7d-28a4-4731-8ddb-cf5f289644ca,1686,,"[92.6, 59.8]",3895060,40,,,,,0.6573891,,Left Foot,,,,"[104.0, 68.6]",,Ground Pass,,14.401389,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,79,Bayer Leverkusen,904,['d1378d84-ad11-4188-a80d-a269b86ccf28'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:21.531,Pass,
,,,,,,,,,,,,,,,,1.097508,,,,,,,,,,,,,,84b0e7c0-7f16-4fea-b986-65e570834a6b,1689,,"[110.5, 56.9]",3895060,40,,,,,-2.5134225,1139940d-789e-461e-983e-036dddae7e81,Right Foot,,,,"[101.0, 50.0]",,Ground Pass,,11.74138,,,Granit Xhaka,3500.0,True,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,79,Bayer Leverkusen,904,['a70d94ca-ea6e-4418-9acc-5ce92b320904'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:25.915,Pass,
,,,,,,,,,,,,,,,,1.266671,,,,,,,,,,,,,,e2f84e9f-15f6-4ecf-8108-6feec6d390a6,1699,,"[14.5, 35.2]",3895060,40,,,,,-0.18583092,,Left Foot,,,,"[39.5, 30.5]",,Ground Pass,,25.437963,,,Alassane Pléa,3230.0,,,,,Recovery,1,Regular Play,Maximilian Wöber,8068.0,Left Center Back,80,Borussia Mönchengladbach,185,['f709458c-05d9-48ec-93b1-9c5e77832c19'],30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:30.950,Pass,
,,,,,,,,,,,,,,,,2.055021,,,,,,,,,,,,,,dc2b216c-c020-4d1f-8bce-5f4e66cb069e,1706,,"[44.7, 55.4]",3895060,40,,,,,0.4823774,,Right Foot,,,,"[72.2, 69.8]",,Ground Pass,,31.042068,,,Franck Honorat,7198.0,,,,,,1,Regular Play,Alassane Pléa,3230.0,Right Wing,80,Borussia Mönchengladbach,185,['bcecfcf1-6560-48d7-9c05-03e83f411b7f'],35,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:35.645,Pass,
,,,,,,,,,,,,,,,,1.773331,,,,,,,,,,,,,,c2898a5c-0023-4d03-8826-2a9d322b4681,1709,,"[92.3, 67.5]",3895060,40,,,,,-1.1567973,1e5f4718-98fb-402f-928b-8081a6d18541,Right Foot,True,,,"[106.8, 34.5]",,Ground Pass,,36.04511,,,Tomáš Čvančara,45567.0,True,,,,,1,Regular Play,Franck Honorat,7198.0,Right Wing Back,80,Borussia Mönchengladbach,185,['841c70f4-4950-463a-a4b9-ebf566e7b703'],38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:38.838,Pass,
,,,,,,,,,,,,,,,,1.869543,,,,,,,,,,,,,,0b79cbb5-2f27-4c19-bd00-27bcf08ef984,1713,,"[2.6, 74.2]",3895060,40,,,,,-0.5387748,,Right Foot,,,,"[20.5, 63.5]",,Ground Pass,,20.854256,,,Granit Xhaka,3500.0,,,,,Recovery,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,81,Bayer Leverkusen,904,['985a772a-3c93-43f4-9273-42411ae8f6c6'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:46.707,Pass,
,,,,,,,,,,,,,,,,1.233273,,,,,,,,,,,,,,a1c35243-98e5-4170-a98e-13f53a39cb72,1716,,"[15.9, 65.9]",3895060,40,,,,,-3.1172073,,Left Foot,,,,"[3.6, 65.6]",,Ground Pass,,12.303658,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,81,Bayer Leverkusen,904,['267ff41f-f051-4efa-8485-115af7bbb8e3'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:48.898,Pass,
,,,,,,,,,,,,,,,,0.997212,,,,,,,,,,,,,,347740fe-4f16-47b7-9a60-0f76e3c1f29b,1719,,"[3.6, 65.6]",3895060,40,,,,,-1.0584068,,Right Foot,,,,"[10.8, 52.8]",,Ground Pass,,14.686048,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,81,Bayer Leverkusen,904,['967aad0e-fc07-4116-be00-529b5d209e00'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:51.270,Pass,
,,,,,,,,,,,,,,,,0.733683,,,,,,,,,,,,,,9bae0ba4-e81b-487d-9f92-ef9650d90dd9,1723,,"[10.3, 50.9]",3895060,40,,,,,1.5120405,,Right Foot,,,,"[11.2, 66.2]",,Ground Pass,,15.3264475,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,81,Bayer Leverkusen,904,"['741ce1ea-2c9c-49d5-878b-b7f9168226d6', '7964ebc4-5019-40cc-8568-711cc1b75474']",52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:52.380,Pass,True
,,,,,,,,,,,,,,,,0.719425,,,,,,,,,,,,,,55dd5996-fbfd-4b67-bc66-0f3bd8041664,1726,,"[11.2, 66.2]",3895060,40,,,,,2.85613,,Left Foot,,,,"[2.0, 68.9]",,Ground Pass,,9.588014,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,81,Bayer Leverkusen,904,['9dcfd585-26db-4b66-9432-5a9791d73966'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:53.351,Pass,
,,,,,,,,,,,,,,,,1.11236,,,,,,,,,,,,,,804c9242-4a3d-4871-877e-c46aef12bf85,1729,,"[2.0, 68.9]",3895060,40,,,,,0.2672591,,Right Foot,,,,"[18.8, 73.5]",,Ground Pass,,17.41838,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,81,Bayer Leverkusen,904,['8a8fb6f9-279c-4b9e-95ff-2ff6aa093fb5'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:54.257,Pass,
,,,,,,,,,,,,,,,,1.253388,,,,,,,,,,,,,,d9a06d93-1511-4a6a-8b1d-0a3b97dbbf0f,1732,,"[27.8, 71.0]",3895060,40,,,,,-1.2950757,,Right Foot,,,,"[33.6, 50.5]",,Ground Pass,,21.304695,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,81,Bayer Leverkusen,904,['8e9b6248-8c81-45e5-8d23-758bd66be9a2'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:58.529,Pass,
,,,,,,,,,,,,,,,,1.00607,,,,,,,,,,,,,,3b3cbd98-3dcc-4795-b42d-4795a5b56a8a,1735,,"[33.6, 50.5]",3895060,41,,,,,1.39553,,Right Foot,,,,"[35.3, 60.1]",,Ground Pass,,9.749359,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,81,Bayer Leverkusen,904,['bdc1cda9-18d0-4535-825f-f7e3fb5300e7'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:00.716,Pass,
,,,,,,,,,,,,,,,,1.234969,,,,,,,,,,,,,,19edbca7-4043-4e9a-bce7-a64d8fc13357,1738,,"[42.8, 55.6]",3895060,41,,,,,-0.84612006,,Left Foot,,,,"[65.2, 30.3]",,Ground Pass,,33.79127,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,81,Bayer Leverkusen,904,['bcbe7aa3-e5ff-454c-9813-36fc995d7b6f'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:04.740,Pass,
,,,,,,,,,,,,,,,,0.743604,,,,,,,,,,,,,,0abb0f42-4bd3-4f1f-8ce5-1e1b132906be,1741,,"[65.2, 30.3]",3895060,41,,,,,2.2621334,,Right Foot,,,,"[60.4, 36.1]",,Ground Pass,,7.528612,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,81,Bayer Leverkusen,904,['d490e7d2-ade2-4e8b-b510-660e6eeeb2f8'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:06.191,Pass,
,,,,,,,,,,,,,,,,0.742766,,,,,,,,,,,,,,7b2dbfe3-5ed2-4e14-8ab7-10f59e8297ab,1744,,"[83.7, 38.1]",3895060,41,,,,,0.39630094,,Right Foot,,,,"[97.8, 44.0]",,Ground Pass,,15.284633,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,81,Bayer Leverkusen,904,['86734473-65a9-4a36-8189-f14bcafdaae8'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:09.898,Pass,
,,,,,,,,,,,,,,,,1.504048,,,,,,,,,,,,,,1e264369-71a4-46e6-9534-8c42cf5be8af,1751,,"[43.3, 48.4]",3895060,41,,,,,0.7270702,,Left Foot,,,,"[57.8, 61.3]",,Ground Pass,,19.40773,,,Franck Honorat,7198.0,,,,,,1,From Counter,Maximilian Wöber,8068.0,Left Center Back,82,Borussia Mönchengladbach,185,['8ea767d5-de7c-438d-9bbd-4c11101ed0a2'],15,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:15.836,Pass,
,,,,,,,,,,,,,,,,0.113172,,,,,,,,,,,,,,fb8e7967-1923-4007-b682-c2cbad1b7b96,1755,,"[77.4, 64.2]",3895060,41,,,,,-1.0483929,,Right Foot,,,,"[79.3, 60.9]",,Ground Pass,,3.8078866,Incomplete,,Tomáš Čvančara,45567.0,,,,,,1,From Counter,Franck Honorat,7198.0,Right Wing Back,82,Borussia Mönchengladbach,185,"['b24ff425-e3f8-4cc0-b94f-0a70a81ce7f6', 'bfe31e66-248d-4209-ba68-71f6aea3137b']",20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:20.783,Pass,
,,,,,,,,,,,,,,,,2.411991,,,,,,,,,,,,,,4c6d3540-ea5a-4202-ad27-4de364b513e8,1758,,"[84.6, 80.0]",3895060,41,,,,,-0.3095395,,,,,,"[106.8, 72.9]",,Low Pass,,23.307724,,,Franck Honorat,7198.0,,,,,Throw-in,1,From Throw In,Alassane Pléa,3230.0,Right Wing,83,Borussia Mönchengladbach,185,['26bee480-0fee-4ea5-8b38-55cac6ca823d'],27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:27.754,Pass,
,,,,,,,,,,,,,,,,3.76967,,,,,,,,,,,,,,19c278bd-5f06-4417-9cb7-8349b40dd120,1764,,"[104.7, 80.0]",3895060,42,,True,,,-2.8014956,,,,,,"[91.7, 75.4]",,Low Pass,,13.789851,,,Julian Weigl,8816.0,,,,,Throw-in,1,From Throw In,Franck Honorat,7198.0,Right Wing Back,84,Borussia Mönchengladbach,185,['e805ddf8-3b7c-47c2-9dca-0ab1a2698b72'],15,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:15.787,Pass,
,,,,,,,,,,,,,,,,1.187713,,,,,,,,,,,,,,8d016362-40a0-41ac-a307-6f3251b4d7f1,1766,,"[71.2, 61.8]",3895060,42,,True,,,-2.137097,,Right Foot,,,,"[61.6, 46.7]",,Ground Pass,,17.893295,,,Ko Itakura,29595.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,84,Borussia Mönchengladbach,185,['72c8de83-6756-4ee2-8149-3cf9e09580db'],21,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:21.867,Pass,
,,,,,,,,,,,,,,,,1.251128,,,,,,,,,,,,,,79c47e57-0f57-4d87-a30c-526ceaacdeb4,1768,,"[65.4, 34.8]",3895060,42,,,,,-1.994664,,Right Foot,,,,"[58.0, 18.4]",,Ground Pass,,17.99222,,,Maximilian Wöber,8068.0,,,,,,1,From Throw In,Ko Itakura,29595.0,Center Back,84,Borussia Mönchengladbach,185,['3c02883e-1087-4a6c-8319-bf19dc134f2b'],25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:25.459,Pass,
,,,,,,,,,,,,,,,,0.727258,,,,,,,,,,,,,,6486fa0e-b53e-4c88-bf3c-771e5c08e2f0,1771,,"[58.0, 20.3]",3895060,42,,,,,0.87510383,,Left Foot,,,,"[66.6, 30.6]",,Ground Pass,,13.418271,,,Florian Neuhaus,12323.0,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Center Back,84,Borussia Mönchengladbach,185,['6612a339-6126-4659-bc0c-875802d6877a'],28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:28.061,Pass,
,,,,,,,,,,,,,,,,2.030122,,,,,,,,,,,,,,29a9b3aa-7a63-4969-a72f-b1f64b876059,1779,,"[77.8, 55.2]",3895060,42,,,,,-0.006849208,,Right Foot,,,,"[107.0, 55.0]",,Ground Pass,,29.200686,,,Jeremie Frimpong,32712.0,,,,,,1,From Counter,Jonas Hofmann,8804.0,Right Wing,85,Bayer Leverkusen,904,['2cbebfae-c721-4030-939d-a7268ce80f43'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:35.698,Pass,
,,,,,,,,,,,,,,,,0.696101,,,,,,,,,,,,,,fa8d4006-96e9-4104-87cd-733a1c80fe00,1782,,"[109.7, 54.7]",3895060,42,,,,,-1.5964317,55ead603-af88-4f99-89d1-11b1c3ae177b,Right Foot,,,,"[109.4, 43.0]",,Ground Pass,,11.703846,,,Victor Okoh Boniface,32289.0,True,,,,,1,From Counter,Jeremie Frimpong,32712.0,Right Wing Back,85,Bayer Leverkusen,904,['331638a7-25e8-40c0-a35a-1f18424e13a5'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:38.121,Pass,
,,,,,,,,,,,,,,,,0.744235,,,,,,,,,,,,,,d8a52ef1-72f9-4a59-a6fa-ccf50ba1949f,1786,,"[117.2, 25.1]",3895060,42,,,,,1.5385494,,Left Foot,True,,,"[117.6, 37.5]",,High Pass,,12.40645,Incomplete,,Victor Okoh Boniface,32289.0,,,,,Recovery,1,Regular Play,Florian Wirtz,40724.0,Left Wing,85,Bayer Leverkusen,904,"['5b3ceed5-9790-417f-bc69-7bdbf761e7ba', 'dd6df8ea-ed44-4ecf-82ec-657ade07d082']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:40.426,Pass,
,,,,,,,,,,,,,,,,1.367903,,,,,,,,,,,,,,10eecdef-2c39-4e48-b9b5-bf2f996318a5,1791,,"[57.5, 28.3]",3895060,42,,,,,-0.67748564,,Right Foot,,,,"[70.8, 17.6]",,Ground Pass,,17.069857,Incomplete,,Nathan Ngoumou Minpole,25039.0,,,,,,1,Regular Play,Florian Neuhaus,12323.0,Left Defensive Midfield,85,Bayer Leverkusen,904,"['7540d218-22ec-40c7-bc03-044e99c26da5', 'c253211c-12bc-40da-ab55-91763aebc49b']",47,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:47.789,Pass,
,,,,,,,,,,,,,,,,0.863384,,,,,,,,,,,,,,fee6de78-3b68-48d4-b421-e41408f2fb82,1796,,"[98.7, 52.1]",3895060,42,,,,,-2.184711,,Right Foot,,,,"[91.3, 41.6]",,Ground Pass,,12.845622,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,85,Bayer Leverkusen,904,['5cd934bd-d045-4649-8852-1c8c1e411f03'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:55.568,Pass,
,,,,,,,,,,,,,,,,0.579514,,,,,,,,,,,,,,b26ff8dd-9fe7-4ad0-bc1b-ab5196d3c62f,1799,,"[93.9, 50.4]",3895060,42,,,,,-1.4732052,,Right Foot,,,,"[95.3, 36.1]",,Ground Pass,,14.368368,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,85,Bayer Leverkusen,904,['c51cba4c-4740-4682-802e-59b8c7faf469'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:57.444,Pass,
,,,,,,,,,,,,,,,,0.312022,,,,,,,,,,,,,,cbe03f11-b8ce-4d4d-bf48-62d7df8bf57f,1802,,"[99.0, 35.3]",3895060,42,,,,,1.3854483,,Right Foot,,,,"[100.8, 44.9]",,Ground Pass,,9.767292,Incomplete,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,85,Bayer Leverkusen,904,"['339e5a98-54a7-4b90-9474-e030fd0f09ae', '418a00fb-cbb6-48f5-9d29-e9eca5d94e04']",59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:59.742,Pass,
,,,,,,,,,,,,,,,,0.844813,,,,,,,,,,,,,,17113ec6-96e8-4a26-8e8d-2146b30760c5,1806,,"[14.9, 27.6]",3895060,43,,,,,-1.0191413,,Left Foot,,,,"[17.3, 23.7]",,Ground Pass,,4.5793014,,,Nathan Ngoumou Minpole,25039.0,,,,,Recovery,1,Regular Play,Joseph Scally,36830.0,Left Wing Back,86,Borussia Mönchengladbach,185,['f154aabe-e069-4fd8-9ebb-e6d2f302867d'],0,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:00.936,Pass,
,,,,,,,,,,,,,,,,2.58807,,,,,,,,,,,,,,5b845ac7-71e4-4f99-85cc-85cf9757094a,1809,,"[17.3, 23.7]",3895060,43,,,,,0.57390857,,Right Foot,,,,"[48.7, 44.0]",,High Pass,,37.390507,,,Tomáš Čvančara,45567.0,,,,,,1,Regular Play,Nathan Ngoumou Minpole,25039.0,Left Wing,86,Borussia Mönchengladbach,185,['71a6fef2-8ab9-4f3c-8f69-fb4b248cccd5'],1,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:01.792,Pass,
,,,,,,,,,,,,,,,,1.391938,,,,,,,,,,,,,,c9ebaf31-9d66-47cf-8483-5bf858930bf8,1816,,"[45.2, 41.9]",3895060,43,,,,,2.1882021,,Right Foot,,,,"[38.1, 51.9]",,Ground Pass,,12.264175,,,Alassane Pléa,3230.0,,,,,,1,Regular Play,Tomáš Čvančara,45567.0,Center Forward,86,Borussia Mönchengladbach,185,['39ecf2bb-21b9-474a-bf9a-173efcc11a86'],4,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:04.431,Pass,
,,,,,,,,,,,,,,,,1.788722,,,,,,,,,,,,,,477ffbaf-4e46-4ad6-9647-9d97c2d15817,1819,,"[82.9, 40.7]",3895060,43,,,,,1.0578928,,Right Foot,,,,"[98.5, 68.4]",,Ground Pass,,31.790722,,,Franck Honorat,7198.0,,,,,,1,Regular Play,Alassane Pléa,3230.0,Right Wing,86,Borussia Mönchengladbach,185,['4bff5e9b-66bd-4b6c-8e1c-096bae9e08ca'],14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:14.618,Pass,
,,,,,,,,,,,,,,,,1.894345,,,,,,,,,,,,,,1d51714f-7eb3-4eb6-9834-a0aad718cfc9,1822,,"[98.5, 67.8]",3895060,43,,,,,-1.3591971,,Right Foot,True,,,"[107.2, 27.3]",,High Pass,,41.423904,Incomplete,,Nathan Ngoumou Minpole,25039.0,,True,,,,1,Regular Play,Franck Honorat,7198.0,Right Wing Back,86,Borussia Mönchengladbach,185,"['9f0d80fd-97ff-477a-bb4e-ee569d37c1d5', 'a0a99292-813f-4add-abd8-0889cdd5efa9']",17,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:17.465,Pass,
,,,,,,,,,,,,,,,,1.480256,,,,,,,,,,,,,,a0a99292-813f-4add-abd8-0889cdd5efa9,1824,,"[12.9, 52.8]",3895060,43,,,,,-2.2318394,,Head,,,,"[1.7, 38.4]",,Low Pass,,18.242807,,,Lukáš Hrádecký,8667.0,,,,,Recovery,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,87,Bayer Leverkusen,904,"['1d51714f-7eb3-4eb6-9834-a0aad718cfc9', '353f7b3b-0e76-43b1-98df-5296abe63053']",19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:19.359,Pass,
,,,,,,,,,,,,,,,,0.968413,,,,,,,,,,,,,,1b3adf59-2712-411e-acce-5d41ad835bba,1826,,"[14.2, 50.1]",3895060,43,,True,,,0.36717382,,Keeper Arm,,,,"[28.5, 55.6]",,Ground Pass,,15.321227,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,87,Bayer Leverkusen,904,['53efd02d-e9c0-4efb-b579-65b60c6ffd8e'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:25.618,Pass,
,,,,,,,,,,,,,,,,0.450619,,,,,,,,,,,,,,8c11b8d3-487e-4b4d-95ca-91e31feac62a,1828,,"[45.5, 54.7]",3895060,43,,,,,0.6073052,,Left Foot,,,,"[51.4, 58.8]",,Ground Pass,,7.184706,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,87,Bayer Leverkusen,904,['d94a1ce2-c02c-4d11-936a-0751b4230b64'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:30.630,Pass,
,,,,,,,,,,,,,,,,0.704159,,,,,,,,,,,,,,995d036d-c0bc-480e-9476-4cd89cab77db,1831,,"[51.4, 58.8]",3895060,43,,,,,-1.6124389,,Right Foot,,,,"[51.0, 49.2]",,Ground Pass,,9.60833,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,87,Bayer Leverkusen,904,['46dd2307-1d1d-490c-938a-7a66c06af301'],32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:32.123,Pass,
,,,,,,,,,,,,,,,,1.662603,,,,,,,,,,,,,,6e2396a4-879d-49ce-b218-20c9c3a86aaf,1834,,"[51.0, 48.5]",3895060,43,,,,,1.8817946,,Left Foot,,,,"[48.3, 56.9]",,Ground Pass,,8.823265,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,87,Bayer Leverkusen,904,['6a6dac83-f652-444c-ad8c-66f93403c878'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:33.007,Pass,
