50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.615224,,,,,,,,,,,,,,50e38320-098f-4a6d-ab50-6ccf2ffb7bb9,22,,"[7.5, 22.9]",3895286,0,,,,,2.2367656,,Left Foot,,,"[5.3, 25.7]",,Ground Pass,,3.5608988,,,,Piero Martín Hincapié Reyna,38004.0,,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,3,Hoffenheim,175,"['67afab63-dbfb-4e2d-9bd6-9a3c527f7352', '72e9ade6-0da6-4ecf-bd30-dc8eb3c978bf']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.574,Pass,True
,,,,,,,,,,,,,,,,,1.349685,,,,,,,,,,,,,,a5587630-9d24-4918-8d08-6f6f991e4ef2,24,,"[5.3, 25.7]",3895286,0,,,,,-0.38816106,,Left Foot,,,"[30.0, 15.6]",,High Pass,,26.685202,,Incomplete,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,3,Hoffenheim,175,['cd3b4c62-1779-4c05-8b26-bbe311105e5b'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:26.189,Pass,
,,,,,,,,,,,,,,,,,1.411592,,,,,,,,,,,,,,cd3b4c62-1779-4c05-8b26-bbe311105e5b,25,,"[90.1, 64.5]",3895286,0,,,,,0.43157306,,Head,,,"[105.3, 71.5]",,High Pass,,16.734396,,,,Pavel Kadeřábek,9397.0,,,,,,Recovery,1,From Throw In,Ozan Muhammed Kabak,20770.0,Right Center Back,3,Hoffenheim,175,"['7d27950b-09c0-4725-a23e-43964b2f280f', 'a5587630-9d24-4918-8d08-6f6f991e4ef2']",27,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:27.538,Pass,
,,,,,,,,,,,,,,,,,1.873588,,,,,,,,,,,,,,8a815bda-ad3a-4a44-b01b-a51a39bdf99d,27,,"[105.3, 71.5]",3895286,0,,,,,-1.8375107,,Head,,,"[100.3, 53.2]",,High Pass,,18.970766,,Incomplete,,,,,,,,,,1,From Throw In,Pavel Kadeřábek,9397.0,Right Wing Back,3,Hoffenheim,175,['fcbbed37-906c-4e9b-8c0e-be32852980e5'],28,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:28.950,Pass,
,,,,,,,,,,,,,,,,,1.925506,,,,,,,,,,,,,,e7a8699e-a7e2-47fb-8dff-40e55fb52770,29,,"[78.0, 50.1]",3895286,0,,,,,-1.920963,,Right Foot,,,"[69.6, 27.1]",,Low Pass,,24.485914,,,,David Jurásek,134272.0,,,,,,Recovery,1,From Throw In,Tim Drexler,426425.0,Left Center Back,3,Hoffenheim,175,['9150ef55-ad0c-4629-a913-35525cf528f4'],32,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:32.329,Pass,
,,,,,,,,,,,,,,,,,3.107474,,,,,,,,,,,,,,ec6a8db3-00ca-4fc6-979b-5166fc136c5c,32,,"[55.1, 24.3]",3895286,0,,,,,2.793316,,Left Foot,,,"[22.6, 36.1]",,Ground Pass,,34.57586,,,,Oliver Baumann,8393.0,,,,,,,1,From Throw In,David Jurásek,134272.0,Left Wing Back,3,Hoffenheim,175,['5bd353aa-bcc1-4b98-9eed-f9b0ee3ff3d0'],36,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:36.106,Pass,
,,,,,,,,,,,,,,,,,3.847293,,,,,,,,,,,,,,eb4e227d-3254-4463-bd16-3cc63602c152,34,,"[22.6, 36.1]",3895286,0,,,,,0.6503864,,Right Foot,,,"[61.9, 66.0]",,High Pass,,49.381172,,,,Ozan Muhammed Kabak,20770.0,,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,3,Hoffenheim,175,['a5d318c4-b2a9-4ff5-8b9e-65e45eeffc3c'],39,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:39.214,Pass,
,,,,,,,,,,,,,,,,,4.176943,,,,,,,,,,,,,,305cb438-232d-432a-ae85-039920a8d8f5,36,,"[61.9, 66.0]",3895286,0,,,,,0.3300606,,Head,,,"[94.3, 77.1]",,Low Pass,,34.24865,,Incomplete,,Pavel Kadeřábek,9397.0,,,,,,,1,From Throw In,Ozan Muhammed Kabak,20770.0,Right Center Back,3,Hoffenheim,175,"['17b3e925-0160-4543-a148-77659ebc3e7e', '28c17539-d407-484d-b92e-ae86fb953dcf']",43,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:43.061,Pass,
,,,,,,,,,,,,,,,,,1.105363,,,,,,,,,,,,,,31e1daf6-36ec-4fd9-bbd5-d1d2870e3e29,40,,"[95.2, 80.0]",3895286,1,,,,,-1.7681919,,,,,"[93.6, 72.0]",,Low Pass,,8.158431,,,,Anton Stach,48644.0,,,,,,Throw-in,1,From Throw In,Pavel Kadeřábek,9397.0,Right Wing Back,4,Hoffenheim,175,['7af46462-51c4-4605-b4fd-3eab6ca59961'],1,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:01.612,Pass,
,,,,,,,,,,,,,,,,,0.3594,,,,,,,,,,,,,,e1316ea9-23a7-48d8-b6d1-feab55a88cba,42,,"[93.6, 71.8]",3895286,1,,True,,,1.1393956,,Right Foot,,,"[96.5, 78.1]",,Ground Pass,,6.935416,,,,Pavel Kadeřábek,9397.0,,,,,,,1,From Throw In,Anton Stach,48644.0,Center Defensive Midfield,4,Hoffenheim,175,['aa8a8959-989d-4b1a-b5f6-80e8b472dd85'],3,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:03.452,Pass,
,,,,,,,,,,,,,,,,,1.807689,,,,,,,,,,,,,,96a7e8ed-e2ee-4b4e-add9-36d6bf621209,46,,"[98.5, 78.1]",3895286,1,,,,,-1.2294753,,Right Foot,True,,"[110.4, 44.6]",,High Pass,,35.550808,,Incomplete,,,,,,,,,,1,From Throw In,Pavel Kadeřábek,9397.0,Right Wing Back,4,Hoffenheim,175,"['94229478-0b71-45c4-ae61-afea663e106a', 'ea0788e9-71ca-49a2-9ec0-4059f0c274d2']",4,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:04.096,Pass,True
,,,,,,,,,,,,,,,,,0.678027,,,,,,,,,,,,,,fffa3dc0-6f86-4490-b89a-b4eb042756fa,48,,"[20.1, 25.1]",3895286,1,,,,,-1.5253731,,Left Foot,,,"[20.3, 20.7]",,High Pass,,4.404543,,,,Robert Andrich,9195.0,,,,,,Recovery,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,4,Hoffenheim,175,['bd8221ff-0946-4a39-b4ee-c8aeff93e95f'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:07.164,Pass,
,,,,,,,,,,,,,,,,,1.024906,,,,,,,,,,,,,,fb37fbe5-c5c8-4ae6-b628-84ae0066fb0d,50,,"[20.3, 20.7]",3895286,1,,,,,-1.3831565,,Head,,,"[21.8, 12.8]",,Low Pass,,8.041144,,Incomplete,,Florian Wirtz,40724.0,,,,,,,1,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,4,Hoffenheim,175,"['9de0779c-c9ca-4f91-af26-8d97ab514368', 'cb24f0df-012e-4133-89ff-f0a579abc0ff']",7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:07.842,Pass,
,,,,,,,,,,,,,,,,,1.465317,,,,,,,,,,,,,,9de0779c-c9ca-4f91-af26-8d97ab514368,52,,"[98.3, 67.3]",3895286,1,,,,,1.3397057,,Right Foot,,,"[100.3, 75.8]",,Low Pass,,8.732124,,,,Pavel Kadeřábek,9397.0,,,,,,Recovery,1,From Throw In,Anton Stach,48644.0,Center Defensive Midfield,4,Hoffenheim,175,"['51510033-963e-4e28-a095-b5b85a64e9fc', 'fb37fbe5-c5c8-4ae6-b628-84ae0066fb0d']",8,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:08.867,Pass,
,,,,,,,,,,,,,,,,,8.203829,,,,,,,,,,,,,,ae62314e-9725-4ece-9f37-3e67bc6ad3b6,55,,"[100.3, 75.8]",3895286,1,,,,,-1.5561892,,Right Foot,,,"[101.4, 0.5]",,High Pass,,75.30804,,Out,,David Jurásek,134272.0,,,True,,,,1,From Throw In,Pavel Kadeřábek,9397.0,Right Wing Back,4,Hoffenheim,175,['81f7c959-0c91-4a35-af6a-baed90cfaef9'],10,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:10.373,Pass,
,,,,,,,,,,,,,,,,,1.230794,,,,,,,,,,,,,,9b173a24-80a6-4ce3-bb86-87e9abe3c261,59,,"[21.6, 80.0]",3895286,1,,,,,-1.5937808,,,,,"[21.4, 71.3]",,Low Pass,,8.702298,,,,Robert Andrich,9195.0,,,,,,Throw-in,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,5,Bayer Leverkusen,904,['7e2afb48-c932-4613-a17b-960b1a513858'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:28.924,Pass,
,,,,,,,,,,,,,,,,,1.019288,,,,,,,,,,,,,,5af17c85-0d5a-4f59-aa3d-b4eebafaf3bd,61,,"[21.4, 71.3]",3895286,1,,,,,1.6780752,,Right Foot,,,"[20.7, 77.8]",,Ground Pass,,6.537584,,,,Jeremie Frimpong,32712.0,,,,,,,1,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,5,Bayer Leverkusen,904,['a7fdbc9b-ccc0-45c3-a409-d49fe70dbe97'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:30.155,Pass,
,,,,,,,,,,,,,,,,,4.967362,,,,,,,,,,,,,,15995a56-7638-4813-897b-df8e97ac44ee,65,,"[23.0, 77.2]",3895286,1,,,,,-0.5509645,,Right Foot,,,"[71.5, 47.4]",,High Pass,,56.923546,,Incomplete,,Patrik Schick,7044.0,,,,,,,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,5,Bayer Leverkusen,904,"['1ad70cc5-0c99-4736-b55f-d2d2e713f8d6', '45501554-d898-4540-8d75-425a68ade773', '93dbc2ef-b522-425e-856c-35ad92e8c5e8']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:32.086,Pass,True
,,,,,,,,,,,,,,,,,2.545952,,,,,,,,,,,,,,1ad70cc5-0c99-4736-b55f-d2d2e713f8d6,68,,"[48.6, 32.7]",3895286,1,,,,,2.8416173,,Left Foot,,,"[15.3, 43.0]",,Ground Pass,,34.856564,,,,Oliver Baumann,8393.0,,,,,,Recovery,1,Regular Play,Florian Grillitsch,11396.0,Center Back,6,Hoffenheim,175,"['15995a56-7638-4813-897b-df8e97ac44ee', '29ce4271-ca37-4d48-9586-220f0af167f1', 'dd759173-4d54-4dd2-8331-132e948f7590']",37,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:37.053,Pass,True
,,,,,,,,,,,,,,,,,1.554326,,,,,,,,,,,,,,9519c523-2577-4419-8228-bdd8a0ba622f,71,,"[15.3, 43.0]",3895286,1,,,,,-1.1332091,,Right Foot,,,"[23.3, 25.9]",,Ground Pass,,18.878824,,,,Tim Drexler,426425.0,,,,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,6,Hoffenheim,175,['f80591a2-8840-40fd-890b-6a63ec595be9'],40,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:40.763,Pass,
,,,,,,,,,,,,,,,,,2.109462,,,,,,,,,,,,,,dcd1f4df-c07f-4687-af7a-8aceba6f1871,74,,"[22.9, 25.9]",3895286,1,,,,,2.532059,,Left Foot,,,"[6.0, 37.7]",,Ground Pass,,20.611889,,,,Oliver Baumann,8393.0,,,,,,,1,Regular Play,Tim Drexler,426425.0,Left Center Back,6,Hoffenheim,175,['074cf3cd-08f9-4a49-aac9-d79594626cd1'],43,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:43.880,Pass,
,,,,,,,,,,,,,,,,,1.749307,,,,,,,,,,,,,,f237c29e-0adc-4474-9814-4ea5769dcde1,77,,"[13.1, 45.1]",3895286,1,,,,,-1.3310533,,Right Foot,,,"[19.7, 18.1]",,Ground Pass,,27.794964,,,,Tim Drexler,426425.0,,,,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,6,Hoffenheim,175,['0efba517-e653-4b25-9dee-e3b81a6657a1'],56,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:56.661,Pass,
,,,,,,,,,,,,,,,,,1.344467,,,,,,,,,,,,,,a0164b84-8b91-4f3e-8e86-4c618c7873ad,79,,"[20.2, 17.1]",3895286,1,,True,,,-0.8417899,,Right Foot,,,"[31.9, 4.0]",,Ground Pass,,17.564169,,,,David Jurásek,134272.0,,,,,,,1,Regular Play,Tim Drexler,426425.0,Left Center Back,6,Hoffenheim,175,['4617be5a-21a0-499a-a9d0-8ea1bd8bee8d'],59,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:59.082,Pass,
,,,,,,,,,,,,,,,,,1.585331,,,,,,,,,,,,,,ca1ae09d-9c2a-4ef2-9adc-e60773c7b460,81,,"[31.9, 4.0]",3895286,2,,,,,0.647662,,Right Foot,,,"[54.9, 21.4]",,High Pass,,28.84025,,,,Maximilian Beier,35242.0,,,,,,,1,Regular Play,David Jurásek,134272.0,Left Wing Back,6,Hoffenheim,175,['0d94f199-96e3-4f75-80b3-5cbdbff55762'],0,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:00.457,Pass,
,,,,,,,,,,,,,,,,,1.161762,,,,,,,,,,,,,,055d6558-faf1-4447-91a1-be8cff668d92,83,,"[54.9, 21.4]",3895286,2,,,,,2.7494738,,Right Foot,,,"[41.6, 26.9]",,Ground Pass,,14.392359,,,,Anton Stach,48644.0,,,,,,,1,Regular Play,Maximilian Beier,35242.0,Left Center Forward,6,Hoffenheim,175,['e0738d22-d85e-4d05-8bec-7a47c15fdca3'],2,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:02.042,Pass,
,,,,,,,,,,,,,,,,,1.35233,,,,,,,,,,,,,,174a610b-6f62-4820-92c6-e6525923cd3b,86,,"[63.0, 30.5]",3895286,2,,,,,1.8244704,,Right Foot,,,"[58.8, 46.7]",,Ground Pass,,16.73559,,,,Ozan Muhammed Kabak,20770.0,,,,,,,1,Regular Play,Anton Stach,48644.0,Center Defensive Midfield,6,Hoffenheim,175,['c69e14cb-680f-4ed7-b596-2e6ffeb9e42b'],8,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:08.198,Pass,
,,,,,,,,,,,,,,,,,0.928349,,,,,,,,,,,,,,e74de2ad-faf5-4aaf-97e8-8122e67a0c8d,89,,"[60.6, 44.9]",3895286,2,,,,,-2.6054466,,Right Foot,,,"[53.7, 40.8]",,Ground Pass,,8.026207,,,,Florian Grillitsch,11396.0,,,,,,,1,Regular Play,Ozan Muhammed Kabak,20770.0,Right Center Back,6,Hoffenheim,175,['c286a246-a5a3-4c41-a16e-a99083e041f9'],10,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:10.768,Pass,
,,,,,,,,,,,,,,,,,1.632627,,,,,,,,,,,,,,0d074e4d-36fc-4ccb-9690-9658281a036b,92,,"[51.7, 30.0]",3895286,2,,,,,-1.1208256,,Right Foot,,,"[64.5, 3.5]",,Ground Pass,,29.429407,,,,David Jurásek,134272.0,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Center Back,6,Hoffenheim,175,['f4715f82-363d-4c3c-9891-d5e0d17f4235'],13,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:13.888,Pass,
,,,,,,,,,,,,,,,,,1.413809,,,,,,,,,,,,,,e1e761b7-051a-468f-979e-26eed3dc9d6d,95,,"[63.7, 5.8]",3895286,2,,,,,2.7846806,,Left Foot,,,"[46.0, 12.4]",,Ground Pass,,18.890474,,,,Tim Drexler,426425.0,,,,,,,1,Regular Play,David Jurásek,134272.0,Left Wing Back,6,Hoffenheim,175,['58c8f473-4731-49c1-b69b-0e445af57988'],16,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:16.579,Pass,
,,,,,,,,,,,,,,,,,1.118618,,,,,,,,,,,,,,6292ab68-546e-4797-b5c7-d49ca0b04bdb,98,,"[45.1, 12.9]",3895286,2,,,,,2.0417788,,Right Foot,,,"[36.8, 29.2]",,Ground Pass,,18.291529,,,,Florian Grillitsch,11396.0,,,,,,,1,Regular Play,Tim Drexler,426425.0,Left Center Back,6,Hoffenheim,175,['7117c39c-296f-4958-b061-4b65669ec11a'],18,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:18.956,Pass,
,,,,,,,,,,,,,,,,,1.639054,,,,,,,,,,,,,,8790e849-2a87-43d8-83f1-f2143b3499e2,102,,"[30.7, 32.4]",3895286,2,,,,,-1.6854429,,Right Foot,,,"[28.8, 15.9]",,Ground Pass,,16.609034,,,,Tim Drexler,426425.0,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Center Back,6,Hoffenheim,175,['c76224d0-ca48-4170-a0ff-6e1d0e89b0d5'],23,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:23.451,Pass,
,,,,,,,,,,,,,,,,,1.963344,,,,,,,,,,,,,,e7867944-2549-4e45-9dec-3edc53078026,104,,"[28.8, 15.9]",3895286,2,,,,,2.2764606,,Left Foot,,,"[9.8, 38.2]",,Ground Pass,,29.296587,,,,Oliver Baumann,8393.0,,,,,,,1,Regular Play,Tim Drexler,426425.0,Left Center Back,6,Hoffenheim,175,['143eb474-8ead-4b8d-abbd-036d3de87bbc'],25,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:25.090,Pass,
