50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.133247,,,,,,,,,,,,,,7282302b-8600-4d12-a383-c63aec1a0eb3,424,,"[53.2, 26.1]",3895167,10,,,,0.6556956,,Right Foot,,,"[63.6, 34.1]",,Ground Pass,,13.1209755,,,Deniz Undav,131243.0,,,,,,Recovery,1,Regular Play,Atakan Karazor,20947.0,Right Defensive Midfield,21,VfB Stuttgart,174,['76a32ab0-1d35-409b-af24-4510a5356660'],50,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:50.812,Pass,
,,,,,,,,,,,,,,,,,,1.36905,,,,,,,,,,,,,,c408757b-8a0d-4a1f-a9f3-53502ec4d20f,427,,"[63.8, 33.8]",3895167,10,,,,0.7754975,,No Touch,,,"[68.9, 38.8]",,Ground Pass,,7.1421285,True,,Serhou Guirassy,9102.0,,,,,,,1,Regular Play,Deniz Undav,131243.0,Right Attacking Midfield,21,VfB Stuttgart,174,"['5fbc0e4b-4b29-4de7-9706-646e84df304c', '7e386b99-afc5-4760-8a4d-cb6af0e6fa47']",51,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:51.945,Pass,True
,,,,,,,,,,,,,,,,,,1.461825,,,,,,,,,,,,,,f14e5fcf-8ca6-4ce5-b6dc-7e2a3aeff6be,430,,"[63.8, 44.2]",3895167,10,,,,0.8679686,,Right Foot,,,"[77.1, 59.9]",,Ground Pass,,20.5762,,,Josha Mamadou Karaboue Vagnoman,10012.0,,,,,,,1,Regular Play,Serhou Guirassy,9102.0,Center Forward,21,VfB Stuttgart,174,['2826cf06-da95-44c6-86e9-cc8052b2dcf5'],54,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:54.272,Pass,
,,,,,,,,,,,,,,,,,,0.849037,,,,,,,,,,,,,,8a6a35a5-6f32-4bd2-8f7e-198fb8988960,434,,"[87.9, 60.9]",3895167,10,,,,-0.6625629,,Right Foot,,,"[97.0, 53.8]",,Low Pass,,11.542097,,Incomplete,Deniz Undav,131243.0,,,,,,,1,Regular Play,Josha Mamadou Karaboue Vagnoman,10012.0,Right Wing Back,21,VfB Stuttgart,174,"['56e8ae8f-bb71-441b-ae52-a6ddde104599', 'ba83c86f-71e8-4bd5-a12b-317bf3ffbe48', 'db199dc9-1971-4249-ac17-c849a40ecdb2']",57,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:57.538,Pass,True
,,,,,,,,,,,,,,,,,,1.489075,,,,,,,,,,,,,,2d8dc043-d438-4d92-a08c-b7be4336364e,438,,"[35.5, 25.7]",3895167,11,,,,-1.2407815,,Left Foot,,,"[41.7, 7.6]",,Ground Pass,,19.132433,,,Amine Adli,33401.0,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,22,Bayer Leverkusen,904,['3c115e98-5231-423a-8170-d74ec52eff84'],1,,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:01.693,Pass,
,,,,,,,,,,,,,,,,,,1.242648,,,,,,,,,,,,,,c8dbba61-7770-4fcb-9c6f-f190f77ca378,442,,"[72.5, 5.7]",3895167,11,,,,-0.3752708,,Left Foot,,,"[82.4, 1.8]",,Ground Pass,,10.640489,,,Victor Okoh Boniface,32289.0,,,,,,,1,Regular Play,Amine Adli,33401.0,Left Wing,22,Bayer Leverkusen,904,['fd002bc5-5746-41f5-af86-cb3f6d9c2965'],6,,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:06.705,Pass,
,,,,,,,,,,,,,,,,,,2.866753,,,,,,,,,,,,,,8d2c4acf-95e1-4477-883d-5b79734902d3,448,,"[7.0, 33.3]",3895167,11,True,,,1.4474586,,Right Foot,,,"[8.5, 45.4]",,Ground Pass,,12.19262,,,Alexander Nübel,20662.0,,,,,,Goal Kick,1,From Goal Kick,Waldemar Anton,8538.0,Right Center Back,23,VfB Stuttgart,174,['bf39a901-f041-479e-a375-d414d0f7ceea'],42,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:42.442,Pass,
,,,,,,,,,,,,,,,,,,2.56289,,,,,,,,,,,,,,2e450f28-a073-46fa-8920-fc571d2864e8,451,,"[9.2, 45.4]",3895167,11,,,,0.6867099,,Right Foot,,,"[42.5, 72.7]",,High Pass,,43.060192,,Incomplete,Josha Mamadou Karaboue Vagnoman,10012.0,,,,,,,1,From Goal Kick,Alexander Nübel,20662.0,Goalkeeper,23,VfB Stuttgart,174,"['40fedec1-0c7b-41db-9ec8-911785d3fb44', 'e652ad7f-4bf3-4098-809c-b56b126fb970', 'fcf7febd-fb70-48a2-973e-36543e8ec4fc']",50,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:50.040,Pass,True
,,,,,,,,,,,,,,,,,,2.106929,,,,,,,,,,,,,,fcf7febd-fb70-48a2-973e-36543e8ec4fc,453,,"[77.6, 7.4]",3895167,11,,,True,0.1269728,,,,,"[96.4, 9.8]",,Low Pass,,18.952572,,Incomplete,Victor Okoh Boniface,32289.0,,,,,,Recovery,1,From Goal Kick,Amine Adli,33401.0,Left Wing,23,VfB Stuttgart,174,"['2e450f28-a073-46fa-8920-fc571d2864e8', '5b25ba02-edea-426f-958a-b7226daa47f4', '67c8c8be-3182-4d96-bf3e-1543e79c7976', '6fc9e68a-02e4-42b2-a4e3-1748ef8ddf07']",52,,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:52.603,Pass,True
,,,,,,,,,,,,,,,,,,3.713637,,,,,,,,,,,,,,5b25ba02-edea-426f-958a-b7226daa47f4,456,,"[23.7, 70.3]",3895167,11,,,,-0.27142522,,Right Foot,,,"[77.6, 55.3]",,High Pass,,55.94828,,Incomplete,Deniz Undav,131243.0,,,,,,Recovery,1,From Goal Kick,Waldemar Anton,8538.0,Right Center Back,23,VfB Stuttgart,174,"['43480c4d-24af-473a-b47e-481938c92048', 'bc85a325-7b89-48e5-a367-76d104abdeb1', 'fcf7febd-fb70-48a2-973e-36543e8ec4fc']",54,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:11:54.710,Pass,
,,,,,,,,,,,,,,,,,,2.294813,,,,,,,,,,,,,,bc85a325-7b89-48e5-a367-76d104abdeb1,458,,"[42.5, 24.8]",3895167,11,,,,-1.2560387,,Head,,,"[49.5, 3.3]",,High Pass,,22.610838,,,Alejandro Grimaldo García,10336.0,,,,,,Recovery,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,23,VfB Stuttgart,174,"['5b25ba02-edea-426f-958a-b7226daa47f4', 'e0edbc84-2781-47c0-a77e-dce51b559a7b']",58,,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:58.424,Pass,
,,,,,,,,,,,,,,,,,,0.112287,,,,,,,,,,,,,,53b1bfff-c963-4822-8410-3f6b74cd13b8,467,,"[69.9, 75.7]",3895167,12,,,,2.567288,,Left Foot,,,"[68.2, 76.8]",,Ground Pass,,2.0248456,,Incomplete,Josha Mamadou Karaboue Vagnoman,10012.0,,,,,,,1,From Goal Kick,Atakan Karazor,20947.0,Right Defensive Midfield,23,VfB Stuttgart,174,"['34b6c75c-c7cc-4aa6-897f-d95f3f624089', '79bd7aab-d9af-4bb1-886a-2f81ecd9ea35', '9ea8ac88-18d1-4096-ace7-4aa1c69990e8', 'a88a7f39-375b-43a1-92d5-41d10fc688cd']",2,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:02.901,Pass,True
,,,,,,,,,,,,,,,,,,1.58422,,,,,,,,,,,,,,11a27587-4cbd-4482-a00e-1b4a663273db,470,,"[61.9, 80.0]",3895167,12,True,,,-2.739722,,,,,"[49.9, 74.9]",,Low Pass,,13.038788,,,Waldemar Anton,8538.0,,,,,,Throw-in,1,From Throw In,Josha Mamadou Karaboue Vagnoman,10012.0,Right Wing Back,24,VfB Stuttgart,174,['019ae802-cf41-4fea-93bd-6559f7c516f1'],9,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:09.201,Pass,
,,,,,,,,,,,,,,,,,,3.419264,,,,,,,,,,,,,,39df3509-e4fc-4632-b752-38f27cb890ba,472,,"[49.9, 69.4]",3895167,12,,,,-0.62933856,,Left Foot,,,"[104.7, 29.5]",,High Pass,,67.7868,,Incomplete,Chris Führich,23614.0,,,,,,,1,From Throw In,Waldemar Anton,8538.0,Right Center Back,24,VfB Stuttgart,174,"['196e8c88-00de-479a-bc33-04660e48ac51', '744b002b-3664-4141-8694-3bcd17b961ec']",12,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:12.274,Pass,
,,,,,,,,,,,,,,,,,,2.529058,,,,,,,,,,,,,,2096883c-d6a4-447e-97ff-25b845c5d14d,476,,"[9.9, 45.3]",3895167,12,,,,-0.5097315,,Right Foot,,,"[58.2, 18.3]",,High Pass,,55.334347,,Incomplete,Amine Adli,33401.0,,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,25,Bayer Leverkusen,904,"['38210c25-2b9e-479e-acf4-f2dd62e68dd4', 'c00cafb1-5840-4619-9ff4-e573e98bd611']",27,,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:27.881,Pass,
,,,,,,,,,,,,,,,,,,0.848883,,,,,,,,,,,,,,109a7fdb-8902-47f8-81e3-57e582e5cd37,480,,"[62.6, 61.4]",3895167,12,,,,-0.73459446,,Right Foot,,,"[75.0, 50.2]",,Ground Pass,,16.709278,,,Angelo Stiller,39360.0,,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Center Back,26,VfB Stuttgart,174,['19a0bdfe-908b-4acf-9806-d087f65045d3'],31,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:31.549,Pass,
,,,,,,,,,,,,,,,,,,1.767959,,,,,,,,,,,,,,7650e52a-59a0-43fe-aa07-1b1784b56fa7,484,,"[86.3, 66.0]",3895167,12,,,,2.5912068,,Left Foot,,,"[68.7, 76.8]",,Ground Pass,,20.649456,,,Josha Mamadou Karaboue Vagnoman,10012.0,,,,,,,1,Regular Play,Angelo Stiller,39360.0,Left Defensive Midfield,26,VfB Stuttgart,174,['f22cbfea-9238-46cc-8420-3d3cc8c8dfa5'],36,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:36.094,Pass,
,,,,,,,,,,,,,,,,,,1.258343,,,,,,,,,,,,,,8536ae0a-504b-446f-a564-fd88ddb9c532,486,,"[68.7, 76.8]",3895167,12,,,,-1.9095467,,Right Foot,,,"[61.9, 57.5]",,Ground Pass,,20.462893,,,Waldemar Anton,8538.0,,,,,,,1,Regular Play,Josha Mamadou Karaboue Vagnoman,10012.0,Right Wing Back,26,VfB Stuttgart,174,['8eee9d8b-92b3-4d84-85fd-edad0216ac40'],37,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:37.862,Pass,
,,,,,,,,,,,,,,,,,,0.688794,,,,,,,,,,,,,,68f04ac2-a22f-4eb4-b083-a8eda64be90f,489,,"[62.6, 57.5]",3895167,12,,,,-0.8721365,,Right Foot,,,"[66.8, 52.5]",,Ground Pass,,6.529931,,,Atakan Karazor,20947.0,,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Center Back,26,VfB Stuttgart,174,['28fdfd3a-7931-4858-9644-e0ada1eef548'],40,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:40.663,Pass,
,,,,,,,,,,,,,,,,,,1.059712,,,,,,,,,,,,,,509f5f4f-2cdb-4a62-95a5-abdedc9fb0c0,491,,"[67.0, 53.1]",3895167,12,,,,2.6845238,,Right Foot,,,"[60.9, 56.1]",,Ground Pass,,6.797794,,,Waldemar Anton,8538.0,,,,,,,1,Regular Play,Atakan Karazor,20947.0,Right Defensive Midfield,26,VfB Stuttgart,174,['b1b8a426-79a3-4a87-9895-0d9ed76ea637'],41,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:41.352,Pass,
,,,,,,,,,,,,,,,,,,1.144582,,,,,,,,,,,,,,94b74dd9-cfeb-4f7f-9e41-013ae1c28ebe,494,,"[60.7, 56.3]",3895167,12,,,,0.5450997,,Right Foot,,,"[70.1, 62.0]",,Ground Pass,,10.993179,,,Angelo Stiller,39360.0,,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Center Back,26,VfB Stuttgart,174,['208649f6-ee78-4546-a6e5-857592201cdc'],43,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:43.287,Pass,
,,,,,,,,,,,,,,,,,,1.567151,,,,,,,,,,,,,,ae78b735-9e6d-4a60-b1f2-0ca5a33f29d2,497,,"[68.9, 59.7]",3895167,12,,,,-2.3680282,,Left Foot,,,"[51.8, 43.0]",,Ground Pass,,23.901882,,,Dan-Axel Zagadou,8226.0,,,,,,,1,Regular Play,Angelo Stiller,39360.0,Left Defensive Midfield,26,VfB Stuttgart,174,['89ee7535-288e-4611-81a3-74cfe8e0a8f4'],45,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:45.066,Pass,
,,,,,,,,,,,,,,,,,,1.384131,,,,,,,,,,,,,,67618812-0211-498a-bb96-00ddffcaf220,500,,"[51.5, 39.6]",3895167,12,,,,-1.2203652,,Left Foot,,,"[56.8, 25.1]",,Ground Pass,,15.438264,,,Maximilian Mittelstädt,12407.0,,,,,,,1,Regular Play,Dan-Axel Zagadou,8226.0,Center Back,26,VfB Stuttgart,174,['1acf6ac3-12b4-42f9-b2ab-584ecf44d24d'],47,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:47.765,Pass,
,,,,,,,,,,,,,,,,,,1.82139,,,,,,,,,,,,,,a0b5aa95-8dac-4e81-b133-5e154d0d661e,503,,"[56.8, 25.1]",3895167,12,,,,1.9351621,,Left Foot,,,"[48.6, 46.6]",,Ground Pass,,23.01065,,,Waldemar Anton,8538.0,,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Center Back,26,VfB Stuttgart,174,['7d1d445d-3876-4f11-8874-7757501d1652'],50,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:50.083,Pass,
,,,,,,,,,,,,,,,,,,1.13626,,,,,,,,,,,,,,83a0a7da-e4c4-4926-98a4-8ee7238d5d6f,506,,"[50.5, 49.8]",3895167,12,,,,-1.682221,,Right Foot,,,"[48.9, 35.5]",,Ground Pass,,14.389232,,,Dan-Axel Zagadou,8226.0,,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Center Back,26,VfB Stuttgart,174,['cc755b93-a870-458b-bd0c-6a81cfa8750a'],53,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:53.853,Pass,
,,,,,,,,,,,,,,,,,,1.661837,,,,,,,,,,,,,,c0a633d7-6456-41b6-bf61-25c6ab336240,509,,"[49.9, 33.3]",3895167,12,,,,-0.19225232,,Left Foot,,,"[76.1, 28.2]",,Ground Pass,,26.69176,,,Chris Führich,23614.0,,,,,,,1,Regular Play,Dan-Axel Zagadou,8226.0,Center Back,26,VfB Stuttgart,174,['ffd1388a-e350-4ed7-acf6-ca47e006d5d1'],56,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:12:56.264,Pass,
,,,,,,,,,,,,,,,,,,0.077084,,,,,,,,,,,,,,6489549e-44a8-4cad-942d-8e5fe943b201,514,,"[27.5, 46.8]",3895167,12,,,,0.07677189,,Right Foot,,,"[30.1, 47.0]",,Ground Pass,,2.607681,,Incomplete,Exequiel Alejandro Palacios,28268.0,,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Center Back,26,VfB Stuttgart,174,"['b2bb0d97-6a8e-460f-a326-9e17fd1a6cf9', 'f162f48d-9321-4568-8bba-69f8fb72d234']",59,,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:59.999,Pass,
,,,,,,,,,,,,,,,,,,1.502037,,,,,,,,,,,,,,ef190f2a-207b-4ed9-9eb1-3677a86d9af1,519,,"[115.3, 0.1]",3895167,13,,,,2.5899377,,,,,"[104.9, 6.5]",,Low Pass,,12.21147,,,Enzo Millot,45115.0,,,,,,Throw-in,1,From Throw In,Deniz Undav,131243.0,Right Attacking Midfield,27,VfB Stuttgart,174,['ef0314da-6678-47fe-9935-160e99341ecc'],8,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:08.514,Pass,
,,,,,,,,,,,,,,,,,,0.77412,,,,,,,,,,,,,,501f5af7-416b-41d7-a3f9-237d41a1d501,522,,"[105.6, 6.5]",3895167,13,,,,-0.55038595,,Left Foot,,,"[110.0, 3.8]",,Ground Pass,,5.162364,,,Deniz Undav,131243.0,,,,,,,1,From Throw In,Enzo Millot,45115.0,Left Attacking Midfield,27,VfB Stuttgart,174,['2fc85094-ebfe-45db-bca4-d887b38cc28f'],10,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:10.675,Pass,
,,,,,,,,,,,,,,,,,,1.353403,,,,,,,,,,,,,,f8ba1bb1-2d5e-43ac-8b6d-1494c0b20a1b,525,,"[108.6, 2.9]",3895167,13,,,,3.026716,,Right Foot,,,"[90.4, 5.0]",,Ground Pass,,18.320753,,,Maximilian Mittelstädt,12407.0,,,,,,,1,From Throw In,Deniz Undav,131243.0,Right Attacking Midfield,27,VfB Stuttgart,174,['706638b4-0a70-4ced-8bc8-d0b3abc98e87'],11,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:11.894,Pass,
,,,,,,,,,,,,,,,,,,1.407688,,,,,,,,,,,,,,bfe0ea36-d389-4415-a085-b262737d1b56,528,,"[90.6, 4.8]",3895167,13,,,,3.0449557,,Left Foot,,,"[71.0, 6.7]",,Ground Pass,,19.691877,,,Dan-Axel Zagadou,8226.0,,,,,,,1,From Throw In,Maximilian Mittelstädt,12407.0,Left Center Back,27,VfB Stuttgart,174,['15ca32cf-0b8f-4742-90b6-f033960680f1'],14,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:14.292,Pass,
,,,,,,,,,,,,,,,,,,1.264649,,,,,,,,,,,,,,5e580bd7-6c4f-4de2-adb5-8afa6a6a1b0e,531,,"[70.4, 13.0]",3895167,13,,,,1.6849765,,Left Foot,,,"[67.9, 34.8]",,Ground Pass,,21.94288,,,Waldemar Anton,8538.0,,,,,,,1,From Throw In,Dan-Axel Zagadou,8226.0,Center Back,27,VfB Stuttgart,174,['9b7d4ed4-60b8-4bad-81ed-8c0fba7b7278'],16,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:16.308,Pass,
,,,,,,,,,,,,,,,,,,1.04253,,,,,,,,,,,,,,e3e0b7cd-b2cb-486a-bcf5-88e01440938c,534,,"[65.8, 36.2]",3895167,13,,,,-1.8776226,,Right Foot,,,"[62.6, 26.1]",,Ground Pass,,10.5948105,,,Dan-Axel Zagadou,8226.0,,,,,,,1,From Throw In,Waldemar Anton,8538.0,Right Center Back,27,VfB Stuttgart,174,['b145ceb1-a583-4b2b-8e2e-0a63fafd7898'],19,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:19.858,Pass,
,,,,,,,,,,,,,,,,,,0.729867,,,,,,,,,,,,,,19a2d8eb-3c0d-45ae-8e08-69d55d19a5d6,537,,"[63.4, 22.7]",3895167,13,,,,-0.328711,,Left Foot,,,"[76.3, 18.3]",,Ground Pass,,13.629746,,,Enzo Millot,45115.0,,,,,,,1,From Throw In,Dan-Axel Zagadou,8226.0,Center Back,27,VfB Stuttgart,174,['a80ef4a3-b6f9-43e8-ab96-199bc1c0444d'],22,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:22.960,Pass,
,,,,,,,,,,,,,,,,,,0.590292,,,,,,,,,,,,,,fb44ad16-d930-410b-976d-51f8391756df,540,,"[75.0, 18.6]",3895167,13,,,,2.158799,,Left Foot,,,"[70.8, 24.9]",,Ground Pass,,7.5716577,,,Atakan Karazor,20947.0,,,,,,,1,From Throw In,Enzo Millot,45115.0,Left Attacking Midfield,27,VfB Stuttgart,174,['e7b81d11-56a8-44fa-a728-e5d73177b028'],23,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:23.936,Pass,
,,,,,,,,,,,,,,,,,,0.751876,,,,,,,,,,,,,,b3239fc7-5636-44db-a08f-0580c6bcf88c,543,,"[71.8, 26.8]",3895167,13,,,,1.0229328,,Right Foot,,,"[79.0, 38.6]",,Ground Pass,,13.823169,,,Serhou Guirassy,9102.0,,,,,,,1,From Throw In,Atakan Karazor,20947.0,Right Defensive Midfield,27,VfB Stuttgart,174,['c9cdb4c5-9143-4903-865d-543cab6ec4b0'],25,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:25.319,Pass,
,,,,,,,,,,,,,,,,,,1.115681,,,,,,,,,,,,,,23304aa8-693d-402b-8d68-bfc19dabf1b6,546,,"[77.8, 43.5]",3895167,13,,,,2.3693516,,Right Foot,,,"[70.1, 51.0]",,Ground Pass,,10.748954,,,Angelo Stiller,39360.0,,,,,,,1,From Throw In,Serhou Guirassy,9102.0,Center Forward,27,VfB Stuttgart,174,['57c2f803-4af4-4226-908e-09e44605dc8b'],26,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:26.976,Pass,
,,,,,,,,,,,,,,,,,,1.135848,,,,,,,,,,,,,,0114df8f-5d90-4716-b26a-d411759ac5a4,549,,"[69.1, 51.7]",3895167,13,,,,-2.7773147,,Left Foot,,,"[55.2, 46.4]",,Ground Pass,,14.876156,,,Waldemar Anton,8538.0,,,,,,,1,From Throw In,Angelo Stiller,39360.0,Left Defensive Midfield,27,VfB Stuttgart,174,['e2d91f1d-94ee-4c0b-b5a5-94175e071ffb'],28,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:28.886,Pass,
,,,,,,,,,,,,,,,,,,0.670996,,,,,,,,,,,,,,b529037c-7eb3-41bb-b5a1-5e6abc116369,552,,"[55.4, 45.7]",3895167,13,,,,-0.2945464,,Right Foot,,,"[64.3, 43.0]",,Ground Pass,,9.300538,,,Atakan Karazor,20947.0,,,,,,,1,From Throw In,Waldemar Anton,8538.0,Right Center Back,27,VfB Stuttgart,174,['b4ecfaf9-c8b5-42e1-8b10-95355ba6e5ec'],30,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:30.735,Pass,
,,,,,,,,,,,,,,,,,,1.166392,,,,,,,,,,,,,,34c2cb9a-1ec8-43f8-9f73-4e948f668bf1,555,,"[64.3, 43.0]",3895167,13,,,,2.9782264,,Right Foot,,,"[55.2, 44.5]",,Ground Pass,,9.222797,,,Waldemar Anton,8538.0,,,,,,,1,From Throw In,Atakan Karazor,20947.0,Right Defensive Midfield,27,VfB Stuttgart,174,['4924fc30-5f62-4887-82a6-c8f8bb02b69e'],31,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:31.612,Pass,
,,,,,,,,,,,,,,,,,,0.855256,,,,,,,,,,,,,,9fe8c277-f386-44c5-9b57-aa19b2cc4fb9,558,,"[56.8, 44.5]",3895167,13,,,,-1.1186424,,Right Foot,,,"[65.3, 27.0]",,Low Pass,,19.455076,,,Maximilian Mittelstädt,12407.0,,,,,,,1,From Throw In,Waldemar Anton,8538.0,Right Center Back,27,VfB Stuttgart,174,['0b273845-34fe-476c-bcae-79463c446d62'],33,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:33.354,Pass,
,,,,,,,,,,,,,,,,,,1.512462,,,,,,,,,,,,,,ebc97f51-0a84-499e-8130-2db1523d78ea,561,,"[71.6, 21.7]",3895167,13,,,,-0.69912636,,Right Foot,,,"[91.7, 4.8]",,Ground Pass,,26.260616,,,Chris Führich,23614.0,,,,,,,1,From Throw In,Maximilian Mittelstädt,12407.0,Left Center Back,27,VfB Stuttgart,174,['12bd8eec-0172-401c-9dbc-8ffa9d2df3f2'],36,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:36.046,Pass,
,,,,,,,,,,,,,,,,,,0.47215,,,,,,,,,,,,,,c048d615-d73c-4a05-afd3-e1ab04601577,565,,"[95.9, 21.7]",3895167,13,,,,2.0422564,,Right Foot,,,"[93.3, 26.8]",,Ground Pass,,5.724509,,,Serhou Guirassy,9102.0,,,,,,,1,From Throw In,Chris Führich,23614.0,Left Wing Back,27,VfB Stuttgart,174,"['6b274adc-8d1a-4a25-a700-f086ed44fdd9', '9b535856-0876-419f-9edf-11e9b19f8726']",40,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:40.983,Pass,True
,,,,,,,,,,,,,,,,,,2.035606,,,,,,,,,,,,,,106321c4-cd8a-4d8b-ba18-9423b534f409,569,,"[92.6, 23.6]",3895167,13,,,,-0.7775654,,Right Foot,,,"[111.9, 4.6]",,Ground Pass,,27.083021,,,Enzo Millot,45115.0,,,,,,,1,From Throw In,Serhou Guirassy,9102.0,Center Forward,27,VfB Stuttgart,174,['2a2f83df-d3a5-4222-9780-a6b81a842582'],42,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:42.551,Pass,
,,,,,,,,,,,,,,,,,,1.946724,,,,,,,,,,,,,,623389de-2e46-428c-8493-d69d35bd1417,572,,"[117.0, 5.0]",3895167,13,,,,1.7477494,f29a745b-baab-44f3-b110-b112692bb6e5,Left Foot,True,,"[109.4, 47.5]",,High Pass,,43.174183,,,Deniz Undav,131243.0,True,,True,,,,1,From Throw In,Enzo Millot,45115.0,Left Attacking Midfield,27,VfB Stuttgart,174,['2dfe3eb4-a60a-4d94-b4d8-84120f483856'],46,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:46.459,Pass,
,,,,,,,,,,,,,,,,,,1.785875,,,,,,,,,,,,,,aaeaba18-4f8a-4bff-bbba-b7424031ee8f,577,,"[85.8, 27.8]",3895167,13,,,,1.1534865,,Head,,,"[94.8, 48.1]",,High Pass,,22.20563,,Incomplete,Josha Mamadou Karaboue Vagnoman,10012.0,,,,,,Recovery,1,From Throw In,Maximilian Mittelstädt,12407.0,Left Center Back,27,VfB Stuttgart,174,"['0b910100-b8ad-4e08-8814-c5854310f58d', '9e625e15-1a1b-4a85-bf49-0a4b8cbcee63']",53,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:53.041,Pass,
