50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.455012,,,,,,,,,,,,,a12334b5-846c-44eb-9c09-9bc8c1738158,1552,,"[7.0, 44.1]",3895074,34,,True,,,1.207973,,Right Foot,,"[11.1, 54.9]",,Ground Pass,,11.552056,,,,Sven Ulreich,8208.0,,,,,Goal Kick,1,From Goal Kick,Dayotchanculle Upamecano,8519.0,Right Center Back,75,Bayern Munich,169,['bba5226a-29de-4cf4-bb9a-589a0e2383e5'],57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:34:57.185,Pass,
,,,,,,,,,,,,,,,,,,,0.622287,,,,,,,,,,,,,e85ae0f4-9cb1-46c3-b424-906eb4c2a2a4,1554,,"[11.1, 54.9]",3895074,34,,True,,,0.0,,Right Foot,,"[22.2, 54.9]",,Ground Pass,,11.1,,,,Joshua Kimmich,5579.0,,,,,,1,From Goal Kick,Sven Ulreich,8208.0,Goalkeeper,75,Bayern Munich,169,['1869d3d5-acb9-4293-9c51-7f249bb13a79'],59,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:34:59.216,Pass,
,,,,,,,,,,,,,,,,,,,1.768744,,,,,,,,,,,,,775d026a-f52d-4495-8607-e63b29438822,1556,,"[22.2, 54.9]",3895074,35,,,,,-1.6435422,,Right Foot,,"[20.4, 30.2]",,Ground Pass,,24.765501,,,,Min Jae Kim,43565.0,,,,,,1,From Goal Kick,Joshua Kimmich,5579.0,Right Defensive Midfield,75,Bayern Munich,169,['fbbf58fc-c7e7-4240-aacb-4ff626e191cc'],0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:00.697,Pass,
,,,,,,,,,,,,,,,,,,,2.146758,,,,,,,,,,,,,82f23a06-d37a-47e5-ace2-8ae821196b7e,1559,,"[22.8, 29.7]",3895074,35,,,,,-1.2507042,,Right Foot,,"[28.8, 11.6]",,Ground Pass,,19.06856,,,,Alphonso Davies,12365.0,,,,,,1,From Goal Kick,Min Jae Kim,43565.0,Left Center Back,75,Bayern Munich,169,['3bdebeb5-30db-4169-9ad4-3fc3950bbe69'],3,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:03.404,Pass,
,,,,,,,,,,,,,,,,,,,1.167375,,,,,,,,,,,,,7a7b664d-ba05-48c3-9f34-5bede48c89a5,1562,,"[28.8, 12.9]",3895074,35,,,,,2.282045,,Left Foot,,"[20.7, 22.3]",,Ground Pass,,12.408464,,,,Min Jae Kim,43565.0,,,,,,1,From Goal Kick,Alphonso Davies,12365.0,Left Back,75,Bayern Munich,169,['8859282e-37d3-4f06-b873-e176c858ae98'],8,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:08.909,Pass,
,,,,,,,,,,,,,,,,,,,1.130823,,,,,,,,,,,,,b4108a5c-bcc2-4365-b3ba-7db21e2928b2,1565,,"[26.7, 22.6]",3895074,35,,,,,0.70712703,,Right Foot,,"[37.7, 32.0]",,Ground Pass,,14.469277,,,,Joshua Kimmich,5579.0,,,,,,1,From Goal Kick,Min Jae Kim,43565.0,Left Center Back,75,Bayern Munich,169,['5faeea5d-c857-4294-84cc-92f61ff73fb5'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:13.206,Pass,
,,,,,,,,,,,,,,,,,,,1.519674,,,,,,,,,,,,,e9c18582-84cd-426c-88a4-d15530f607dc,1568,,"[34.1, 35.6]",3895074,35,,,,,1.7334492,,Right Foot,,"[30.9, 55.1]",,Ground Pass,,19.76082,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Goal Kick,Joshua Kimmich,5579.0,Right Defensive Midfield,75,Bayern Munich,169,['a0972420-7a4e-4d8e-a2f3-a8537f3bd36a'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:15.741,Pass,
,,,,,,,,,,,,,,,,,,,1.474673,,,,,,,,,,,,,26a039cc-c17f-4e1f-9002-fa6c2f42f63b,1571,,"[43.9, 54.6]",3895074,35,,,,,-1.1128793,,Right Foot,,"[57.7, 26.6]",,Ground Pass,,31.21602,,,,Leon Goretzka,6324.0,,,,,,1,From Goal Kick,Dayotchanculle Upamecano,8519.0,Right Center Back,75,Bayern Munich,169,['da7230a8-343f-4962-ad60-dffa5cce0fc9'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:19.639,Pass,
,,,,,,,,,,,,,,,,,,,2.103169,,,,,,,,,,,,,af4aed22-92d9-4655-9136-6ed00f8a7f58,1574,,"[63.5, 23.6]",3895074,35,,,,,-0.74302953,,Right Foot,,"[84.4, 4.4]",,Ground Pass,,28.380451,,,,Serge Gnabry,8400.0,,,,,,1,From Goal Kick,Leon Goretzka,6324.0,Left Defensive Midfield,75,Bayern Munich,169,['54d9d0fb-0a64-4047-b8a7-71f61c060fad'],22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:22.577,Pass,
,,,,,,,,,,,,,,,,,,,1.057409,,,,,,,,,,,,,edfdf5f4-eaca-4e8b-8962-78457cf9d88b,1577,,"[98.7, 7.3]",3895074,35,,,,,2.352273,,Right Foot,,"[86.0, 20.1]",,Ground Pass,,18.03136,,,,Leon Goretzka,6324.0,,,,,,1,From Goal Kick,Serge Gnabry,8400.0,Left Wing,75,Bayern Munich,169,['1cd9687f-3e5d-499b-90c0-dd4ba43f3e1e'],27,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:27.771,Pass,
,,,,,,,,,,,,,,,,,,,1.322764,,,,,,,,,,,,,0c9639df-c67c-40b3-b045-258577530947,1580,,"[82.4, 19.9]",3895074,35,,,,,1.9677815,,Right Foot,,"[70.2, 49.0]",,Ground Pass,,31.553923,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Goal Kick,Leon Goretzka,6324.0,Left Defensive Midfield,75,Bayern Munich,169,['8f936437-2847-43f5-8f9f-822d7f9bfa2f'],29,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:29.979,Pass,
,,,,,,,,,,,,,,,,,,,1.803835,,,,,,,,,,,,,81ad41db-52f9-40ca-818c-8cf337176747,1583,,"[71.6, 56.2]",3895074,35,,,,,0.58009416,,Right Foot,,"[98.0, 73.5]",,Ground Pass,,31.563429,,,,Leroy Sané,3053.0,,,,,,1,From Goal Kick,Dayotchanculle Upamecano,8519.0,Right Center Back,75,Bayern Munich,169,['4d6b85d5-71c0-4d9c-ae46-12f39d8971c4'],32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:32.583,Pass,
,,,,,,,,,,,,,,,,,,,1.431432,,,,,,,,,,,,,c12716f3-2bb5-4e30-be13-a0619d6f8972,1586,,"[99.3, 66.3]",3895074,35,,,,,-1.8826462,,Left Foot,,"[94.4, 51.1]",,Ground Pass,,15.970284,,,,Joshua Kimmich,5579.0,,,,,,1,From Goal Kick,Leroy Sané,3053.0,Right Wing,75,Bayern Munich,169,['202eedae-1fc8-4244-91be-d7cfbbef15e0'],37,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:37.072,Pass,
,,,,,,,,,,,,,,,,,,,0.925054,,,,,,,,,,,,,c83258ca-0a25-4ba3-893e-3ff7c5af5051,1589,,"[92.4, 50.2]",3895074,35,,,,,1.4212366,,Right Foot,,"[93.5, 57.5]",,Ground Pass,,7.3824115,,,,Thomas Müller,5562.0,,,,,,1,From Goal Kick,Joshua Kimmich,5579.0,Right Defensive Midfield,75,Bayern Munich,169,['4ed166a2-b438-4c94-8783-d8e4c99a1c78'],41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:41.378,Pass,
,,,,,,,,,,,,,,,,,,,0.727407,,,,,,,,,,,,,5f85db3e-a362-48fa-bdaa-5ad4af742c72,1592,,"[93.5, 57.5]",3895074,35,,,,,-2.0630076,,Right Foot,,"[89.8, 50.6]",,Ground Pass,,7.8294315,,,,Joshua Kimmich,5579.0,,,,,,1,From Goal Kick,Thomas Müller,5562.0,Center Attacking Midfield,75,Bayern Munich,169,['2aebce28-65d4-44c5-8ae4-9195f28cc8b8'],42,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:42.348,Pass,
,,,,,,,,,,,,,,,,,,,1.772477,,,,,,,,,,,,,7cc272b0-b6bf-41be-9f91-356f5095d98c,1595,,"[86.0, 49.6]",3895074,35,,,,,0.7469556,,Right Foot,,"[104.9, 67.1]",,High Pass,,25.757717,,,,Konrad Laimer,8506.0,,,,,,1,From Goal Kick,Joshua Kimmich,5579.0,Right Defensive Midfield,75,Bayern Munich,169,['17d8ca1c-eb90-479b-a268-e44db9c15025'],43,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:43.780,Pass,
,,,,,,,,,,,,,,,,,,,1.31612,,,,,,,,,,,,,feeb2885-bde9-41e9-addd-7b4c65465efe,1603,,"[92.0, 57.8]",3895074,35,,,,,-2.5431738,,Right Foot,,"[85.4, 53.3]",,Ground Pass,,7.9881163,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Goal Kick,Konrad Laimer,8506.0,Right Back,75,Bayern Munich,169,['5a59b2ae-f686-45d6-b4ed-fd10fb7aa8b7'],51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:51.113,Pass,
,,,,,,,,,,,,,,,,,,,1.240305,,,,,,,,,,,,,065425a1-5479-4696-bfb0-20b7b902be67,1606,,"[85.8, 54.2]",3895074,35,,,,,0.89675665,,Left Foot,,"[99.7, 71.6]",,Ground Pass,,22.270384,,,,Leroy Sané,3053.0,,,,,,1,From Goal Kick,Dayotchanculle Upamecano,8519.0,Right Center Back,75,Bayern Munich,169,"['55d44588-cb74-4381-a9d1-4e272e118ec3', '900193e6-f31e-46dc-b2b4-45d3da1fd28a']",52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:52.429,Pass,True
,,,,,,,,,,,,,,,,,,,1.519568,,,,,,,,,,,,,d3cd7874-f4fc-4703-bcb9-0e91275d6c45,1609,,"[98.9, 70.5]",3895074,35,,,,,-1.0033839,,Left Foot,True,"[117.0, 42.1]",,High Pass,,33.67744,,Incomplete,,Harry Kane,10955.0,,,,,,1,From Goal Kick,Leroy Sané,3053.0,Right Wing,75,Bayern Munich,169,"['35107e67-29e4-4011-9970-90ddf14eb2d6', 'a1c89d91-9b5d-463a-bf80-5ef8a23d8f66']",55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:35:55.827,Pass,
,,,,,,,,,,,,,,,,,,,2.269623,,,,,,,,,,,,,8a4c4504-6c41-49b0-a9e2-664ab04a5ebd,1613,,"[15.3, 43.8]",3895074,36,,,,,1.0917221,,Keeper Arm,,"[30.0, 72.1]",,Ground Pass,,31.890123,,,,Odilon Kossonou,27133.0,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,76,Bayer Leverkusen,904,['fcf0cc72-97ce-4c9e-b438-ac608aa5b169'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:05.115,Pass,
,,,,,,,,,,,,,,,,,,,0.719144,,,,,,,,,,,,,0d079fe4-9ecb-46f5-a8c1-72a0cb894a19,1617,,"[47.3, 74.7]",3895074,36,,,,,0.5191461,,Right Foot,,"[50.8, 76.7]",,Ground Pass,,4.031129,,,,Jeremie Frimpong,32712.0,,,,,,1,From Keeper,Odilon Kossonou,27133.0,Right Center Back,76,Bayer Leverkusen,904,"['6d11aed6-98a3-4c44-b35b-7528aac1568b', '8ba64365-c9b1-4640-8412-f7ef4e214708']",10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:10.330,Pass,True
,,,,,,,,,,,,,,,,,,,0.382716,,,,,,,,,,,,,4cf9bc4d-9625-41e3-be32-07580050a661,1621,,"[53.7, 76.7]",3895074,36,,,,,-0.7853982,,Right Foot,,"[56.1, 74.3]",,Ground Pass,,3.3941126,,Incomplete,,Odilon Kossonou,27133.0,,,,,,1,From Keeper,Jeremie Frimpong,32712.0,Right Wing Back,76,Bayer Leverkusen,904,"['c807a4a8-38f0-4f23-a6d0-4f40d9654acd', 'ed3f7b8a-94b1-4fda-ae6d-4dd9cafd9a83', 'fcf67d1b-dcc1-425e-8805-ffc619d7cdf2']",12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:12.034,Pass,True
,,,,,,,,,,,,,,,,,,,1.230242,,,,,,,,,,,,,91c87514-98d4-4d5a-bb94-52f4c9e5ce57,1626,,"[77.1, 5.4]",3895074,36,,,,,1.47804,,Left Foot,,"[78.7, 22.6]",,Ground Pass,,17.274258,,,,Thomas Müller,5562.0,,,,,,1,Regular Play,Alphonso Davies,12365.0,Left Back,77,Bayern Munich,169,"['23725315-b7be-4d04-a84e-8bd3f166bfe9', '8e16f89c-5d18-47b9-b9e9-5cd13c20bb50']",14,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:36:14.832,Pass,True
,,,,,,,,,,,,,,,,,,,0.858462,,,,,,,,,,,,,65f723b8-0c27-429d-a690-3e79c9f48f49,1628,,"[78.7, 22.6]",3895074,36,,,,,-0.5057913,,Right Foot,,"[85.2, 19.0]",,Ground Pass,,7.430343,,,,Harry Kane,10955.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Attacking Midfield,77,Bayern Munich,169,['6c6e0134-2c46-4ae0-bd09-31f97b053ec2'],16,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:36:16.062,Pass,
,,,,,,,,,,,,,,,,,,,0.367569,,,,,,,,,,,,,6aa2149a-da90-41c4-9778-70b8dd981bf9,1632,,"[89.3, 26.6]",3895074,36,,,,,0.28897542,,Right Foot,,"[96.7, 28.8]",,Ground Pass,,7.7201037,,Incomplete,,Alphonso Davies,12365.0,,,Through Ball,True,,1,Regular Play,Harry Kane,10955.0,Center Forward,77,Bayern Munich,169,"['4935892e-b8a5-4b39-b3b8-9187292ed5ef', 'bcce1f2a-c66d-440c-a749-e0397ad43370', 'c2464781-3a69-4a67-8800-151006569072']",18,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:36:18.216,Pass,True
,,,,,,,,,,,,,,,,,,,1.638165,,,,,,,,,,,,,68947e9d-cab0-4c01-8319-c24dcdd91d5f,1639,,"[6.0, 44.0]",3895074,36,,,,,-1.3275876,,Right Foot,,"[9.3, 30.7]",,Ground Pass,,13.703284,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Goal Kick,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,78,Bayer Leverkusen,904,['aae8ab4f-4961-4322-adce-231f885a44d2'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:27.577,Pass,
,,,,,,,,,,,,,,,,,,,0.983212,,,,,,,,,,,,,6b14bf40-e296-4b9e-a9af-8cac3a1a2684,1642,,"[21.4, 23.2]",3895074,36,,,,,1.128937,,Right Foot,,"[29.3, 39.9]",,Ground Pass,,18.474306,,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,78,Bayer Leverkusen,904,['0b9edd16-5eaa-4c5c-912a-3b0047b4b0e9'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:34.494,Pass,
,,,,,,,,,,,,,,,,,,,1.111798,,,,,,,,,,,,,fd22aec2-67e6-4e5c-a157-84138a747493,1646,,"[28.1, 39.9]",3895074,36,,,,,-1.9513026,,Left Foot,,"[20.9, 21.9]",,Ground Pass,,19.386593,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,78,Bayer Leverkusen,904,"['c46e44bb-491a-4fa2-b523-a28dcacb68be', 'd389bef7-9dc0-4e20-8434-ce74dac9281b']",37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:37.058,Pass,True
,,,,,,,,,,,,,,,,,,,1.241011,,,,,,,,,,,,,98363c56-4f2a-4a13-976e-bcadd54f5f3d,1649,,"[20.9, 22.0]",3895074,36,,,,,-0.72472507,,Right Foot,,"[43.6, 1.9]",,Ground Pass,,30.31996,,,,Florian Wirtz,40724.0,,,,,,1,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,78,Bayer Leverkusen,904,['faaaf39f-e210-40d3-9041-79bb91e9af55'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:39.478,Pass,
,,,,,,,,,,,,,,,,,,,0.798367,,,,,,,,,,,,,8220decb-b956-4e00-b483-f172cbe251c4,1652,,"[43.6, 1.9]",3895074,36,,,,,1.0873493,,Right Foot,,"[49.9, 13.9]",,Ground Pass,,13.553228,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Goal Kick,Florian Wirtz,40724.0,Left Wing,78,Bayer Leverkusen,904,['062956ce-a0e8-4008-a7a9-bdd7315e6514'],41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:41.443,Pass,
,,,,,,,,,,,,,,,,,,,0.734002,,,,,,,,,,,,,5c249cae-6152-4a51-9cd2-51f60cc12779,1655,,"[49.9, 14.1]",3895074,36,,,,,-1.6399926,,Left Foot,,"[49.2, 4.0]",,Ground Pass,,10.1242285,,,,Florian Wirtz,40724.0,,,,,,1,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,78,Bayer Leverkusen,904,['829cdb77-48a3-4ddf-a846-13229a755ea5'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:42.342,Pass,
,,,,,,,,,,,,,,,,,,,1.355431,,,,,,,,,,,,,6493cacc-cee1-4713-85e8-a586817dd0de,1659,,"[62.2, 3.7]",3895074,36,,,,,0.74716544,,Right Foot,,"[71.7, 12.5]",,Ground Pass,,12.949517,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Goal Kick,Florian Wirtz,40724.0,Left Wing,78,Bayer Leverkusen,904,"['3f9c12d2-4414-42de-8cfc-c7f1d7ff293c', '477ea3ab-eac7-46b3-a0b1-0470a9396201']",44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:44.753,Pass,True
,,,,,,,,,,,,,,,,,,,0.585346,,,,,,,,,,,,,29adf7e7-d914-4010-a084-e60395da77a3,1662,,"[71.7, 12.6]",3895074,36,,,,,-3.1112988,,Left Foot,,"[68.4, 12.5]",,Ground Pass,,3.3015149,,,,Florian Wirtz,40724.0,,,,,,1,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,78,Bayer Leverkusen,904,['24397b03-e045-4b06-ae61-49d31b5b6be3'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:46.148,Pass,
,,,,,,,,,,,,,,,,,,,0.200969,,,,,,,,,,,,,5d3390c1-fcd9-4afc-ae52-8e2082942466,1665,,"[68.4, 12.5]",3895074,36,,,,,-0.35877067,,Right Foot,,"[71.6, 11.3]",,Low Pass,,3.4176016,,Incomplete,,,,,,,,,1,From Goal Kick,Florian Wirtz,40724.0,Left Wing,78,Bayer Leverkusen,904,['41a3ea2b-4ecb-42db-8fc0-575bd52700b5'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:46.774,Pass,
,,,,,,,,,,,,,,,,,,,0.817617,,,,,,,,,,,,,bcc66338-6eab-48a0-a50e-54c0002da312,1671,,"[66.3, 1.9]",3895074,36,,,,,0.17184202,,Left Foot,,"[78.4, 4.0]",,Low Pass,,12.280879,,,,Alejandro Grimaldo García,10336.0,,,,,Recovery,1,From Goal Kick,Robert Andrich,9195.0,Right Defensive Midfield,78,Bayer Leverkusen,904,['341e9e78-90d0-401a-b2ab-05a9929b36eb'],49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:49.803,Pass,
,,,,,,,,,,,,,,,,,,,0.866269,,,,,,,,,,,,,13ade08d-e4aa-4b29-ba40-78ffbd880afc,1674,,"[78.1, 4.0]",3895074,36,,,,,2.6210117,,Left Foot,,"[70.6, 8.3]",,Ground Pass,,8.64523,,,,Florian Wirtz,40724.0,,,,,,1,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,78,Bayer Leverkusen,904,['eca9bbe4-4658-4f13-a210-46f3a32f0400'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:50.650,Pass,
,,,,,,,,,,,,,,,,,,,1.550192,,,,,,,,,,,,,e4e32b16-b1d0-4ebe-9054-18325c500363,1677,,"[71.3, 8.7]",3895074,36,,,,,0.83682334,,Right Foot,,"[84.2, 23.0]",,High Pass,,19.258764,,,,Jonas Hofmann,8804.0,,,,,,1,From Goal Kick,Florian Wirtz,40724.0,Left Wing,78,Bayer Leverkusen,904,['b0eebcc8-0066-4037-be25-36bb1bf588de'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:53.117,Pass,
,,,,,,,,,,,,,,,,,,,1.101719,,,,,,,,,,,,,d59fe67f-e5ca-4619-b50e-ef55eee811ac,1680,,"[85.5, 27.1]",3895074,36,,,,,-0.511997,,Right Foot,,"[97.6, 20.3]",,Low Pass,,13.879842,,,,Victor Okoh Boniface,32289.0,,,,,,1,From Goal Kick,Jonas Hofmann,8804.0,Right Wing,78,Bayer Leverkusen,904,['8f06c0e4-c3e3-4f3b-969d-7e7de99b3f9b'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:54.787,Pass,
,,,,,,,,,,,,,,,,,,,1.553882,,,,,,,,,,,,,43ce93aa-a4b7-426d-b222-990e07903643,1688,,"[8.3, 66.3]",3895074,37,,,,,-0.20726071,,Right Foot,,"[29.7, 61.8]",,Ground Pass,,21.868013,,,,Thomas Müller,5562.0,,,,,,1,Regular Play,Konrad Laimer,8506.0,Right Back,79,Bayern Munich,169,['182ebe9f-9f32-449f-b7be-f3201066830d'],3,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:03.227,Pass,
,,,,,,,,,,,,,,,,,,,1.297627,,,,,,,,,,,,,d23df4f4-443c-4236-af9a-51782891ba5c,1691,,"[29.7, 61.8]",3895074,37,,,,,-2.634494,,Right Foot,,"[20.7, 56.8]",,Ground Pass,,10.29563,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Attacking Midfield,79,Bayern Munich,169,['b86007f5-2d85-4f30-8bd1-212be390abc0'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:04.821,Pass,
,,,,,,,,,,,,,,,,,,,0.907948,,,,,,,,,,,,,f2a090db-0265-4398-95d9-e8f5802b4924,1694,,"[20.9, 56.8]",3895074,37,,,,,-1.1133214,,Right Foot,,"[27.3, 43.8]",,Ground Pass,,14.489997,,,,Leon Goretzka,6324.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Defensive Midfield,79,Bayern Munich,169,"['554e6e1b-8d02-4311-9ab2-8113acf66b99', 'b9cf6542-004d-479f-9f42-0761fc79590a']",6,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:06.119,Pass,True
,,,,,,,,,,,,,,,,,,,0.874676,,,,,,,,,,,,,adfb2f74-a526-43a5-ac22-2d4a0f5b643f,1697,,"[28.0, 40.8]",3895074,37,,,,,-0.10238051,,Right Foot,,"[42.6, 39.3]",,Ground Pass,,14.676852,,,,Serge Gnabry,8400.0,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,79,Bayern Munich,169,['54b85d2d-c8c0-450a-a031-f46129b9a044'],7,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:07.809,Pass,
,,,,,,,,,,,,,,,,,,,0.978205,,,,,,,,,,,,,b93d5875-f788-4c12-9868-94866990f447,1704,,"[76.5, 45.0]",3895074,37,,,,,-1.5707964,,Right Foot,,"[76.5, 33.3]",,Ground Pass,,11.7,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,80,Bayer Leverkusen,904,['67da9ea0-8639-4f1d-a697-abf05669a381'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:10.922,Pass,
,,,,,,,,,,,,,,,,,,,0.720234,,,,,,,,,,,,,f442487f-030c-4cec-a428-0d85d8a644a7,1707,,"[76.5, 33.3]",3895074,37,,,,,-2.1748748,,Left Foot,,"[71.6, 26.2]",,Ground Pass,,8.626702,,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,80,Bayer Leverkusen,904,['78b830e2-7931-43c6-9c6e-5bc9698b1e69'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:12.706,Pass,
,,,,,,,,,,,,,,,,,,,1.660739,,,,,,,,,,,,,31733f82-9a68-4e42-b9bb-e1f5ea53f379,1710,,"[71.2, 29.8]",3895074,37,,,,,-3.0648208,,Left Foot,,"[54.3, 28.5]",,Ground Pass,,16.949926,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,80,Bayer Leverkusen,904,['33bee597-cb77-4836-b5a7-7a36fd7444ce'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:14.368,Pass,
,,,,,,,,,,,,,,,,,,,0.721485,,,,,,,,,,,,,7cacc1ec-247f-4477-a548-462640d8c6e7,1713,,"[57.3, 25.6]",3895074,37,,,,,-0.10938819,,Right Foot,,"[74.6, 23.7]",,Ground Pass,,17.404022,,,,Alejandro Grimaldo García,10336.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,80,Bayer Leverkusen,904,['320a9a16-92c0-49f3-ae0e-4a7a5387e73d'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:19.348,Pass,
,,,,,,,,,,,,,,,,,,,1.742889,,,,,,,,,,,,,d1c9c292-ec78-4b4e-84b4-7a65eff2c055,1716,,"[82.8, 22.3]",3895074,37,,,,,-1.3899968,,Right Foot,,"[86.2, 3.7]",,Ground Pass,,18.9082,,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,80,Bayer Leverkusen,904,['7defd914-5fb3-431f-9ecd-e9671a9c10dd'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:22.113,Pass,
