50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.688233,,,,,,,,,,,,803ecc5d-97e1-4737-8995-c09b5af7a42e,1062,,"[55.7, 37.4]",3895067,27,,,,,1.2852057,,Left Foot,,,,"[62.6, 60.9]",,Ground Pass,,24.492039,,,,,Odilon Kossonou,27133.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,37,Bayer Leverkusen,904,['c7fe33e2-26b0-4c49-9f12-94bef2ceec78'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:35.520,Pass,
,,,,,,,,,,,,,,,,,1.28994,,,,,,,,,,,,ac0f95b8-a5ec-4a8b-b8cc-8fc0c354eeb1,1065,,"[62.6, 62.5]",3895067,27,,,,,-2.19027,,Right Foot,,,,"[53.9, 50.3]",,Ground Pass,,14.984325,,,,,Jonathan Tah,8221.0,,,,,,1,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,37,Bayer Leverkusen,904,['c1179cc5-ae88-4d3c-bece-fee3c847c418'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:39.466,Pass,
,,,,,,,,,,,,,,,,,1.378481,,,,,,,,,,,,f5ef136d-15cc-4574-a404-7f4ac617fcc5,1068,,"[54.5, 40.9]",3895067,27,,,,,-1.1180179,,Right Foot,,,,"[63.5, 22.4]",,Ground Pass,,20.57304,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,37,Bayer Leverkusen,904,['846ee71d-e22f-4280-8c38-ff95258f8f68'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:42.098,Pass,
,,,,,,,,,,,,,,,,,0.878712,,,,,,,,,,,,dc646459-ef2b-4fd3-9845-afdd65542ab5,1071,,"[63.5, 21.8]",3895067,27,,,,,-0.61377007,,Right Foot,,,,"[76.7, 12.5]",,Ground Pass,,16.147137,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,37,Bayer Leverkusen,904,['aed31f47-b419-4326-80f2-21aceb545aa4'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:44.442,Pass,
,,,,,,,,,,,,,,,,,0.828276,,,,,,,,,,,,9c349792-e7d0-4ce3-80c7-6e44cff9cc44,1074,,"[76.7, 12.5]",3895067,27,,,,,1.8635094,,Right Foot,,,,"[72.3, 27.1]",,Ground Pass,,15.248607,,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,37,Bayer Leverkusen,904,['2d09958b-9c4a-455f-a0f1-1983b2447bb9'],45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:45.488,Pass,
,,,,,,,,,,,,,,,,,0.709721,,,,,,,,,,,,7382c756-17f1-463b-ab96-ac85cdcca4d6,1077,,"[72.3, 27.1]",3895067,27,,,,,-0.32175055,,Left Foot,,,,"[87.0, 22.2]",,Ground Pass,,15.49516,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,37,Bayer Leverkusen,904,['33565adb-6379-43be-953a-ddf7773e73b2'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:47.277,Pass,
,,,,,,,,,,,,,,,,,0.71544,,,,,,,,,,,,d6d78c74-6d22-4c97-ad9d-05f25ce58a61,1080,,"[90.2, 22.2]",3895067,27,,,,,1.4827889,,Right Foot,,,,"[91.4, 35.8]",,Low Pass,,13.652839,,,,,Victor Okoh Boniface,32289.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,37,Bayer Leverkusen,904,['a06d2e8f-e403-4fc5-ad72-aa42329e9e4c'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:48.562,Pass,
,,,,,,,,,,,,,,,,,1.615874,,,,,,,,,,,,5cf7668f-ca3b-4e9a-a3dd-28452b85aaf1,1084,,"[94.4, 28.6]",3895067,27,,,,,-0.24017102,,Left Foot,,,,"[114.0, 23.8]",,Ground Pass,,20.179197,,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Free Kick,Victor Okoh Boniface,32289.0,Center Forward,37,Bayer Leverkusen,904,['c091af38-a09f-4c11-8fd5-fd74e73475e7'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:51.891,Pass,
,,,,,,,,,,,,,,,,,0.755449,,,,,,,,,,,,a918821c-eefc-44d4-8675-88bfa7227888,1087,,"[117.5, 24.5]",3895067,27,,,,,2.3117793,,Left Foot,True,True,,"[108.9, 33.9]",,Low Pass,,12.740487,,,Incomplete,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,37,Bayer Leverkusen,904,"['64daf8a2-ec83-40a6-b58a-c0f2ce2d5b57', 'e849300c-8ddd-46c8-a980-1760e715b172']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:54.403,Pass,
,,,,,,,,,,,,,,,,,0.713555,,,,,,,,,,,,60cd6cc3-9bee-40dd-b39e-66dde8de74f9,1090,,"[110.1, 0.1]",3895067,28,,True,,,1.4583693,,,,,,"[110.8, 6.3]",,Low Pass,,6.239391,,,,,Alejandro Grimaldo García,10336.0,,,,,Throw-in,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,38,Bayer Leverkusen,904,['e3f8c909-d9d9-4417-a222-50be5218ce99'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:02.182,Pass,
,,,,,,,,,,,,,,,,,1.220795,,,,,,,,,,,,232adccb-d5c0-4549-9873-a9a062a3ac3e,1092,,"[110.8, 6.3]",3895067,28,,True,,,-3.0681953,,Left Foot,,,,"[104.0, 5.8]",,Ground Pass,,6.8183575,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,38,Bayer Leverkusen,904,['d9ede070-10b1-4583-85f6-eba382ebc269'],3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:03.625,Pass,
,,,,,,,,,,,,,,,,,1.260663,,,,,,,,,,,,d8e36619-a1cc-403a-a89a-760e1c05e330,1094,,"[90.8, 6.5]",3895067,28,,,,,2.3455565,,Right Foot,,,,"[81.5, 16.0]",,Ground Pass,,13.29436,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,38,Bayer Leverkusen,904,['0cc5003f-4300-4178-ac3c-3e3bac46f35d'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:12.001,Pass,
,,,,,,,,,,,,,,,,,1.347458,,,,,,,,,,,,7c68d47c-8877-434c-92d9-6291e7044b61,1097,,"[80.8, 20.3]",3895067,28,,,,,1.5429398,,Right Foot,,,,"[81.7, 52.6]",,Ground Pass,,32.31254,,,,,Odilon Kossonou,27133.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,38,Bayer Leverkusen,904,['c8ba29c8-0f91-4825-a88f-5bc8c33378b6'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:14.266,Pass,
,,,,,,,,,,,,,,,,,1.139696,,,,,,,,,,,,b386f1f3-fa54-4297-bb42-3d6b417f6e80,1100,,"[81.1, 51.7]",3895067,28,,,,,0.5905766,,Right Foot,,,,"[99.0, 63.7]",,Ground Pass,,21.550175,,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,38,Bayer Leverkusen,904,"['444854b1-3979-422f-968d-5c7e73aece4d', '98e39e59-34a4-467c-bca1-c126c625005f']",18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:18.605,Pass,
,,,,,,,,,,,,,,,,,0.83675,,,,,,,,,,,,11a94d0e-c525-44e7-a043-12ab17dac843,1104,,"[21.1, 24.0]",3895067,28,,,,,1.4429264,,Left Foot,,,,"[22.0, 31.0]",,Ground Pass,,7.05762,,,,,Bartol Franjić,39160.0,,,,,,1,Regular Play,Emir Karic,8606.0,Left Wing Back,39,Darmstadt 98,872,['faef9720-c212-4986-ac8a-8d570fd02ebe'],20,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:20.550,Pass,
,,,,,,,,,,,,,,,,,0.648429,,,,,,,,,,,,71e72383-0bed-4f1a-be6d-6783961039d3,1106,,"[22.0, 32.1]",3895067,28,,,,,-2.2592769,,Right Foot,,,,"[15.5, 24.2]",,Ground Pass,,10.230347,,,,,Thomas Poppler Isherwood,15869.0,,,,,,1,Regular Play,Bartol Franjić,39160.0,Center Defensive Midfield,39,Darmstadt 98,872,['b55dd79d-5d94-4d51-abee-9ccc38c37407'],21,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:21.387,Pass,
,,,,,,,,,,,,,,,,,1.498851,,,,,,,,,,,,70651b16-219a-458e-817a-36dcf1735b98,1109,,"[15.5, 24.2]",3895067,28,,,,,-0.96083343,,Right Foot,,,,"[27.8, 6.6]",,Ground Pass,,21.472075,,,,,Fabian Holland,9222.0,,,,,,1,Regular Play,Thomas Poppler Isherwood,15869.0,Left Center Back,39,Darmstadt 98,872,['e043de12-bb14-4d71-9d8b-862a6ce5f8f3'],22,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:22.178,Pass,
,,,,,,,,,,,,,,,,,0.299146,,,,,,,,,,,,e382eff5-4846-4fb2-88e1-93c5398c6dab,1112,,"[27.8, 6.6]",3895067,28,,,,,0.23554498,,Right Foot,,,,"[32.8, 7.8]",,Ground Pass,,5.141984,,,Incomplete,,Oscar Vilhelmsson,42543.0,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Center Midfield,39,Darmstadt 98,872,"['72cd7d1f-8924-4cb4-99ff-126d6439a7f5', '9846c839-c12d-4549-986c-cdac1662d3f9']",24,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:24.005,Pass,
,,,,,,,,,,,,,,,,,0.203151,,,,,,,,,,,,0b5da6f7-5a86-4208-9003-5e27943dd2d9,1118,,"[116.8, 64.6]",3895067,28,,,,,-1.7463884,,Right Foot,,,,"[115.7, 58.4]",,Low Pass,,6.2968245,,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,39,Darmstadt 98,872,"['3a62eb10-d187-47e3-aabb-d4b5d328a8b8', 'a0e4154c-5590-4e5c-aeae-153a1abebc30']",30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:30.041,Pass,
,,,,,,,,,,,,,,,,,0.710451,,,,,,,,,,,,756904a9-b161-4c01-9e34-e089d5a88d09,1125,,"[2.9, 24.5]",3895067,28,,,,,-1.6517004,,Left Foot,,,,"[2.0, 13.4]",,Ground Pass,,11.136427,,,,,Fabian Holland,9222.0,,,,,,1,Regular Play,Thomas Poppler Isherwood,15869.0,Left Center Back,39,Darmstadt 98,872,['f259160a-86af-4dc2-8cac-10f44d47a944'],32,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:32.993,Pass,
,,,,,,,,,,,,,,,,,0.148553,,,,,,,,,,,,50073037-6143-4068-9aaa-b9e328e3a2e4,1132,,"[9.3, 2.6]",3895067,28,,,,,1.4559197,,Left Foot,,,,"[9.6, 5.2]",,Ground Pass,,2.6172504,,,Incomplete,,,,,,,,,1,Regular Play,Emir Karic,8606.0,Left Wing Back,39,Darmstadt 98,872,['f8a333b9-794d-4830-890b-f9e521074d9c'],37,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:37.063,Pass,
,,,,,,,,,,,,,,,,,0.852777,,,,,,,,,,,,0434240b-dace-41a6-b407-4d2b8643770f,1134,,"[9.6, 0.1]",3895067,28,,,,,0.6576068,,,,,,"[19.7, 7.9]",,Low Pass,,12.76127,,,,,Marvin Mehlem,9225.0,,,,,Throw-in,1,From Throw In,Emir Karic,8606.0,Left Wing Back,40,Darmstadt 98,872,['c79015ad-996a-48fc-ab11-e1e97f9e71d2'],57,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:57.487,Pass,
,,,,,,,,,,,,,,,,,0.726455,,,,,,,,,,,,d079525e-9228-4c17-ab90-125cc456bd25,1137,,"[19.7, 7.9]",3895067,28,,,,,-2.6224465,,Right Foot,,,,"[14.1, 4.7]",,Low Pass,,6.449806,,,,,Emir Karic,8606.0,,,,,,1,From Throw In,Marvin Mehlem,9225.0,Right Center Midfield,40,Darmstadt 98,872,['61c95a13-71fd-4fea-8a54-aab0793b4663'],58,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:58.380,Pass,
,,,,,,,,,,,,,,,,,1.639746,,,,,,,,,,,,ceb747e5-5524-46ea-84fa-c9c539b692fc,1140,,"[14.1, 4.7]",3895067,28,,,,,0.46727735,,Left Foot,,,,"[36.1, 15.8]",,High Pass,,24.641632,,,Incomplete,,,,,,,,,1,From Throw In,Emir Karic,8606.0,Left Wing Back,40,Darmstadt 98,872,['04c8a50a-df9e-40e7-bc01-e8218f36aab7'],59,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:59.147,Pass,
,,,,,,,,,,,,,,,,,0.581299,,,,,,,,,,,,04c8a50a-df9e-40e7-bc01-e8218f36aab7,1141,,"[84.0, 64.3]",3895067,29,,,,,-0.77001476,,Right Foot,,,,"[87.3, 61.1]",,Ground Pass,,4.596738,,,,,Granit Xhaka,3500.0,,,,,Recovery,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,41,Bayer Leverkusen,904,"['4ee3a18d-1a6d-4b6a-995e-b065038e52e1', 'ceb747e5-5524-46ea-84fa-c9c539b692fc']",0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:00.786,Pass,
,,,,,,,,,,,,,,,,,0.465373,,,,,,,,,,,,73d321dc-87fd-480f-a9bb-bd8c733854dd,1144,,"[87.5, 51.7]",3895067,29,,,,,-1.2953702,,Left Foot,,,,"[91.4, 37.9]",,Ground Pass,,14.340502,,,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,41,Bayer Leverkusen,904,['619e0eaa-c556-4de1-9b1c-afe4ad97bbf7'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:04.964,Pass,
,,,,,,,,,,,,,,,,,0.962101,,,,,,,,,,,,52dbe473-8f1f-4956-9a0b-f9ec8ebeac83,1147,,"[91.1, 37.9]",3895067,29,,,,,-2.9810808,,Right Foot,,,,"[80.6, 36.2]",,Ground Pass,,10.636729,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,41,Bayer Leverkusen,904,['fa43f001-2e16-4755-94d3-37c0aa9501c2'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:05.470,Pass,
,,,,,,,,,,,,,,,,,0.779716,,,,,,,,,,,,b5092fa1-ba77-48c1-b0bf-93f47cd7b298,1151,,"[83.1, 35.6]",3895067,29,,,,,1.6539376,,Left Foot,,,,"[82.2, 46.4]",,Ground Pass,,10.837435,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,41,Bayer Leverkusen,904,['8eab13a8-680e-4bb3-9bad-ffd71f09a2ec'],8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:08.393,Pass,
,,,,,,,,,,,,,,,,,1.214108,,,,,,,,,,,,7b1d918e-2fa9-4240-96ce-74a91c19fc82,1155,,"[81.7, 48.0]",3895067,29,,,,,-1.5707964,,Right Foot,,,,"[81.7, 32.1]",,Ground Pass,,15.9,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,41,Bayer Leverkusen,904,['726a578f-16f7-4f59-94e7-d0e6c3748364'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:09.730,Pass,
,,,,,,,,,,,,,,,,,0.769786,,,,,,,,,,,,24908c89-7114-4a11-bb79-bf199214ecdd,1158,,"[81.7, 32.1]",3895067,29,,,,,-0.5059504,,Right Foot,,,,"[89.1, 28.0]",,Ground Pass,,8.459906,,,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,41,Bayer Leverkusen,904,['f0ae990e-7287-4122-a3d5-8e5582ef4b84'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:11.018,Pass,
,,,,,,,,,,,,,,,,,2.127776,,,,,,,,,,,,2a3164ee-dfdc-4af1-b225-4bb8c52541d4,1165,,"[21.3, 53.6]",3895067,29,,,,,-3.08575,,Left Foot,,,,"[5.2, 52.7]",,Ground Pass,,16.125135,,,,,Marcel Schuhen,8919.0,,,,,,1,Regular Play,Marvin Mehlem,9225.0,Right Center Midfield,41,Bayer Leverkusen,904,['4ef56d36-8c6c-4dc3-b735-5973b78bdf56'],15,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:15.071,Pass,
,,,,,,,,,,,,,,,,,8.160448,,,,,,,,,,,,44e8de2f-fc25-4b24-b8e1-7ef51b6c7886,1168,,"[5.0, 53.3]",3895067,29,,,,,0.18871205,,Right Foot,,,,"[89.3, 69.4]",,High Pass,,85.823654,,,Incomplete,,Matthias Bader,15797.0,,,,,,1,Regular Play,Marcel Schuhen,8919.0,Goalkeeper,41,Bayer Leverkusen,904,"['5fe15786-7f38-4b80-aa46-8205323ed24c', 'a8e9b986-ddd3-4ece-94e1-65dd349baee4']",17,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:17.239,Pass,
,,,,,,,,,,,,,,,,,0.808776,,,,,,,,,,,,8e019c26-6582-44c3-8394-146ee3e36754,1172,,"[50.4, 26.3]",3895067,29,,,,,0.46997663,,Right Foot,,,,"[63.0, 32.7]",,Ground Pass,,14.132233,,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,41,Bayer Leverkusen,904,['e9408bef-6bef-4cb9-a3b4-1afdad4379cd'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:31.539,Pass,
,,,,,,,,,,,,,,,,,1.671576,,,,,,,,,,,,6c9b1bfb-1337-42ad-99c7-eef87b551803,1174,,"[63.0, 32.7]",3895067,29,,,,,2.5355334,,Left Foot,,,,"[52.9, 39.7]",,Ground Pass,,12.288612,,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,41,Bayer Leverkusen,904,['8d616c3b-a72a-4935-9246-669f2f128016'],32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:32.348,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,71c37b15-0a5f-446b-89b4-2ed0f7a2445c,1177,,"[62.6, 43.2]",3895067,29,,,,,1.354246,,Left Foot,,,,"[65.9, 58.2]",,Ground Pass,,15.358711,,,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,41,Bayer Leverkusen,904,['86d68617-5d50-439f-b189-7e82ec69f2a8'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:36.353,Pass,
,,,,,,,,,,,,,,,,,1.378465,,,,,,,,,,,,83aaa574-b03b-4e6e-8748-4274b6471bb9,1180,,"[68.8, 60.2]",3895067,29,,,,,1.0293119,,Right Foot,,,,"[77.1, 74.0]",,Ground Pass,,16.103725,,,,,Jeremie Frimpong,32712.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,41,Bayer Leverkusen,904,['2852a8cf-35dc-4cc2-bd7d-380523dbe897'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:39.038,Pass,
,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,2066b0ef-090d-4444-9b6c-b15fd671a460,1184,,"[74.4, 74.0]",3895067,29,,,,,-2.8859477,,Right Foot,,,,"[65.6, 71.7]",,Ground Pass,,9.095603,,,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,41,Bayer Leverkusen,904,['5866af16-df5b-4947-811e-24453d9080b4'],41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:41.646,Pass,
,,,,,,,,,,,,,,,,,1.019054,,,,,,,,,,,,f16840f4-9444-4fdf-89c2-517443b7994a,1187,,"[65.6, 71.7]",3895067,29,,,,,-2.4558632,,Right Foot,,,,"[52.4, 60.9]",,Ground Pass,,17.055204,,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,41,Bayer Leverkusen,904,['6ef7a1c7-cb6e-4bec-b976-57d6f9aa0c89'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:42.792,Pass,
,,,,,,,,,,,,,,,,,0.753173,,,,,,,,,,,,4e55215c-4d2d-4cbf-af36-7f1ae12b783f,1190,,"[52.4, 60.9]",3895067,29,,,,,-0.622032,,Right Foot,,,,"[63.0, 53.3]",,Ground Pass,,13.043006,,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,41,Bayer Leverkusen,904,['be10487b-77f0-45c9-989d-e57324860ddc'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:44.614,Pass,
,,,,,,,,,,,,,,,,,0.66265,,,,,,,,,,,,cba3ad18-1a39-4c5f-9166-d6439388fb5b,1193,,"[77.3, 47.1]",3895067,29,,,,,-0.330548,,Left Foot,,,,"[87.5, 43.6]",,Ground Pass,,10.783784,,,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,41,Bayer Leverkusen,904,['076e422d-631a-43ab-87dd-3757b73abbd2'],49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:49.636,Pass,
,,,,,,,,,,,,,,,,,0.974003,,,,,,,,,,,,129438fb-aa37-46d3-a1bc-6bb7a9a4a46a,1197,,"[88.4, 43.2]",3895067,29,,,,,1.7429872,,Right Foot,,,,"[86.4, 54.7]",,Ground Pass,,11.672618,,,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,41,Bayer Leverkusen,904,['d5b37b5f-246e-4246-b23b-b8db0153a58c'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:50.419,Pass,
,,,,,,,,,,,,,,,,,0.801368,,,,,,,,,,,,24489cf0-b793-4ebd-8521-935585c0b563,1200,,"[90.5, 63.4]",3895067,29,,,,,-1.9440477,,Left Foot,,,,"[84.9, 49.1]",,Ground Pass,,15.357409,,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,41,Bayer Leverkusen,904,['67b1ea85-da29-4295-b702-41a5d42a2ba0'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:55.320,Pass,
,,,,,,,,,,,,,,,,,0.288708,,,,,,,,,,,,8d3b9c8d-e47b-4fff-9c75-725da8f88e37,1204,,"[83.8, 48.2]",3895067,29,,,,,-1.3439975,,Left Foot,,,,"[84.7, 44.3]",,Ground Pass,,4.002499,,,Incomplete,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,41,Bayer Leverkusen,904,"['aa22dd92-2107-49ad-a02e-7b2191fbeae3', 'f5d26740-5b49-4374-8795-7ac980999a52']",57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:57.259,Pass,
,,,,,,,,,,,,,,,,,3.97999,,,,,,,,,,,,7692a5d5-067a-42a9-b836-840fda66eebd,1208,,"[37.5, 39.8]",3895067,30,,,,,-0.22856793,,Right Foot,,,,"[99.4, 25.4]",,High Pass,,63.55289,,,Unknown,,Marvin Mehlem,9225.0,,,,,Free Kick,1,From Free Kick,Marcel Schuhen,8919.0,Goalkeeper,42,Darmstadt 98,872,['693457e4-9d11-41ca-a2b4-d64c09962395'],52,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:52.402,Pass,
,,,,,,,,,,,,,,,,,0.579579,,,,,,,,,,,,2182ed35-9bd3-47ec-b8d7-223164067eff,1212,,"[20.2, 55.8]",3895067,31,,True,,,-0.46523997,,Right Foot,,,,"[45.3, 43.2]",,Ground Pass,,28.085049,,,,,Jonathan Tah,8221.0,,,,,Free Kick,1,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,43,Bayer Leverkusen,904,['8a1f3365-a085-4b7d-a454-58da9a9ab9bc'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:26.705,Pass,
,,,,,,,,,,,,,,,,,0.903788,,,,,,,,,,,,a445bda8-98be-4a1e-8d82-336da13f7c84,1214,,"[44.8, 40.3]",3895067,31,,,,,-1.2901675,,Right Foot,,,,"[49.7, 23.3]",,Ground Pass,,17.69209,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,43,Bayer Leverkusen,904,['5ad849ba-424f-4768-846d-cbd8811bb56a'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:30.069,Pass,
,,,,,,,,,,,,,,,,,0.874284,,,,,,,,,,,,c7726bbf-3b47-4ebd-888c-2bbeae916022,1217,,"[51.5, 23.1]",3895067,31,,,,,1.815775,,Right Foot,,,,"[49.2, 32.3]",,Ground Pass,,9.483143,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,43,Bayer Leverkusen,904,['53803853-7dbc-45f6-bd86-9633126c4172'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:34.309,Pass,
