50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[64.1, 77.3]",,,,,,,,,,,,,,0.732359,,,,,,,,,,,,59a4f095-1e95-47af-b694-18f3bb4a8d28,1568,,"[54.5, 74.4]",3895113,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Barreiros de Melo Tomás,41783.0,Left Center Forward,62,Wolfsburg,179,"['9474b986-0a3d-4327-8082-5c358717d2ef', 'b831af4c-b341-47a6-b7a5-081c8dba868b']",51,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:51.707,Carry,
,,,,,,"[74.7, 25.8]",,,,,,,,,,,,,,1.218193,,,,,,,,,,,,432edf93-3ab8-4c6b-99cf-d8e1547f85f7,1574,,"[77.2, 25.0]",3895113,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,62,Wolfsburg,179,"['5a76e0be-d135-4310-8860-3d8e4825e062', 'ba239190-f6b0-48ac-9857-30fe8d0448bd', 'fdb50b90-df0d-4b61-9e0a-77adc9099a69']",58,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:58.397,Carry,True
,,,,,,"[63.9, 27.5]",,,,,,,,,,,,,,0.397241,,,,,,,,,,,,633ed16c-8dc1-480b-8982-83108c34c89d,1577,,"[64.4, 26.6]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Center Defensive Midfield,62,Wolfsburg,179,"['a4483a73-db98-4824-9556-cbcd30ae2fdc', 'f92d289c-baf3-40e1-b010-eef5a65aacff']",0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:00.963,Carry,
,,,,,,"[79.0, 51.0]",,,,,,,,,,,,,,4.053365,,,,,,,,,,,,56fbda71-f386-4a9b-aa6c-ffa7f9e0d58c,1580,,"[75.7, 41.3]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Right Center Midfield,62,Wolfsburg,179,"['303ac075-5539-452f-a9d1-0d39ec99bedf', 'b27c9aaa-0eaa-45fd-bef7-81813537936d']",2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:02.339,Carry,
,,,,,,"[84.6, 76.4]",,,,,,,,,,,,,,0.594901,,,,,,,,,,,,169fc050-80ba-429e-afcf-e8b476e76154,1583,,"[83.2, 76.4]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ridle Bote Baku,12630.0,Right Wing Back,62,Wolfsburg,179,"['7080a486-fd46-424a-bb36-a1d960dbbb3a', 'a408819f-377a-45e1-98b0-1ffbf25c122e']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:08.491,Carry,
,,,,,,"[15.7, 27.0]",,,,,,,,,,,,,,1.713515,,,,,,,,,,,,fb95eee7-5d42-4c63-b8a1-43c0129d67a0,1588,,"[14.1, 30.4]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,63,Bayer Leverkusen,904,"['cc9c6991-fd92-489c-990e-6249ad555965', 'f834fc3b-c696-468d-81fe-2602832f06c3']",11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:11.866,Carry,
,,,,,,"[32.6, 27.4]",,,,,,,,,,,,,,0.916037,,,,,,,,,,,,39b10451-1167-48de-b546-c1dd465c7e69,1591,,"[30.3, 28.1]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,63,Bayer Leverkusen,904,"['4e79018a-d7b2-4851-ae54-9edcab3ae15b', '9e5cbf54-c1f5-4415-973c-9a871a293fcc']",14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:14.306,Carry,
,,,,,,"[43.8, 3.5]",,,,,,,,,,,,,,1.890214,,,,,,,,,,,,70cecd62-2a1d-4a86-8ae3-48cfd355debe,1594,,"[35.5, 3.5]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,63,Bayer Leverkusen,904,"['8a20efcf-e69f-46f5-922c-c12a64358e22', 'c6c6c66f-d1aa-4d8b-9af1-64e009e2f9d4']",17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:17.081,Carry,
,,,,,,"[62.7, 3.9]",,,,,,,,,,,,,,0.079999,,,,,,,,,,,,30a5b987-3865-431c-b317-7b7bde237aca,1597,,"[63.4, 2.9]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,63,Bayer Leverkusen,904,"['694f2c29-1982-4686-9d04-e3ca79dce065', 'e95806b0-416b-401a-b92a-fa7cf47312e2']",20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:20.240,Carry,
,,,,,,"[60.8, 75.2]",,,,,,,,,,,,,,1.569088,,,,,,,,,,,,33bba8ba-b215-43a8-86a8-9e6abeb5f725,1601,,"[65.1, 71.7]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Center Defensive Midfield,64,Wolfsburg,179,"['2b3681e4-6567-47f3-b8f3-14a259b0349b', '9cba6183-8444-42e2-a829-f02b5ea3e23f']",21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:21.248,Carry,
,,,,,,"[59.6, 75.8]",,,,,,,,,,,,,,0.33713,,,,,,,,,,,,128c1a2c-1c51-49ed-8d3a-40b74f3ae72c,1606,,"[58.4, 76.0]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Center Defensive Midfield,64,Wolfsburg,179,"['a12f0573-40ba-43ae-886c-ae053286d528', 'b53084d5-59b7-4789-93df-64fb77a4c1e8', 'f3b2f2e8-6790-457f-8ac9-7a6ff65d5377']",24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:24.260,Carry,True
,,,,,,"[65.1, 74.0]",,,,,,,,,,,,,,0.142805,,,,,,,,,,,,335d2e3d-c1a8-4bf2-89fc-fbb0d296fb4d,1610,,"[65.1, 74.0]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Right Center Midfield,64,Wolfsburg,179,"['9dbea1ff-4a39-4c12-a69e-b399c804d19c', 'd9e045c9-1e09-4761-9788-5a830de83446']",25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:25.269,Carry,
,,,,,,"[48.5, 64.5]",,,,,,,,,,,,,,1.519993,,,,,,,,,,,,49191f98-6ddd-4bf6-b6b1-5dbfa1604e9d,1613,,"[45.0, 64.8]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Jenz,48500.0,Center Back,64,Wolfsburg,179,"['4080a1a1-ef2a-4e11-9467-3a44caf6b8d5', 'babdc868-4043-4b36-bb17-7e70be76fabe']",27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:27.012,Carry,
,,,,,,"[58.6, 31.8]",,,,,,,,,,,,,,1.12934,,,,,,,,,,,,4bbab663-e3de-4979-9d28-8cd49556ce46,1616,,"[52.4, 26.8]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxence Lacroix,22314.0,Left Center Back,64,Wolfsburg,179,"['57860653-feb5-4373-a7a4-7c3fdd3af4da', '9d304306-3f96-4ad2-a3dd-2e8a4f930f0c']",30,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:30.532,Carry,
,,,,,,"[68.9, 37.8]",,,,,,,,,,,,,,1.507241,,,,,,,,,,,,4c4530c2-e9a2-47ed-8db5-43029229d59a,1619,,"[65.5, 38.2]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Center Defensive Midfield,64,Wolfsburg,179,"['55fc42ac-e9c5-4078-8c05-cc2ea28d08f1', 'b3577d39-c37a-4185-8af6-a9299be45ee9']",33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:33.064,Carry,
,,,,,,"[99.1, 74.8]",,,,,,,,,,,,,,1.755754,,,,,,,,,,,,262adbe4-2c38-4b51-8454-e0396bb7a260,1622,,"[94.9, 77.0]",3895113,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ridle Bote Baku,12630.0,Right Wing Back,64,Wolfsburg,179,"['5186aa1e-eac5-483c-96f7-30374e7f9246', 'd287765c-69cf-46ca-905a-16077a7da986']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:36.935,Carry,
,,,,,,"[94.5, 78.9]",,,,,,,,,,,,,,0.02882,,,,,,,,,,,,d94e67fc-ca1f-4d4c-8586-df910a863797,1633,,"[95.4, 76.8]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ridle Bote Baku,12630.0,Right Wing Back,65,Wolfsburg,179,"['64ce945f-0a7e-46c5-9c3d-96866003a584', '86095b2e-aef0-4c6c-a674-66cf890b079e']",32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:32.121,Carry,
,,,,,,"[57.1, 75.4]",,,,,,,,,,,,,,0.079999,,,,,,,,,,,,72d770d3-66e3-44e8-9eea-abff6aec7d3e,1636,,"[56.9, 76.0]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastiaan Bornauw,20814.0,Right Center Back,65,Wolfsburg,179,"['47b346cf-cd37-4688-91fd-b6a914deca04', 'db0ee90f-3770-4f60-953a-3c2c9faff836']",35,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:35.436,Carry,
,,,,,,"[57.1, 40.9]",,,,,,,,,,,,,,0.852801,,,,,,,,,,,,1fadc9bd-1539-4c49-bea4-4f07b48bc24e,1639,,"[55.7, 44.8]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moritz Jenz,48500.0,Center Back,65,Wolfsburg,179,"['00ead8d4-e0d1-48bf-b0c8-99b60fd01951', '1c8cf5ff-1b56-4d47-b1ee-e7e56527ed28']",37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:37.516,Carry,
,,,,,,"[71.6, 20.9]",,,,,,,,,,,,,,0.843454,,,,,,,,,,,,141d215c-ca01-4fb9-9f98-e2cd7a250b1f,1642,,"[69.5, 21.9]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxence Lacroix,22314.0,Left Center Back,65,Wolfsburg,179,"['ab776955-0c6a-4896-b95c-6184ece1331e', 'e30cde04-c037-4c00-b1a5-be2b04048a2a']",40,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:40.078,Carry,
,,,,,,"[79.9, 5.0]",,,,,,,,,,,,,,1.124841,,,,,,,,,,,,87d84cb7-7eb8-4821-bd45-e6219f3f0886,1645,,"[84.4, 3.5]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,65,Wolfsburg,179,"['27ff2ae3-a974-4870-80d0-d26dfe12a0ca', '53e05dad-8d9d-40b2-9fd4-1a9f89cb0846', 'b215217e-2557-4cc4-a1db-aebdb9eb3ceb']",42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:42.499,Carry,True
,,,,,,"[40.8, 17.6]",,,,,,,,,,,,,,1.648996,,,,,,,,,,,,dba36102-39b3-4a77-838d-58d35d67d427,1649,,"[47.6, 17.6]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxence Lacroix,22314.0,Left Center Back,65,Wolfsburg,179,"['04f850b4-a6db-4b22-8e53-38ea6db5020d', '9704895d-4025-40dc-b7a3-4efee342dbc1', 'f1e778b1-b848-4840-84ee-14bae454b60d']",44,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:44.882,Carry,True
,,,,,,"[16.1, 39.4]",,,,,,,,,,,,,,0.799992,,,,,,,,,,,,98ee9cda-2929-4bd5-be92-45160f73f7d1,1653,,"[16.4, 40.2]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pavao Pervan,13309.0,Goalkeeper,65,Wolfsburg,179,"['5469758f-a348-4eac-8f7a-2cc1e37716da', '641604ae-e52e-4180-ba9d-d6d3ddf11194']",48,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:48.869,Carry,
,,,,,,"[27.8, 15.5]",,,,,,,,,,,,,,1.257298,,,,,,,,,,,,e1b521e1-3f40-42cf-8e10-08eb0d4afbc3,1656,,"[27.4, 13.6]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxence Lacroix,22314.0,Left Center Back,65,Wolfsburg,179,"['20cf89ff-7bcf-4dee-801c-ec8bc4c6dbd1', 'c6e8bf3a-668d-4188-841b-80c932a766d5']",51,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:51.678,Carry,
,,,,,,"[43.1, 18.3]",,,,,,,,,,,,,,0.032447003,,,,,,,,,,,,009e7612-3b24-4807-80dd-22b001a583ea,1659,,"[43.1, 18.3]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mattias Svanberg,15879.0,Left Center Midfield,65,Wolfsburg,179,"['3dd9792e-12ce-426b-ac66-fb27d7d02921', 'efd65dfb-236d-4c80-b602-6e53daa06ba8']",54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:54.305,Carry,
,,,,,,"[38.3, 24.4]",,,,,,,,,,,,,,1.135007,,,,,,,,,,,,0169be32-d67c-4452-87ad-729ca36ec1cb,1662,,"[37.9, 27.3]",3895113,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Center Defensive Midfield,65,Wolfsburg,179,"['71e7865e-356b-4ff1-8b6a-385831d57988', 'd9048bb9-0206-4f82-97a1-cdb98aac6b75']",55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:55.111,Carry,
,,,,,,"[47.4, 75.4]",,,,,,,,,,,,,,0.18289301,,,,,,,,,,,,78cc8996-8eed-4e13-a080-00bc173ca671,1668,,"[46.6, 75.4]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastiaan Bornauw,20814.0,Right Center Back,65,Wolfsburg,179,"['4d312f84-5fc2-4003-a09d-2af65f3c9e21', 'e04aacdc-e946-4859-b84d-7749d49c9c2f']",0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:00.222,Carry,
,,,,,,"[61.3, 77.3]",,,,,,,,,,,,,,0.723605,,,,,,,,,,,,e12050c5-3a33-4e7a-860b-7243e97ad23f,1671,,"[63.9, 78.3]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ridle Bote Baku,12630.0,Right Wing Back,65,Wolfsburg,179,"['cc38a002-5359-4fab-b0d0-91653720a4b7', 'ee8cd7dd-03b6-42a3-abf2-00b8f5f45281']",1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:01.903,Carry,
,,,,,,"[50.9, 74.7]",,,,,,,,,,,,,,1.999994,,,,,,,,,,,,8c3e9743-8b38-42cc-bb3b-c5fa189dc174,1674,,"[47.4, 75.4]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastiaan Bornauw,20814.0,Right Center Back,65,Wolfsburg,179,"['7574f206-43c4-4c3a-8714-4a9970eab76c', 'd946c16e-ef6d-4545-90da-768af378e979']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:04.460,Carry,
,,,,,,"[48.5, 61.3]",,,,,,,,,,,,,,1.26421,,,,,,,,,,,,9dcaf710-fbf4-4daa-aeca-119d895f4498,1677,,"[48.5, 61.7]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Center Defensive Midfield,65,Wolfsburg,179,"['87a1c648-5553-4cbd-84af-dd4ec176c60f', 'b226770e-8316-4a11-9bc2-d36fac0143e5']",7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:07.660,Carry,
,,,,,,"[66.0, 43.8]",,,,,,,,,,,,,,0.119999,,,,,,,,,,,,f2a8e204-d85d-42cd-b88a-aeadcb9b8f84,1680,,"[63.9, 44.6]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Older Wind,21261.0,Right Center Forward,65,Wolfsburg,179,"['ac66dbb2-e2d5-4335-b03f-099ee4d77a7f', 'c80dbd4d-2ee3-466f-a260-4d5faf079107']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:10.529,Carry,
,,,,,,"[76.4, 16.7]",,,,,,,,,,,,,,4.020737,,,,,,,,,,,,51b9b8b5-5d7b-4bc2-8a67-157da5a7b5c4,1683,,"[61.2, 15.9]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxence Lacroix,22314.0,Left Center Back,65,Wolfsburg,179,"['6fd9c849-04a2-42ae-a55a-28aa3e345a9d', '7752c682-68d8-42e7-a93f-ea5a820087d4']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:12.649,Carry,
,,,,,,"[95.4, 5.3]",,,,,,,,,,,,,,2.042646,,,,,,,,,,,,06176476-3188-4db0-bd78-5afdf3c7d651,1686,,"[95.3, 3.9]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,65,Wolfsburg,179,"['1b9ae11b-6888-4399-99b5-9bf61940af44', '216a39f7-15ff-4d2a-b5ba-e9489c2897f9']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:18.346,Carry,
,,,,,,"[95.4, 11.3]",,,,,,,,,,,,,,0.08412,,,,,,,,,,,,5ff44cf7-a764-48e9-a1bb-a98fc1d819cc,1689,,"[95.4, 11.0]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mattias Svanberg,15879.0,Left Center Midfield,65,Wolfsburg,179,"['5219ca7b-144a-4f64-9b9c-b9f778e1cfa6', '57d612e4-48f1-4568-bcb0-39683e282fdc']",20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:20.844,Carry,
,,,,,,"[4.1, 44.5]",,,,,,,,,,,,,,0.119999,,,,,,,,,,,,03b2e0d5-6d1c-4ee8-ae24-fc90a4257c9f,1695,,"[4.1, 44.5]",3895113,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,66,Bayer Leverkusen,904,"['09f3b942-0ce0-463c-889d-a3864dfbc396', '739849ec-ba55-466e-8e94-fb33cfc47bee']",23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:23.852,Carry,
,,,,,,"[42.3, 63.4]",,,,,,,,,,,,,,2.78734,,,,,,,,,,,,5f430243-a61c-456b-b8c1-39ecb853c17d,1703,,"[42.6, 62.1]",3895113,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,67,Bayer Leverkusen,904,"['03ae5380-c6a3-4d9b-ad64-02ca7b2c956e', '9e5cc6e2-b1fa-49a4-a123-7f53b4593996']",39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:39.591,Carry,
,,,,,,"[57.8, 66.5]",,,,,,,,,,,,,,0.08,,,,,,,,,,,,ad1024ee-4021-412a-b033-2299f84f28f5,1706,,"[59.9, 66.4]",3895113,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,67,Bayer Leverkusen,904,"['b1c878c8-b22f-4872-9eb0-c783efa7a503', 'f987ad32-f733-4d48-bdec-f246a40b2e21']",43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:43.250,Carry,
,,,,,,"[69.2, 72.7]",,,,,,,,,,,,,,2.174999,,,,,,,,,,,,02e19652-a4f2-403b-be55-9062efb0fb92,1709,,"[65.9, 75.2]",3895113,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,67,Bayer Leverkusen,904,"['4d1d2c86-5bc1-4e19-8d5f-010cc824d090', 'ce95aa26-75cd-4b52-bdbd-f39d02136a3e']",44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:44.174,Carry,
,,,,,,"[53.2, 6.2]",,,,,,,,,,,,,,0.68455,,,,,,,,,,,,c72e9b4a-2c5c-4ffa-a1e4-8cc174849643,1714,,"[51.4, 8.1]",3895113,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Right Center Forward,68,Wolfsburg,179,"['6acdbcd0-988b-4e6c-b1e8-82579b851892', '9c9004e5-061d-484c-96b1-ba6f939f532d', 'e1f80f47-1911-4972-b485-2b961e4c5802']",47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:47.518,Carry,True
,,,,,,"[48.9, 75.1]",,,,,,,,,,,,,,1.36,,,,,,,,,,,,12d254ca-ee12-4f7b-9e4d-74e155169496,1725,,"[47.0, 74.0]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastiaan Bornauw,20814.0,Right Center Back,69,Wolfsburg,179,"['5dcdd320-ce97-4af7-a186-0481b83aeb58', '6a03bf14-94b6-45a0-a96a-8ce9acf00474', '7501a9b3-ab61-40b9-8567-3b30b478fcf8']",30,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:30.567,Carry,True
,,,,,,"[32.2, 10.9]",,,,,,,,,,,,,,1.372755,,,,,,,,,,,,1e1c5c41-3906-42de-b248-64ec343ea7b0,1736,,"[20.6, 18.7]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,71,Bayer Leverkusen,904,"['cc2d151b-95f6-446e-88d9-4dab06fd6f96', 'e4454d43-8a58-4a05-b1e2-158eba42aeb3']",45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:45.680,Carry,
,,,,,,"[27.0, 3.9]",,,,,,,,,,,,,,1.553001,,,,,,,,,,,,3be41fce-f474-4607-9a52-8d2f3aaa59ff,1739,,"[28.7, 2.4]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alejandro Grimaldo García,10336.0,Left Wing Back,71,Bayer Leverkusen,904,"['8a9832e4-4881-41f7-978f-0eda93ad168d', 'bc57aa3b-bad0-42f5-b326-dbc43fbad635']",48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:48.629,Carry,
,,,,,,"[36.3, 18.1]",,,,,,,,,,,,,,0.08,,,,,,,,,,,,7dbbd44d-c5cf-49b7-bac9-250f74e200ed,1742,,"[37.0, 18.8]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,71,Bayer Leverkusen,904,"['5736eabd-cd54-4545-8b97-228a2965d600', 'b76f1f9a-8b5d-4712-a097-8358590ca093']",50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:50.848,Carry,
,,,,,,"[32.4, 18.7]",,,,,,,,,,,,,,0.186027,,,,,,,,,,,,4a405794-03b4-4775-b151-5ad86a69fb55,1745,,"[32.2, 18.8]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alejandro Grimaldo García,10336.0,Left Wing Back,71,Bayer Leverkusen,904,"['67d16da3-5f5e-4ac2-a677-235eff8d102c', '9efc4b41-9e17-449d-8a99-13a3c668c423']",51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:51.536,Carry,
,,,,,,"[87.0, 59.7]",,,,,,,,,,,,,,1.553201,,,,,,,,,,,,f752f105-51c9-4093-a08b-8c2baa32756e,1748,,"[87.7, 61.4]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ridle Bote Baku,12630.0,Right Wing Back,72,Wolfsburg,179,"['0527e70d-23da-4b77-9449-6f0e9cb1b0b9', '4a2fd5dd-53ce-4db1-b033-f8fc13614f46', 'efa7480f-6cd1-4b27-a212-9b042492582f']",51,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:51.722,Carry,True
,,,,,,"[97.2, 53.7]",,,,,,,,,,,,,,0.039999,,,,,,,,,,,,3143ee1f-a192-4a3a-b99b-3a5753e4a0da,1752,,"[96.2, 54.3]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Right Center Forward,72,Wolfsburg,179,"['357c6ec1-b5c3-45c5-9828-c942e6985c00', 'adf1ddf5-36db-4fff-87fe-d46619936e75']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:53.970,Carry,
,,,,,,"[94.9, 41.4]",,,,,,,,,,,,,,0.497663,,,,,,,,,,,,15ca35ae-65ac-4355-b10b-88ca5be92ebc,1755,,"[91.8, 50.8]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Right Center Midfield,72,Wolfsburg,179,"['bc1f3cbb-6b3d-4776-8586-5cad49f8bec9', 'f4e2d940-5648-4973-a1f3-c40d7ebd3798']",54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:54.979,Carry,
,,,,,,"[38.4, 71.0]",,,,,,,,,,,,,,1.243357,,,,,,,,,,,,7d9736c6-12a8-4c21-bfff-feb66d722bb3,1761,,"[31.2, 68.8]",3895113,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,72,Wolfsburg,179,"['e915488e-8e69-4e5f-ac00-84d697afa90e', 'fc09d64e-2517-42f6-939e-84c3a47870aa', 'fc835d37-7272-4510-adff-ace0f0788465']",59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:59.206,Carry,True
