50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,47bdd0d4-421a-4dc8-af6a-cd1ef646f945,2697,,"[43.0, 56.9]",3895275,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Center Back,87,Freiburg,183,['e105c8ac-2243-4089-a45b-25aa13b19fcf'],19,,,,,,,,,,,,,,,,,Freiburg,183,00:17:19.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48f10d31-28cd-46ec-b687-238293648a02,2700,,"[83.7, 69.3]",3895275,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kiliann Sildillia,79429.0,Right Center Back,87,Freiburg,183,['6edd864a-7552-4405-84e4-83b0cf758f36'],25,,,,,,,,,,,,,,,,,Freiburg,183,00:17:25.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6b60d52f-d7d6-49cd-a00f-0e1f17b367a3,2703,,"[95.7, 73.5]",3895275,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ritsu Doan,8361.0,Right Wing Back,87,Freiburg,183,['c007575b-731c-4258-aab5-1ef1c1b28421'],29,,,,,,,,,,,,,,,,,Freiburg,183,00:17:29.410,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4062f73c-bab7-4f34-b988-4745b3690416,2706,,"[112.6, 35.2]",3895275,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Forward,87,Freiburg,183,['7b99205e-abe2-46ed-b968-caa8e76525d0'],32,,,,,,,,,,,,,,,,,Freiburg,183,00:17:32.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,168aebaf-309d-4034-b631-b10dead6a0e3,2710,,"[10.8, 20.5]",3895275,62,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Piero Martín Hincapié Reyna,38004.0,Left Center Back,88,Bayer Leverkusen,904,['95fb8ec8-abfa-4619-8491-6a71f8b47b58'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:47.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7649fdea-3e1c-4727-adf9-e202fc87c262,2713,,"[32.4, 32.0]",3895275,62,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonathan Tah,8221.0,Center Back,88,Bayer Leverkusen,904,['5df68682-9bfb-4278-b52e-6069ce7b5a0c'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:56.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,61c9b021-9c16-4122-b354-6cb061f673b1,2716,,"[35.4, 55.5]",3895275,62,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josip Stanišić,49337.0,Right Center Back,88,Bayer Leverkusen,904,['49463693-ba61-4e37-b6fc-db96034bcbfa'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:59.737,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1a761b69-65da-48c2-8992-21ce7ee44fe5,2719,,"[85.2, 65.4]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jeremie Frimpong,32712.0,Right Wing Back,88,Bayer Leverkusen,904,['35242f63-352d-47b7-acec-74630f71ef66'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:03.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,826617a1-4f95-4b0d-b60e-7fb9da223114,2726,,"[98.9, 5.3]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alejandro Grimaldo García,10336.0,Left Wing Back,88,Bayer Leverkusen,904,['465e9081-4a79-45f8-aec4-0a94016cf17d'],10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:10.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d85b02e-20b8-401b-a905-85049d921714,2729,,"[97.4, 18.3]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Florian Wirtz,40724.0,Left Attacking Midfield,88,Bayer Leverkusen,904,['8906a7b8-8788-4887-95c1-65ead9a2bac3'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:13.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e144d10-a3ca-4b4c-9deb-65c96e0026a6,2738,,"[94.4, 42.7]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Patrik Schick,7044.0,Center Forward,88,Bayer Leverkusen,904,['7c896f51-7b43-49e5-81f6-0e09c49d4ad5'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:20.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b1aede5-6e79-412e-8296-f94ba701c394,2741,,"[90.5, 32.2]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,88,Bayer Leverkusen,904,['55f46da2-3462-447f-a4e9-18dd045b79df'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:22.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,701483d6-38d9-44fc-986c-548a114270b9,2744,,"[86.5, 20.0]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Granit Xhaka,3500.0,Right Defensive Midfield,88,Bayer Leverkusen,904,['8dca1a60-dd26-4222-94a7-4334b7ce31fd'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:24.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,91a60f13-30e9-422c-986a-c3ac9e910c43,2747,,"[103.4, 20.9]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Florian Wirtz,40724.0,Left Attacking Midfield,88,Bayer Leverkusen,904,['13858749-995b-4c8f-bb64-e12ac21e43fe'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:26.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,78185598-9fc1-40df-94ea-505ea6472ce3,2751,,"[106.8, 30.5]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,88,Bayer Leverkusen,904,"['4862d1b6-3467-47fb-b32b-9319b480dd15', 'eb7b572f-8140-447f-9279-aa684e0791af']",29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:29.225,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8e3600dc-d3c5-4a77-8cef-f64a7063f8ae,2755,,"[104.4, 28.8]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alejandro Grimaldo García,10336.0,Left Wing Back,88,Bayer Leverkusen,904,['39c88f98-7c97-479b-a870-f524846a2b3e'],31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:31.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d7670a4-ffad-4725-9527-576cd73fe6dc,2761,,"[57.4, 51.1]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonathan Tah,8221.0,Center Back,88,Bayer Leverkusen,904,['851a47fd-ee7b-4eb4-af35-ea1ae5c2dfe6'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:40.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9789ca75-0ab5-4043-9bcb-19bc17de45c8,2764,,"[72.8, 67.5]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josip Stanišić,49337.0,Right Center Back,88,Bayer Leverkusen,904,['b16e9b23-526e-4125-8749-3df27d55abb9'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:42.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,92e80340-b5e9-4ef1-8995-16385d91eb65,2767,,"[52.7, 36.1]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Piero Martín Hincapié Reyna,38004.0,Left Center Back,88,Bayer Leverkusen,904,['6ef66fa3-7cea-4740-ae83-f64cb10ef79e'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:45.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,82938052-c939-4299-a9cc-52e48a413ac9,2770,,"[69.2, 6.4]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alejandro Grimaldo García,10336.0,Left Wing Back,88,Bayer Leverkusen,904,['d08a4623-d02d-4d2e-adbd-5b27ad5a66ec'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:50.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b8e5594-665f-4133-8506-ed91ee5fde60,2773,,"[48.0, 15.8]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Piero Martín Hincapié Reyna,38004.0,Left Center Back,88,Bayer Leverkusen,904,['368a0002-8375-4612-8c80-d7b6b8b73ace'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:52.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc0df367-b164-4185-a109-8597a5457811,2776,,"[43.1, 39.5]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonathan Tah,8221.0,Center Back,88,Bayer Leverkusen,904,['ad97f8b2-fe8b-4033-8453-5ea9f5d84e9e'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:54.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,81ae0be7-4cb7-4e82-99b4-4c8198f6c6db,2780,,"[50.5, 28.2]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Granit Xhaka,3500.0,Right Defensive Midfield,88,Bayer Leverkusen,904,['5118f521-9a39-41fb-ba95-13829843fd3b'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:55.898,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b7df36f0-b054-4554-bab6-a06de04b30c7,2783,,"[56.1, 14.3]",3895275,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,88,Bayer Leverkusen,904,['d4766e68-b5f9-4628-a67d-ecf6062bd3a4'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:56.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a62cdbc-42a2-4882-b242-50420fcecff0,2788,,"[83.9, 49.8]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Höfler,8939.0,Right Defensive Midfield,89,Freiburg,183,"['b1709c00-9419-44f1-9145-818412ad6188', 'fd56318a-5a92-4629-8304-08fe83e41c22']",1,,,,,,,,,,,,,,,,,Freiburg,183,00:19:01.792,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,22d7a23c-018c-4137-ab46-514935275740,2790,,"[91.4, 35.0]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Forward,89,Freiburg,183,['16343a80-9400-4122-9a7d-d278e9a7c0fe'],3,,,,,,,,,,,,,,,,,Freiburg,183,00:19:03.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6f1a78b5-b3e2-4615-9567-8eda3c01b1ba,2794,,"[100.6, 21.6]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Muslija,18417.0,Left Wing,89,Freiburg,183,['2379a52e-e2dc-4732-83b1-f0244b2e634d'],6,,,,,,,,,,,,,,,,,Freiburg,183,00:19:06.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,56c50970-8f92-4a50-8983-d9967bab24b9,2797,,"[111.7, 8.9]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Günter,8945.0,Left Wing Back,89,Freiburg,183,['112bf94a-59dc-4073-946d-da31a9a08cd3'],8,,,,,,,,,,,,,,,,,Freiburg,183,00:19:08.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,005fc2a2-f1b9-4391-8abb-f52722fe89f0,2799,,"[114.3, 56.0]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ritsu Doan,8361.0,Right Wing Back,89,Freiburg,183,['98748b05-ad77-455f-a49a-0a243a872d81'],10,,,,,,,,,,,,,,,,,Freiburg,183,00:19:10.662,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8490811e-45e3-468f-8c10-6fcf480b753d,2817,,"[95.2, 7.2]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Günter,8945.0,Left Wing Back,89,Freiburg,183,['54dd7fca-10c1-47fb-9bc4-21105c424ff8'],23,,,,,,,,,,,,,,,,,Freiburg,183,00:19:23.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c241eff-ca24-42c0-b86f-3adcc86b8634,2821,,"[27.4, 58.5]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,90,Bayer Leverkusen,904,['7fb44db8-8464-470b-9382-9d4683fb6d77'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:30.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc93cfc-c287-4d77-ac33-61e87b5e8042,2824,,"[47.8, 42.1]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,90,Bayer Leverkusen,904,['8364e819-0da3-4162-9749-e0489f8f0d5f'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:32.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,78ebc17f-51c3-488b-a66e-24fc916347b6,2827,,"[49.9, 22.4]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,90,Bayer Leverkusen,904,['ea09f701-1274-44dd-9ee0-844a88c6f01f'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:37.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b519bad6-bbdd-4db1-9c95-2146a96f4b79,2830,,"[56.1, 34.2]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,90,Bayer Leverkusen,904,['291cfd9f-3417-4ad4-85a9-e82085625e18'],41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:41.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c43cfca9-4cf1-4bb1-a6b6-8350f68a967a,2833,,"[41.8, 33.5]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,90,Bayer Leverkusen,904,['1ff5aa65-8758-4b69-a0a8-a32eb6adfd87'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:43.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5344b501-20c2-4de4-8da5-d6cf6a1d580e,2835,,"[42.4, 23.0]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,90,Bayer Leverkusen,904,['26dd8d37-5a77-4f39-b810-bf83583f2b46'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:44.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,556fe2a1-82e1-4eea-b5d2-5a3ec1df21e4,2838,,"[48.2, 33.7]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,90,Bayer Leverkusen,904,['411e2ad6-0254-4c42-9ec7-af10a056c2e7'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:45.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,483d8526-f971-438a-83fa-8e118f801ea4,2841,,"[49.5, 54.3]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,90,Bayer Leverkusen,904,['bf055c72-f55b-4e50-98ff-e48f0c922dfd'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:48.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,194fdbd3-a442-4750-9585-11474aa69bae,2844,,"[62.9, 70.3]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Right Attacking Midfield,90,Bayer Leverkusen,904,['6090c605-03dd-407b-a19b-fe7a7b65d566'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:54.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e443bf35-6fa3-48b5-8bba-948690cd62f2,2847,,"[49.0, 65.6]",3895275,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,90,Bayer Leverkusen,904,['37146c9a-2889-457e-987c-47b2bea8a605'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:57.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,38274bb4-b9f0-4550-b9c7-f9ea67b8dbf0,2850,,"[42.0, 51.1]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,90,Bayer Leverkusen,904,['edecf8ff-514e-48db-a96f-5170b1eb97ea'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:01.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3062659f-3ccb-463b-8866-4bb960fe8d76,2853,,"[49.3, 9.8]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,90,Bayer Leverkusen,904,['5054552f-b1f1-4d96-89d5-942e9b279f62'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:05.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c78c5891-27ad-455c-84e3-86250c2b467f,2856,,"[62.9, 2.5]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,90,Bayer Leverkusen,904,['1a5932eb-1efd-4f6c-bc01-33d474f8d0fb'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:08.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a11f8585-3550-40ac-97a9-52d27bc86671,2860,,"[63.2, 14.9]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,90,Bayer Leverkusen,904,"['0ad779b5-c3e5-415c-8c4e-7ba1c21bab72', '659591d9-11b1-40d8-a962-41f77cefc43d']",9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:09.326,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,568aa157-3844-4fce-9f3e-64e7c634629f,2863,,"[65.5, 10.2]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,90,Bayer Leverkusen,904,['f7e40b23-aac0-48ec-bf0f-adb40a6c97d3'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:12.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f97b21a6-5a39-4b70-9a58-d16fcf2f4471,2865,,"[33.4, 69.7]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Lienhart,8931.0,Center Back,91,Freiburg,183,['02d6798d-1558-4279-b3d2-c947ab24ee2c'],20,,,,,,,,,,,,,,,,,Freiburg,183,00:20:20.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,da9b8bda-bb3c-4e0e-b967-d1d63f466b0d,2867,,"[40.0, 30.3]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Gulde,12422.0,Left Center Back,91,Freiburg,183,['971db0b7-743f-4c1c-b917-1ffb9ae00721'],23,,,,,,,,,,,,,,,,,Freiburg,183,00:20:23.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e77dc8e-91ba-49de-a5b8-adc6da4f11ef,2869,,"[71.7, 28.6]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merlin Röhl,48240.0,Left Defensive Midfield,91,Freiburg,183,['18b4aa16-5c1b-453f-979a-77519f0c7706'],26,,,,,,,,,,,,,,,,,Freiburg,183,00:20:26.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1cc68bee-9d5a-4f35-8fb8-9f5ba296e5d7,2873,,"[90.3, 5.1]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Günter,8945.0,Left Wing Back,91,Freiburg,183,['8fac3f74-5d43-459b-94f6-79d5e0157ce3'],29,,,,,,,,,,,,,,,,,Freiburg,183,00:20:29.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41cb1769-fad3-4812-9504-c9451f70506e,2876,,"[78.3, 8.9]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florent Muslija,18417.0,Left Wing,91,Freiburg,183,['244b90ca-f3e5-4593-89cf-6808c5c6bcb6'],31,,,,,,,,,,,,,,,,,Freiburg,183,00:20:31.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b1d1bf7-7896-40bc-bdb1-7fcdabf6abb7,2879,,"[85.4, 20.3]",3895275,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Höfler,8939.0,Right Defensive Midfield,91,Freiburg,183,['3f720d74-9307-4f2c-8e6c-f665551f173f'],34,,,,,,,,,,,,,,,,,Freiburg,183,00:20:34.974,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3c60ab55-d7f4-418d-b02d-d9ecf5904fc3,2889,,"[88.0, 59.8]",3895275,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrik Schick,7044.0,Center Forward,92,Bayer Leverkusen,904,['e61b2709-e4dd-4484-982f-96d1cdb2e7c0'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:09.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,32af8f0b-15e5-4fe9-898a-ed38c58784ac,2894,,"[15.0, 50.2]",3895275,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Center Back,93,Freiburg,183,['a20601b2-9494-4047-94c1-59b0221555f5'],12,,,,,,,,,,,,,,,,,Freiburg,183,00:22:12.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d7ddf57b-8404-43b3-84ef-e782ea5261e6,2897,,"[55.0, 14.9]",3895275,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Muslija,18417.0,Left Wing,93,Freiburg,183,['80c6d1ac-0bc8-4258-ab48-eaafcce81d5b'],21,,,,,,,,,,,,,,,,,Freiburg,183,00:22:21.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,318dd85c-1aa8-4b2b-a4d3-e2476f46cb8a,2900,,"[70.0, 29.7]",3895275,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Forward,93,Freiburg,183,['5ebe854d-a3a0-45d8-a4c0-cca4dc28f0d4'],25,,,,,,,,,,,,,,,,,Freiburg,183,00:22:25.070,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3af2a131-6f98-476c-9f27-e0feb682bcb5,2903,,"[77.9, 27.1]",3895275,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Merlin Röhl,48240.0,Left Defensive Midfield,93,Freiburg,183,['38b440e3-f02a-43c0-bd74-2ad7e5c6c7d2'],27,,,,,,,,,,,,,,,,,Freiburg,183,00:22:27.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b7353d14-9758-4b02-8db8-8bfc21b1f51e,2910,,"[74.9, 59.0]",3895275,68,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrik Schick,7044.0,Center Forward,95,Bayer Leverkusen,904,['1cda4060-be8a-48e0-9720-829fde2211eb'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:23:01.936,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2494c168-d61f-4ff3-841e-ab72e9ad87f2,2913,,"[80.7, 64.7]",3895275,68,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,95,Bayer Leverkusen,904,['86e95363-1896-42e0-aa40-a9637014c73e'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:23:03.834,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,10e7900d-9cd9-4821-947f-6d075701d977,2920,,"[92.9, 53.6]",3895275,68,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrik Schick,7044.0,Center Forward,95,Bayer Leverkusen,904,['e1659899-8045-403f-b98b-bd43157552d0'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:23:11.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,08998f62-e596-44ea-980a-e1b9e957ce88,2922,,"[42.2, 14.7]",3895275,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Merlin Röhl,48240.0,Left Defensive Midfield,96,Freiburg,183,['4369d7b9-0ea1-4919-a4fc-30f4e706ccab'],13,,,,,,,,,,,,,,,,,Freiburg,183,00:23:13.116,Ball Receipt*,
