50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.693437,,,,,,,,,,,,,,4029e73d-5289-41f4-a716-89671ba7dbe2,2433,,"[79.1, 69.1]",3895194,56,,,,-1.7148888,,Left Foot,,,,"[75.4, 43.6]",,Ground Pass,,25.767033,,,Exequiel Alejandro Palacios,28268.0,,,,,,,2,From Throw In,Patrik Schick,7044.0,Center Forward,104,Bayer Leverkusen,904,['04e48b3b-4be3-4d8c-8b7c-c397116a64f6'],11,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:11.400,Pass,
,,,,,,,,,,,,,,,,,1.519828,,,,,,,,,,,,,,47f11d41-2b7d-4c1b-9583-f27f8c5ac0cb,2436,,"[77.6, 42.8]",3895194,56,,,,-1.0156887,f87cf155-1404-4e36-add7-a2165c38b209,Right Foot,,,,"[85.6, 29.9]",,Ground Pass,,15.179262,,,Piero Martín Hincapié Reyna,38004.0,True,,,,,,2,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,104,Bayer Leverkusen,904,['7edaec47-dc7d-4fe0-90a4-5be3c15bd16b'],15,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:15.963,Pass,
,,,,,,,,,,,,,,,,,1.353569,,,,,,,,,,,,,,c75298f2-09ba-43ac-bf1a-b8bab39adbda,2445,,"[66.0, 34.5]",3895194,56,,,,-1.0111147,,Right Foot,,,,"[76.4, 17.9]",,Ground Pass,,19.588772,,,Ermedin Demirović,6874.0,,,,,,,2,From Throw In,Phillip Tietz,9221.0,Right Center Forward,104,Bayer Leverkusen,904,['0c2720b0-0ce2-431a-aee6-0cc0c8517ba8'],25,,,,,,,,,,,,,,,,Augsburg,172,00:11:25.281,Pass,
,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,cd57633a-9b5d-4ebd-8020-2f09861efff3,2451,,"[28.7, 57.8]",3895194,56,,,,-2.318238,,Left Foot,,,,"[21.1, 49.6]",,Ground Pass,,11.18034,,,Robert Andrich,9195.0,,,,,,Recovery,2,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,104,Bayer Leverkusen,904,['308696de-e7b7-4d15-b1f0-a729f0fb9d63'],30,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:30.393,Pass,
,,,,,,,,,,,,,,,,,1.83463,,,,,,,,,,,,,,9f02b90d-0dd8-4fb3-ad53-446c4b2b4cac,2454,,"[21.9, 49.6]",3895194,56,,,,0.91116756,,Left Foot,,,,"[29.5, 59.4]",,High Pass,,12.401613,,,Granit Xhaka,3500.0,,,,,,,2,From Throw In,Robert Andrich,9195.0,Center Back,104,Bayer Leverkusen,904,['4d2bc52b-8345-4760-b516-a149b45012cc'],31,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:31.342,Pass,
,,,,,,,,,,,,,,,,,0.711835,,,,,,,,,,,,,,9c2dcbf8-bc48-485f-86f1-ad5ad68b370d,2460,,"[65.6, 63.3]",3895194,56,,,,-2.3086114,,Left Foot,,,,"[63.6, 61.1]",,Ground Pass,,2.9732137,,,Josip Stanišić,49337.0,,,,,,Free Kick,2,From Free Kick,Granit Xhaka,3500.0,Right Defensive Midfield,105,Bayer Leverkusen,904,['227b6033-d094-4664-a3fc-82c505b8e8dc'],56,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:56.479,Pass,
,,,,,,,,,,,,,,,,,1.405304,,,,,,,,,,,,,,43841af7-33ac-4f5b-b6ad-258eb7296309,2462,,"[63.4, 61.1]",3895194,56,,,,0.63274884,,Left Foot,,,,"[66.4, 63.3]",,Ground Pass,,3.720215,,,Granit Xhaka,3500.0,,,,,,,2,From Free Kick,Josip Stanišić,49337.0,Right Center Back,105,Bayer Leverkusen,904,['17110111-4bcf-47c1-a64d-5ff95c4e0bfb'],57,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:57.191,Pass,
,,,,,,,,,,,,,,,,,1.803476,,,,,,,,,,,,,,a77c6339-009e-48d1-9f11-15791b892fef,2465,,"[79.0, 65.5]",3895194,57,,,,0.5059019,,Left Foot,,,,"[100.3, 77.3]",,Ground Pass,,24.350155,,,Jeremie Frimpong,32712.0,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Right Defensive Midfield,105,Bayer Leverkusen,904,['e7889f64-cc37-48ec-b7e3-a6f2831f6770'],1,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:01.916,Pass,
,,,,,,,,,,,,,,,,,0.908456,,,,,,,,,,,,,,a1cde3e1-1c0e-4b2f-95f9-8f52b949a3c2,2468,,"[101.5, 76.7]",3895194,57,,,,-2.7049656,,Right Foot,,,,"[86.5, 69.7]",,Ground Pass,,16.552946,,,Granit Xhaka,3500.0,,,,,,,2,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,105,Bayer Leverkusen,904,['215e1884-0d6a-499f-9df7-076ffb09291f'],6,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:06.995,Pass,
,,,,,,,,,,,,,,,,,1.044293,,,,,,,,,,,,,,5858121f-133f-4416-9421-14e5dcfe078f,2471,,"[86.4, 69.7]",3895194,57,,,,-0.33292326,,Left Foot,,,,"[97.1, 66.0]",,Ground Pass,,11.321661,,,Jonas Hofmann,8804.0,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Right Defensive Midfield,105,Bayer Leverkusen,904,['949d1668-8f97-45b4-b590-b67222a31034'],9,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:09.219,Pass,
,,,,,,,,,,,,,,,,,0.998248,,,,,,,,,,,,,,49180377-e601-4ba1-9961-2f8a0165da1a,2473,,"[95.3, 65.3]",3895194,57,,,,-2.5256076,,Left Foot,,,,"[86.4, 59.0]",,Ground Pass,,10.904128,,,Exequiel Alejandro Palacios,28268.0,,,,,,,2,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,105,Bayer Leverkusen,904,['277d11d8-c9f5-4ff6-ac75-15ccfa6b1834'],10,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:10.263,Pass,
,,,,,,,,,,,,,,,,,1.569576,,,,,,,,,,,,,,1610559a-f7e9-4143-9f32-c699487850e1,2477,,"[82.6, 59.0]",3895194,57,,,,1.2012099,,Right Foot,,,,"[86.9, 70.1]",,Ground Pass,,11.903781,,,Granit Xhaka,3500.0,,,,,,,2,From Free Kick,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,105,Bayer Leverkusen,904,['84df5bf4-096c-4cfd-b81e-57255b906370'],13,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:13.544,Pass,
,,,,,,,,,,,,,,,,,0.617245,,,,,,,,,,,,,,e5db6098-a518-4abf-896a-2c299adee5d9,2480,,"[88.3, 70.1]",3895194,57,,,,-0.27246314,,Left Foot,,,,"[95.1, 68.2]",,Ground Pass,,7.0604534,,,Jonas Hofmann,8804.0,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Right Defensive Midfield,105,Bayer Leverkusen,904,['32a60adc-1eea-458f-a5e2-70ce061baf7e'],15,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:15.983,Pass,
,,,,,,,,,,,,,,,,,1.073098,,,,,,,,,,,,,,3f7f4e3f-ba35-4a8c-83a4-d5a114189d27,2483,,"[95.3, 67.7]",3895194,57,,,,1.1459641,,Right Foot,,,,"[99.1, 76.1]",,Ground Pass,,9.219544,,,Jeremie Frimpong,32712.0,,,,,,,2,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,105,Bayer Leverkusen,904,['a581493f-7ac0-4fdd-b082-2c5e955b06ae'],16,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:16.640,Pass,
,,,,,,,,,,,,,,,,,1.402926,,,,,,,,,,,,,,5c5a018e-3c8b-443e-8968-cdeb10bc07da,2486,,"[99.9, 75.7]",3895194,57,,,,-2.6367314,,Right Foot,,,,"[92.3, 71.5]",,Ground Pass,,8.683317,,,Granit Xhaka,3500.0,,,,,,,2,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,105,Bayer Leverkusen,904,['4265d673-69c4-42ac-bfdf-a130b59e4d7e'],21,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:21.874,Pass,
,,,,,,,,,,,,,,,,,1.237649,,,,,,,,,,,,,,b738c497-5e55-4838-bda9-2ceb2c344454,2489,,"[87.5, 69.7]",3895194,57,,,,-2.549993,,Left Foot,,,,"[74.7, 61.1]",,Ground Pass,,15.420765,,,Josip Stanišić,49337.0,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Right Defensive Midfield,105,Bayer Leverkusen,904,['013df93a-6f94-4eb7-8f21-f351c8ac69ff'],25,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:25.631,Pass,
,,,,,,,,,,,,,,,,,1.131649,,,,,,,,,,,,,,0a9573f7-5441-40a7-ae15-4a6284ca8cce,2492,,"[74.7, 61.1]",3895194,57,,,,-1.8120366,,Right Foot,,,,"[71.6, 48.5]",,Ground Pass,,12.975746,,,Robert Andrich,9195.0,,,,,,,2,From Free Kick,Josip Stanišić,49337.0,Right Center Back,105,Bayer Leverkusen,904,['212d6cc2-108a-4ade-88bb-7019971e911f'],28,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:28.022,Pass,
,,,,,,,,,,,,,,,,,0.974254,,,,,,,,,,,,,,0bb5bb73-4a68-428b-ae66-77909a669966,2495,,"[70.6, 46.4]",3895194,57,,,,1.5707964,,Right Foot,,,,"[70.6, 63.9]",,Ground Pass,,17.5,,,Josip Stanišić,49337.0,,,,,,,2,From Free Kick,Robert Andrich,9195.0,Center Back,105,Bayer Leverkusen,904,['ec79b9a1-542a-4d76-b3d3-faf07d123b45'],31,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:31.256,Pass,
,,,,,,,,,,,,,,,,,1.228562,,,,,,,,,,,,,,121023be-ca19-43f4-89e3-06e3fa1ea28e,2498,,"[83.4, 67.1]",3895194,57,,,,0.8874051,,Right Foot,,,,"[89.1, 74.1]",,Ground Pass,,9.027182,,,Granit Xhaka,3500.0,,,,,,,2,From Free Kick,Josip Stanišić,49337.0,Right Center Back,105,Bayer Leverkusen,904,['7af08f24-b4ff-4854-9f54-84512a7b92a1'],35,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:35.359,Pass,
,,,,,,,,,,,,,,,,,1.346361,,,,,,,,,,,,,,e97edba0-3fca-4bd3-98b3-cdef801f3fc1,2501,,"[90.3, 74.5]",3895194,57,,,,0.23186466,,Left Foot,,,,"[104.7, 77.9]",,Ground Pass,,14.795945,,,Jeremie Frimpong,32712.0,,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Right Defensive Midfield,105,Bayer Leverkusen,904,['ff8d5f79-fc78-4f05-bb8f-9498c54b72a8'],38,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:38.892,Pass,
,,,,,,,,,,,,,,,,,0.319144,,,,,,,,,,,,,,97feb605-dd55-4cc4-80fa-e692465552dd,2504,,"[106.2, 77.1]",3895194,57,,,,-1.2571757,,Right Foot,,,,"[108.6, 69.7]",,Low Pass,,7.77946,,Incomplete,,,,,,,,,2,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,105,Bayer Leverkusen,904,['ac6432be-d24e-4f56-84ee-e3fe1255a5a3'],41,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:41.245,Pass,
,,,,,,,,,,,,,,,,,0.733975,,,,,,,,,,,,,,16abccc9-f0b1-439d-997c-105d61ca29dc,2506,,"[100.9, 80.0]",3895194,58,,,,-0.86217004,,,,,,"[103.9, 76.5]",,Low Pass,,4.609772,,,Jonas Hofmann,8804.0,,,,,,Throw-in,2,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,106,Bayer Leverkusen,904,['a09c9db0-6064-439f-a129-79f163c42d7b'],0,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:00.027,Pass,
,,,,,,,,,,,,,,,,,0.35498,,,,,,,,,,,,,,b21179f8-2853-43b9-8677-a3604a165769,2510,,"[102.3, 77.5]",3895194,58,,,,-2.6662498,,Right Foot,,,,"[95.5, 74.0]",,Ground Pass,,7.6478753,,,Exequiel Alejandro Palacios,28268.0,,,,,,,2,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,106,Bayer Leverkusen,904,['87b24c03-003b-4f39-a25b-a7e1434e9236'],1,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:01.693,Pass,
,,,,,,,,,,,,,,,,,1.236979,,,,,,,,,,,,,,750ec88d-e897-4c5a-8afd-4a7dfbc42248,2514,,"[86.5, 69.7]",3895194,58,,,,-3.008162,,Right Foot,,,,"[71.6, 67.7]",,Ground Pass,,15.033629,,,Robert Andrich,9195.0,,,,,,,2,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,106,Bayer Leverkusen,904,"['7221a8df-eed8-48f4-9b4c-a035bc1c1990', 'e3b55941-c954-492e-815e-9e662525ef48']",3,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:03.880,Pass,True
,,,,,,,,,,,,,,,,,0.814185,,,,,,,,,,,,,,5905aae1-6bb7-4317-88b9-6857977d649c,2517,,"[71.1, 68.2]",3895194,58,,,,-0.38991785,,Right Foot,,,,"[85.7, 62.2]",,Ground Pass,,15.784802,,,Jonas Hofmann,8804.0,,,,,,,2,From Throw In,Robert Andrich,9195.0,Center Back,106,Bayer Leverkusen,904,['94822e4e-8233-426a-82c9-4ff39b65cc32'],6,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:06.545,Pass,
,,,,,,,,,,,,,,,,,0.610138,,,,,,,,,,,,,,19cc34df-7e1d-46a4-9537-ed2a1afdf5e2,2520,,"[89.9, 61.4]",3895194,58,,,,0.1448125,,Left Foot,,,,"[99.5, 62.8]",,Ground Pass,,9.701547,,,Jeremie Frimpong,32712.0,,,,,,,2,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,106,Bayer Leverkusen,904,['52d1df8d-83c7-4902-b85c-5ef392e53059'],9,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:09.724,Pass,
,,,,,,,,,,,,,,,,,1.020371,,,,,,,,,,,,,,8c8fe5f3-894e-4324-9712-557ad9d9d054,2523,,"[109.4, 60.2]",3895194,58,,,,-1.8638341,,Right Foot,True,,,"[105.9, 48.6]",,Ground Pass,,12.116518,,Incomplete,Patrik Schick,7044.0,,,,,,,2,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,106,Bayer Leverkusen,904,"['09a73ef2-a6d1-4f32-a530-ea32673600a1', '5dd278be-950c-491c-aec5-b3128278c9a4']",12,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:12.532,Pass,
,,,,,,,,,,,,,,,,,1.600025,,,,,,,,,,,,,,b75123df-aa71-404e-a293-c82105ade6d0,2526,,"[90.5, 64.6]",3895194,58,,,,0.43178588,,Right Foot,,,,"[100.7, 69.3]",,Low Pass,,11.230762,,,Josip Stanišić,49337.0,,,,,,Recovery,2,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,106,Bayer Leverkusen,904,['85c3bf2a-2164-4bdc-88ca-a188f10aad62'],15,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:15.280,Pass,
,,,,,,,,,,,,,,,,,1.026837,,,,,,,,,,,,,,ea4bea52-fefd-477b-8d55-b8135f13c7e1,2529,,"[104.3, 78.6]",3895194,58,,,,-2.6642473,,Right Foot,,,,"[98.5, 75.6]",,Ground Pass,,6.529931,,,Granit Xhaka,3500.0,,,,,,,2,From Throw In,Josip Stanišić,49337.0,Right Center Back,106,Bayer Leverkusen,904,['7f6f47bb-451b-48db-a88d-85168b20491e'],22,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:22.381,Pass,
,,,,,,,,,,,,,,,,,0.605061,,,,,,,,,,,,,,f1e99718-2bd5-4070-8a5c-f2d4f0a478c7,2532,,"[98.5, 75.7]",3895194,58,,,,-0.9590694,,Left Foot,,,,"[103.2, 69.0]",,Low Pass,,8.184131,,,Jonas Hofmann,8804.0,,,,,,,2,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,106,Bayer Leverkusen,904,['f7a36cff-2fa2-44f2-acdb-e7ecdc3a087d'],23,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:23.448,Pass,
,,,,,,,,,,,,,,,,,1.049211,,,,,,,,,,,,,,c921ab07-192c-4567-8d20-c5d0c86b859c,2535,,"[97.1, 66.3]",3895194,58,,,,-2.5197685,,Left Foot,,,,"[91.1, 62.0]",,Low Pass,,7.3817344,,,Exequiel Alejandro Palacios,28268.0,,,,,,,2,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,106,Bayer Leverkusen,904,['c632c0cd-9ccd-4c0a-ba47-7cf7307c60dc'],25,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:25.349,Pass,
,,,,,,,,,,,,,,,,,0.83262,,,,,,,,,,,,,,86ef1841-00bf-42fa-b581-d5c988ab9113,2539,,"[86.9, 62.4]",3895194,58,,,,1.1970695,,Right Foot,,,,"[88.9, 67.5]",,Ground Pass,,5.4781384,,,Jonas Hofmann,8804.0,,,,,,,2,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,106,Bayer Leverkusen,904,"['7ef1cefc-7903-4082-a4d7-a87439865bc9', '868acd74-e17a-46d2-999c-71ca095148d4']",26,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:26.558,Pass,True
,,,,,,,,,,,,,,,,,1.468867,,,,,,,,,,,,,,398fae1a-81b9-466c-8d87-a91a6615ea32,2542,,"[89.7, 67.1]",3895194,58,,,,-2.9008453,,Right Foot,,,,"[73.0, 63.0]",,Ground Pass,,17.19593,,,Robert Andrich,9195.0,,,,,,,2,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,106,Bayer Leverkusen,904,['cfea502a-0e4a-4bdf-8c5a-210931283ca9'],27,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:27.914,Pass,
,,,,,,,,,,,,,,,,,0.983973,,,,,,,,,,,,,,b580bfcf-d15b-4e67-9ed2-29103844b1d7,2545,,"[74.9, 65.5]",3895194,58,,,,0.6627295,,Right Foot,,,,"[83.1, 71.9]",,Ground Pass,,10.401923,,,Jonas Hofmann,8804.0,,,,,,,2,From Throw In,Robert Andrich,9195.0,Center Back,106,Bayer Leverkusen,904,['238b13e6-ce6c-437b-9fb5-f3d7dafe773d'],30,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:30.404,Pass,
,,,,,,,,,,,,,,,,,1.443623,,,,,,,,,,,,,,e9394983-d7e7-4b73-9375-684332cde268,2548,,"[89.1, 73.5]",3895194,58,,,,-0.97916263,97e00f1c-8693-464e-a7a4-fcf06568f5bc,Right Foot,True,,,"[110.4, 41.8]",,High Pass,,38.19136,,,Patrik Schick,7044.0,True,,,,,,2,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,106,Bayer Leverkusen,904,['a2871515-f2d9-4863-a0b3-d02297f4b831'],33,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:33.127,Pass,
,,,,,,,,,,,,,,,,,1.193691,,,,,,,,,,,,,,4e110945-2074-4875-b90b-22d4a18d26c9,2552,,"[5.7, 33.7]",3895194,58,True,,,1.7992929,,Left Foot,,,,"[3.7, 42.3]",,Ground Pass,,8.829496,,,Finn Dahmen,37005.0,,,,,,Goal Kick,2,From Goal Kick,Felix Uduokhai,8245.0,Left Center Back,107,Augsburg,172,['126aacda-9c3e-457b-b493-e34b5b2402b6'],58,,,,,,,,,,,,,,,,Augsburg,172,00:13:58.448,Pass,
,,,,,,,,,,,,,,,,,1.382723,,,,,,,,,,,,,,2233a2ef-667c-44f1-b17e-1aaed376770e,2554,,"[4.3, 41.9]",3895194,58,,,,-1.4330602,,Right Foot,,,,"[7.1, 21.7]",,Ground Pass,,20.393137,,,Felix Uduokhai,8245.0,,,,,,,2,From Goal Kick,Finn Dahmen,37005.0,Goalkeeper,107,Augsburg,172,['e279498d-6c6e-4073-8b18-2b43eba238df'],59,,,,,,,,,,,,,,,,Augsburg,172,00:13:59.920,Pass,
,,,,,,,,,,,,,,,,,2.928287,,,,,,,,,,,,,,e3a2d031-47ef-44da-9ddf-973e540ffe5f,2557,,"[17.0, 7.4]",3895194,59,,,,0.32423812,,Left Foot,,,,"[65.2, 23.6]",,High Pass,,50.849583,,,Ermedin Demirović,6874.0,,,,,,,2,From Goal Kick,Felix Uduokhai,8245.0,Left Center Back,107,Augsburg,172,['f385eb26-826b-493c-8305-e131abcb8c3d'],4,,,,,,,,,,,,,,,,Augsburg,172,00:14:04.541,Pass,
,,,,,,,,,,,,,,,,,0.211098,,,,,,,,,,,,,,ffbfa49b-3e6d-418a-bc00-be8b431cbc40,2559,,"[65.2, 23.6]",3895194,59,,,,-1.3734008,,Right Foot,,,,"[65.5, 22.1]",,Low Pass,,1.5297059,,Incomplete,Felix Uduokhai,8245.0,,,,,,,2,From Goal Kick,Ermedin Demirović,6874.0,Left Center Forward,107,Augsburg,172,"['5a0d3c84-2492-41fa-a153-29a93937da61', 'aefe862b-ce18-4ccb-9305-19d1c42c11bb']",7,,,,,,,,,,,,,,,,Augsburg,172,00:14:07.470,Pass,
,,,,,,,,,,,,,,,,,0.726503,,,,,,,,,,,,,,dc4962d5-95d4-4d0b-8902-3b36384f98c2,2564,,"[63.2, 64.1]",3895194,59,,,,0.21109334,,Left Foot,,,,"[75.8, 66.8]",,Ground Pass,,12.886039,,,Jonas Hofmann,8804.0,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,108,Bayer Leverkusen,904,['ad966f48-584d-42a4-b5a9-0d70450020d9'],11,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:11.741,Pass,
,,,,,,,,,,,,,,,,,3.300972,,,,,,,,,,,,,,b1f773cd-3a42-4ba6-9aca-f2ed3284be17,2567,,"[78.2, 68.0]",3895194,59,,,,-1.687766,,Right Foot,,,,"[73.3, 26.3]",,High Pass,,41.986904,,,Piero Martín Hincapié Reyna,38004.0,,,True,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,108,Bayer Leverkusen,904,['fcc7571e-55d5-4bcf-9c6f-c3d1c4530691'],15,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:15.877,Pass,
,,,,,,,,,,,,,,,,,1.275675,,,,,,,,,,,,,,7ecc0645-d80e-4b36-9d84-01fcb40d0140,2570,,"[73.8, 23.5]",3895194,59,,,,-1.380808,,Left Foot,,,,"[76.3, 10.5]",,Ground Pass,,13.238202,,,Alejandro Grimaldo García,10336.0,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,108,Bayer Leverkusen,904,['6f7f0dec-3133-48e8-9f2f-52d9e3a5dbc3'],19,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:19.861,Pass,
,,,,,,,,,,,,,,,,,1.828936,,,,,,,,,,,,,,709014f8-58e7-4eab-b603-77ac7825080f,2574,,"[72.3, 5.4]",3895194,59,,,,2.83354,,Right Foot,,,,"[54.7, 11.0]",,Ground Pass,,18.469435,,,Piero Martín Hincapié Reyna,38004.0,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,108,Bayer Leverkusen,904,['bfd97a2d-5237-4c3d-80b3-8feb04cbc1c8'],21,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:21.915,Pass,
,,,,,,,,,,,,,,,,,0.880197,,,,,,,,,,,,,,7d4367d9-93dd-406f-9743-7a8dc8032fd3,2578,,"[47.8, 4.2]",3895194,59,,,,-0.03844259,,Left Foot,,,,"[55.6, 3.9]",,Ground Pass,,7.805767,,,Alejandro Grimaldo García,10336.0,,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,108,Bayer Leverkusen,904,"['0fb79360-a951-471d-a0f9-912bfb8465cc', 'fd3bb5eb-32c4-4118-b70b-d539092fda1c']",26,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:26.709,Pass,True
,,,,,,,,,,,,,,,,,0.514951,,,,,,,,,,,,,,89c111b0-06f8-4dae-8d87-3e2b766a8731,2581,,"[56.3, 6.1]",3895194,59,,,,2.206382,,Right Foot,,,,"[51.8, 12.2]",,Ground Pass,,7.5802374,,,Piero Martín Hincapié Reyna,38004.0,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,108,Bayer Leverkusen,904,"['543bc6e0-5c75-4d94-ad3c-985b89ac6b83', '80dd11dc-b94f-457c-85e7-016613005eab']",27,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:27.589,Pass,True
,,,,,,,,,,,,,,,,,1.236033,,,,,,,,,,,,,,9f5bc518-0220-410f-9575-ad2b855084b0,2590,,"[63.8, 74.5]",3895194,59,,,,-2.0791903,,Right Foot,,,,"[56.5, 61.4]",,Low Pass,,14.996666,,,Niklas Dorsch,9198.0,,,,,,,2,Regular Play,Phillip Tietz,9221.0,Right Center Forward,109,Augsburg,172,"['3f08446d-9426-4861-8adf-e98d80735605', 'e63f0a2a-57ee-4fc0-bd0c-ba836fe8522c']",31,,,,,,,,,,,,,,,,Augsburg,172,00:14:31.137,Pass,True
,,,,,,,,,,,,,,,,,1.930752,,,,,,,,,,,,,,50a0a374-caec-4b5a-88a1-f033c173273b,2594,,"[56.7, 62.5]",3895194,59,,,,-1.1697019,,Right Foot,,,,"[72.9, 24.3]",,Ground Pass,,41.493134,,,Elvis Rexhbeçaj,18119.0,,,,,,,2,Regular Play,Niklas Dorsch,9198.0,Center Defensive Midfield,109,Augsburg,172,"['5c27b9d6-26b1-4a65-9fb6-fd5c26062a93', 'f1a4f812-2bbf-4bb4-a65f-8649d1160274']",33,,,,,,,,,,,,,,,,Augsburg,172,00:14:33.348,Pass,True
