50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.844698,,,,,,,,,,,,d1537e86-b27c-4d2b-acf8-1064607c42a1,1711,,"[120.0, 80.0]",3895250,39,,,,-2.1794856,,Right Foot,,,,"[117.7, 76.7]",,Ground Pass,,4.022437,,,,Alejandro Grimaldo García,10336.0,,,,,,Corner,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,75,Bayer Leverkusen,904,['2562f07d-c380-4db4-9f90-d6450574ebe3'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:51.703,Pass,
,,,,,,,,,,,,,,,,,1.127292,,,,,,,,,,,,13bc2f1b-5658-41bb-bc40-ae07c812fe40,1714,,"[111.0, 72.9]",3895250,39,,,,-1.3818547,,Left Foot,True,,,"[117.1, 41.0]",,High Pass,,32.477993,,Incomplete,,,,,,,,,,1,From Corner,Alejandro Grimaldo García,10336.0,Left Wing Back,75,Bayer Leverkusen,904,['607b09ed-c9cb-4cd9-b108-9a3d80e32bbd'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:55.474,Pass,
,,,,,,,,,,,,,,,,,1.229602,,,,,,,,,,,,f014b94a-fcf4-4cdf-b234-4805de20f3a4,1716,,"[120.0, 0.1]",3895250,40,,,,1.669573,,Right Foot,,,,"[116.7, 33.4]",,High Pass,True,33.463116,,Incomplete,,Edmond Fayçal Tapsoba,30606.0,,,,Inswinging,,Corner,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,76,Bayer Leverkusen,904,"['33b1e409-3b95-4672-873e-d26b65597b1e', '8bdfef79-8107-45d1-bbbd-666a53ada1cf']",26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:26.048,Pass,
,,,,,,,,,,,,,,,,,1.356496,,,,,,,,,,,,b836c505-c606-4b9c-8108-3d99c09b8b8e,1719,,"[96.3, 24.1]",3895250,40,,,,-2.5043545,,Right Foot,,,,"[88.6, 18.4]",,Ground Pass,,9.580188,,,,Alejandro Grimaldo García,10336.0,,,,,,Recovery,1,From Corner,Florian Wirtz,40724.0,Left Attacking Midfield,76,Bayer Leverkusen,904,['4668d6d4-072b-4a83-8795-ec65b90db46f'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:29.810,Pass,
,,,,,,,,,,,,,,,,,1.241059,,,,,,,,,,,,374d73ca-6691-4481-b458-f05503950583,1722,,"[82.9, 14.3]",3895250,40,,,,-0.95825875,,Left Foot,,,,"[90.7, 3.2]",,Ground Pass,,13.566503,,,,Jonas Hofmann,8804.0,,,,,,,1,From Corner,Alejandro Grimaldo García,10336.0,Left Wing Back,76,Bayer Leverkusen,904,['5c19bdf0-2b18-4a0c-bebf-2462c024e380'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:33.189,Pass,
,,,,,,,,,,,,,,,,,1.10226,,,,,,,,,,,,bc20205d-7ca0-42fe-a1a2-18e8ee4bb69d,1725,,"[88.6, 4.2]",3895250,40,,,,1.366963,,Right Foot,,,,"[92.3, 22.1]",,Ground Pass,,18.278402,,,,Robert Andrich,9195.0,,,,,,,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,76,Bayer Leverkusen,904,['524611ed-1c8e-4d6a-a795-6cb7d392e63a'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:35.349,Pass,
,,,,,,,,,,,,,,,,,0.862512,,,,,,,,,,,,17673d07-f932-434e-9986-99a301171df9,1728,,"[98.5, 15.3]",3895250,40,,,,-1.2877005,,Right Foot,,,,"[101.7, 4.3]",,Ground Pass,,11.456003,,,,Florian Wirtz,40724.0,,,,,,,1,From Corner,Robert Andrich,9195.0,Left Defensive Midfield,76,Bayer Leverkusen,904,['83a1e9de-3398-4882-b0de-2768787393f5'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:37.933,Pass,
,,,,,,,,,,,,,,,,,1.219729,,,,,,,,,,,,214fc3cc-fee8-4ce0-9312-ccc9e1fb3f4c,1731,,"[98.6, 10.1]",3895250,40,,,,-0.31180063,,Right Foot,,,,"[110.7, 6.2]",,Ground Pass,,12.712985,,,,Robert Andrich,9195.0,,,,,,,1,From Corner,Florian Wirtz,40724.0,Left Attacking Midfield,76,Bayer Leverkusen,904,['6c5c1578-fac0-415f-9a8a-4186d9a5b8e9'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:43.029,Pass,
,,,,,,,,,,,,,,,,,2.246373,,,,,,,,,,,,78759694-eed6-4653-9b7b-42f61e723abc,1734,,"[114.4, 8.3]",3895250,40,,,,2.0259426,,Left Foot,True,,,"[95.9, 46.1]",,High Pass,,42.08432,,,,Granit Xhaka,3500.0,,,,,,,1,From Corner,Robert Andrich,9195.0,Left Defensive Midfield,76,Bayer Leverkusen,904,['32f88c36-5af0-4854-a9f8-531c2edcebd5'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:45.670,Pass,
,,,,,,,,,,,,,,,,,1.039091,,,,,,,,,,,,dca2306e-40a3-4329-8b6e-679e3dab9e55,1737,,"[97.1, 45.4]",3895250,40,,,,-0.77001476,b5e4dcaf-2007-4435-9c52-8d97f8ad39e4,Left Foot,,,,"[110.3, 32.6]",,High Pass,,18.386951,,,,Florian Wirtz,40724.0,True,,,,,,1,From Corner,Granit Xhaka,3500.0,Right Defensive Midfield,76,Bayer Leverkusen,904,['065c2fa3-a577-4a51-a125-862711e531f4'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:48.594,Pass,
,,,,,,,,,,,,,,,,,5.414966,,,,,,,,,,,,257a08a4-b7b5-4af6-a25a-14af2aca1044,1741,,"[6.0, 43.5]",3895250,41,,,,0.30380794,,Right Foot,,,,"[80.0, 66.7]",,High Pass,,77.55153,,Incomplete,,Karim Onisiwo,11278.0,,,,,,Goal Kick,1,From Goal Kick,Robin Zentner,19405.0,Goalkeeper,77,FSV Mainz 05,177,"['5e0ef45b-1690-4620-ad6a-2a7f899af4b5', 'e273ff0f-b745-407e-beae-1b8b7f741158']",22,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:41:22.256,Pass,
,,,,,,,,,,,,,,,,,0.954231,,,,,,,,,,,,e273ff0f-b745-407e-beae-1b8b7f741158,1743,,"[40.1, 13.4]",3895250,41,,,,0.23472261,,Head,,,,"[44.7, 14.5]",,High Pass,,4.7296934,,,,Robert Andrich,9195.0,,,,,,Recovery,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,78,Bayer Leverkusen,904,"['257a08a4-b7b5-4af6-a25a-14af2aca1044', 'eb202fe6-c42b-4721-a1bc-51a3fa4909d6']",27,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:27.671,Pass,
,,,,,,,,,,,,,,,,,0.491252,,,,,,,,,,,,237c12d4-e4d7-47c2-96ea-77fa684fcba4,1746,,"[44.7, 14.5]",3895250,41,,,True,0.3045109,,,,,,"[48.2, 15.6]",,Low Pass,,3.6687872,,,,Amine Adli,33401.0,,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,78,Bayer Leverkusen,904,"['122c1db5-e972-4ae2-a8fe-2b4131b881d5', '9686e8c8-47ed-4bf2-9f05-5d508ea33dc5']",28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:28.625,Pass,True
,,,,,,,,,,,,,,,,,0.830034,,,,,,,,,,,,77b422e7-2f4f-43c7-9c6e-1d9c07a08e1b,1751,,"[47.7, 15.2]",3895250,41,,,,1.8292513,,Left Foot,,,,"[45.4, 23.9]",,Low Pass,,8.998889,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Amine Adli,33401.0,Center Forward,78,Bayer Leverkusen,904,"['22d63ec6-3bf8-43e1-a375-a33b2a9b8e8c', '9299df7f-be67-42a1-afa5-24e9ef320ca3']",29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:29.633,Pass,True
,,,,,,,,,,,,,,,,,2.746428,,,,,,,,,,,,1f4352b8-745f-4353-a8a7-8d77c32283fd,1755,,"[49.1, 32.3]",3895250,41,,,,1.0789871,,Left Foot,,,,"[68.6, 68.7]",,Low Pass,,41.29419,,,,Jeremie Frimpong,32712.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,78,Bayer Leverkusen,904,['3ebd9956-62de-480a-98c3-f14af673cc6e'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:33.860,Pass,
,,,,,,,,,,,,,,,,,0.845155,,,,,,,,,,,,634a03f1-3f50-47f8-ab2b-d3417d8efbbc,1763,,"[120.0, 80.0]",3895250,43,True,,,-2.4158251,,Left Foot,,,,"[112.9, 73.7]",,Ground Pass,,9.492102,,,,Jonas Hofmann,8804.0,,,,,,Corner,1,From Corner,Alejandro Grimaldo García,10336.0,Left Wing Back,80,Bayer Leverkusen,904,['1de66267-0fd3-440a-9734-217eaaea1705'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:11.897,Pass,
,,,,,,,,,,,,,,,,,3.421865,,,,,,,,,,,,3fbea07d-187e-4c36-b895-1001dfde8b2c,1765,,"[112.9, 73.7]",3895250,43,,,,-1.6849116,,Right Foot,True,,,"[108.9, 38.8]",,High Pass,,35.12848,,Incomplete,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,80,Bayer Leverkusen,904,"['3c74d163-12a7-467a-a561-7041527663f7', '59fadf38-a1f4-4c23-99e2-16a77b5456ef']",12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:12.792,Pass,
,,,,,,,,,,,,,,,,,1.019657,,,,,,,,,,,,19a0a735-5570-4f09-abd8-0912e5ff63e3,1775,,"[90.6, 39.6]",3895250,43,,,True,1.3996477,,,,,,"[92.0, 47.7]",,High Pass,,8.220098,,,,Florian Wirtz,40724.0,,,,,,,1,From Corner,Jeremie Frimpong,32712.0,Right Wing Back,80,Bayer Leverkusen,904,"['2b827fc4-7928-4fd4-8b24-562c126d6751', 'feba0ecb-6e62-47ec-8c10-20a21e4e38ca']",20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:20.291,Pass,True
,,,,,,,,,,,,,,,,,1.663681,,,,,,,,,,,,71ca00e0-a457-4779-ba9b-d3c0bf493bc9,1784,,"[92.7, 54.6]",3895250,43,,,,0.63502675,,Right Foot,,,,"[102.2, 61.6]",,Ground Pass,,11.800424,,,,Jonas Hofmann,8804.0,,,,,,,1,From Corner,Jeremie Frimpong,32712.0,Right Wing Back,80,Bayer Leverkusen,904,"['5278a089-db5f-46ac-88a9-f21fbcf5714b', '58be3a68-4481-4508-b58a-6d62a585f379']",24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:24.569,Pass,True
,,,,,,,,,,,,,,,,,0.504157,,,,,,,,,,,,65f4206d-6047-4888-b364-59198eaa95a3,1787,,"[101.2, 62.2]",3895250,43,,,,-1.2130502,,Right Foot,,,,"[105.2, 51.5]",,Ground Pass,,11.423222,,Incomplete,,Robert Andrich,9195.0,,,,,,,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,80,Bayer Leverkusen,904,"['15709613-68ef-4c04-adc4-e4b6f4620eda', '5a6cced5-9914-4b24-989d-0cb1b4172a2e']",26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:26.264,Pass,
,,,,,,,,,,,,,,,,,1.69696,,,,,,,,,,,,d25748d9-ad52-408a-ae64-76a1aa546fbc,1793,,"[98.7, 59.2]",3895250,43,,,,-1.1373943,,Left Foot,,,,"[110.5, 33.7]",,High Pass,,28.097864,,Incomplete,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,80,Bayer Leverkusen,904,"['819bd637-9625-4102-a12f-3612c7b17a75', 'c1cdb5ca-c4a0-416c-aff2-a1e551c6e401', 'ee4cad57-3f30-4508-888d-d06328b762e6']",28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:28.786,Pass,True
,,,,,,,,,,,,,,,,,1.098059,,,,,,,,,,,,8d230791-d03c-44f8-a171-f4e69c8fd9f6,1796,,"[116.5, 0.1]",3895250,43,,,,2.72245,,,,,,"[106.4, 4.6]",,Low Pass,,11.057124,,,,Alejandro Grimaldo García,10336.0,,,,,,Throw-in,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,81,Bayer Leverkusen,904,['275d0bec-3d8d-4a69-84ac-84c271404886'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:37.635,Pass,
,,,,,,,,,,,,,,,,,0.440135,,,,,,,,,,,,e2aff677-d659-4a0f-a262-d26ac46debe9,1799,,"[106.5, 4.6]",3895250,43,,,,-2.3561945,,Left Foot,,,,"[104.5, 2.6]",,Ground Pass,,2.828427,,,,Florian Wirtz,40724.0,,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,81,Bayer Leverkusen,904,['70cd47d0-c0c2-4bf9-824c-07468e68e24f'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:39.841,Pass,
,,,,,,,,,,,,,,,,,1.440184,,,,,,,,,,,,3b8bf96c-4cee-4a6e-8f55-7633e06e79e0,1802,,"[104.5, 2.6]",3895250,43,,,,2.8846283,,Left Foot,,,,"[90.8, 6.2]",,Ground Pass,,14.165098,,,,Robert Andrich,9195.0,,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,81,Bayer Leverkusen,904,['3e14a262-dea8-43be-bb92-bc80ba0d0473'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:40.358,Pass,
,,,,,,,,,,,,,,,,,1.199538,,,,,,,,,,,,5be81416-af62-45a0-8509-a358145fd3b3,1805,,"[89.0, 6.4]",3895250,43,,,,1.8657334,5f4c33e9-db4a-470c-9da1-43380324cd19,Right Foot,,,,"[84.2, 22.2]",,Ground Pass,,16.513025,,,,Edmond Fayçal Tapsoba,30606.0,True,,,,,,1,From Throw In,Robert Andrich,9195.0,Left Defensive Midfield,81,Bayer Leverkusen,904,['67fb5b4c-7cf2-4b86-b9ec-b5a59d1aaeab'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:42.238,Pass,
,,,,,,,,,,,,,,,,,3.885345,,,,,,,,,,,,70215787-2cda-46d1-960a-3f3a8545b769,1810,,"[6.0, 43.7]",3895250,44,,,,0.3862058,,Right Foot,,,,"[72.4, 70.7]",,High Pass,,71.679565,,Incomplete,,Silvan Widmer,7796.0,,,,,,Goal Kick,1,From Goal Kick,Robin Zentner,19405.0,Goalkeeper,82,FSV Mainz 05,177,"['286e9aa5-4e90-400d-973f-ccaccd193930', '983fafa6-e89a-443f-8ada-3f17dc96a433']",22,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:22.438,Pass,
,,,,,,,,,,,,,,,,,1.988797,,,,,,,,,,,,983fafa6-e89a-443f-8ada-3f17dc96a433,1813,,"[47.7, 9.4]",3895250,44,,,True,-0.48193824,,,,,,"[60.7, 2.6]",,Low Pass,,14.67106,,Incomplete,,Florian Wirtz,40724.0,,,,,,Recovery,1,From Goal Kick,Robert Andrich,9195.0,Left Defensive Midfield,82,FSV Mainz 05,177,"['124d151f-55f3-47fc-aa21-cc284d3848e2', '6b1b1703-a48d-4126-9bb0-c14899f12b9a', '70215787-2cda-46d1-960a-3f3a8545b769', 'df29b2a0-b97f-4bd5-a339-6c865fe32add']",26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:26.324,Pass,True
,,,,,,,,,,,,,,,,,1.758301,,,,,,,,,,,,d674709d-52bf-4d4c-a72b-66e60ff46b9a,1818,,"[64.5, 80.0]",3895250,44,,,,-0.28831434,,,,,,"[90.8, 72.2]",,High Pass,,27.43228,,Incomplete,,Karim Onisiwo,11278.0,,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,83,FSV Mainz 05,177,"['9039fd24-b9fd-4abf-85a1-20e9ca0c8c2c', '96cde0af-d1ff-4e75-9a57-4a13435d3e03']",48,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:48.946,Pass,
,,,,,,,,,,,,,,,,,1.363777,,,,,,,,,,,,2ea58b06-6cd8-4bb8-be5c-2edf3dd28651,1822,,"[80.5, 80.0]",3895250,45,,,,-1.3436306,,,,,,"[85.1, 60.1]",,High Pass,,20.42474,,,,Jae-Sung Lee,5623.0,,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,84,FSV Mainz 05,177,['faa88f56-04f9-4b55-8b58-1e23a5ddb862'],4,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:04.404,Pass,
,,,,,,,,,,,,,,,,,0.453218,,,,,,,,,,,,5f121037-672c-4035-9bf9-7ab67a4a453a,1825,,"[85.5, 59.8]",3895250,45,,,,2.4407382,,Right Foot,,,,"[82.3, 62.5]",,Ground Pass,,4.1868844,,,,Nadiem Amiri,8403.0,,,,,,,1,From Throw In,Jae-Sung Lee,5623.0,Left Attacking Midfield,84,FSV Mainz 05,177,['e8b86975-61f5-4ee4-a811-affac221877c'],5,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:05.848,Pass,
,,,,,,,,,,,,,,,,,2.016199,,,,,,,,,,,,1dc9dbae-a356-4e76-8578-60b4aec91a5c,1833,,"[39.3, 22.1]",3895250,45,,,,0.778204,,Right Foot,,,,"[53.3, 35.9]",,Ground Pass,,19.658077,,,,Florian Wirtz,40724.0,,,,,,,1,From Throw In,Amine Adli,33401.0,Center Forward,84,FSV Mainz 05,177,['be4f0de7-3627-48f7-97f0-6c9abc516afe'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:09.524,Pass,
,,,,,,,,,,,,,,,,,1.852311,,,,,,,,,,,,39b7cc8e-6c06-41eb-bace-3ac957bc67c6,1837,,"[53.0, 36.1]",3895250,45,,,,0.19739556,,Right Foot,,,,"[61.5, 37.8]",,Ground Pass,,8.668333,,Unknown,,Jeremie Frimpong,32712.0,,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,84,FSV Mainz 05,177,['48d88fa2-cda9-43d7-9306-460aa442d756'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:11.540,Pass,
,,,,,,,,,,,,,,,,,2.908237,,,,,,,,,,,,513de69d-9328-4938-840b-871f24df1f65,1841,,"[48.7, 34.7]",3895250,46,,,,-0.6043853,,Right Foot,,,,"[89.1, 6.8]",,High Pass,,49.097557,,,,Karim Onisiwo,11278.0,,,,,,Free Kick,1,From Free Kick,Robin Zentner,19405.0,Goalkeeper,85,FSV Mainz 05,177,['80c8c46c-a4d5-411c-a891-a1abb4d640fa'],55,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:55.545,Pass,
,,,,,,,,,,,,,,,,,2.831339,,,,,,,,,,,,a6be6138-316e-4725-88be-bf73e1e0b656,1843,,"[88.8, 6.8]",3895250,46,,,,1.542578,,Head,,,,"[89.5, 31.6]",,High Pass,,24.809877,,Incomplete,,Leandro Barreiro Martins,23402.0,,,,,,,1,From Free Kick,Karim Onisiwo,11278.0,Center Forward,85,FSV Mainz 05,177,"['6330de72-797c-4567-a5df-ad6f6adbc00c', '8d951605-240d-4df7-93f1-b0253b38721b']",58,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:58.534,Pass,
,,,,,,,,,,,,,,,,,1.774732,,,,,,,,,,,,6330de72-797c-4567-a5df-ad6f6adbc00c,1846,,"[30.6, 48.5]",3895250,47,,,True,0.8738762,,,,,,"[41.9, 62.0]",,High Pass,,17.605112,,,,Jonas Hofmann,8804.0,,,,,,Recovery,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,86,Bayer Leverkusen,904,"['43311b30-a592-4958-b4db-757bc2af6208', '922eea15-31bb-42c3-9adc-165ef12cf87d', 'a6be6138-316e-4725-88be-bf73e1e0b656']",1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:01.365,Pass,True
,,,,,,,,,,,,,,,,,1.300945,,,,,,,,,,,,79925e3b-8d47-4f73-aa82-1cb6cf1dd86b,1849,,"[42.6, 61.8]",3895250,47,,,,-3.047667,,Head,,,,"[28.8, 60.5]",,Low Pass,,13.861096,,,,Odilon Kossonou,27133.0,,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,86,Bayer Leverkusen,904,"['0bceca76-a520-45ce-8136-254ab11131c5', 'ea14473a-126e-4e68-9e1a-742293c751b6']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:03.140,Pass,True
,,,,,,,,,,,,,,,,,0.549549,,,,,,,,,,,,5d74ab9d-8ac0-4924-95f3-437fc2f62ceb,1851,,"[28.8, 60.5]",3895250,47,,,,-0.15991312,,Right Foot,,,,"[35.0, 59.5]",,Ground Pass,,6.2801275,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,86,Bayer Leverkusen,904,['46cb8dc4-99e4-4de9-a1d2-c877a35861f4'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:04.441,Pass,
,,,,,,,,,,,,,,,,,1.776012,,,,,,,,,,,,2241ba83-15fe-4d86-b9d4-658fea0e12b7,1853,,"[35.0, 59.5]",3895250,47,,,,-2.2668273,,Left Foot,,,,"[22.3, 44.3]",,Ground Pass,,19.807322,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,86,Bayer Leverkusen,904,['fa2e74e8-7117-49a4-a921-00600de9d67f'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:04.990,Pass,
,,,,,,,,,,,,,,,,,3.571015,,,,,,,,,,,,e140bb2c-ea67-4ac9-ade1-773d432422bb,1856,,"[22.3, 44.3]",3895250,47,,,,0.34638235,,Right Foot,,,,"[69.4, 61.3]",,High Pass,,50.074043,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,86,Bayer Leverkusen,904,"['f5ac16e4-5bae-4ab9-9e9a-608c83351207', 'ffba263c-9ecb-4626-928d-e9b5c96cf678']",6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:06.843,Pass,
,,,,,,,,,,,,,,,,,2.092296,,,,,,,,,,,,ffba263c-9ecb-4626-928d-e9b5c96cf678,1858,,"[50.7, 18.8]",3895250,47,,,,-0.19829403,,Head,,,,"[72.1, 14.5]",,High Pass,,21.827734,,,,Jae-Sung Lee,5623.0,,,,,,Recovery,1,Regular Play,Sepp van den Berg,15458.0,Center Back,86,Bayer Leverkusen,904,"['3ad7b11d-ef56-4dcc-8df1-96b36cf1ecf3', 'e140bb2c-ea67-4ac9-ade1-773d432422bb']",10,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:47:10.414,Pass,
,,,,,,,,,,,,,,,,,3.104534,,,,,,,,,,,,754f004e-2c8f-47e9-8e89-8a8719b4ff30,1861,,"[72.3, 14.4]",3895250,47,,,,-2.5415425,,Right Foot,,,,"[51.4, 0.1]",,Ground Pass,,25.323902,,Out,,Philipp Mwene,13315.0,,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Left Attacking Midfield,86,Bayer Leverkusen,904,['1d7c920b-300f-478e-90df-b0a3d0636e72'],13,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:47:13.409,Pass,
,,,,,,,,,,,,,,,,,1.128712,,,,,,,,,,,,cacbd5af-b49a-4179-a6f0-61cb644ae8ec,1863,,"[70.0, 80.0]",3895250,47,,,,-2.0057633,,,,,,"[65.4, 70.1]",,Low Pass,,10.916501,,,,Granit Xhaka,3500.0,,,,,,Throw-in,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,87,Bayer Leverkusen,904,['d8fc7ce5-be21-4da4-97b4-2f7a172f8b6a'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:18.117,Pass,
,,,,,,,,,,,,,,,,,0.840801,,,,,,,,,,,,36aa78bd-a7e8-4ea2-a3b4-78bccbf9e533,1865,,"[65.4, 70.1]",3895250,47,,,,1.815775,,Left Foot,,,,"[63.6, 77.3]",,Low Pass,,7.4215903,,,,Odilon Kossonou,27133.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,87,Bayer Leverkusen,904,['040c2baa-ad68-4827-803a-3430052a7325'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:19.246,Pass,
,,,,,,,,,,,,,,,,,1.195243,,,,,,,,,,,,72c78f4e-9835-49ef-932b-2216f7f01587,1868,,"[63.6, 77.3]",3895250,47,,,,0.07006058,,Right Foot,,,,"[75.0, 78.1]",,Ground Pass,,11.428036,,,,Jeremie Frimpong,32712.0,,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,87,Bayer Leverkusen,904,['2b73880b-cb08-4dcd-a06e-2609a1379dcc'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:21.932,Pass,
,,,,,,,,,,,,,,,,,1.259486,,,,,,,,,,,,a0938e2d-feeb-4252-a2c3-9dba778f2580,1871,,"[75.9, 76.3]",3895250,47,,,,-2.3009005,,Right Foot,,,,"[63.1, 62.0]",,Ground Pass,,19.191925,,,,Jonathan Tah,8221.0,,,,,,,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,87,Bayer Leverkusen,904,['70eb1658-be08-42be-b3cd-52fd9897d5c1'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:26.552,Pass,
,,,,,,,,,,,,,,,,,1.787681,,,,,,,,,,,,de3982e3-8eea-405a-844d-041d8553c24e,1874,,"[71.9, 43.6]",3895250,47,,,,-1.5125662,,Right Foot,,,,"[73.2, 21.3]",,Ground Pass,,22.33786,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,87,Bayer Leverkusen,904,['e1323e18-cbdf-401c-b7a7-145041c3e7be'],31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:31.452,Pass,
