50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a026468-5d87-4881-8932-2e57518a1b78,4175,,"[55.9, 72.9]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Sessa,24947.0,Right Wing,167,FC Heidenheim,201,['ea6c49e9-53d5-458c-88dd-63d85ae03613'],7,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:07.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c4b1fb7-a0f1-4704-b822-9ff694359281,4178,,"[69.2, 50.2]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Pieringer,74089.0,Center Forward,167,FC Heidenheim,201,['c7d78f08-99ee-4bf9-bda3-0c9db06b9fa3'],9,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:09.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e07c3b8-3239-4153-a617-dc9d1dfb9f8b,4181,,"[71.7, 57.0]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Thomalla,15693.0,Left Wing,167,FC Heidenheim,201,['ba134a7e-70e0-4863-9bab-22ea64874380'],11,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:11.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa17838c-3972-46f1-ba25-c64149709544,4185,,"[74.7, 22.2]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrian Beck,31744.0,Center Attacking Midfield,167,FC Heidenheim,201,['dcde2bc5-5ff7-4aeb-b6e7-9453676689ca'],14,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:14.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a9692b0-4218-402b-9e8c-3df470723d61,4188,,"[91.6, 1.4]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Pick,48860.0,Right Defensive Midfield,167,FC Heidenheim,201,['d17a20b1-93fb-4d65-b9ad-5fc3b48bf18d'],17,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:17.750,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e25bb92c-1423-4aaf-81c4-4e1622751ab0,4191,,"[108.1, 26.0]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrian Beck,31744.0,Center Attacking Midfield,167,FC Heidenheim,201,['948d69e8-5996-4999-bed0-fb9a15a183c1'],22,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:22.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408ec492-6d03-4f25-92a6-4bfe01ca6d89,4196,,"[12.9, 45.7]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,168,Bayer Leverkusen,904,['48265749-2371-490e-bf7a-d526869848cb'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:28.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a16bd92-edd4-400e-82f2-e8e1faf4e50f,4199,,"[20.6, 51.1]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Center Attacking Midfield,168,Bayer Leverkusen,904,['e2b05b4d-6b93-4e6e-848d-6e352e8866b9'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:50:28.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ad7556-5d56-405c-92bb-e62cc8357f90,4213,,"[64.9, 37.2]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lennard Maloney,133483.0,Left Defensive Midfield,169,FC Heidenheim,201,['d56986a4-854c-4509-a06c-1b390699c725'],44,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:44.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b307268-9bc3-4817-9242-99660a453c49,4216,,"[77.9, 73.1]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Sessa,24947.0,Right Wing,169,FC Heidenheim,201,['276166e1-1639-4932-9b87-4fbd2d4a4b86'],48,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:48.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e908099-2c1c-4044-a36d-4bda0612fb7b,4220,,"[66.4, 70.5]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar Haktab Traorè,48959.0,Right Back,169,FC Heidenheim,201,['385a0e23-8a39-4347-a2e6-e4d8d4fc4a4a'],50,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:50.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93fd2a5e-efce-4fc4-b58f-858d5a447755,4223,,"[70.2, 56.0]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lennard Maloney,133483.0,Left Defensive Midfield,169,FC Heidenheim,201,['a2c8e871-1d3f-42e4-ba28-21bc7d798b59'],52,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:52.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f43a4ecf-820c-49e3-adfd-152fed9e2174,4226,,"[43.1, 49.1]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Mainka,10303.0,Right Center Back,169,FC Heidenheim,201,['aeb89c76-c8f1-47a4-86be-12abbf5b1cfa'],54,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:54.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c2a7a7-df6d-4e4a-aa66-df86b7203654,4229,,"[55.7, 5.3]",3895086,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tim Siersleben,46430.0,Left Center Back,169,FC Heidenheim,201,['3cf7af31-4121-4f5c-9cb4-8e728999d957'],58,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:58.124,Ball Receipt*,
,,,,,"[36.7, 42.6]",,,,,,,,,,,,1.517593,,,,,,,,,,,,,,55321383-ae1f-407e-8f20-2524fd16d04a,7,,"[36.1, 42.0]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lennard Maloney,133483.0,Right Defensive Midfield,2,FC Heidenheim,201,"['28f3d343-a6db-4854-bae5-f3390857e90c', '40f9b6ab-32ab-47e8-8b92-9b97e90d4c4f']",2,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:00:02.322,Carry,
,,,,,"[83.7, 70.5]",,,,,,,,,,,,4.050532,,,,,,,,,,,,,,2d158032-d266-417c-b308-7988ff8c3ffc,15,,"[50.5, 75.0]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,3,Bayer Leverkusen,904,"['6bae2646-95ef-4ae3-808b-79fa5756e3a0', 'd46689a3-08bd-4188-bc0d-6a6bace1f531', 'da7c4c87-47cc-43e4-abc7-ed5153ccd953']",13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:13.516,Carry,True
,,,,,"[85.8, 56.1]",,,,,,,,,,,,0.315429,,,,,,,,,,,,,,e1464657-428c-47db-b28c-41c44d976b21,20,,"[86.8, 56.7]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Okoh Boniface,32289.0,Center Forward,3,Bayer Leverkusen,904,"['a2d472e0-2844-401d-94b3-333c820b3d2d', 'a3d8c0c0-3e97-47d3-8bee-8eba75a19ae8', 'f3cf7038-cbb0-4e2b-be0e-87d31d2aa135']",18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:18.410,Carry,True
,,,,,"[39.4, 28.2]",,,,,,,,,,,,3.066943,,,,,,,,,,,,,,5e0455ba-95d7-4dc9-92d6-c8b777a5c7b6,24,,"[45.4, 20.1]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Dovedan,9201.0,Center Attacking Midfield,4,FC Heidenheim,201,"['58a678fb-10ef-4114-9bbb-099466db1636', '5d1189db-89e2-4f3a-9fe7-9ca309a9180b']",20,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:00:20.608,Carry,
,,,,,"[20.5, 16.6]",,,,,,,,,,,,1.316447,,,,,,,,,,,,,,a332d835-268e-4498-8bfb-67085f324c46,27,,"[22.6, 24.3]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Siersleben,46430.0,Left Center Back,4,FC Heidenheim,201,"['43d00079-b73c-4617-aa1a-2d5d3d54ba34', 'e1f2d0bd-aeb0-42b2-867d-f5e407986d61']",24,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:00:24.767,Carry,
,,,,,"[37.5, 23.1]",,,,,,,,,,,,0.784756,,,,,,,,,,,,,,49b31666-46f5-4aa7-a2b1-869d05a27d90,30,,"[36.7, 23.7]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lennard Maloney,133483.0,Right Defensive Midfield,4,FC Heidenheim,201,"['1ada5a52-ccdd-47d6-bfae-a3c6cfe6695c', 'c3ae126d-34d6-421c-813d-3e3179428b05']",27,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:00:27.163,Carry,
,,,,,"[37.5, 6.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,8ecf55aa-b2b4-4325-87ae-b9773d146ca4,33,,"[37.5, 6.3]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Föhrenbach,9109.0,Left Back,4,FC Heidenheim,201,"['6b3357d7-8b5b-4068-944b-8abb2b0458ff', 'dcdc9caf-542f-4fed-b166-7702a8293952']",29,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:00:29.027,Carry,
,,,,,"[20.5, 9.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,f7644a7f-0ac8-482f-9ec0-f722e6b7f072,36,,"[22.0, 9.6]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Siersleben,46430.0,Left Center Back,4,FC Heidenheim,201,"['10ccacd2-12e9-4f5f-907e-988c1c25c90e', 'e06cfc4c-9c3c-4733-a711-b3d88fad8f32']",31,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:00:31.845,Carry,
,,,,,"[6.7, 24.9]",,,,,,,,,,,,2.920925,,,,,,,,,,,,,,02c211e4-b3bf-4022-be9f-fc5e3d0f59b6,39,,"[3.4, 27.5]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Müller,9205.0,Goalkeeper,4,FC Heidenheim,201,"['85016910-7a46-41d7-9daa-e67ae1f50e97', 'd5f49005-e164-4a56-b36c-8e788d813b4c']",33,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:00:33.795,Carry,
,,,,,"[56.3, 61.8]",,,,,,,,,,,,0.839845,,,,,,,,,,,,,,bf7dd8ff-3505-484f-b34a-1cfbd05f5203,47,,"[62.8, 63.9]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,5,Bayer Leverkusen,904,"['1294206e-9663-4a6b-9df5-c439b597a356', 'ea294bae-9cde-4a49-ba92-8de0e5558724']",43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:43.472,Carry,
,,,,,"[55.6, 31.6]",,,,,,,,,,,,3.1374,,,,,,,,,,,,,,959b2e5b-016f-4594-9d72-537819b03bd8,50,,"[47.0, 40.0]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,5,Bayer Leverkusen,904,"['58cdc1d1-788b-4e0b-a07b-84d6db9ad04b', 'f5c259e0-c5c7-49b0-9c59-02585ab58986']",45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:45.790,Carry,
,,,,,"[63.4, 4.1]",,,,,,,,,,,,1.161574,,,,,,,,,,,,,,3aac7306-7a20-48a5-899a-01fd2c81174c,53,,"[64.3, 3.1]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,5,Bayer Leverkusen,904,"['2128811a-aed8-4767-93e5-6b8c8d052321', 'cbe82ece-02bd-4fb5-9e40-ca8251b72ec7']",50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:50.113,Carry,
,,,,,"[52.4, 19.4]",,,,,,,,,,,,2.049506,,,,,,,,,,,,,,0824066b-6377-4f4d-b9d6-b892e16165cf,56,,"[52.1, 14.6]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,5,Bayer Leverkusen,904,"['43b4b6c3-f7eb-4660-9535-85090ee4a9c7', 'b9207043-5322-448b-9124-e5f49b7edaf7']",52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:52.345,Carry,
,,,,,"[64.0, 24.1]",,,,,,,,,,,,0.068026,,,,,,,,,,,,,,a38a5179-ed61-4c45-ab30-f6e861acd9a8,62,,"[64.0, 24.7]",3895086,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,5,Bayer Leverkusen,904,"['425f41d2-7da1-4c10-b0f5-cc89c05ea4fe', '597f312d-75ca-4d9d-bba8-27ea4be07ca1', 'e2de8d47-cc41-49eb-a56e-8da9b62c1102']",56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:56.094,Carry,True
,,,,,"[87.1, 5.9]",,,,,,,,,,,,0.184524,,,,,,,,,,,,,,0fef3645-2465-4dbf-8266-c2a35ee8293c,68,,"[89.1, 5.0]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,5,Bayer Leverkusen,904,"['015fcb4f-7419-4731-84a0-81b3fd422ff7', '9ff39e51-5a18-4e88-bd18-76090587a988', 'd89d3340-d2ef-47db-9827-7d447bae5b2d']",0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:00.232,Carry,True
,,,,,"[71.1, 23.6]",,,,,,,,,,,,2.800543,,,,,,,,,,,,,,a83a4d9a-a403-46b1-8409-6ef6d1831b2c,74,,"[66.6, 18.8]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,5,Bayer Leverkusen,904,"['22d98172-0940-4b76-9d89-977103cfaf56', 'b7213b1a-f155-4850-9b2f-536ed9db34f2']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:03.457,Carry,
,,,,,"[65.2, 30.1]",,,,,,,,,,,,1.903606,,,,,,,,,,,,,,ec6e3c89-0592-45ca-92a4-0b1f73639cc9,77,,"[62.2, 40.9]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,5,Bayer Leverkusen,904,"['6d9d2fb5-5c2e-4d06-8fb2-5ebcf5814440', 'e1f59890-1435-4ba2-80d9-8b3be217affe']",7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:07.368,Carry,
,,,,,"[75.0, 9.5]",,,,,,,,,,,,2.157743,,,,,,,,,,,,,,d5433b8f-f6d6-45c3-af43-2cddf339f8a2,80,,"[77.8, 3.5]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,5,Bayer Leverkusen,904,"['3a99f56c-7492-450b-8baa-742b6125553f', 'a916cdcd-7cb8-4756-987e-8fc479ffcdbf']",10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:10.612,Carry,
,,,,,"[90.6, 16.3]",,,,,,,,,,,,0.591485,,,,,,,,,,,,,,3dd8c747-4d06-438f-822f-59be62a38dbd,83,,"[87.1, 16.0]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,5,Bayer Leverkusen,904,"['86fd9161-30db-4f9d-8709-7b22e7cd9f37', 'd7de91c1-aaf7-4be5-8968-e876ee80e100']",13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:13.734,Carry,
,,,,,"[56.7, 55.1]",,,,,,,,,,,,4.364893,,,,,,,,,,,,,,7583768d-7e29-47cd-af3c-cf0b393f6ee5,87,,"[37.2, 59.3]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Nikola Dovedan,9201.0,Center Attacking Midfield,6,FC Heidenheim,201,"['8dfa2725-e96f-4a76-bb98-9ee4575d6a03', '9bae5df9-4f8d-4f3e-861a-e44685e969a9', 'a0905d11-1ec5-4b7a-a98c-963d4cd31d70']",15,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:01:15.300,Carry,True
,,,,,"[73.7, 51.6]",,,,,,,,,,,,0.376261,,,,,,,,,,,,,,896dc77b-f5fe-4a62-bcb2-a2b3ea7c36a5,91,,"[71.4, 50.3]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jan-Niklas Beste,31310.0,Left Wing,6,FC Heidenheim,201,"['03442bfd-3838-49c7-898a-1f0c6950d9f2', '107a8aee-57d5-4f7a-8971-91621e90374f', '4c5443dc-d6fc-427d-9bac-1ffea8874db9']",20,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:01:20.644,Carry,True
,,,,,"[84.0, 55.7]",,,,,,,,,,,,1.200816,,,,,,,,,,,,,,507d41e8-a33f-4d01-b9ff-168feada4ee3,94,,"[73.7, 51.6]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jan-Niklas Beste,31310.0,Left Wing,6,FC Heidenheim,201,"['107a8aee-57d5-4f7a-8971-91621e90374f', '4c5443dc-d6fc-427d-9bac-1ffea8874db9', '7e6e7d87-a93a-4d9b-9518-b45914cddc8e']",21,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:01:21.020,Carry,True
,,,,,"[105.2, 56.8]",,,,,,,,,,,,1.837168,,,,,,,,,,,,,,42a5a0e6-3823-4e64-ba59-9875f5ffb0ad,98,,"[99.1, 58.7]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Tim Kleindienst,11382.0,Center Forward,6,FC Heidenheim,201,"['111b9035-afa8-4884-8908-b5c13ccb8b02', '726edc96-91b9-4771-85d8-b5dd43e7bbe3', '787336fc-bb27-441e-9329-430b61f3c14b']",24,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:01:24.083,Carry,True
,,,,,"[111.4, 55.7]",,,,,,,,,,,,0.787837,,,,,,,,,,,,,,bbe8d73a-45fd-4e6a-a589-d54755e6a1cc,101,,"[108.4, 58.1]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jan-Niklas Beste,31310.0,Left Wing,6,FC Heidenheim,201,"['2747e907-b5f5-49ce-a909-8fda34bd750f', '540d57d3-6135-4d4e-ac1b-cdaf6d884ea2']",26,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:01:26.994,Carry,
,,,,,"[20.6, 11.2]",,,,,,,,,,,,2.869258,,,,,,,,,,,,,,c1b1b2dc-2091-4daa-84c0-0d2383d34a86,106,,"[23.6, 10.1]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,7,Bayer Leverkusen,904,"['2b992ee9-94f0-4cab-8f7a-855c68a6839d', '7754eb17-443e-4c9f-8d7e-72d1d27c6976', 'ace43399-85d9-46d5-9d23-fb51847aead6']",32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:32.708,Carry,True
,,,,,"[20.3, 50.4]",,,,,,,,,,,,4.104018,,,,,,,,,,,,,,ba5596c8-74af-4d91-971f-67e828d714f1,110,,"[12.3, 43.6]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,7,Bayer Leverkusen,904,"['5e3179a0-084a-4e80-9da2-5f35e8ec0452', 'e7a32d60-17f2-4653-b406-d3c00919ba68']",36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:36.765,Carry,
,,,,,"[32.3, 65.7]",,,,,,,,,,,,1.199999,,,,,,,,,,,,,,7c0046e9-5242-4e8f-b221-663acbf246b9,113,,"[32.6, 67.3]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,7,Bayer Leverkusen,904,"['2819dbe2-3954-4dc1-b68f-d793b69fb516', 'd410a0bd-dba4-4ce7-abf5-6e2d33f31d8d']",42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:42.394,Carry,
,,,,,"[27.5, 52.6]",,,,,,,,,,,,1.199998,,,,,,,,,,,,,,5a0472aa-e08b-4d06-ab73-efbd5b50381b,116,,"[25.4, 55.5]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,7,Bayer Leverkusen,904,"['8581b9b0-2405-4d83-99b5-371a0d861078', 'ef25cd4c-3a03-4433-bcce-04171dcc3521']",44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:44.743,Carry,
,,,,,"[38.9, 42.0]",,,,,,,,,,,,1.733551,,,,,,,,,,,,,,e9cab33f-5f40-49a3-b7fc-a69771b80008,119,,"[38.0, 43.9]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,7,Bayer Leverkusen,904,"['0e8d6519-0edf-47c9-8305-2c826a71513f', '9c0d8c9d-b5b7-46ba-9304-d716adc447c2']",46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:46.905,Carry,
,,,,,"[34.7, 31.3]",,,,,,,,,,,,2.9294,,,,,,,,,,,,,,ce9691b1-8c85-4575-8f83-6d6b0dd6ae29,122,,"[45.7, 32.0]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,7,Bayer Leverkusen,904,"['9314664c-5c01-4a5a-b79c-e7881d06fd32', 'c7efcc3e-070e-40d8-a151-a97c646a22dc']",49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:49.549,Carry,
,,,,,"[48.4, 16.9]",,,,,,,,,,,,4.662654,,,,,,,,,,,,,,c58e2f66-49be-477c-bbb6-b18188180609,125,,"[32.6, 19.4]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,7,Bayer Leverkusen,904,"['9eee3473-7f29-4358-899e-97c57243b3fc', 'dbc49305-1448-401e-a486-14dac27ad308']",53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:53.526,Carry,
,,,,,"[89.7, 16.3]",,,,,,,,,,,,3.701898,,,,,,,,,,,,,,9b98774e-3075-42de-b94e-96ed73663d39,129,,"[66.0, 16.0]",3895086,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,7,Bayer Leverkusen,904,"['5d9832a6-a171-4ef4-b701-f6b4d05feee6', '7ae4a7ff-a6c4-4c74-942a-ad61360cea97', 'fc9c2958-2dc2-428b-957b-587677606e28']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:59.628,Carry,True
,,,,,"[97.5, 4.4]",,,,,,,,,,,,1.4639,,,,,,,,,,,,,,3df3c610-7558-40f2-8409-3980c81df760,132,,"[98.7, 2.5]",3895086,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,7,Bayer Leverkusen,904,"['0c3a05f7-8245-4880-8929-7fcf36f2ea64', '0e86a8f0-fac3-4b94-ae98-503bef435107']",4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:04.774,Carry,
,,,,,"[111.9, 23.6]",,,,,,,,,,,,2.712838,,,,,,,,,,,,,,00dfb475-72a7-4673-ba72-cb20316a774f,135,,"[98.1, 18.5]",3895086,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,7,Bayer Leverkusen,904,"['5b520ef2-a8d3-4a67-8426-b36c70e7f981', 'e1be1dd2-b23a-4194-bab1-2f8cf03e4b91', 'e217828c-5b24-44e5-98c4-da628ea86b68']",7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:07.017,Carry,True
,,,,,"[52.1, 49.9]",,,,,,,,,,,,1.291216,,,,,,,,,,,,,,d48fe2aa-5806-4d30-be6f-8f4bf216e21d,154,,"[46.7, 51.6]",3895086,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,10,Bayer Leverkusen,904,"['68363c21-b66c-4d7e-929f-08e887bd47f7', '6989a48a-3d41-4a91-836c-f43c0cf375cd', 'c8996301-8ac1-4228-9119-e8f2770ba2a7']",13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:13.793,Carry,True
,,,,,"[51.6, 25.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,a648a836-f23e-407e-908c-2d74c08c5d8b,165,,"[51.0, 24.9]",3895086,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Norman Theuerkauf,9203.0,Left Defensive Midfield,11,FC Heidenheim,201,"['e53e034d-e4e3-4396-af9c-3789aed49e4c', 'e6548093-2ec3-4b32-ad9e-c13164f9eb7e']",19,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:03:19.208,Carry,
