50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,327efea5-b76f-4fcb-9c62-b871e398afa3,1854,,"[47.5, 12.7]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,75,Union Berlin,190,['ca36ddb1-22c7-4bb7-8de2-dd8058dc1c2c'],8,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:08.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,401b7685-5e50-4638-b295-65fb6e7ba134,1859,,"[63.9, 26.1]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Datro Fofana,89326.0,Center Forward,75,Union Berlin,190,['7afcda28-829a-48b5-a286-5e3248d19eb7'],12,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:12.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e86d3e3d-3865-414c-aee8-89caec7e9bc7,1862,,"[62.2, 46.0]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janik Haberer,8938.0,Right Wing,75,Union Berlin,190,['fc60d191-5d68-48b9-926e-845ff66cb12c'],14,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:14.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a7e8444-30e4-4f26-93d5-b52b1b30bb31,1866,,"[47.9, 34.7]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Center Back,75,Union Berlin,190,['93e59381-13d2-42ee-9c78-9cf579142ebb'],16,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:16.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6f95c385-fa8f-4612-84a2-a0e86827d1f9,1869,,"[53.9, 61.1]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Jaeckel,20606.0,Right Center Back,75,Union Berlin,190,['f7da31d5-955c-424f-9cdd-5a90ae158f90'],19,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:19.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ae0812a0-08ba-4161-a54c-216876c13a31,1872,,"[70.1, 78.5]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Wing Back,75,Union Berlin,190,['48c627ca-76f9-4c6a-88cd-7b21379d5b09'],22,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:22.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b439805-3b1a-4a68-b1a0-21d17615b2f9,1875,,"[51.5, 79.0]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Jaeckel,20606.0,Right Center Back,75,Union Berlin,190,['a091cee2-7a2b-4132-8bdb-0ccbebc66639'],25,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:25.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3a717fad-3c72-449a-973c-e9683b762386,1878,,"[37.6, 60.5]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Knoche,8239.0,Center Back,75,Union Berlin,190,['e102cd1f-4800-42d7-bbd9-f1d8aaf2a21e'],27,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:27.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c89d092-0e4f-4547-9bce-673dd81b53e1,1881,,"[36.8, 27.1]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,75,Union Berlin,190,['db2a07cd-fb70-431d-915e-140766bf874a'],30,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:30.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc5238b3-561a-47b7-80d3-18494832b717,1884,,"[45.0, 8.2]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Wing Back,75,Union Berlin,190,['460f0269-8234-4efa-b077-cbd2f1160293'],33,,,,,,,,,,,,,,,,,,Union Berlin,190,00:40:33.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c841cc-0f75-4c12-915e-025fad0dbbf2,1898,,"[58.9, 67.4]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,76,Bayer Leverkusen,904,"['aff542b9-5166-4cc6-9f2b-3d63cf3d2847', 'da7ac2e2-f3e5-4c86-878d-a3a88f572d4c']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:53.441,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,5eed6170-9142-49a8-8387-d3494a0b574b,1901,,"[36.9, 73.8]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,76,Bayer Leverkusen,904,['f30180be-dcf6-46ee-a763-7cb476b9b30b'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:55.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f7bdcd98-df24-4d6f-91e1-148da8cc4944,1904,,"[44.7, 28.6]",3895139,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,76,Bayer Leverkusen,904,['9850b40c-66b7-40ea-b917-2fc326b0bc6c'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:59.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,46abd0e2-c166-40e1-ad93-4f4085c900e8,1907,,"[48.1, 5.3]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,76,Bayer Leverkusen,904,['f2f309b4-8458-46d4-a606-9b0533d8d852'],1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:01.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5fdabaa-cdd5-4eda-bcc0-4e37bff42587,1910,,"[50.2, 19.7]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,76,Bayer Leverkusen,904,['251d14bc-f17e-494b-95ea-a5769fac93a4'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:05.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa0f3854-d23c-4d0f-b214-25c452763a4a,1913,,"[67.8, 35.9]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,76,Bayer Leverkusen,904,['309807c5-ba65-4618-bcd3-21fa42f80fd0'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:10.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e9cd48c-782b-4712-bf50-1e9af4a5b189,1916,,"[57.9, 46.5]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,76,Bayer Leverkusen,904,['b628adbc-e83f-4730-8df9-9bd6cfd67035'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:11.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e1bbd8-8bae-47f7-a4ab-37fe4c6de12c,1919,,"[65.2, 64.5]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,76,Bayer Leverkusen,904,['72b96c58-da70-4a35-938d-9ca04f738225'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:14.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1d230157-9011-480d-85d2-ea35d34b57b7,1922,,"[80.9, 77.3]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,76,Bayer Leverkusen,904,['5a3c40e1-eb76-4b8e-84bd-5b5a47a52c23'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:16.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a7c5d9b-790c-4e9b-81e7-43b380d2b883,1925,,"[70.1, 74.0]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,76,Bayer Leverkusen,904,['53f84acc-af26-4d40-b9fd-a2f96dcc31a3'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:19.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7041b6f9-5756-4c83-aee2-ed2c1e38e33a,1928,,"[53.6, 56.7]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,76,Bayer Leverkusen,904,['178f181d-639b-4518-8e83-294eda03c9fa'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:21.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2bf91cd3-a456-448d-b63c-72a2b5ece14f,1931,,"[61.5, 52.7]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,76,Bayer Leverkusen,904,['2b96dbf9-d556-4c63-bfd1-58e0a81ddbbb'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:23.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea3466f1-9c95-49e7-bcfb-93d8e1c5a587,1934,,"[55.7, 50.1]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,76,Bayer Leverkusen,904,['53abcd25-c5b3-4596-abfd-47ffcd2774c5'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:24.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef7804a-fa30-49ee-9351-34c2dc40b169,1937,,"[52.9, 24.6]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,76,Bayer Leverkusen,904,['2a8ed4b0-9746-4665-944e-948b0bde5a15'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:27.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a7b27c2-6161-4949-a834-659e794f1b36,1940,,"[75.3, 2.8]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,76,Bayer Leverkusen,904,['d54e98a5-f70d-4e0f-93ab-b9c9fb353937'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:31.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,58f2288c-bcfe-4bb5-b07f-0007732dff55,1943,,"[63.6, 5.8]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,76,Bayer Leverkusen,904,['bd6d0e12-2d20-4538-be74-cb3f74838902'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:33.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,93744c45-7301-4561-90e5-96745eb43ff6,1946,,"[62.7, 18.1]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,76,Bayer Leverkusen,904,['07f8b354-1d1b-4f53-9476-2bb50e069113'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:35.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc97c9a-01c5-4767-9476-ec0d9414b334,1949,,"[57.5, 7.1]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,76,Bayer Leverkusen,904,['6a11d7d7-fe23-4108-add2-dbaf19d90dca'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:36.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9be0d190-cb47-4cc8-840f-41c87467f45d,1953,,"[62.0, 22.3]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,76,Bayer Leverkusen,904,['b154228d-106d-4e5b-a87d-1fc98ce4d90a'],43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:43.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0094a5d-288f-4b8d-b287-7382320aca6b,1956,,"[63.8, 51.9]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,76,Bayer Leverkusen,904,['075d60d8-7d2d-457f-9c5a-5974481589b4'],45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:45.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,abfa7364-243b-49c8-9210-9f242a1543ec,1959,,"[70.7, 52.5]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,76,Bayer Leverkusen,904,['d0afe3ef-1e76-45bd-9774-838c12b02b06'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:51.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,945f2b3b-5ee6-4100-9194-d69af3ef4601,1964,,"[71.2, 70.6]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,76,Bayer Leverkusen,904,"['0fb1801a-d8ce-4fbe-b0aa-943f5e29b530', '1f45f909-0a93-4a54-9ae3-d0919940bdc8']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:53.025,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2542d5-d35d-4c41-9c29-b57e16fe74c7,1967,,"[69.0, 54.6]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,76,Bayer Leverkusen,904,['968e31fd-3ae4-4ddf-be2e-56db1efa954f'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:54.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e1578bd-9224-498f-ab36-3e67cd85c6cf,1970,,"[53.1, 50.7]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,76,Bayer Leverkusen,904,['4f7e5d2f-cb68-4e2f-8e06-b461bd237865'],56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:56.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,51532217-51a7-4592-baf0-550322791ed3,1973,,"[54.7, 19.0]",3895139,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,76,Bayer Leverkusen,904,['6730df67-4535-4c55-9253-4191fd0ef503'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:59.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f9040480-a1d4-473f-b16b-f74e982935b5,1976,,"[75.3, 2.8]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,76,Bayer Leverkusen,904,['7d4345a8-f4b9-4b08-ba4d-c56792ac1e8b'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:02.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,254ff296-f5b9-4903-9be9-1b0b9bee0236,1979,,"[95.6, 3.7]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,76,Bayer Leverkusen,904,['c766113e-d3c8-4c8c-9685-ac26faa2bfd6'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:06.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,994ffdda-11af-4716-82a2-193d04138f3a,1983,,"[92.7, 19.6]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,76,Bayer Leverkusen,904,['c68492d0-174c-40d2-aa05-f999875a84d1'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:10.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c6759f76-291c-45b2-8a4b-06dd0783dcc2,1986,,"[82.4, 12.3]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,76,Bayer Leverkusen,904,['2037f472-30bc-4d6f-b6c4-5e2778985229'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:11.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2468f27-2d1a-4349-af36-1c4de3ae5dcd,1990,,"[85.2, 20.4]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,76,Bayer Leverkusen,904,"['8f407803-57df-49f7-9c78-0d93e7a1e0fe', 'daf9bac8-7b8a-4319-8f6d-87b763db5e5e']",13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:13.391,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6de7dd81-6d88-4af8-a6b7-38552645cf85,1993,,"[77.8, 10.0]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,76,Bayer Leverkusen,904,['4ba88ba6-f390-453e-8474-3c932c9986d4'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:14.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,40a21cf1-7d0c-45aa-a88b-7c1d03b09793,1996,,"[64.4, 19.7]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,76,Bayer Leverkusen,904,['3f97ab46-9a5d-407f-a61f-3cf53b362f38'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:17.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e73aae5-0d5a-4d15-b87e-cdb585238e02,1999,,"[65.7, 46.5]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,76,Bayer Leverkusen,904,['d98c9b84-e484-4df5-9401-f8ba9a6910e4'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:19.657,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,825365f6-4c34-4354-834a-6ef62e93f3e8,2002,,"[80.3, 51.9]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,76,Bayer Leverkusen,904,['b9e51846-09d2-49b7-8db6-c403b945860f'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:22.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fbc925af-68c1-41c7-83c6-baaa09dea1c1,2006,,"[41.8, 31.5]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,77,Union Berlin,190,['bdbfdcc7-6c13-471e-81c3-fa704cd8d6f8'],23,,,,,,,,,,,,,,,,,,Union Berlin,190,00:42:23.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,79309bcc-d57a-4ab7-b9ad-1751cf8f074e,2009,,"[43.1, 24.6]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo Filipe Monteiro Pinto Leite,11175.0,Left Center Back,77,Union Berlin,190,['85cd4b91-9b59-4d5a-b1e8-af67d929f0cd'],24,,,,,,,,,,,,,,,,,,Union Berlin,190,00:42:24.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5483b483-14ed-4f60-84b3-9c2795512957,2012,,"[84.3, 16.6]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sheraldo Becker,8375.0,Left Wing,77,Union Berlin,190,['05e3d550-cd18-4b74-a573-f99381203d2a'],27,,,,,,,,,,,,,,,,,,Union Berlin,190,00:42:27.614,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,5552528a-5431-41cb-b711-0cd7c1fa80a8,2015,,"[114.1, 37.4]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Datro Fofana,89326.0,Center Forward,77,Union Berlin,190,['0d7a9f40-4b89-4609-a3f1-fc617efbe54a'],34,,,,,,,,,,,,,,,,,,Union Berlin,190,00:42:34.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d8d40b96-25ca-40dc-815d-f0db96c7e5c0,2019,,"[106.3, 7.6]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sheraldo Becker,8375.0,Left Wing,77,Union Berlin,190,['9d0b9dfd-a53d-4cc6-ad8c-b78159f22923'],40,,,,,,,,,,,,,,,,,,Union Berlin,190,00:42:40.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb1556cc-8b51-48a1-8ec8-ccf99e274891,2022,,"[114.2, 52.7]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janik Haberer,8938.0,Right Wing,77,Union Berlin,190,['534ca95b-11e9-4901-ad65-c7c363bed12e'],43,,,,,,,,,,,,,,,,,,Union Berlin,190,00:42:43.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3978e543-d659-4632-870f-23b807abb74b,2027,,"[21.8, 48.5]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Right Defensive Midfield,79,Bayer Leverkusen,904,['5bad124e-1075-4885-b324-34866f2b6cbd'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:48.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,51ddd114-04ba-408d-b81b-ca49251a7d40,2030,,"[64.1, 11.3]",3895139,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alejandro Grimaldo García,10336.0,Left Wing Back,79,Bayer Leverkusen,904,['1f90a5ae-c2d4-415c-92f5-4992a2691da8'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:55.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5261ecaf-535e-4a8b-9ac6-ade498a74da2,2033,,"[82.0, 27.6]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florian Wirtz,40724.0,Left Attacking Midfield,79,Bayer Leverkusen,904,['a910a400-d8c8-48c3-b844-d66c6cd189bc'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:00.616,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,61d8965a-fcaa-41c1-b98f-4add7693b817,2036,,"[110.0, 62.5]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jeremie Frimpong,32712.0,Right Wing Back,79,Bayer Leverkusen,904,['49c000a0-a35c-41a8-8047-2b6a4a6c2d7b'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:04.407,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,55d8c260-691d-40be-a9f3-db90505374a3,2038,,"[80.9, 21.0]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Datro Fofana,89326.0,Center Forward,80,Union Berlin,190,['ca9d9ced-a4ec-4009-a354-d2e5b514578e'],47,,,,,,,,,,,,,,,,,,Union Berlin,190,00:43:47.070,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f401d128-c560-4ef9-90d1-cdabb96cdaee,2041,,"[47.0, 56.2]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,80,Union Berlin,190,['d6000aac-0095-48c5-b672-f21e7acca8a2'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:48.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6d76212-a9f8-4475-8885-f891235a7b81,2043,,"[90.9, 0.6]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sheraldo Becker,8375.0,Left Wing,80,Union Berlin,190,['62867c38-3a9d-41a9-8b94-b7d925247a2d'],52,,,,,,,,,,,,,,,,,,Union Berlin,190,00:43:52.233,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7132e0d5-28da-42ec-99f6-de71fcf7296f,2047,,"[100.8, 11.8]",3895139,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Janik Haberer,8938.0,Right Wing,80,Union Berlin,190,['6576ab27-d9e9-4f87-9ffc-f0fe63b4a359'],54,,,,,,,,,,,,,,,,,,Union Berlin,190,00:43:54.259,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,99d32402-e24a-4846-ada5-9f33baa5351f,2051,,"[54.9, 54.6]",3895139,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Victor Okoh Boniface,32289.0,Center Forward,80,Union Berlin,190,['cbef8483-fd45-483f-9173-e9837cf068b2'],1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:01.493,Ball Receipt*,
