50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29524e88-ae6c-41df-b1ae-41323fa306b0,3826,,"[77.1, 78.5]",3895202,88,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christoph Baumgartner,24977.0,Right Attacking Midfield,142,RB Leipzig,182,['5d225b7f-d9b3-4257-9fba-4af05f4bed53'],51,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:43:51.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d4f91d4-1aea-4bea-a2ae-8ba31aae9e44,3832,,"[66.4, 54.3]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lukas Klostermann,8507.0,Right Center Back,143,RB Leipzig,182,['e21427cd-abd1-41b6-8db0-e10091cd635d'],4,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:04.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83d4f074-ae5a-4cff-9a97-c009da5979ce,3834,,"[73.5, 20.8]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Raum,12034.0,Left Back,143,RB Leipzig,182,['efd24edd-de4f-4b76-99e4-81d7280d1776'],7,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:07.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cefcc6d6-a4e5-4273-9a21-603be83d9fed,3837,,"[80.8, 6.3]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eljif Elmas,16535.0,Left Attacking Midfield,143,RB Leipzig,182,['0a8a96dd-36e7-45d6-b992-bbf216f07883'],10,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:10.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f55a0fa3-be3c-4008-89b2-f66fb4a9e27a,3840,,"[73.3, 13.0]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xaver Schlager,8769.0,Left Defensive Midfield,143,RB Leipzig,182,['85f30ab9-0a25-4ee8-8fba-3cf841b4315d'],14,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:14.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec953cb-bb66-4a05-9787-7a5ca8181e26,3843,,"[64.6, 22.4]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Junior Castello Lukeba,40185.0,Left Center Back,143,RB Leipzig,182,['af5ee9d7-c644-41c1-923c-dcd23cefb5e6'],16,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:16.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbb01b26-abbf-4a43-b773-b9ffed8f966c,3846,,"[69.5, 13.7]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xaver Schlager,8769.0,Left Defensive Midfield,143,RB Leipzig,182,['fd2f642f-8ad8-45d6-b7de-a659ec0974f4'],18,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:18.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8951aeb-3639-47ea-92c6-61e4510e194d,3849,,"[54.9, 20.8]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Junior Castello Lukeba,40185.0,Left Center Back,143,RB Leipzig,182,['d58b2c8d-6e0e-47aa-a641-4e3a3bb108e7'],22,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:22.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9994c934-b1e7-4002-b85c-854f15f213bb,3852,,"[38.8, 39.7]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Janis Blaswich,15155.0,Goalkeeper,143,RB Leipzig,182,['908deb19-f26c-4fa6-94ff-1309faedcd5d'],27,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:27.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94cc1c1d-7bab-4bac-b3ea-7a53ab733fd0,3855,,"[45.1, 64.0]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lukas Klostermann,8507.0,Right Center Back,143,RB Leipzig,182,['a88a194d-e410-4c9e-9b7e-36509a7015bb'],30,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:30.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028a4b31-9ea5-4b52-8f66-82267ec7648f,3858,,"[53.4, 74.4]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christoph Baumgartner,24977.0,Right Attacking Midfield,143,RB Leipzig,182,['e0f26070-bb80-47a1-90cd-f63df3446c02'],32,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:32.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9473ec47-4ac1-4541-956a-9a8e96fe19e8,3863,,"[37.1, 75.4]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lukas Klostermann,8507.0,Right Center Back,143,RB Leipzig,182,['3bda3b55-ce01-4eec-9391-bc6f01fca1b3'],35,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:35.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94effe86-59dc-4495-84b6-2e62f32f8256,3866,,"[26.9, 48.9]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Janis Blaswich,15155.0,Goalkeeper,143,RB Leipzig,182,['572c3244-b99d-4b23-9893-ca15467657ef'],40,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:40.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0370fde1-889e-44a3-bd4f-4eeaebcfde20,3870,,"[21.5, 22.1]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Junior Castello Lukeba,40185.0,Left Center Back,143,RB Leipzig,182,['90736bc0-f2f6-4745-9750-8b724bbe311b'],43,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:43.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcabe464-f722-43c7-b161-c4a54430c2b8,3873,,"[31.0, 7.3]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Raum,12034.0,Left Back,143,RB Leipzig,182,['1a57b9a0-641f-4d3e-8db9-3a5338e2f356'],45,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:45.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2114365-80ae-4247-b777-02eaba0ec305,3876,,"[47.7, 25.2]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yussuf Yurary Poulsen,5536.0,Left Center Forward,143,RB Leipzig,182,['2d1eaa53-cdbd-406d-b00d-f1d2dda18607'],48,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:44:48.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0675153-f1f0-4622-8aad-fd07283d2853,3887,,"[62.7, 65.0]",3895202,89,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,144,Bayer Leverkusen,904,['d7e15d74-ab93-4aa0-9586-65a49910ffe5'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:58.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5ae0b1e-bb8a-4737-91af-04cb1ed2671e,3890,,"[70.4, 56.3]",3895202,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,144,Bayer Leverkusen,904,['d90a49b9-0fcc-4a44-b5df-013e1e569b6a'],1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:01.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30515e51-31b2-4190-b1cd-8c40b55443f0,3894,,"[94.6, 68.8]",3895202,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,144,Bayer Leverkusen,904,['248bdffa-4fd4-4bed-9049-1f0529eba175'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:05.557,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d2405a8-af62-4929-88ef-4f1d02e49ce1,3896,,"[103.8, 50.1]",3895202,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,144,Bayer Leverkusen,904,['62bb8176-30fa-4132-a43d-7ae71346cca5'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:05.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e48111f3-4412-461d-b6d6-8f12ae269d49,3900,,"[115.6, 37.6]",3895202,90,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Piero Martín Hincapié Reyna,38004.0,Left Center Back,145,Bayer Leverkusen,904,"['58c19c72-b159-4ecf-89a0-ea16305c7111', '654bffeb-bd6c-4d90-822b-45b8f964e0c9']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:40.453,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d624c8f-098c-4e60-ba61-db57fb06fb93,3905,,"[36.1, 53.8]",3895202,91,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lukas Klostermann,8507.0,Right Center Back,146,RB Leipzig,182,['0c6561c2-0816-4ec0-a6c5-cdc456670443'],46,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:46.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e01fe53e-828e-4b47-80a9-9c36448716e6,3907,,"[71.6, 16.7]",3895202,91,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eljif Elmas,16535.0,Left Attacking Midfield,146,RB Leipzig,182,['aa99f8e3-7b0d-4fba-93d3-2da766942a8f'],49,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:49.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41bbbef1-aa0a-4522-a14e-2cf199eecc0b,3911,,"[62.9, 11.5]",3895202,91,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Raum,12034.0,Left Back,146,RB Leipzig,182,['74f86ea7-d7cc-4e84-9354-fe96743daa1a'],52,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:52.059,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,91bfce30-1196-4683-8d1a-f748a3022e0e,3914,,"[90.1, 21.9]",3895202,91,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yussuf Yurary Poulsen,5536.0,Left Center Forward,146,RB Leipzig,182,['c34c5952-04b4-440c-8694-b05320d306ea'],54,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:54.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a36519c1-ca7c-4288-b0a0-820d5be50da4,3918,,"[82.3, 11.3]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xaver Schlager,8769.0,Left Defensive Midfield,147,RB Leipzig,182,['6b3e94db-4cf3-412d-89b6-aa6357e82c46'],2,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:02.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4cc8aef-22e7-405d-b011-374629108c8c,3921,,"[80.9, 3.7]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Raum,12034.0,Left Back,147,RB Leipzig,182,['a57aa790-b10c-4b13-87e5-4ef6fdf8f89e'],3,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:03.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6d93b1-865f-4c3a-87e2-1c73125d78db,3924,,"[64.6, 16.5]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junior Castello Lukeba,40185.0,Left Center Back,147,RB Leipzig,182,['79e3951f-7a79-4f5e-92f3-db1b0eff3700'],6,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:06.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab5052d7-52c3-4815-b345-2ead30538653,3927,,"[56.0, 47.3]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukas Klostermann,8507.0,Right Center Back,147,RB Leipzig,182,['1c7a8b68-bfcc-46ed-ace4-ec1f26623164'],10,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:10.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef51db4c-d3c6-4e63-a02b-0cef4099c1cd,3930,,"[104.8, 27.6]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yussuf Yurary Poulsen,5536.0,Left Center Forward,147,RB Leipzig,182,['0626ae0d-92b2-452b-a982-2cb447dac80d'],14,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:14.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33981c04-47ee-462c-9214-3abb061326a5,3933,,"[102.1, 37.3]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christoph Baumgartner,24977.0,Right Attacking Midfield,147,RB Leipzig,182,['0952a964-735a-4adb-b50a-584a3d41023a'],15,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:15.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f1f1c63-80f8-44b1-b32b-40b526e47989,3943,,"[104.5, 16.7]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eljif Elmas,16535.0,Left Attacking Midfield,147,RB Leipzig,182,['7c2f91b8-920f-4b6f-87ce-f64029c967d1'],22,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:22.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a618bdf2-bdb5-4841-ae64-b874bc544f85,3946,,"[92.0, 13.7]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Raum,12034.0,Left Back,147,RB Leipzig,182,['9fde2026-8dfb-43e7-9ca0-bf80eb7a7c86'],24,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:24.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf95126-22f2-417f-afaa-2c188b5a4f44,3949,,"[100.7, 10.1]",3895202,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eljif Elmas,16535.0,Left Attacking Midfield,147,RB Leipzig,182,['ad3e5fb3-d73a-4284-ad77-03480283f260'],26,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:26.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73f18b4f-6452-47e2-ab7b-7aa5106444a1,3960,,"[113.4, 40.4]",3895202,93,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Henrichs,8211.0,Right Back,148,RB Leipzig,182,['e6c572e3-7c06-4d6f-85be-7e058619bac6'],1,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:01.643,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb94540-1177-4807-8708-75e10d823f5e,3965,,"[56.8, 54.1]",3895202,93,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adam Hložek,28239.0,Center Forward,149,Bayer Leverkusen,904,['6bafc117-fcca-4292-bc3f-b48bb8f9ed8b'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:36.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01eac02c-f8b9-4e23-b9f1-811097bf6621,3967,,"[39.4, 31.8]",3895202,93,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Klostermann,8507.0,Right Center Back,150,RB Leipzig,182,['0b31ea34-0494-4417-bc26-fb822878bd2c'],38,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:38.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90fcc509-f9e4-4aa3-9f5d-2f95a30e87b8,3970,,"[17.9, 43.5]",3895202,93,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Janis Blaswich,15155.0,Goalkeeper,150,RB Leipzig,182,['5a7ed2b9-371e-4709-a402-94e2075270d5'],40,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:40.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a073c12c-3e5c-4ff7-9beb-941dc60e2785,3973,,"[64.0, 24.0]",3895202,93,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Left Defensive Midfield,150,RB Leipzig,182,['5ab8f113-5094-4841-8707-a128eec0e0da'],44,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:44.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8da896-3b8c-40e6-b290-15ae63a37113,3980,,"[82.8, 28.1]",3895202,93,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eljif Elmas,16535.0,Left Attacking Midfield,150,RB Leipzig,182,['d63897a9-fce6-40d0-a500-702b40d4ae5b'],54,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:54.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7a6020-62fe-49cc-b408-e100331e6e5c,3982,,"[71.6, 18.8]",3895202,93,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Raum,12034.0,Left Back,150,RB Leipzig,182,['84a811f9-6053-4a97-9e30-5e49260f84bb'],56,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:56.228,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6cfbf1d-fcf4-4893-8d9c-3b4df2a3aacb,3989,,"[73.7, 12.2]",3895202,93,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eljif Elmas,16535.0,Left Attacking Midfield,150,RB Leipzig,182,['c7c13e2e-f8b6-485a-8c02-ada7c75310b1'],58,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:58.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12389068-81a1-4431-9c20-892f3c5b6eee,3992,,"[38.5, 50.0]",3895202,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Janis Blaswich,15155.0,Goalkeeper,150,RB Leipzig,182,['385a6749-8637-497d-8238-b6e0fecdc9dd'],2,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:49:02.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92bb231c-dd85-4b6b-8bab-6362a01b73c2,3996,,"[86.0, 34.5]",3895202,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junior Castello Lukeba,40185.0,Left Center Back,150,RB Leipzig,182,['a0eb1f5b-4bfd-40c1-8a70-21f459e47cf4'],7,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:49:07.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d627a1b2-c2d7-42cc-a631-1221b7204996,4004,,"[65.8, 76.2]",3895202,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,150,RB Leipzig,182,['de9322f8-d8ee-4aa1-9eea-7cca090686e8'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:20.314,Ball Receipt*,
,,,,,"[56.0, 43.0]",,,,,,,,,,,0.12,,,,,,,,,,,,,c2231776-f3ce-43d6-b431-0af2dc65c313,7,,"[56.8, 43.0]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Olmo Carvajal,16532.0,Left Attacking Midfield,2,RB Leipzig,182,"['04aea3ae-64dc-4ec8-aca8-96f72f4ffa44', '0567a83e-fc3f-4b03-90d4-d73e0dea5100']",1,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:01.016,Carry,
,,,,,"[58.9, 40.5]",,,,,,,,,,,0.16,,,,,,,,,,,,,e8417cec-49aa-4d9f-89ee-b6fca968081d,10,,"[59.6, 40.5]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavi Simons,39167.0,Right Attacking Midfield,2,RB Leipzig,182,"['c10715ad-d07f-4a7e-afa1-591d47148016', 'e4ac7060-8a70-4d14-b68f-3107f24e68ef']",1,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:01.718,Carry,
,,,,,"[46.6, 43.5]",,,,,,,,,,,1.074472,,,,,,,,,,,,,5135106e-05a0-4a7e-9abc-ac8c354a0566,13,,"[47.0, 43.1]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolas Seiwald,39460.0,Right Defensive Midfield,2,RB Leipzig,182,"['ec79c316-adfc-47d4-bdba-e20f35cdbaea', 'f3230d38-2a0e-4451-8c7e-829acd737dea']",2,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:02.741,Carry,
,,,,,"[39.7, 47.7]",,,,,,,,,,,0.199996,,,,,,,,,,,,,f03d5be5-c5db-4996-ac55-bf0a993f3ba8,16,,"[39.5, 49.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lukas Klostermann,8507.0,Right Center Back,2,RB Leipzig,182,"['6da25def-db9d-47c6-80b9-9ef7b33f7c6b', 'f8a267c7-6b12-4d55-a6fa-af78682551df']",4,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:04.482,Carry,
,,,,,"[39.3, 19.8]",,,,,,,,,,,0.922384,,,,,,,,,,,,,0c1fdbf7-341c-4cba-99e4-06e161938833,19,,"[38.8, 20.8]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Junior Castello Lukeba,40185.0,Left Center Back,2,RB Leipzig,182,"['085347ef-64cd-4b7a-8f00-c3572f679456', 'fa83d8d2-6738-427a-aa63-3affd22ca3a0']",6,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:06.508,Carry,
,,,,,"[43.0, 4.2]",,,,,,,,,,,1.159832,,,,,,,,,,,,,0d93a3d5-fa78-4189-a5ee-5e63bcdd0ce5,22,,"[43.8, 1.4]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Raum,12034.0,Left Back,2,RB Leipzig,182,"['2c4b7308-6b6d-41b7-bc1e-86cb098fd234', '6069f2b6-cffc-4728-9baf-8477fe0c035a']",8,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:08.486,Carry,
,,,,,"[18.7, 9.4]",,,,,,,,,,,1.255373,,,,,,,,,,,,,241ca5f7-58a0-4e0a-9cfd-8a71bdc26a44,27,,"[20.5, 4.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Junior Castello Lukeba,40185.0,Left Center Back,2,RB Leipzig,182,"['a1da3d3c-fa56-436d-aa0f-bb1143ef75b8', 'ed48e2cf-c16d-48ef-b557-65fcf2568518']",12,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:12.628,Carry,
,,,,,"[13.2, 37.4]",,,,,,,,,,,4.103979,,,,,,,,,,,,,a5894eb4-ee13-44c2-9667-993b86749891,30,,"[9.4, 36.2]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Janis Blaswich,15155.0,Goalkeeper,2,RB Leipzig,182,"['39e60363-8549-46ed-8373-6f6d6658f558', '62c6e391-3479-43c5-bd33-adac480b04bf', '775ee6b7-86d6-4d9a-9fe0-ce8af38c2389']",15,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:15.449,Carry,True
,,,,,"[16.6, 65.8]",,,,,,,,,,,1.299903,,,,,,,,,,,,,a783ea2f-14c6-48be-8a96-3d8ecf055407,34,,"[15.3, 60.6]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lukas Klostermann,8507.0,Right Center Back,2,RB Leipzig,182,"['4a243600-2f92-41b8-a0f0-60a22beb2439', '93204eb0-861f-49b0-83ff-d6458d0c0e22']",21,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:21.273,Carry,
,,,,,"[90.1, 23.8]",,,,,,,,,,,1.33691,,,,,,,,,,,,,a3a2df89-a87f-499d-836b-e084e61713b9,38,,"[92.4, 19.6]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Florian Wirtz,40724.0,Left Attacking Midfield,2,RB Leipzig,182,"['06c11639-ace4-4a30-8ab0-5fed675fd3bb', '3f8d14ac-59bf-4cbe-b120-102158d1ef35', 'b24383ce-237b-4127-80a5-7f0366017998']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.045,Carry,True
,,,,,"[34.5, 55.3]",,,,,,,,,,,1.225296,,,,,,,,,,,,,59787b04-daf3-4ffc-ac16-2e2b22783823,42,,"[30.0, 56.3]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolas Seiwald,39460.0,Right Defensive Midfield,2,RB Leipzig,182,"['60e5ae96-cae2-4656-8208-25db4eec455e', 'a7654803-f14a-406f-a96f-4111d694e159']",26,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:26.381,Carry,
,,,,,"[41.9, 51.1]",,,,,,,,,,,0.204968,,,,,,,,,,,,,94f1649f-9eb1-4642-a725-325df98e054c,45,,"[41.9, 51.1]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benjamin Šeško,38759.0,Right Center Forward,2,RB Leipzig,182,"['d0a567cf-e1ec-4ea4-8a78-361c1b0f7d8b', 'dbd2df25-2e76-4f23-a186-50fd0a240d5d']",28,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:28.176,Carry,
,,,,,"[35.5, 36.2]",,,,,,,,,,,1.223551,,,,,,,,,,,,,eb7e28a6-3276-420d-bdb5-01430ad046d1,48,,"[35.7, 45.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ikoma Loïs Openda,16275.0,Left Center Forward,2,RB Leipzig,182,"['0ef90f89-0600-4150-9edf-2d23f5a0a410', 'dd8a5bbf-2cc6-4067-bb72-3edc0807f2e3']",28,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:28.933,Carry,
