50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.911664,,,,,,,,,,,,,7cb0794d-2f51-4c89-b0b2-630aa441d3c9,2328,,"[43.2, 53.2]",3895182,56,,,,,-1.1678847,,Right Foot,,,"[48.4, 41.0]",,Ground Pass,,13.261975,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,114,Bayer Leverkusen,904,['70f6aed7-2a05-45e7-bd22-13799c7fcc13'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:43.098,Pass,
,,,,,,,,,,,,,,,1.489566,,,,,,,,,,,,,3e6315a1-fba3-4765-8e45-4d985b96f1ad,2331,,"[47.7, 43.2]",3895182,56,,,,,1.8498682,,Left Foot,,,"[42.8, 60.3]",,Ground Pass,,17.788198,,,,Jonathan Tah,8221.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,['f39c1af2-e600-4e21-b35d-2abd9d22067d'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:46.541,Pass,
,,,,,,,,,,,,,,,1.264909,,,,,,,,,,,,,5ae797ea-4996-46d2-a236-332a76fd64e1,2334,,"[53.5, 67.8]",3895182,56,,,,,0.5925584,,Right Foot,,,"[63.6, 74.6]",,Ground Pass,,12.175796,,,,Josip Stanišić,49337.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,114,Bayer Leverkusen,904,['4797d6dc-2ba2-4a99-a746-7e5a8145b574'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:50.482,Pass,
,,,,,,,,,,,,,,,1.17675,,,,,,,,,,,,,1ef8ee61-d126-4937-ac08-05f0344ae7b9,2337,,"[69.1, 74.8]",3895182,56,,,,,-1.9841267,,Right Foot,,,"[61.6, 57.7]",,Ground Pass,,18.67244,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,114,Bayer Leverkusen,904,['15dd22b4-250e-4dcc-af3f-f784979d06b1'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:53.208,Pass,
,,,,,,,,,,,,,,,1.954556,,,,,,,,,,,,,f5785c9c-f7f1-4bfd-b84c-572185be9b00,2340,,"[65.5, 43.6]",3895182,56,,,,,-1.152572,,Left Foot,,,"[77.5, 16.6]",,Ground Pass,,29.546574,,,,Alejandro Grimaldo García,10336.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,['112b10a8-24ca-4549-9f86-62fe130942bd'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:57.236,Pass,
,,,,,,,,,,,,,,,1.146199,,,,,,,,,,,,,94ad165c-f330-4da4-ba63-95a32e965136,2343,,"[80.9, 17.9]",3895182,57,,,,,2.206382,,Left Foot,,,"[71.9, 30.1]",,Ground Pass,,15.160475,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,114,Bayer Leverkusen,904,['99561660-36ee-4472-aae8-04bf1c9475a9'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:00.419,Pass,
,,,,,,,,,,,,,,,1.11986,,,,,,,,,,,,,3cc3f453-fe57-4a73-abc2-54ea9a72e809,2346,,"[71.9, 30.3]",3895182,57,,,,,1.452091,,Left Foot,,,"[73.2, 41.2]",,Ground Pass,,10.977249,,,,Robert Andrich,9195.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,['73c38a2f-4f67-44be-8b26-073896d29cc5'],2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:02.183,Pass,
,,,,,,,,,,,,,,,0.639158,,,,,,,,,,,,,9cd9a425-dc08-4fb4-842c-43b796a89eaf,2349,,"[75.8, 41.2]",3895182,57,,,,,-0.32175055,,Right Foot,,,"[85.4, 38.0]",,Ground Pass,,10.119288,,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,114,Bayer Leverkusen,904,['53f59d9e-d077-47ec-adc9-e00c54199463'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:04.290,Pass,
,,,,,,,,,,,,,,,1.019244,,,,,,,,,,,,,1e96ce34-eb44-41e8-a257-04e21b160893,2351,,"[85.4, 38.0]",3895182,57,,,,,2.9068701,,Right Foot,,,"[76.2, 40.2]",,Ground Pass,,9.459387,,,,Robert Andrich,9195.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,114,Bayer Leverkusen,904,['0ba22963-3a75-40ee-b9f0-d183ef87f7b9'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:04.929,Pass,
,,,,,,,,,,,,,,,1.428146,,,,,,,,,,,,,843255d9-1db6-4244-9e0a-bd4b09a4e775,2355,,"[75.3, 38.5]",3895182,57,,,,,-0.22964244,,Right Foot,,,"[98.4, 33.1]",,High Pass,,23.722775,,Incomplete,,Alejandro Grimaldo García,10336.0,,,Through Ball,True,,2,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,114,Bayer Leverkusen,904,"['0542815b-9c5b-4a10-84ba-3d23c12b581a', '24596604-623f-40ed-835f-2235311f34a2', '765208be-fbf3-4b47-acb1-809e27745d4d']",5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:05.967,Pass,True
,,,,,,,,,,,,,,,1.355737,,,,,,,,,,,,,1e40f17c-afdf-4125-9e05-43736c57df5f,2358,,"[93.3, 42.9]",3895182,57,,,,,-1.19029,,Right Foot,,,"[96.7, 34.4]",,Low Pass,,9.15478,,Incomplete,,Florian Wirtz,40724.0,,,,,Recovery,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,114,Bayer Leverkusen,904,"['69248578-b83f-4a0b-88f7-660981107bb3', 'b7e49029-ce48-4e94-88aa-7dd2fec9cbe9']",8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:08.773,Pass,
,,,,,,,,,,,,,,,3.351661,,,,,,,,,,,,,bd3f11d4-a33c-4511-ab9e-2c2c509c9c8d,2364,,"[68.9, 42.7]",3895182,57,,,,,-3.0794609,,Right Foot,,,"[25.5, 40.0]",,Ground Pass,,43.483906,,,,Lukáš Hrádecký,8667.0,,,,,Recovery,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,114,Bayer Leverkusen,904,['1163bf06-7449-4afd-9f0e-002aaa664837'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:14.109,Pass,
,,,,,,,,,,,,,,,1.863682,,,,,,,,,,,,,1f701e93-56b4-485e-b838-66b8ef1b4b97,2367,,"[27.0, 41.5]",3895182,57,,,,,0.77874637,,Right Foot,,,"[49.7, 63.9]",,Ground Pass,,31.891222,,,,Josip Stanišić,49337.0,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,114,Bayer Leverkusen,904,['ba3d27ba-e07d-4654-884e-93d8b9985d52'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:18.629,Pass,
,,,,,,,,,,,,,,,1.856022,,,,,,,,,,,,,09639ec3-6702-4f85-b9ce-40de2c860a02,2370,,"[55.2, 69.7]",3895182,57,,,,,0.60916346,,Left Foot,,,"[63.8, 75.7]",,Ground Pass,,10.486181,,,,Jonas Hofmann,8804.0,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,114,Bayer Leverkusen,904,['51f7ada8-c41d-498f-afa4-3ea0c677912c'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:22.558,Pass,
,,,,,,,,,,,,,,,1.232704,,,,,,,,,,,,,5396c627-6e86-4ebf-8c5f-9d02bf91bfee,2372,,"[65.9, 76.3]",3895182,57,,,,,-2.4655826,,Right Foot,,,"[56.3, 68.6]",,Ground Pass,,12.306502,,,,Robert Andrich,9195.0,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,114,Bayer Leverkusen,904,['f8065fcf-7e88-44db-9951-a59d4ce290c7'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:24.414,Pass,
,,,,,,,,,,,,,,,2.308885,,,,,,,,,,,,,48dd4a02-d688-4ed6-bc79-96b9fc89ea45,2375,,"[60.1, 64.6]",3895182,57,,,,,-0.54774004,,Right Foot,,,"[100.1, 40.2]",,High Pass,,46.854668,,Incomplete,,Florian Wirtz,40724.0,,,Through Ball,True,,2,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,114,Bayer Leverkusen,904,"['7538cdbb-9f13-4e63-8871-c4d32c7d324a', 'a80e3708-a39a-446a-8253-5f65f6e3e2ce']",27,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:27.147,Pass,
,,,,,,,,,,,,,,,1.108016,,,,,,,,,,,,,7538cdbb-9f13-4e63-8871-c4d32c7d324a,2377,,"[20.0, 39.9]",3895182,57,,,,,-1.1011964,,Head,,,"[26.8, 26.5]",,High Pass,,15.026643,,,,Keven Schlotterbeck,23351.0,,,,,Interception,2,Regular Play,Erhan Mašović,29760.0,Right Center Back,114,Bayer Leverkusen,904,"['2962493d-00bf-480e-bc19-c82a64c7085b', '48dd4a02-d688-4ed6-bc79-96b9fc89ea45']",29,,,,,,,,,,,,,,,,,Bochum,868,00:12:29.456,Pass,
,,,,,,,,,,,,,,,1.158771,,,,,,,,,,,,,65b05830-28bb-4f0e-82d5-99628beeba51,2381,,"[22.9, 25.8]",3895182,57,,,,,-0.2044212,,Left Foot,,,"[47.5, 20.7]",,High Pass,,25.123096,,Incomplete,,Gonçalo Mendes Paciencia,23498.0,,,,,,2,Regular Play,Keven Schlotterbeck,23351.0,Center Back,114,Bayer Leverkusen,904,"['0b7301c2-7961-453d-b997-43c2c75a5703', '1449a13e-2daf-4fb5-ad41-817bb746c939', 'dc47d140-b7c5-4ed3-b31c-54bdf06a3182']",31,,,,,,,,,,,,,,,,,Bochum,868,00:12:31.921,Pass,True
,,,,,,,,,,,,,,,0.706349,,,,,,,,,,,,,e88e7070-4ccc-4b49-8983-1e0c82a3670b,2385,,"[72.1, 64.6]",3895182,57,,,,,-1.059739,,Right Foot,,,"[78.1, 53.9]",,Ground Pass,,12.267437,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,114,Bayer Leverkusen,904,['c382d348-72da-47a5-8228-0540771a7473'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:34.263,Pass,
,,,,,,,,,,,,,,,0.960251,,,,,,,,,,,,,68ecaf67-5284-431f-94b5-d2d5a2b5c815,2389,,"[71.7, 56.6]",3895182,57,,,,,2.2158196,,Left Foot,,,"[63.8, 67.1]",,Ground Pass,,13.140016,,,,Josip Stanišić,49337.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,['7946e15c-76ba-47c2-8502-ec0f11f26892'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:36.392,Pass,
,,,,,,,,,,,,,,,0.982266,,,,,,,,,,,,,6515e5f5-30d4-41e1-9ac7-d914721243ee,2391,,"[63.8, 67.1]",3895182,57,,,,,-2.1293957,,Left Foot,,,"[57.8, 57.5]",,Ground Pass,,11.320777,,,,Jonathan Tah,8221.0,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,114,Bayer Leverkusen,904,['8e41cee3-7116-4ef8-a78a-93b598134754'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:37.352,Pass,
,,,,,,,,,,,,,,,1.953731,,,,,,,,,,,,,8eeb385c-3a37-4181-968a-c9da43d70072,2394,,"[56.3, 48.3]",3895182,57,,,,,-1.851634,,Right Foot,,,"[50.3, 27.5]",,Ground Pass,,21.648094,,,,Piero Martín Hincapié Reyna,38004.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,114,Bayer Leverkusen,904,['2b7ead72-a1d9-45f3-b542-8e21b00e3490'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:39.703,Pass,
,,,,,,,,,,,,,,,1.123257,,,,,,,,,,,,,9091ef8c-1599-42f2-b4f4-3c0d3884df47,2397,,"[49.2, 19.2]",3895182,57,,,,,0.9928944,,Left Foot,,,"[55.2, 28.4]",,Ground Pass,,10.983624,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,114,Bayer Leverkusen,904,['f3a5eb1f-6c2b-494b-bafe-de85113db70b'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:42.440,Pass,
,,,,,,,,,,,,,,,0.697791,,,,,,,,,,,,,30a189bf-8324-4210-8e1e-d71ba5bf1d43,2400,,"[51.6, 30.5]",3895182,57,,,,,-1.1026645,,Left Foot,,,"[56.1, 21.6]",,Ground Pass,,9.972963,,,,Alejandro Grimaldo García,10336.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,['5bf57cb4-57ff-4754-a088-c77bc6856549'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:44.024,Pass,
,,,,,,,,,,,,,,,1.055688,,,,,,,,,,,,,61485e8c-8f0b-428d-9925-23086e14e94a,2402,,"[56.1, 21.6]",3895182,57,,,,,1.1512377,,Left Foot,,,"[62.3, 35.5]",,Ground Pass,,15.220053,,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,114,Bayer Leverkusen,904,['4b1a6d97-abb2-45c1-bbe0-4c9f87d07c91'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:44.722,Pass,
,,,,,,,,,,,,,,,0.71175,,,,,,,,,,,,,4ebccdb6-39e5-4093-8876-6bce9d9dd628,2405,,"[62.3, 35.5]",3895182,57,,,,,-1.8550891,,Right Foot,,,"[57.8, 20.1]",,Ground Pass,,16.044003,,,,Alejandro Grimaldo García,10336.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,114,Bayer Leverkusen,904,['31b3c730-7642-435b-8f13-5e0f5a864143'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:46.439,Pass,
,,,,,,,,,,,,,,,1.151635,,,,,,,,,,,,,e1bdd8e1-5cf5-4e65-9dc3-e92d14f036ed,2409,,"[64.0, 17.1]",3895182,57,,,,,0.8991902,,Left Foot,,,"[76.4, 32.7]",,Ground Pass,,19.92787,,,,Patrik Schick,7044.0,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,114,Bayer Leverkusen,904,['354e996d-15e7-47ef-8fac-782fd99e8c19'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:48.218,Pass,
,,,,,,,,,,,,,,,0.789459,,,,,,,,,,,,,6dc26f17-bdf8-49ec-9c25-c947f8175e89,2412,,"[78.3, 35.0]",3895182,57,,,,,2.5247915,,Right Foot,,,"[72.8, 38.9]",,Ground Pass,,6.742403,,Incomplete,,Robert Andrich,9195.0,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,114,Bayer Leverkusen,904,"['8422052b-5a1c-4a88-b18f-1845af2868c8', 'dd4fcb2c-75dd-4700-8cb6-69b4bbc1f776']",49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:49.369,Pass,
,,,,,,,,,,,,,,,1.223032,,,,,,,,,,,,,5679f61e-4b76-4918-b587-7f8eba20c2b8,2417,,"[42.0, 34.8]",3895182,57,,,,,0.40047875,,Left Foot,,,"[55.7, 40.6]",,Ground Pass,,14.877164,,Incomplete,,Gonçalo Mendes Paciencia,23498.0,,,,,,2,Regular Play,Patrick Osterhage,133208.0,Left Defensive Midfield,114,Bayer Leverkusen,904,"['bb04d6ba-718e-479a-b1c8-e155b69f8b09', 'df1b1e66-438d-4a4e-b7e4-6d77bc75f6cf']",52,,,,,,,,,,,,,,,,,Bochum,868,00:12:52.158,Pass,
,,,,,,,,,,,,,,,1.641512,,,,,,,,,,,,,67d82107-e70b-4e7e-b569-7afbea5529a8,2421,,"[78.5, 48.9]",3895182,57,,,,,1.1071488,,Left Foot,,,"[90.5, 72.9]",,Ground Pass,,26.832815,,,,Jeremie Frimpong,32712.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,['f69d070a-310e-4536-8ac2-e237311b2fe3'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:57.014,Pass,
,,,,,,,,,,,,,,,0.882082,,,,,,,,,,,,,0baa433a-ad06-425c-9611-f0d7ac0a7884,2424,,"[95.9, 63.5]",3895182,58,,,,,-0.33891624,,Right Foot,,,"[109.8, 58.6]",,Ground Pass,,14.738385,,,,Jonas Hofmann,8804.0,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,114,Bayer Leverkusen,904,['efd93cf1-e96f-4bb0-8dab-829094708d34'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:03.440,Pass,
,,,,,,,,,,,,,,,0.669629,,,,,,,,,,,,,7fb5f1b1-3936-446e-8946-107cff473d71,2428,,"[110.8, 59.4]",3895182,58,,,,,-1.6506263,,Right Foot,True,,"[110.0, 49.4]",,Ground Pass,,10.031949,,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,114,Bayer Leverkusen,904,['7260099a-6496-46a5-a819-96492b56e09d'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:05.088,Pass,
,,,,,,,,,,,,,,,0.534682,,,,,,,,,,,,,4c47ab1e-93d0-4787-828b-59ac6bed6b5e,2432,,"[109.8, 48.9]",3895182,58,,,,,-2.7346218,,Right Foot,,,"[104.0, 46.4]",,Ground Pass,,6.315853,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,114,Bayer Leverkusen,904,"['7b6e636e-e454-4ab9-a256-9a4725931177', 'dced07ec-d8b3-4849-81b6-effed901871f']",6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:06.323,Pass,
,,,,,,,,,,,,,,,1.069756,,,,,,,,,,,,,5e935ebf-b233-403e-bcf6-509e637eb262,2440,,"[107.8, 46.6]",3895182,58,,,,,2.3561945,,Right Foot,,,"[98.4, 56.0]",,Ground Pass,,13.293608,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,114,Bayer Leverkusen,904,"['aa4db5f2-e020-44c7-9d35-b05e156af7d4', 'b9d57820-cd00-4c31-a991-57a06631dd5a']",9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:09.409,Pass,True
,,,,,,,,,,,,,,,0.993979,,,,,,,,,,,,,5574db55-1a38-45fe-ae51-631319caf977,2442,,"[97.4, 56.0]",3895182,58,,,,,0.8392383,,Left Foot,,,"[105.3, 64.8]",,Ground Pass,,11.825819,,,,Jonas Hofmann,8804.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,114,Bayer Leverkusen,904,['5b350071-3dad-4b47-8619-c2812e0ab345'],10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:10.478,Pass,
,,,,,,,,,,,,,,,1.134326,,,,,,,,,,,,,af4d187c-fd37-44ff-a130-060e223684a6,2445,,"[99.3, 62.2]",3895182,58,,,,,-2.730366,,Right Foot,,,"[86.0, 56.4]",,Ground Pass,,14.509652,,,,Jonathan Tah,8221.0,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,114,Bayer Leverkusen,904,['1e59819f-b62c-49f5-8542-4e9696b0d136'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:12.608,Pass,
,,,,,,,,,,,,,,,0.615214,,,,,,,,,,,,,e9d353c0-2af2-42e3-8cd1-8eb34a1d765b,2449,,"[90.5, 57.3]",3895182,58,,,,,-0.3416155,,Right Foot,,,"[99.5, 54.1]",,Ground Pass,,9.551963,,,,Jeremie Frimpong,32712.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,114,Bayer Leverkusen,904,['034bdc7c-e022-400e-8eab-30b2218ed0cb'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:14.609,Pass,
,,,,,,,,,,,,,,,0.47891,,,,,,,,,,,,,5a37e2f0-07a6-465d-8a67-e2aac771cd5e,2451,,"[98.6, 50.6]",3895182,58,,,,,0.82109725,,Right Foot,,,"[104.0, 56.4]",,Low Pass,,7.924645,,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,114,Bayer Leverkusen,904,['65cc2b26-2e74-4fed-9681-c1cf1e6a9b7c'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:15.224,Pass,
,,,,,,,,,,,,,,,1.246255,,,,,,,,,,,,,72927d00-ec9d-430b-9a7b-f74d68bddb4e,2455,,"[98.6, 56.2]",3895182,58,,,,,1.0804489,,Right Foot,,,"[105.7, 69.5]",,Ground Pass,,15.076471,,,,Josip Stanišić,49337.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,114,Bayer Leverkusen,904,['ecc23bd2-d934-4a5b-ac53-d3ab14c685c7'],17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:17.735,Pass,
,,,,,,,,,,,,,,,0.815137,,,,,,,,,,,,,b9e7d21c-c317-4e93-b942-8a4804f06a6c,2459,,"[108.7, 57.5]",3895182,58,,,,,1.9705775,,Right Foot,,,"[105.7, 64.6]",,Ground Pass,,7.7077885,,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,114,Bayer Leverkusen,904,['a5adddd0-9023-4fd2-96a1-39b7e817b366'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:22.483,Pass,
,,,,,,,,,,,,,,,1.374108,,,,,,,,,,,,,e15c6061-27f0-4067-b705-0ea511ff4389,2461,,"[105.5, 64.6]",3895182,58,,,,,-1.1150225,,Right Foot,True,,"[115.5, 44.2]",,High Pass,,22.719154,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,114,Bayer Leverkusen,904,"['1e305cc0-12bc-45a4-8431-230d4b5a344d', 'e81e0458-1ae2-4af9-9e69-d90ae14a16e3']",23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:23.298,Pass,
,,,,,,,,,,,,,,,2.950987,,,,,,,,,,,,,d99b4b2f-d34d-4f4d-bb86-6509111043ec,2465,,"[14.6, 38.0]",3895182,58,,,,,-0.44185928,,Drop Kick,,,"[64.7, 14.3]",,High Pass,,55.42292,,Incomplete,,Gonçalo Mendes Paciencia,23498.0,,,,,,2,From Keeper,Manuel Riemann,9095.0,Goalkeeper,115,Bochum,868,"['0da17610-90ca-434c-8c89-9a3aade6acfe', '2ef774b2-4041-484f-80e2-49837eaa7e8b']",28,,,,,,,,,,,,,,,,,Bochum,868,00:13:28.226,Pass,
,,,,,,,,,,,,,,,1.548778,,,,,,,,,,,,,0da17610-90ca-434c-8c89-9a3aade6acfe,2467,,"[55.4, 65.8]",3895182,58,,,,,-0.24497867,,Head,,,"[64.6, 63.5]",,Low Pass,,9.483143,,,,Granit Xhaka,3500.0,,,,,Recovery,2,Regular Play,Jonathan Tah,8221.0,Center Back,116,Bayer Leverkusen,904,"['d99b4b2f-d34d-4f4d-bb86-6509111043ec', 'f25dadf7-e07b-4cff-968c-1330e9b87230']",31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:31.177,Pass,
,,,,,,,,,,,,,,,1.863747,,,,,,,,,,,,,7e90f814-f34c-4559-b965-b2eeb3c29b82,2470,,"[81.8, 58.1]",3895182,58,,,,,1.0236429,,Left Foot,,,"[92.4, 75.5]",,Ground Pass,,20.374495,,,,Florian Wirtz,40724.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,116,Bayer Leverkusen,904,['8dc7c54e-236e-4579-9fc4-b349bff6bf0c'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:39.231,Pass,
,,,,,,,,,,,,,,,1.264541,,,,,,,,,,,,,15d328b4-c80a-4f1b-a891-f9eabdd83dab,2473,,"[92.4, 77.8]",3895182,58,,,,,-2.8009765,,Right Foot,,,"[84.5, 75.0]",,Ground Pass,,8.381527,,,,Josip Stanišić,49337.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,116,Bayer Leverkusen,904,['d2ebe032-31c7-4d00-bb2a-226ba5797142'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:43.390,Pass,
,,,,,,,,,,,,,,,0.923503,,,,,,,,,,,,,04831b4e-df1d-4e32-aab4-e88f35cb20c1,2476,,"[81.3, 70.3]",3895182,58,,,,,-2.6127112,,Right Foot,,,"[65.9, 61.3]",,Ground Pass,,17.83704,,,,Jonathan Tah,8221.0,,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,116,Bayer Leverkusen,904,['da3aca4b-a52f-472a-9a71-c94bcb81505d'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:46.895,Pass,
,,,,,,,,,,,,,,,1.873572,,,,,,,,,,,,,dfa7e06d-7833-49cb-b2a8-91de04c28531,2479,,"[67.4, 61.3]",3895182,58,,,,,-1.7330987,,Right Foot,,,"[64.6, 44.2]",,Ground Pass,,17.327723,,,,Robert Andrich,9195.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,116,Bayer Leverkusen,904,['77e66a7a-3279-42c7-aaee-3cfd019ec400'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:49.803,Pass,
,,,,,,,,,,,,,,,1.320126,,,,,,,,,,,,,8ea9e41c-4b6c-4ed3-b551-c338359493b1,2482,,"[67.4, 40.2]",3895182,58,,,,,1.7485412,,Right Foot,,,"[64.4, 56.9]",,Ground Pass,,16.967321,,,,Jonathan Tah,8221.0,,,,,,2,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,116,Bayer Leverkusen,904,['dbb4dfc9-6fa3-47a6-9446-f8a040da8274'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:56.985,Pass,
